joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.797079,0.041877,0.315491	1.746415,0.039021,0.192474	0.000000,0.000000,0.000000	1.698810,0.040177,0.116114	1.556198,0.043632,-0.112107	1.448199,0.039958,-0.300859	1.730546,-0.126129,0.100539	1.551356,-0.157148,-0.148635	1.241928,-0.086298,-0.239179	1.757872,0.204778,0.101068	1.590914,0.243293,-0.155339	1.273743,0.176678,-0.229040	12
1.797306,0.041889,0.312719	1.746427,0.039040,0.191558	0.000000,0.000000,0.000000	1.698483,0.040188,0.115418	1.554324,0.043606,-0.111839	1.447569,0.040025,-0.301290	1.730241,-0.124653,0.096843	1.549481,-0.157821,-0.152987	1.239748,-0.098875,-0.252774	1.757698,0.202940,0.096513	1.588419,0.250142,-0.158939	1.273010,0.179836,-0.234961	12
1.796834,0.041862,0.310568	1.746444,0.039058,0.190638	0.000000,0.000000,0.000000	1.698248,0.040192,0.114663	1.553770,0.043547,-0.112351	1.447317,0.040149,-0.301954	1.729450,-0.123080,0.092736	1.547895,-0.158837,-0.157973	1.236888,-0.101523,-0.254934	1.757656,0.202994,0.094865	1.584737,0.250610,-0.159924	1.270716,0.186057,-0.242752	12
1.796096,0.041820,0.309022	1.746505,0.039076,0.189675	0.000000,0.000000,0.000000	1.698246,0.040195,0.113747	1.554263,0.043507,-0.113563	1.446992,0.040297,-0.302641	1.728143,-0.121014,0.087992	1.547127,-0.160197,-0.163824	1.236953,-0.076364,-0.230629	1.757696,0.203873,0.094611	1.584128,0.248538,-0.161504	1.270909,0.187479,-0.247042	12
1.795426,0.041782,0.307814	1.746623,0.039093,0.188580	0.000000,0.000000,0.000000	1.698429,0.040200,0.112618	1.555007,0.043489,-0.115100	1.446610,0.040456,-0.303424	1.728117,-0.120599,0.085613	1.549665,-0.161189,-0.168002	1.251794,-0.034457,-0.192778	1.757751,0.204751,0.094335	1.586769,0.247740,-0.163988	1.273706,0.187318,-0.248003	12
1.794878,0.041751,0.306786	1.746790,0.039101,0.187303	0.000000,0.000000,0.000000	1.698751,0.040210,0.111251	1.556003,0.043544,-0.116977	1.446243,0.040635,-0.304380	1.728644,-0.121124,0.084592	1.550708,-0.161701,-0.169550	1.263377,-0.005271,-0.177458	1.757807,0.205521,0.093852	1.585762,0.247323,-0.164117	1.273319,0.186691,-0.249902	12
1.794443,0.041726,0.305866	1.746978,0.039104,0.185850	0.000000,0.000000,0.000000	1.699202,0.040219,0.109641	1.557494,0.043576,-0.119322	1.446051,0.040766,-0.305607	1.730432,-0.122206,0.084241	1.551650,-0.162199,-0.169325	1.255690,-0.028481,-0.201845	1.757856,0.206204,0.093218	1.585948,0.247480,-0.164859	1.274631,0.187230,-0.253790	12
1.794078,0.041705,0.304956	1.747170,0.039106,0.184146	0.000000,0.000000,0.000000	1.699742,0.040230,0.107729	1.559238,0.043615,-0.122124	1.445984,0.040845,-0.307141	1.734345,-0.123499,0.083925	1.552921,-0.162643,-0.167545	1.250189,-0.070660,-0.236301	1.757896,0.206827,0.092400	1.586653,0.247943,-0.165824	1.276368,0.188575,-0.257561	12
1.793640,0.041678,0.303683	1.747363,0.039107,0.181684	0.000000,0.000000,0.000000	1.700024,0.040240,0.105220	1.558788,0.043647,-0.124743	1.445402,0.040883,-0.309093	1.735807,-0.124894,0.083575	1.553906,-0.163718,-0.167172	1.247132,-0.098823,-0.255723	1.757946,0.207634,0.091409	1.586836,0.248200,-0.166563	1.276894,0.190185,-0.259048	12
1.793324,0.041656,0.302593	1.747565,0.039108,0.179145	0.000000,0.000000,0.000000	1.700151,0.040248,0.102736	1.558232,0.043671,-0.126696	1.444621,0.040905,-0.310975	1.735918,-0.126324,0.083683	1.554857,-0.164895,-0.167357	1.246265,-0.113909,-0.265235	1.757997,0.208451,0.090629	1.586544,0.248320,-0.166876	1.276852,0.190337,-0.259072	12
1.793056,0.041637,0.301467	1.747771,0.039109,0.176282	0.000000,0.000000,0.000000	1.700150,0.040257,0.100011	1.557315,0.043698,-0.129014	1.443593,0.040917,-0.313015	1.734068,-0.127390,0.083408	1.554235,-0.165492,-0.168307	1.245176,-0.116109,-0.267887	1.758023,0.208872,0.089002	1.585422,0.248351,-0.167519	1.275952,0.189149,-0.258680	12
1.793164,0.041628,0.300742	1.747981,0.039111,0.173764	0.000000,0.000000,0.000000	1.700148,0.040263,0.097635	1.556813,0.043710,-0.130662	1.442716,0.040930,-0.314792	1.730352,-0.127911,0.083087	1.553283,-0.165767,-0.170252	1.244009,-0.114235,-0.267762	1.757997,0.208428,0.086164	1.583766,0.248373,-0.168825	1.274488,0.187043,-0.258371	12
1.793317,0.041597,0.298719	1.748180,0.039113,0.171422	0.000000,0.000000,0.000000	1.700232,0.040266,0.095375	1.556950,0.043706,-0.132789	1.442009,0.040932,-0.316505	1.726495,-0.128175,0.082745	1.553384,-0.165717,-0.173156	1.243722,-0.113590,-0.268080	1.757949,0.207631,0.082901	1.582147,0.248240,-0.170714	1.273178,0.182893,-0.257696	12
1.793773,0.041561,0.296332	1.748377,0.039115,0.169524	0.000000,0.000000,0.000000	1.700456,0.040259,0.093470	1.557719,0.043644,-0.134661	1.442233,0.040910,-0.318356	1.722673,-0.128130,0.082444	1.554126,-0.165552,-0.176899	1.243711,-0.113840,-0.268415	1.757924,0.207193,0.080757	1.582377,0.247924,-0.173432	1.271978,0.181167,-0.253216	12
1.795059,0.041551,0.293682	1.748664,0.039116,0.167883	0.000000,0.000000,0.000000	1.700812,0.040246,0.091796	1.558402,0.043572,-0.136324	1.443249,0.040886,-0.320387	1.722802,-0.128371,0.081956	1.555386,-0.165179,-0.179502	1.244759,-0.112960,-0.269080	1.757929,0.207251,0.079878	1.583427,0.247440,-0.176392	1.272301,0.179710,-0.252051	12
1.798195,0.041598,0.292074	1.749004,0.039117,0.166695	0.000000,0.000000,0.000000	1.701276,0.040222,0.090540	1.559387,0.043449,-0.137547	1.444960,0.040853,-0.322359	1.724501,-0.128565,0.081512	1.557419,-0.164330,-0.180771	1.246257,-0.112966,-0.268253	1.757937,0.207320,0.079530	1.582407,0.247632,-0.176483	1.272283,0.180536,-0.256190	12
1.802897,0.041661,0.290543	1.749406,0.039118,0.166001	0.000000,0.000000,0.000000	1.701710,0.040196,0.089836	1.559581,0.043341,-0.137730	1.446411,0.040804,-0.323630	1.727407,-0.128643,0.081107	1.555004,-0.162990,-0.179191	1.243989,-0.113067,-0.267489	1.757938,0.207246,0.079418	1.581771,0.248423,-0.177395	1.273049,0.180979,-0.261708	12
1.808696,0.041720,0.288905	1.750739,0.039120,0.165557	0.000000,0.000000,0.000000	1.702965,0.040169,0.089452	1.561020,0.043228,-0.137621	1.447695,0.040746,-0.323973	1.729765,-0.128458,0.080764	1.547947,-0.161516,-0.172152	1.239717,-0.111623,-0.269051	1.757939,0.207128,0.079346	1.585552,0.248814,-0.179073	1.277529,0.176288,-0.261326	12
1.813811,0.041800,0.286961	1.752481,0.039122,0.164996	0.000000,0.000000,0.000000	1.704520,0.040144,0.089019	1.561932,0.043138,-0.137686	1.448701,0.040701,-0.324002	1.730323,-0.127438,0.078979	1.543016,-0.160528,-0.167475	1.235695,-0.111195,-0.269164	1.757918,0.206077,0.077100	1.591122,0.249221,-0.182305	1.282440,0.165549,-0.250931	12
1.817667,0.041902,0.284653	1.754607,0.039124,0.164109	0.000000,0.000000,0.000000	1.706360,0.040130,0.088324	1.562875,0.043110,-0.137960	1.449547,0.040679,-0.324010	1.729956,-0.125304,0.074674	1.549433,-0.161338,-0.174445	1.239740,-0.111900,-0.268819	1.757919,0.204269,0.072666	1.589660,0.248762,-0.183753	1.280622,0.159854,-0.245411	12
1.819836,0.041991,0.282043	1.756272,0.039127,0.162816	0.000000,0.000000,0.000000	1.707765,0.040123,0.087209	1.563183,0.043086,-0.138978	1.450248,0.040669,-0.324612	1.729103,-0.123784,0.070789	1.555190,-0.162524,-0.183747	1.243220,-0.112177,-0.269405	1.757942,0.202202,0.067176	1.581203,0.246929,-0.184498	1.269464,0.168685,-0.246244	12
1.820610,0.042065,0.278732	1.757314,0.039131,0.160531	0.000000,0.000000,0.000000	1.708549,0.040120,0.085102	1.562719,0.043075,-0.141348	1.450454,0.040658,-0.326276	1.728058,-0.122974,0.066918	1.556659,-0.163456,-0.191433	1.244730,-0.108053,-0.273679	1.757982,0.202082,0.063859	1.574581,0.246287,-0.185478	1.262692,0.179568,-0.257548	12
1.820285,0.042346,0.275081	1.757877,0.039134,0.157272	0.000000,0.000000,0.000000	1.708838,0.040122,0.082033	1.561840,0.043083,-0.144466	1.450018,0.040643,-0.328806	1.728303,-0.124291,0.065681	1.557774,-0.163678,-0.194864	1.244641,-0.108705,-0.272207	1.758026,0.203011,0.061768	1.573210,0.246671,-0.188126	1.261792,0.184013,-0.265907	12
1.819387,0.042756,0.271903	1.758190,0.039138,0.153761	0.000000,0.000000,0.000000	1.708864,0.040127,0.078722	1.560894,0.043093,-0.147141	1.449153,0.040625,-0.331469	1.729722,-0.125933,0.064867	1.558149,-0.163811,-0.195473	1.244244,-0.110473,-0.270274	1.758076,0.204243,0.060439	1.576301,0.247341,-0.191994	1.267030,0.178304,-0.272439	12
1.818409,0.043624,0.269504	1.758417,0.039142,0.150472	0.000000,0.000000,0.000000	1.708823,0.040132,0.075622	1.560154,0.043095,-0.149382	1.448280,0.040607,-0.333954	1.732269,-0.127215,0.063663	1.558373,-0.163957,-0.194598	1.245153,-0.110699,-0.271693	1.758137,0.205397,0.059585	1.581159,0.247985,-0.195600	1.277564,0.153224,-0.266310	12
1.817752,0.044749,0.268147	1.758645,0.039146,0.148022	0.000000,0.000000,0.000000	1.709044,0.040137,0.073190	1.561292,0.043101,-0.151586	1.447852,0.040595,-0.335923	1.733912,-0.127723,0.062263	1.558514,-0.163985,-0.193881	1.247669,-0.107167,-0.277013	1.758239,0.206180,0.059068	1.586004,0.248447,-0.198247	1.285431,0.133804,-0.247878	12
1.817328,0.046016,0.267361	1.758893,0.039154,0.146016	0.000000,0.000000,0.000000	1.709448,0.040138,0.071094	1.562611,0.043062,-0.153938	1.448353,0.040598,-0.338030	1.734393,-0.127633,0.060505	1.558939,-0.163920,-0.193182	1.251343,-0.100597,-0.282820	1.758357,0.206765,0.058633	1.594892,0.249360,-0.201872	1.301170,0.111911,-0.228856	12
1.817030,0.047523,0.266796	1.759151,0.039185,0.144126	0.000000,0.000000,0.000000	1.709962,0.040151,0.069049	1.564078,0.043000,-0.156573	1.449952,0.040617,-0.340704	1.734167,-0.126785,0.057469	1.558970,-0.163950,-0.193127	1.250397,-0.100960,-0.279446	1.760157,0.207373,0.058153	1.603602,0.250184,-0.203585	1.300857,0.140615,-0.242627	12
1.816704,0.049229,0.266089	1.759418,0.039231,0.141884	0.000000,0.000000,0.000000	1.710538,0.040171,0.066618	1.565628,0.042934,-0.159963	1.451727,0.040637,-0.343835	1.734009,-0.125989,0.054179	1.558543,-0.163938,-0.193367	1.248610,-0.103613,-0.276438	1.762667,0.207982,0.057350	1.605902,0.250511,-0.201734	1.297505,0.174080,-0.262623	12
