joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.584550,0.044527,0.359287	1.582877,0.043016,0.243454	0.000000,0.000000,0.000000	1.573707,0.041986,0.167077	1.545975,0.038872,-0.063909	1.480228,0.038090,-0.238199	1.573983,-0.109458,0.163957	1.488211,-0.161964,-0.074275	1.257089,-0.100568,-0.226131	1.573500,0.194977,0.163048	1.502468,0.238561,-0.081741	1.275182,0.182014,-0.241077	12
1.584234,0.044559,0.359832	1.582560,0.043017,0.243749	0.000000,0.000000,0.000000	1.573466,0.041983,0.167363	1.545915,0.038850,-0.064041	1.480089,0.038088,-0.238303	1.573993,-0.109251,0.164052	1.487976,-0.162103,-0.073683	1.257601,-0.099806,-0.224983	1.573461,0.195595,0.164712	1.503017,0.238223,-0.080095	1.276546,0.182770,-0.239726	12
1.583905,0.044580,0.360427	1.582247,0.043017,0.244044	0.000000,0.000000,0.000000	1.573227,0.041980,0.167650	1.545849,0.038834,-0.064216	1.479922,0.038086,-0.238440	1.574000,-0.109061,0.164132	1.487770,-0.162240,-0.072903	1.255615,-0.097789,-0.224995	1.573453,0.195722,0.165391	1.503392,0.238000,-0.079055	1.275206,0.182406,-0.240378	12
1.583568,0.044528,0.361089	1.581938,0.043017,0.244352	0.000000,0.000000,0.000000	1.572991,0.041978,0.167949	1.545781,0.038817,-0.064411	1.479724,0.038084,-0.238587	1.574005,-0.108889,0.164214	1.487635,-0.162336,-0.071995	1.253078,-0.096622,-0.225786	1.573456,0.195673,0.165703	1.503718,0.237778,-0.078174	1.273122,0.181640,-0.241461	12
1.583234,0.044473,0.361801	1.581636,0.043017,0.244662	0.000000,0.000000,0.000000	1.572762,0.041975,0.168251	1.545715,0.038799,-0.064623	1.479545,0.038082,-0.238757	1.574009,-0.108736,0.164296	1.487782,-0.162250,-0.071300	1.251063,-0.096162,-0.226679	1.573461,0.195558,0.165852	1.503953,0.237626,-0.077467	1.271227,0.180884,-0.242290	12
1.583003,0.044434,0.362519	1.581342,0.043017,0.244969	0.000000,0.000000,0.000000	1.572536,0.041973,0.168550	1.545646,0.038784,-0.064814	1.479322,0.038079,-0.238889	1.574012,-0.108602,0.164376	1.488042,-0.162095,-0.070824	1.250101,-0.096265,-0.227084	1.573464,0.195418,0.165915	1.504113,0.237529,-0.076960	1.271001,0.180085,-0.243468	12
1.582831,0.044407,0.363235	1.581049,0.043017,0.245278	0.000000,0.000000,0.000000	1.572310,0.041971,0.168851	1.545578,0.038769,-0.064936	1.479078,0.038076,-0.238944	1.574013,-0.108476,0.164462	1.488259,-0.161982,-0.070433	1.249798,-0.096851,-0.227159	1.573461,0.195249,0.165913	1.504217,0.237456,-0.076608	1.270528,0.179613,-0.243078	12
1.582695,0.044392,0.363904	1.580761,0.043017,0.245586	0.000000,0.000000,0.000000	1.572088,0.041969,0.169152	1.545524,0.038756,-0.064962	1.478860,0.038073,-0.238908	1.574013,-0.108362,0.164549	1.488452,-0.161883,-0.070133	1.249943,-0.097856,-0.226967	1.573464,0.195098,0.165923	1.504297,0.237406,-0.076331	1.269812,0.179449,-0.241373	12
1.582579,0.044384,0.364493	1.580485,0.043017,0.245892	0.000000,0.000000,0.000000	1.571875,0.041966,0.169452	1.545478,0.038744,-0.064891	1.478670,0.038071,-0.238780	1.574008,-0.108259,0.164633	1.488612,-0.161809,-0.069892	1.250502,-0.098430,-0.226395	1.573467,0.194963,0.165939	1.504372,0.237367,-0.076114	1.268908,0.179621,-0.238664	12
1.582443,0.044380,0.365011	1.580208,0.043017,0.246213	0.000000,0.000000,0.000000	1.571665,0.041964,0.169766	1.545461,0.038732,-0.064711	1.478463,0.038068,-0.238528	1.574001,-0.108160,0.164720	1.488714,-0.161752,-0.069677	1.251233,-0.098880,-0.225637	1.573471,0.194851,0.165991	1.504446,0.237322,-0.075917	1.268329,0.180047,-0.236031	12
