joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.595842,0.034353,0.369905	1.591529,0.036259,0.255691	0.000000,0.000000,0.000000	1.582422,0.036438,0.179130	1.553834,0.037000,-0.061206	1.486950,0.040104,-0.235482	1.583555,-0.115431,0.171531	1.507766,-0.157502,-0.060534	1.273393,-0.073532,-0.208036	1.584206,0.189240,0.173841	1.511503,0.227240,-0.059908	1.236601,0.174138,-0.244870	12
1.595901,0.034360,0.369770	1.591929,0.036363,0.255502	0.000000,0.000000,0.000000	1.582728,0.036531,0.178952	1.553843,0.037057,-0.061383	1.486893,0.040276,-0.235632	1.583574,-0.115313,0.171572	1.508352,-0.157371,-0.060840	1.274900,-0.073483,-0.206134	1.584477,0.189231,0.173678	1.511460,0.227264,-0.060128	1.237635,0.173536,-0.244483	12
1.595940,0.034366,0.369590	1.592357,0.036464,0.255275	0.000000,0.000000,0.000000	1.583055,0.036615,0.178737	1.553860,0.037090,-0.061497	1.486854,0.040295,-0.235725	1.583599,-0.115198,0.171579	1.509002,-0.157231,-0.061539	1.275844,-0.075379,-0.205466	1.584790,0.189222,0.173480	1.511339,0.227324,-0.060677	1.238604,0.172580,-0.244830	12
1.596272,0.034494,0.369303	1.592813,0.036572,0.255019	0.000000,0.000000,0.000000	1.583409,0.036704,0.178494	1.553911,0.037120,-0.061567	1.486834,0.040095,-0.235772	1.583985,-0.114900,0.171137	1.509347,-0.157280,-0.062485	1.277966,-0.076190,-0.207354	1.585202,0.189115,0.172982	1.511152,0.227422,-0.061530	1.241534,0.171098,-0.248556	12
1.596728,0.034638,0.368913	1.593292,0.036681,0.254749	0.000000,0.000000,0.000000	1.583792,0.036807,0.178236	1.554005,0.037200,-0.061677	1.486912,0.039878,-0.235880	1.584896,-0.114531,0.170453	1.509690,-0.157237,-0.063614	1.278140,-0.075904,-0.211423	1.585970,0.188982,0.172332	1.510978,0.227514,-0.062526	1.240973,0.169303,-0.254469	12
1.597326,0.034744,0.368246	1.593790,0.036792,0.254443	0.000000,0.000000,0.000000	1.584211,0.036917,0.177939	1.554198,0.037306,-0.061769	1.487090,0.039648,-0.235971	1.586048,-0.113835,0.169071	1.510145,-0.157136,-0.065448	1.277709,-0.075079,-0.215890	1.586692,0.188754,0.171406	1.510842,0.227585,-0.063912	1.241379,0.168591,-0.259919	12
1.598156,0.034809,0.367302	1.594296,0.036872,0.254097	0.000000,0.000000,0.000000	1.584713,0.036998,0.177594	1.554718,0.037391,-0.061844	1.487797,0.039267,-0.236124	1.587107,-0.113094,0.167434	1.510498,-0.156998,-0.067636	1.278193,-0.075506,-0.218801	1.587418,0.188165,0.169742	1.510722,0.227644,-0.066084	1.237445,0.170875,-0.254897	12
1.599239,0.034849,0.364790	1.594753,0.036920,0.252064	0.000000,0.000000,0.000000	1.585154,0.037000,0.175563	1.555151,0.037253,-0.063564	1.488333,0.038516,-0.237889	1.587826,-0.113078,0.165242	1.510610,-0.156934,-0.070644	1.278650,-0.073325,-0.219369	1.587826,0.187675,0.166569	1.510581,0.227716,-0.069986	1.238755,0.171333,-0.259913	12
1.600347,0.034858,0.361107	1.595172,0.036943,0.248475	0.000000,0.000000,0.000000	1.585518,0.036912,0.171980	1.555372,0.036813,-0.066895	1.488487,0.036999,-0.241196	1.588239,-0.113395,0.162139	1.510502,-0.156967,-0.074657	1.278628,-0.070018,-0.219047	1.588079,0.187835,0.163122	1.511233,0.227367,-0.074668	1.239742,0.172104,-0.262898	12
