joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.601766,-0.004766,0.349183	1.595057,0.002907,0.253991	0.000000,0.000000,0.000000	1.594996,0.002911,0.184605	1.594828,0.002923,-0.007830	1.561998,0.004933,-0.163872	1.585850,-0.137570,0.180634	1.561411,-0.366605,0.177818	1.452537,-0.398154,0.406843	1.605907,0.142166,0.178556	1.602505,0.372471,0.175056	1.510502,0.378731,0.413377	12
1.601789,-0.004799,0.349079	1.595057,0.002897,0.253997	0.000000,0.000000,0.000000	1.594812,0.002905,0.184612	1.594133,0.002929,-0.008061	1.561528,0.005056,-0.164024	1.585231,-0.137426,0.180504	1.561350,-0.366524,0.177861	1.452351,-0.398267,0.406799	1.604960,0.142142,0.178492	1.602676,0.372454,0.174841	1.510349,0.378749,0.413035	12
1.601797,-0.004811,0.348980	1.595057,0.002888,0.254002	0.000000,0.000000,0.000000	1.594618,0.002900,0.184619	1.593396,0.002935,-0.008313	1.561123,0.005183,-0.164220	1.584987,-0.137361,0.180486	1.561211,-0.366468,0.177877	1.452156,-0.398321,0.406640	1.603919,0.142146,0.178481	1.602870,0.372459,0.174612	1.510128,0.378781,0.412515	12
1.601798,-0.004816,0.348892	1.595057,0.002877,0.254006	0.000000,0.000000,0.000000	1.594473,0.002894,0.184625	1.592849,0.002941,-0.008553	1.560859,0.005304,-0.164404	1.584952,-0.137336,0.180511	1.561023,-0.366422,0.177871	1.451977,-0.398405,0.406487	1.603511,0.142132,0.178513	1.602927,0.372440,0.174376	1.510083,0.378809,0.412112	12
1.601795,-0.004815,0.348817	1.595057,0.002869,0.254008	0.000000,0.000000,0.000000	1.594386,0.002890,0.184629	1.592516,0.002947,-0.008765	1.560681,0.005391,-0.164549	1.584978,-0.137321,0.180548	1.560826,-0.366378,0.177861	1.451639,-0.398540,0.406289	1.603348,0.142111,0.178549	1.602926,0.372411,0.174150	1.510084,0.378875,0.411793	12
1.601792,-0.004813,0.348754	1.595057,0.002862,0.254008	0.000000,0.000000,0.000000	1.594330,0.002885,0.184631	1.592304,0.002949,-0.008945	1.560539,0.005438,-0.164662	1.585013,-0.137307,0.180579	1.560646,-0.366336,0.177853	1.451097,-0.398742,0.406103	1.603293,0.142085,0.178580	1.602922,0.372371,0.173671	1.510040,0.378947,0.411324	12
1.601788,-0.004810,0.348701	1.595057,0.002857,0.254009	0.000000,0.000000,0.000000	1.594284,0.002881,0.184633	1.592127,0.002949,-0.009089	1.560409,0.005466,-0.164751	1.585041,-0.137293,0.180605	1.560379,-0.366286,0.177848	1.450776,-0.398896,0.406214	1.603297,0.142057,0.178604	1.602914,0.372327,0.173192	1.509886,0.378976,0.410951	12
1.601785,-0.004807,0.348661	1.595057,0.002852,0.254009	0.000000,0.000000,0.000000	1.594242,0.002877,0.184636	1.591966,0.002949,-0.009203	1.560333,0.005480,-0.164826	1.585057,-0.137278,0.180623	1.560109,-0.366235,0.177844	1.450700,-0.398980,0.406640	1.603318,0.142031,0.178624	1.602906,0.372274,0.172366	1.509760,0.378970,0.410419	12
1.601782,-0.004804,0.348629	1.595057,0.002854,0.254010	0.000000,0.000000,0.000000	1.594220,0.002879,0.184638	1.591881,0.002948,-0.009289	1.560297,0.005488,-0.164878	1.585081,-0.137257,0.180638	1.560074,-0.366204,0.177841	1.450686,-0.399003,0.407141	1.603338,0.142012,0.178639	1.602899,0.372224,0.171475	1.509583,0.378962,0.409944	12
