joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.778734,0.016057,0.281050	1.765255,0.010442,0.181512	0.000000,0.000000,0.000000	1.752347,0.007228,0.115682	1.713948,-0.002744,-0.080912	1.653733,-0.006705,-0.231949	1.772103,-0.120610,0.119749	1.832449,-0.324849,0.154455	1.857736,-0.554064,0.245773	1.776982,0.139466,0.116335	1.876662,0.324214,0.166213	1.898661,0.544785,0.277482	12
1.778831,0.015435,0.280700	1.765234,0.010444,0.181466	0.000000,0.000000,0.000000	1.752400,0.007155,0.115622	1.714303,-0.002841,-0.081064	1.654854,-0.007764,-0.232359	1.772025,-0.118892,0.114845	1.831628,-0.322450,0.152677	1.857269,-0.550770,0.244061	1.776607,0.137975,0.112022	1.876357,0.321553,0.164659	1.898508,0.542506,0.273402	12
1.779176,0.014913,0.279277	1.765212,0.010445,0.180841	0.000000,0.000000,0.000000	1.752479,0.007134,0.114977	1.714737,-0.002746,-0.082276	1.656114,-0.008391,-0.233392	1.771965,-0.117649,0.110266	1.831263,-0.320905,0.149538	1.856952,-0.548233,0.241750	1.776297,0.136778,0.107667	1.875810,0.320002,0.161518	1.898406,0.541260,0.268175	12
1.779677,0.014709,0.276635	1.765191,0.010447,0.179594	0.000000,0.000000,0.000000	1.752597,0.007152,0.113701	1.715370,-0.002578,-0.084106	1.657544,-0.008554,-0.235096	1.771941,-0.117182,0.106613	1.831399,-0.321138,0.142561	1.856947,-0.546692,0.237809	1.776639,0.136661,0.104751	1.875417,0.320761,0.157543	1.898511,0.542089,0.262856	12
1.780419,0.014705,0.273764	1.765169,0.010449,0.177437	0.000000,0.000000,0.000000	1.752623,0.007160,0.111533	1.715183,-0.002622,-0.086877	1.657934,-0.008557,-0.237391	1.771961,-0.117642,0.103913	1.832105,-0.323164,0.134517	1.857461,-0.546972,0.232911	1.777409,0.137244,0.102398	1.875214,0.323446,0.153180	1.898773,0.544225,0.258669	12
1.781010,0.014698,0.270253	1.765145,0.010450,0.174207	0.000000,0.000000,0.000000	1.752545,0.007146,0.108311	1.714637,-0.002762,-0.090724	1.657362,-0.008538,-0.240470	1.772039,-0.119054,0.102182	1.833089,-0.325882,0.130264	1.857954,-0.550686,0.230699	1.778400,0.138284,0.100114	1.875686,0.326650,0.148628	1.899484,0.548285,0.256122	12
1.781300,0.014644,0.265216	1.765121,0.010451,0.170212	0.000000,0.000000,0.000000	1.752402,0.007118,0.104337	1.713992,-0.002925,-0.094994	1.656234,-0.008559,-0.244148	1.772137,-0.120784,0.100806	1.833825,-0.328614,0.128675	1.857535,-0.556275,0.229861	1.779647,0.139926,0.098700	1.877065,0.329670,0.146475	1.900548,0.553222,0.256477	12
1.781466,0.014574,0.259666	1.765096,0.010452,0.165680	0.000000,0.000000,0.000000	1.752218,0.007080,0.099836	1.713272,-0.003097,-0.099607	1.654743,-0.008619,-0.248247	1.772244,-0.122560,0.099618	1.834419,-0.331136,0.128184	1.856752,-0.560474,0.227281	1.780363,0.141727,0.097558	1.879251,0.332191,0.143673	1.901444,0.555446,0.255837	12
1.781648,0.014502,0.254402	1.765068,0.010453,0.161083	0.000000,0.000000,0.000000	1.752016,0.007039,0.095273	1.712559,-0.003263,-0.103927	1.653129,-0.008678,-0.252369	1.772361,-0.124150,0.098633	1.834943,-0.333277,0.128087	1.856909,-0.563970,0.228999	1.780719,0.143335,0.096518	1.882273,0.333805,0.140307	1.902450,0.558042,0.255166	12
