joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.795558,0.013955,0.296325	1.759647,0.007046,0.202467	0.000000,0.000000,0.000000	1.745538,0.004526,0.135448	1.704020,-0.002174,-0.065474	1.644011,-0.009221,-0.220039	1.775491,-0.128715,0.146159	1.856882,-0.341858,0.201254	1.836616,-0.379178,0.448508	1.780475,0.136311,0.133850	1.900882,0.328846,0.193191	1.893387,0.389365,0.436539	12
1.795945,0.013869,0.295949	1.759878,0.007046,0.201247	0.000000,0.000000,0.000000	1.745986,0.004681,0.134175	1.705134,-0.002398,-0.066895	1.644839,-0.008850,-0.221374	1.775496,-0.129045,0.145879	1.857192,-0.342073,0.201161	1.836432,-0.379495,0.449418	1.780506,0.136532,0.133148	1.901041,0.329396,0.191330	1.893372,0.389139,0.435940	12
1.796353,0.013790,0.295663	1.760106,0.007046,0.200050	0.000000,0.000000,0.000000	1.746414,0.004669,0.132937	1.706086,-0.002829,-0.068199	1.645356,-0.008727,-0.222530	1.775512,-0.129336,0.145609	1.857113,-0.342254,0.201002	1.836366,-0.379850,0.450490	1.780537,0.136730,0.132481	1.901121,0.329983,0.188799	1.893371,0.388907,0.434880	12
1.796807,0.013717,0.295413	1.760346,0.007046,0.198836	0.000000,0.000000,0.000000	1.746832,0.004576,0.131691	1.706983,-0.003285,-0.069539	1.645818,-0.008619,-0.223719	1.775539,-0.129616,0.145352	1.856997,-0.342403,0.200594	1.836333,-0.380186,0.451250	1.780574,0.136840,0.131666	1.901217,0.330342,0.186124	1.893353,0.388898,0.433495	12
1.797153,0.013672,0.295204	1.760593,0.007046,0.197591	0.000000,0.000000,0.000000	1.747184,0.004447,0.130429	1.707419,-0.003784,-0.070827	1.646388,-0.008634,-0.225076	1.775572,-0.129883,0.145086	1.856888,-0.342571,0.199742	1.836394,-0.380368,0.450940	1.780633,0.136955,0.130865	1.901368,0.330623,0.183310	1.893267,0.389410,0.431157	12
1.797056,0.013580,0.293959	1.760852,0.007046,0.196291	0.000000,0.000000,0.000000	1.747459,0.004309,0.129133	1.707498,-0.004266,-0.072109	1.646434,-0.008690,-0.226358	1.775582,-0.130178,0.144890	1.856920,-0.342856,0.198479	1.836508,-0.380298,0.449130	1.780706,0.137057,0.130017	1.901353,0.330551,0.182222	1.893180,0.390417,0.429189	12
1.796774,0.013473,0.292289	1.761113,0.007046,0.195007	0.000000,0.000000,0.000000	1.747677,0.004038,0.127869	1.707464,-0.005754,-0.073243	1.646368,-0.009323,-0.227501	1.775576,-0.130445,0.144739	1.857028,-0.343161,0.197072	1.836584,-0.380094,0.446692	1.780806,0.137298,0.129539	1.901397,0.330544,0.181856	1.893168,0.390823,0.427601	12
1.796506,0.013387,0.290838	1.761366,0.007046,0.194090	0.000000,0.000000,0.000000	1.747873,0.003694,0.126979	1.707510,-0.007267,-0.073729	1.646476,-0.009967,-0.228029	1.775576,-0.130545,0.144575	1.857120,-0.343392,0.195408	1.836661,-0.379878,0.443952	1.780897,0.137467,0.129335	1.901416,0.330510,0.181766	1.893186,0.390808,0.426347	12
1.796333,0.013319,0.289625	1.761613,0.007046,0.193406	0.000000,0.000000,0.000000	1.748060,0.003315,0.126328	1.707540,-0.008799,-0.074136	1.646397,-0.010571,-0.228407	1.775576,-0.130551,0.144413	1.857183,-0.343553,0.193787	1.836733,-0.379702,0.441320	1.780964,0.137525,0.129155	1.901371,0.330411,0.181750	1.893214,0.390757,0.425245	12
