joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.658120,0.029715,0.352989	1.655408,0.031586,0.249958	0.000000,0.000000,0.000000	1.651718,0.028948,0.180833	1.641452,0.021610,-0.011415	1.602073,0.020092,-0.165829	1.651152,-0.102898,0.207899	1.556792,-0.192776,0.398088	1.520293,-0.024422,0.583813	1.656047,0.164475,0.202849	1.543518,0.284192,0.364307	1.495870,0.129141,0.558562	12
1.658128,0.029917,0.353211	1.656407,0.031297,0.250135	0.000000,0.000000,0.000000	1.653787,0.028760,0.180961	1.646522,0.021733,-0.010604	1.607404,0.020503,-0.163975	1.656500,-0.102643,0.208415	1.563776,-0.190610,0.400198	1.521475,-0.020976,0.582917	1.655951,0.163542,0.203151	1.551553,0.285303,0.368315	1.505707,0.127135,0.560097	12
1.658169,0.030147,0.353301	1.657392,0.031197,0.250251	0.000000,0.000000,0.000000	1.655916,0.028709,0.181041	1.651818,0.021778,-0.011897	1.611399,0.020902,-0.165503	1.660015,-0.102245,0.208939	1.568148,-0.190479,0.400828	1.523166,-0.021300,0.582924	1.655782,0.162818,0.203338	1.556614,0.286251,0.370424	1.513838,0.128600,0.563008	12
1.658254,0.030376,0.353294	1.658365,0.031193,0.250312	0.000000,0.000000,0.000000	1.657665,0.028730,0.181085	1.655714,0.021793,-0.013988	1.613675,0.021319,-0.168453	1.662386,-0.101793,0.209448	1.571211,-0.191327,0.400894	1.524130,-0.026079,0.585684	1.655640,0.162232,0.203483	1.560716,0.287143,0.371875	1.520453,0.131925,0.566697	12
1.658381,0.030622,0.353235	1.659305,0.031227,0.250340	0.000000,0.000000,0.000000	1.658929,0.028783,0.181106	1.657862,0.021820,-0.016165	1.614019,0.021749,-0.171575	1.664119,-0.101362,0.210014	1.572385,-0.192253,0.400431	1.526958,-0.026682,0.585185	1.655546,0.161726,0.203622	1.564479,0.288129,0.372968	1.523299,0.134026,0.568336	12
1.658584,0.030879,0.353157	1.660080,0.031270,0.250350	0.000000,0.000000,0.000000	1.659735,0.028846,0.181113	1.658734,0.021870,-0.018103	1.613277,0.022169,-0.174375	1.664772,-0.100920,0.210357	1.572874,-0.193369,0.399876	1.529044,-0.027710,0.584835	1.655497,0.161276,0.203761	1.567072,0.288604,0.373772	1.525309,0.135134,0.569422	12
1.658896,0.031130,0.353077	1.660796,0.031309,0.250350	0.000000,0.000000,0.000000	1.660319,0.028907,0.181115	1.658923,0.021941,-0.019699	1.612151,0.022585,-0.176691	1.665020,-0.100490,0.210554	1.573327,-0.194757,0.399242	1.531173,-0.028451,0.583945	1.655481,0.160866,0.203898	1.569086,0.288830,0.374440	1.527205,0.135804,0.570353	12
1.659307,0.031377,0.352998	1.661499,0.031342,0.250348	0.000000,0.000000,0.000000	1.660818,0.028965,0.181115	1.658818,0.022029,-0.020961	1.610972,0.022995,-0.178514	1.665009,-0.100079,0.210671	1.573835,-0.196339,0.398591	1.533236,-0.028868,0.582544	1.655483,0.160481,0.204035	1.570753,0.288959,0.374997	1.529414,0.136032,0.571062	12
1.659854,0.031616,0.352926	1.662110,0.031370,0.250346	0.000000,0.000000,0.000000	1.661227,0.029022,0.181115	1.658631,0.022135,-0.021944	1.609882,0.023393,-0.179908	1.664912,-0.099672,0.210717	1.574725,-0.197840,0.398123	1.534087,-0.029224,0.580989	1.655499,0.160114,0.204170	1.572681,0.289357,0.375468	1.530071,0.135107,0.570176	12
1.660470,0.031863,0.352859	1.662616,0.031397,0.250345	0.000000,0.000000,0.000000	1.661561,0.029079,0.181115	1.658453,0.022255,-0.022705	1.608926,0.023807,-0.180960	1.664821,-0.099269,0.210731	1.575605,-0.198622,0.397984	1.533889,-0.029073,0.579715	1.655523,0.159764,0.204301	1.574936,0.289966,0.375920	1.530229,0.133368,0.568224	12
1.661103,0.032117,0.352799	1.662928,0.031423,0.250348	0.000000,0.000000,0.000000	1.661762,0.029135,0.181119	1.658321,0.022380,-0.023296	1.608086,0.024089,-0.181741	1.664755,-0.098884,0.210765	1.576524,-0.199000,0.398082	1.533665,-0.028775,0.578896	1.655549,0.159435,0.204425	1.577276,0.290835,0.376193	1.530462,0.132340,0.566418	12
1.661733,0.032373,0.352742	1.663088,0.031448,0.250353	0.000000,0.000000,0.000000	1.661862,0.029191,0.181125	1.658233,0.022511,-0.023758	1.608012,0.024218,-0.180695	1.664713,-0.098547,0.210858	1.577446,-0.199309,0.398282	1.533596,-0.028706,0.578491	1.655576,0.159143,0.204537	1.578777,0.291575,0.376180	1.531147,0.132619,0.565828	12
1.662355,0.032632,0.352681	1.663175,0.031473,0.250358	0.000000,0.000000,0.000000	1.661913,0.029247,0.181129	1.658173,0.022646,-0.024124	1.608260,0.024247,-0.179064	1.664689,-0.098241,0.210950	1.578302,-0.199515,0.398507	1.533817,-0.029324,0.578938	1.655603,0.158885,0.204643	1.579926,0.292394,0.375951	1.532200,0.133855,0.565920	12
1.662970,0.032895,0.352616	1.663205,0.031499,0.250361	0.000000,0.000000,0.000000	1.661927,0.029303,0.181131	1.658132,0.022782,-0.024416	1.608594,0.024223,-0.177516	1.664678,-0.097958,0.211030	1.578463,-0.200225,0.398125	1.534605,-0.031429,0.579994	1.655631,0.158664,0.204750	1.580694,0.293526,0.375320	1.533896,0.135741,0.566132	12
1.663574,0.033161,0.352547	1.663209,0.031526,0.250363	0.000000,0.000000,0.000000	1.661923,0.029361,0.181132	1.658103,0.022925,-0.024652	1.608879,0.024181,-0.176315	1.664673,-0.097692,0.211085	1.578150,-0.200760,0.397596	1.535955,-0.033655,0.581390	1.655660,0.158472,0.204867	1.581046,0.294193,0.374898	1.536152,0.137101,0.566720	12
1.664163,0.033433,0.352474	1.663203,0.031553,0.250364	0.000000,0.000000,0.000000	1.661913,0.029419,0.181132	1.658078,0.023070,-0.024841	1.609046,0.024133,-0.175513	1.664671,-0.097437,0.211118	1.577370,-0.201806,0.396534	1.537406,-0.035023,0.581116	1.655701,0.158327,0.205054	1.581371,0.294610,0.374758	1.538681,0.138075,0.567528	12
1.664737,0.033717,0.352399	1.663195,0.031583,0.250364	0.000000,0.000000,0.000000	1.661884,0.029481,0.181132	1.657980,0.023223,-0.024993	1.609079,0.024087,-0.175094	1.664671,-0.097189,0.211138	1.576586,-0.202753,0.395505	1.538290,-0.035683,0.580186	1.655749,0.158217,0.205291	1.581582,0.294556,0.375021	1.541197,0.138617,0.568762	12
1.665146,0.034005,0.352322	1.663189,0.031618,0.250364	0.000000,0.000000,0.000000	1.661843,0.029548,0.181132	1.657835,0.023381,-0.025114	1.608997,0.024046,-0.174979	1.664670,-0.096946,0.211151	1.575796,-0.203667,0.394472	1.538860,-0.036132,0.579009	1.655798,0.158128,0.205538	1.581584,0.294562,0.375168	1.543512,0.138682,0.569426	12
