joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.665248,0.039787,0.334435	1.659899,0.040334,0.232839	0.000000,0.000000,0.000000	1.658843,0.037634,0.163275	1.655975,0.030297,-0.025714	1.617800,0.026932,-0.176526	1.662300,-0.090440,0.201548	1.582583,-0.200605,0.388463	1.559998,-0.045139,0.586967	1.662760,0.169120,0.194199	1.591581,0.280966,0.383547	1.572604,0.116639,0.575171	12
1.665288,0.039785,0.334868	1.659899,0.040299,0.233065	0.000000,0.000000,0.000000	1.658829,0.037611,0.163501	1.655923,0.030308,-0.025489	1.617840,0.026936,-0.176320	1.662298,-0.090382,0.201494	1.581982,-0.201233,0.387744	1.560225,-0.045599,0.586226	1.662791,0.168996,0.194223	1.591569,0.280964,0.383482	1.572204,0.116448,0.574925	12
1.665330,0.039784,0.335206	1.659899,0.040262,0.233252	0.000000,0.000000,0.000000	1.658815,0.037586,0.163687	1.655870,0.030318,-0.025306	1.617870,0.026939,-0.176151	1.662297,-0.090339,0.201434	1.581586,-0.201644,0.387244	1.560278,-0.045914,0.585715	1.662822,0.168888,0.194246	1.591573,0.280946,0.383442	1.571745,0.115923,0.574415	12
1.665394,0.039783,0.335522	1.659899,0.040221,0.233488	0.000000,0.000000,0.000000	1.658801,0.037560,0.163923	1.655817,0.030329,-0.025074	1.617912,0.026943,-0.175936	1.662297,-0.090299,0.201405	1.581696,-0.201377,0.387398	1.559922,-0.045787,0.585939	1.662852,0.168769,0.194278	1.591586,0.280897,0.383426	1.571191,0.115030,0.573615	12
1.665485,0.039782,0.335798	1.659899,0.040181,0.233752	0.000000,0.000000,0.000000	1.658786,0.037534,0.164187	1.655763,0.030342,-0.024813	1.617954,0.026948,-0.175692	1.662296,-0.090276,0.201471	1.582009,-0.200799,0.387929	1.559381,-0.045373,0.586512	1.662883,0.168645,0.194315	1.591601,0.280841,0.383417	1.570638,0.114331,0.572993	12
1.665724,0.039781,0.336019	1.659899,0.040141,0.234027	0.000000,0.000000,0.000000	1.658771,0.037508,0.164461	1.655708,0.030355,-0.024543	1.617993,0.026953,-0.175438	1.662296,-0.090264,0.201581	1.582506,-0.199952,0.388743	1.558664,-0.044718,0.587341	1.662914,0.168520,0.194356	1.591623,0.280786,0.383413	1.570237,0.114648,0.573277	12
1.666040,0.039780,0.336113	1.659899,0.040102,0.234206	0.000000,0.000000,0.000000	1.658756,0.037481,0.164640	1.655652,0.030363,-0.024369	1.618005,0.026957,-0.175273	1.662296,-0.090243,0.201555	1.582639,-0.199622,0.388956	1.558377,-0.044534,0.587623	1.662948,0.168424,0.194389	1.591660,0.280784,0.383391	1.570149,0.115440,0.573938	12
1.666406,0.039780,0.336142	1.659899,0.040063,0.234334	0.000000,0.000000,0.000000	1.658741,0.037456,0.164768	1.655595,0.030370,-0.024245	1.618002,0.026959,-0.175156	1.662295,-0.090214,0.201439	1.582492,-0.199813,0.388650	1.558734,-0.044729,0.587386	1.662981,0.168348,0.194416	1.591714,0.280822,0.383358	1.570227,0.116412,0.574718	12
1.666778,0.039780,0.336120	1.659899,0.040026,0.234409	0.000000,0.000000,0.000000	1.658726,0.037429,0.164842	1.655539,0.030375,-0.024177	1.617985,0.026960,-0.175090	1.662295,-0.090188,0.201276	1.582025,-0.200520,0.387853	1.559553,-0.045286,0.586624	1.663021,0.168289,0.194435	1.591811,0.280893,0.383322	1.570375,0.117434,0.575505	12
1.667145,0.039781,0.336070	1.659899,0.039988,0.234444	0.000000,0.000000,0.000000	1.658711,0.037403,0.164878	1.655482,0.030378,-0.024147	1.617958,0.026961,-0.175060	1.662294,-0.090167,0.201084	1.581282,-0.201630,0.386662	1.560637,-0.046149,0.585438	1.663064,0.168244,0.194449	1.591960,0.280971,0.383302	1.570488,0.117777,0.575712	12
1.667531,0.039781,0.336010	1.659899,0.039948,0.234458	0.000000,0.000000,0.000000	1.658695,0.037374,0.164891	1.655426,0.030381,-0.024140	1.617925,0.026961,-0.175051	1.662294,-0.090153,0.200878	1.580390,-0.202961,0.385246	1.561929,-0.047195,0.584016	1.663109,0.168203,0.194460	1.592237,0.281075,0.383313	1.570568,0.117906,0.575725	12
1.667913,0.039781,0.335954	1.659899,0.039906,0.234463	0.000000,0.000000,0.000000	1.658680,0.037344,0.164896	1.655367,0.030383,-0.024142	1.617883,0.026961,-0.175050	1.662294,-0.090145,0.200685	1.580098,-0.203414,0.384647	1.562614,-0.047633,0.583500	1.663148,0.168165,0.194470	1.592646,0.281162,0.383387	1.570618,0.117883,0.575667	12
1.668292,0.039781,0.335905	1.659899,0.039867,0.234463	0.000000,0.000000,0.000000	1.658664,0.037316,0.164896	1.655307,0.030384,-0.024147	1.617839,0.026960,-0.175052	1.662294,-0.090143,0.200512	1.580166,-0.203354,0.384542	1.562690,-0.047709,0.583507	1.663161,0.168130,0.194480	1.593206,0.281279,0.383509	1.570629,0.117825,0.575578	12
1.668664,0.039781,0.335865	1.659899,0.039829,0.234465	0.000000,0.000000,0.000000	1.658648,0.037289,0.164898	1.655249,0.030386,-0.024152	1.617794,0.026960,-0.175054	1.662294,-0.090165,0.200456	1.580406,-0.203031,0.384805	1.562458,-0.047515,0.583830	1.663169,0.168095,0.194489	1.593966,0.281417,0.383690	1.570604,0.117760,0.575492	12
1.669009,0.039781,0.335836	1.659899,0.039790,0.234468	0.000000,0.000000,0.000000	1.658632,0.037261,0.164900	1.655189,0.030388,-0.024155	1.617748,0.026960,-0.175055	1.662295,-0.090201,0.200459	1.580807,-0.202479,0.385341	1.561967,-0.047127,0.584412	1.663177,0.168054,0.194500	1.595076,0.281667,0.383925	1.570573,0.117769,0.575378	12
1.669360,0.039781,0.335812	1.659899,0.039744,0.234471	0.000000,0.000000,0.000000	1.658616,0.037228,0.164904	1.655130,0.030390,-0.024158	1.617702,0.026960,-0.175056	1.662296,-0.090248,0.200504	1.581376,-0.201693,0.386136	1.561433,-0.046549,0.585261	1.663186,0.168001,0.194515	1.596487,0.281898,0.384267	1.570565,0.117675,0.575253	12
1.669588,0.039781,0.335864	1.659899,0.039696,0.234554	0.000000,0.000000,0.000000	1.658600,0.037194,0.164986	1.655072,0.030395,-0.024082	1.617675,0.026962,-0.174984	1.662296,-0.090278,0.200569	1.582031,-0.200787,0.387043	1.560891,-0.045894,0.586240	1.663195,0.167922,0.194539	1.598475,0.282188,0.384752	1.570529,0.117527,0.575073	12
1.669704,0.039781,0.335943	1.659899,0.039651,0.234673	0.000000,0.000000,0.000000	1.658585,0.037163,0.165105	1.655014,0.030402,-0.023970	1.617657,0.026964,-0.174877	1.662296,-0.090284,0.200588	1.582698,-0.199867,0.387893	1.560379,-0.045284,0.587203	1.663204,0.167835,0.194568	1.600740,0.282479,0.385305	1.570551,0.117354,0.574878	12
1.669768,0.039781,0.336019	1.659899,0.039607,0.234803	0.000000,0.000000,0.000000	1.658570,0.037133,0.165235	1.654957,0.030409,-0.023846	1.617641,0.026966,-0.174760	1.662296,-0.090278,0.200578	1.582835,-0.199682,0.388050	1.560311,-0.045167,0.587392	1.663214,0.167746,0.194596	1.602904,0.282740,0.385819	1.570809,0.117185,0.574709	12
1.669805,0.039782,0.336072	1.659899,0.039555,0.234921	0.000000,0.000000,0.000000	1.658555,0.037097,0.165353	1.654901,0.030415,-0.023735	1.617622,0.026968,-0.174655	1.662296,-0.090279,0.200550	1.582602,-0.200035,0.387715	1.560529,-0.045427,0.587035	1.663226,0.167653,0.194626	1.604031,0.282738,0.386149	1.571623,0.116972,0.574808	12
1.669821,0.039782,0.336101	1.659899,0.039496,0.235021	0.000000,0.000000,0.000000	1.658539,0.037055,0.165453	1.654844,0.030422,-0.023642	1.617599,0.026970,-0.174568	1.662296,-0.090288,0.200511	1.582171,-0.200675,0.387119	1.560909,-0.045893,0.586392	1.663238,0.167558,0.194656	1.604749,0.282617,0.386415	1.572583,0.116744,0.575022	12
1.669834,0.039782,0.336138	1.659899,0.039427,0.235138	0.000000,0.000000,0.000000	1.658525,0.037007,0.165569	1.654789,0.030429,-0.023533	1.617581,0.026972,-0.174466	1.662296,-0.090300,0.200470	1.581599,-0.201518,0.386335	1.561438,-0.046490,0.585530	1.663252,0.167449,0.194691	1.605053,0.282435,0.386581	1.573696,0.116526,0.575289	12
1.669850,0.039783,0.336176	1.659899,0.039353,0.235265	0.000000,0.000000,0.000000	1.658511,0.036955,0.165696	1.654737,0.030437,-0.023414	1.617567,0.026975,-0.174353	1.662296,-0.090313,0.200429	1.581322,-0.201923,0.385941	1.561708,-0.046775,0.585099	1.663265,0.167330,0.194729	1.605393,0.282403,0.386664	1.574219,0.116446,0.575360	12
1.669867,0.039783,0.336207	1.659899,0.039282,0.235393	0.000000,0.000000,0.000000	1.658496,0.036905,0.165824	1.654684,0.030444,-0.023294	1.617552,0.026977,-0.174240	1.662296,-0.090323,0.200393	1.581250,-0.202024,0.385819	1.561818,-0.046877,0.584996	1.663280,0.167213,0.194767	1.605498,0.282423,0.386646	1.574373,0.116462,0.575347	12
1.669886,0.039783,0.336249	1.659899,0.039243,0.235544	0.000000,0.000000,0.000000	1.658481,0.036879,0.165974	1.654629,0.030451,-0.023149	1.617541,0.026980,-0.174104	1.662296,-0.090302,0.200377	1.581307,-0.201937,0.385869	1.561821,-0.046860,0.585095	1.663295,0.167122,0.194800	1.605460,0.282470,0.386578	1.574367,0.116523,0.575296	12
1.669901,0.039783,0.336251	1.659899,0.039229,0.235654	0.000000,0.000000,0.000000	1.658466,0.036870,0.166085	1.654571,0.030456,-0.023043	1.617519,0.026982,-0.174005	1.662296,-0.090326,0.200588	1.581352,-0.201851,0.386165	1.561825,-0.046640,0.585283	1.663311,0.167062,0.194823	1.605369,0.282527,0.386498	1.574289,0.116602,0.575237	12
1.670025,0.039783,0.336210	1.659899,0.039225,0.235722	0.000000,0.000000,0.000000	1.658450,0.036867,0.166153	1.654513,0.030458,-0.022979	1.617487,0.026983,-0.173945	1.662297,-0.090384,0.200945	1.581429,-0.201707,0.386677	1.561795,-0.046191,0.585546	1.663327,0.167017,0.194841	1.605263,0.282530,0.386449	1.574331,0.116592,0.575201	12
1.670210,0.039783,0.336146	1.659899,0.039223,0.235758	0.000000,0.000000,0.000000	1.658435,0.036867,0.166188	1.654454,0.030459,-0.022947	1.617448,0.026984,-0.173916	1.662298,-0.090451,0.201346	1.581590,-0.201427,0.387354	1.561655,-0.045405,0.585797	1.663344,0.166977,0.194857	1.605146,0.282490,0.386425	1.574442,0.116519,0.575186	12
1.670411,0.039782,0.336078	1.659899,0.039223,0.235773	0.000000,0.000000,0.000000	1.658418,0.036866,0.166204	1.654393,0.030460,-0.022934	1.617403,0.026984,-0.173905	1.662299,-0.090479,0.201593	1.581814,-0.201062,0.387931	1.561430,-0.044859,0.586185	1.663359,0.166939,0.194872	1.604962,0.282428,0.386394	1.574584,0.116765,0.575477	12
