joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.617791,-0.005236,0.284973	1.606959,-0.001910,0.189225	0.000000,0.000000,0.000000	1.597608,-0.001054,0.121199	1.569664,0.001501,-0.082087	1.539953,0.000149,-0.236296	1.597597,-0.136322,0.149057	1.544422,-0.269551,0.326174	1.510340,-0.102157,0.494018	1.609981,0.134163,0.154101	1.563951,0.262286,0.336969	1.537885,0.114326,0.523481	12
1.617529,-0.005273,0.282950	1.606959,-0.001910,0.187885	0.000000,0.000000,0.000000	1.597600,-0.001054,0.119862	1.569621,0.001505,-0.083478	1.539821,0.000146,-0.237614	1.597773,-0.136293,0.147795	1.544576,-0.271065,0.323779	1.512046,-0.103465,0.491352	1.609969,0.133096,0.149147	1.565470,0.260797,0.332678	1.539383,0.114576,0.520199	12
1.617320,-0.005696,0.281072	1.606960,-0.001910,0.186408	0.000000,0.000000,0.000000	1.597565,-0.001051,0.118394	1.569534,0.001513,-0.084550	1.539640,0.000140,-0.238660	1.598006,-0.135424,0.143428	1.545977,-0.268092,0.321327	1.512095,-0.104751,0.491882	1.609973,0.132869,0.146632	1.566466,0.261097,0.330019	1.539785,0.114185,0.516150	12
1.617151,-0.006368,0.279374	1.606960,-0.001911,0.184776	0.000000,0.000000,0.000000	1.597513,-0.001047,0.116772	1.569419,0.001524,-0.085482	1.539403,0.000131,-0.239593	1.598107,-0.134708,0.139218	1.547216,-0.264883,0.319255	1.511814,-0.105620,0.493195	1.609985,0.133072,0.145199	1.567154,0.262102,0.328167	1.539916,0.115060,0.514018	12
1.617033,-0.007107,0.278049	1.606960,-0.001912,0.183233	0.000000,0.000000,0.000000	1.597458,-0.001043,0.115241	1.569300,0.001534,-0.086268	1.539109,0.000122,-0.240373	1.598094,-0.134709,0.137232	1.547517,-0.262716,0.318903	1.511485,-0.105395,0.495219	1.610001,0.133461,0.144548	1.567257,0.262668,0.327399	1.539913,0.116044,0.514219	12
1.616988,-0.007591,0.277370	1.606960,-0.001913,0.182193	0.000000,0.000000,0.000000	1.597420,-0.001040,0.114210	1.569235,0.001540,-0.086635	1.538866,0.000117,-0.240724	1.598041,-0.134955,0.136593	1.547410,-0.261239,0.319453	1.511186,-0.104850,0.497277	1.610015,0.133788,0.144309	1.566886,0.263374,0.326787	1.539713,0.115838,0.513562	12
1.616993,-0.007955,0.277162	1.606960,-0.001915,0.181612	0.000000,0.000000,0.000000	1.597397,-0.001039,0.113635	1.569219,0.001542,-0.086674	1.538681,0.000115,-0.240737	1.598109,-0.135182,0.136428	1.547306,-0.260700,0.319764	1.511005,-0.105059,0.498005	1.610028,0.134008,0.144250	1.566521,0.263584,0.326632	1.539067,0.114587,0.511968	12
1.617023,-0.008258,0.277214	1.606960,-0.001916,0.181346	0.000000,0.000000,0.000000	1.597387,-0.001039,0.113374	1.569231,0.001541,-0.086536	1.538528,0.000114,-0.240534	1.598120,-0.135352,0.136486	1.547134,-0.260699,0.319877	1.510918,-0.105952,0.497809	1.610038,0.134138,0.144258	1.566137,0.263501,0.326683	1.538345,0.113649,0.510208	12
1.617003,-0.007942,0.277429	1.606960,-0.001917,0.181257	0.000000,0.000000,0.000000	1.597397,-0.001056,0.113286	1.569307,0.001473,-0.086369	1.538202,0.000078,-0.240185	1.598122,-0.135531,0.136822	1.546861,-0.261057,0.319999	1.510859,-0.106883,0.497348	1.610133,0.134388,0.144983	1.565695,0.263694,0.327305	1.537789,0.113645,0.509567	12
