joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.780524,0.046073,0.179813	1.748093,0.047654,0.077931	0.000000,0.000000,0.000000	1.729446,0.044229,0.009225	1.673116,0.033880,-0.198333	1.582189,0.026720,-0.341070	1.741370,-0.107631,0.012081	1.742448,-0.346877,0.014623	1.669075,-0.581246,0.085556	1.745526,0.199826,0.004902	1.743664,0.438894,0.014383	1.657079,0.670698,0.078502	12
1.780318,0.045840,0.180440	1.748091,0.047650,0.078220	0.000000,0.000000,0.000000	1.729236,0.044249,0.009570	1.672405,0.033998,-0.197344	1.581113,0.026711,-0.340200	1.739780,-0.107665,0.012219	1.741717,-0.346563,0.014366	1.668239,-0.580713,0.084092	1.745001,0.199936,0.005088	1.743298,0.438650,0.014731	1.657067,0.669572,0.080556	12
1.780094,0.045553,0.180940	1.748088,0.047646,0.078312	0.000000,0.000000,0.000000	1.729014,0.044265,0.009721	1.671629,0.034095,-0.196635	1.579989,0.026714,-0.339629	1.738157,-0.107737,0.012355	1.740901,-0.346157,0.014106	1.668001,-0.580345,0.082144	1.744503,0.200096,0.005243	1.742882,0.438327,0.015164	1.657634,0.669069,0.080632	12
1.779911,0.045241,0.181349	1.748083,0.047642,0.078294	0.000000,0.000000,0.000000	1.728794,0.044282,0.009762	1.670844,0.034186,-0.196123	1.578991,0.026752,-0.339317	1.736740,-0.107781,0.012384	1.740548,-0.345589,0.013824	1.668011,-0.579884,0.079884	1.744095,0.200277,0.005384	1.742423,0.437893,0.015633	1.658484,0.668924,0.079684	12
1.779770,0.044922,0.181695	1.748077,0.047641,0.078235	0.000000,0.000000,0.000000	1.728582,0.044298,0.009761	1.670075,0.034267,-0.195737	1.578191,0.026791,-0.339184	1.736531,-0.107877,0.012367	1.740398,-0.344996,0.013500	1.668066,-0.579448,0.077543	1.743946,0.200453,0.005519	1.741984,0.437358,0.016161	1.659462,0.668925,0.078350	12
1.779680,0.044587,0.181962	1.748071,0.047640,0.078163	0.000000,0.000000,0.000000	1.728352,0.044315,0.009752	1.669216,0.034345,-0.195412	1.577265,0.026826,-0.339043	1.736957,-0.107989,0.012337	1.740350,-0.344325,0.013128	1.668253,-0.579102,0.075065	1.743903,0.200610,0.005645	1.741574,0.436702,0.016676	1.660451,0.668983,0.076812	12
1.779590,0.044229,0.182161	1.748062,0.047639,0.078089	0.000000,0.000000,0.000000	1.728119,0.044283,0.009745	1.668334,0.034221,-0.195136	1.576356,0.026834,-0.338934	1.737638,-0.108101,0.012306	1.740350,-0.343559,0.012746	1.668538,-0.578707,0.072652	1.743737,0.200694,0.005656	1.741122,0.435872,0.017159	1.661309,0.668874,0.075279	12
1.779540,0.043873,0.182291	1.748053,0.047639,0.078020	0.000000,0.000000,0.000000	1.727896,0.044220,0.009741	1.667479,0.033973,-0.194914	1.575597,0.026822,-0.338898	1.738430,-0.108207,0.012280	1.740365,-0.342701,0.012334	1.668962,-0.577931,0.071471	1.743525,0.200739,0.005615	1.740661,0.434929,0.017390	1.662100,0.668563,0.073682	12
1.779526,0.043502,0.182367	1.748043,0.047639,0.077957	0.000000,0.000000,0.000000	1.727740,0.044139,0.009725	1.666881,0.033648,-0.194797	1.575089,0.026797,-0.338916	1.739195,-0.108302,0.012261	1.740386,-0.341876,0.011917	1.669413,-0.576826,0.070995	1.743293,0.200759,0.005543	1.740224,0.434012,0.017476	1.662763,0.667949,0.072259	12
