joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.785648,0.040867,0.237941	1.748561,0.042102,0.133872	0.000000,0.000000,0.000000	1.730660,0.040740,0.064971	1.674787,0.036487,-0.150078	1.583072,0.029280,-0.296397	1.745922,-0.111281,0.066919	1.750742,-0.347627,0.108146	1.674974,-0.589646,0.184551	1.745960,0.194640,0.065014	1.749447,0.430770,0.107596	1.675539,0.676433,0.173465	12
1.784933,0.041255,0.237975	1.748561,0.042102,0.133871	0.000000,0.000000,0.000000	1.730378,0.040727,0.065044	1.673554,0.036427,-0.150048	1.581739,0.029230,-0.296272	1.745607,-0.111174,0.067017	1.750710,-0.347496,0.108196	1.675124,-0.589801,0.184983	1.745881,0.194541,0.065118	1.749436,0.430655,0.107627	1.675475,0.676630,0.173565	12
1.784416,0.041494,0.237943	1.748561,0.042102,0.133870	0.000000,0.000000,0.000000	1.730186,0.040717,0.065094	1.672696,0.036383,-0.150091	1.580678,0.029242,-0.296201	1.745342,-0.111069,0.067101	1.750705,-0.347374,0.108247	1.675309,-0.589910,0.185422	1.745828,0.194453,0.065230	1.749421,0.430564,0.107670	1.675613,0.676853,0.173686	12
1.784132,0.041621,0.237852	1.748561,0.042102,0.133869	0.000000,0.000000,0.000000	1.730091,0.040711,0.065118	1.672246,0.036355,-0.150194	1.580100,0.029261,-0.296259	1.745359,-0.110982,0.067194	1.750709,-0.347283,0.108326	1.675507,-0.590024,0.185846	1.745783,0.194376,0.065345	1.749407,0.430489,0.107719	1.675843,0.677074,0.173843	12
1.784027,0.041673,0.237732	1.748561,0.042103,0.133869	0.000000,0.000000,0.000000	1.730056,0.040708,0.065127	1.672059,0.036337,-0.150319	1.579896,0.029264,-0.296405	1.745503,-0.110912,0.067293	1.750712,-0.347212,0.108440	1.675738,-0.590143,0.186288	1.745745,0.194307,0.065453	1.749391,0.430424,0.107804	1.676180,0.677299,0.174058	12
1.783993,0.041687,0.237618	1.748561,0.042103,0.133868	0.000000,0.000000,0.000000	1.730051,0.040706,0.065128	1.672003,0.036328,-0.150438	1.579890,0.029261,-0.296570	1.745692,-0.110853,0.067392	1.750738,-0.347149,0.108586	1.675983,-0.590259,0.186729	1.745704,0.194247,0.065557	1.749372,0.430363,0.107915	1.676546,0.677518,0.174302	12
1.783986,0.041686,0.237523	1.748561,0.042103,0.133868	0.000000,0.000000,0.000000	1.730056,0.040705,0.065127	1.672000,0.036322,-0.150539	1.579972,0.029255,-0.296719	1.745910,-0.110807,0.067497	1.750769,-0.347097,0.108739	1.676238,-0.590368,0.187148	1.745667,0.194195,0.065655	1.749352,0.430303,0.108045	1.676790,0.677670,0.174587	12
1.783987,0.041671,0.237447	1.748561,0.042103,0.133868	0.000000,0.000000,0.000000	1.730064,0.040705,0.065125	1.672012,0.036318,-0.150621	1.580081,0.029249,-0.296838	1.745998,-0.110768,0.067600	1.750817,-0.347045,0.108889	1.676421,-0.590522,0.187293	1.745742,0.194154,0.065751	1.749329,0.430247,0.108198	1.676798,0.677741,0.174902	12
1.783988,0.041648,0.237387	1.748561,0.042103,0.133868	0.000000,0.000000,0.000000	1.730070,0.040704,0.065123	1.672024,0.036316,-0.150684	1.580155,0.029240,-0.296871	1.746018,-0.110737,0.067706	1.750868,-0.346997,0.109035	1.676615,-0.590745,0.187220	1.745780,0.194116,0.065839	1.749303,0.430189,0.108359	1.676739,0.677780,0.175230	12
