joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.627459,-0.006308,0.230823	1.613563,-0.002896,0.133077	0.000000,0.000000,0.000000	1.607608,-0.002961,0.065607	1.590630,-0.003149,-0.126753	1.555010,-0.003555,-0.283680	1.605147,-0.139474,0.050494	1.581683,-0.358640,0.005994	1.473980,-0.572826,0.091680	1.608328,0.130939,0.045869	1.602192,0.348855,-0.009263	1.535677,0.590290,0.036631	12
1.627399,-0.006302,0.230725	1.613563,-0.002898,0.132968	0.000000,0.000000,0.000000	1.607611,-0.002963,0.065498	1.590649,-0.003149,-0.126760	1.555055,-0.003556,-0.283567	1.605139,-0.139539,0.050459	1.582404,-0.358784,0.005970	1.472873,-0.571969,0.092198	1.608385,0.131001,0.045827	1.601814,0.348921,-0.009238	1.535107,0.590413,0.036754	12
1.627337,-0.006295,0.230627	1.613563,-0.002902,0.132859	0.000000,0.000000,0.000000	1.607611,-0.002967,0.065388	1.590660,-0.003150,-0.126728	1.555100,-0.003556,-0.283437	1.605133,-0.139598,0.050428	1.583248,-0.358927,0.005926	1.471529,-0.570816,0.092855	1.608402,0.131054,0.045791	1.601452,0.348984,-0.009191	1.534568,0.590523,0.036895	12
1.627270,-0.006287,0.230486	1.613563,-0.002906,0.132706	0.000000,0.000000,0.000000	1.607608,-0.002970,0.065236	1.590668,-0.003150,-0.126701	1.555140,-0.003557,-0.283337	1.605127,-0.139668,0.050388	1.583638,-0.359050,0.005952	1.471118,-0.570539,0.093111	1.608397,0.131118,0.045746	1.601092,0.349066,-0.009116	1.534086,0.590650,0.037058	12
1.627201,-0.006277,0.230325	1.613563,-0.002909,0.132533	0.000000,0.000000,0.000000	1.607604,-0.002972,0.065063	1.590667,-0.003151,-0.126671	1.555165,-0.003557,-0.283262	1.605122,-0.139737,0.050347	1.583789,-0.359154,0.006007	1.471283,-0.570740,0.093126	1.608393,0.131184,0.045699	1.600759,0.349158,-0.009016	1.533935,0.590835,0.037252	12
1.627131,-0.006267,0.230146	1.613563,-0.002911,0.132344	0.000000,0.000000,0.000000	1.607592,-0.002974,0.064875	1.590644,-0.003151,-0.126599	1.555165,-0.003557,-0.283217	1.605118,-0.139805,0.050306	1.583827,-0.359256,0.006112	1.471727,-0.571180,0.093013	1.608389,0.131250,0.045652	1.600440,0.349252,-0.008906	1.533976,0.591037,0.037479	12
1.627053,-0.006257,0.229947	1.613563,-0.002912,0.132132	0.000000,0.000000,0.000000	1.607574,-0.002975,0.064665	1.590606,-0.003152,-0.126473	1.555142,-0.003558,-0.283207	1.605113,-0.139874,0.050264	1.583826,-0.359344,0.006165	1.472356,-0.571689,0.092889	1.608373,0.131319,0.045602	1.600345,0.349360,-0.008789	1.534035,0.591181,0.037712	12
1.626967,-0.006245,0.229697	1.613563,-0.002913,0.131870	0.000000,0.000000,0.000000	1.607558,-0.002976,0.064404	1.590577,-0.003152,-0.126373	1.555105,-0.003558,-0.283267	1.605108,-0.139957,0.050215	1.583819,-0.359445,0.006212	1.473057,-0.572300,0.092624	1.608351,0.131401,0.045543	1.600330,0.349489,-0.008662	1.534101,0.591318,0.037973	12
1.626853,-0.006231,0.229403	1.613563,-0.002914,0.131559	0.000000,0.000000,0.000000	1.607544,-0.002976,0.064094	1.590552,-0.003152,-0.126326	1.555057,-0.003559,-0.283396	1.605102,-0.140050,0.050161	1.583826,-0.359556,0.006241	1.473853,-0.572994,0.092274	1.608328,0.131495,0.045475	1.600548,0.349642,-0.008526	1.534093,0.591399,0.038263	12
