joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.675703,0.047708,0.289264	1.674622,0.041675,0.185210	0.000000,0.000000,0.000000	1.667879,0.039625,0.113765	1.648756,0.033811,-0.088839	1.593455,0.031382,-0.240594	1.688519,-0.099243,0.156960	1.682982,-0.210841,0.367483	1.648292,0.027259,0.468147	1.679472,0.182440,0.153424	1.623317,0.322574,0.337856	1.657462,0.107374,0.481163	12
1.675737,0.047727,0.288398	1.674623,0.041699,0.184255	0.000000,0.000000,0.000000	1.667720,0.039614,0.112833	1.648102,0.033686,-0.090156	1.592859,0.031356,-0.241336	1.688538,-0.099511,0.156863	1.683216,-0.210910,0.367477	1.647882,0.027040,0.468382	1.680078,0.182827,0.153658	1.623211,0.322762,0.337997	1.656827,0.110154,0.485340	12
1.675772,0.047740,0.287501	1.674623,0.041723,0.183289	0.000000,0.000000,0.000000	1.667639,0.039609,0.111882	1.647756,0.033592,-0.091436	1.592196,0.031335,-0.241981	1.688559,-0.099771,0.156908	1.683286,-0.211022,0.367579	1.647713,0.026899,0.468531	1.680870,0.183255,0.154341	1.622896,0.323059,0.338406	1.657213,0.108763,0.483149	12
1.675802,0.047732,0.286764	1.674623,0.041750,0.182498	0.000000,0.000000,0.000000	1.667613,0.039615,0.111100	1.647626,0.033528,-0.092496	1.591665,0.031317,-0.242450	1.688577,-0.099974,0.157000	1.683283,-0.211101,0.367713	1.647752,0.027021,0.468234	1.681190,0.183669,0.155206	1.622607,0.323502,0.339030	1.657285,0.109906,0.484769	12
1.675827,0.047710,0.286117	1.674623,0.041778,0.181808	0.000000,0.000000,0.000000	1.667578,0.039614,0.110421	1.647468,0.033434,-0.093365	1.590971,0.031297,-0.242934	1.688592,-0.100137,0.157109	1.683257,-0.210954,0.367960	1.647994,0.027532,0.467717	1.681201,0.184052,0.156138	1.622347,0.324033,0.339736	1.657614,0.109616,0.484130	12
1.675989,0.047695,0.285756	1.674623,0.041806,0.181416	0.000000,0.000000,0.000000	1.667518,0.039602,0.110042	1.647232,0.033308,-0.093766	1.590198,0.031279,-0.243388	1.688602,-0.100233,0.157219	1.683218,-0.210806,0.368172	1.648406,0.028113,0.467036	1.681183,0.184355,0.157072	1.622087,0.324577,0.340381	1.658110,0.107717,0.480830	12
1.676247,0.047685,0.285578	1.674623,0.041823,0.181217	0.000000,0.000000,0.000000	1.667444,0.039577,0.109859	1.646963,0.033170,-0.093725	1.589365,0.031264,-0.243845	1.688609,-0.100301,0.157349	1.683177,-0.210669,0.368385	1.648736,0.028531,0.466686	1.681157,0.184580,0.157918	1.621857,0.325070,0.340927	1.658442,0.106487,0.478541	12
1.676549,0.047671,0.285391	1.674623,0.041831,0.181019	0.000000,0.000000,0.000000	1.667392,0.039553,0.109673	1.646799,0.033064,-0.093529	1.588480,0.031245,-0.244236	1.688605,-0.100368,0.157471	1.683136,-0.209962,0.368884	1.648881,0.029339,0.466977	1.681135,0.184742,0.158530	1.621696,0.325416,0.341324	1.658557,0.106223,0.477908	12
1.676866,0.047656,0.285175	1.674623,0.041834,0.180797	0.000000,0.000000,0.000000	1.667374,0.039539,0.109460	1.646763,0.033011,-0.093402	1.587797,0.031227,-0.244598	1.688595,-0.100435,0.157589	1.683087,-0.209001,0.369505	1.649683,0.030645,0.467011	1.681114,0.184766,0.158352	1.621764,0.325273,0.341276	1.658630,0.106106,0.477890	12
