joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.649776,0.011820,0.313751	1.639319,0.012694,0.216202	0.000000,0.000000,0.000000	1.635275,0.008801,0.145355	1.623199,-0.002823,-0.066195	1.575841,-0.000338,-0.222848	1.641715,-0.124787,0.193888	1.647430,-0.228154,0.405808	1.666533,-0.013027,0.541361	1.646861,0.149188,0.189560	1.665380,0.267568,0.392710	1.649555,0.053673,0.530595	12
1.650086,0.011778,0.313939	1.639515,0.012688,0.215500	0.000000,0.000000,0.000000	1.635453,0.008831,0.144653	1.623324,-0.002688,-0.066897	1.575501,-0.000365,-0.224505	1.642001,-0.124812,0.194020	1.647262,-0.229877,0.405129	1.667922,-0.013601,0.540055	1.646677,0.149015,0.188409	1.665505,0.267938,0.391236	1.651485,0.052270,0.527943	12
1.650386,0.011745,0.314316	1.639574,0.012682,0.215017	0.000000,0.000000,0.000000	1.635555,0.008881,0.144165	1.623668,-0.002358,-0.065312	1.575913,-0.000503,-0.224309	1.642272,-0.124824,0.194057	1.647139,-0.232747,0.403731	1.668234,-0.014871,0.537095	1.646550,0.148690,0.186652	1.665541,0.268867,0.388736	1.653673,0.051739,0.524419	12
1.650630,0.011723,0.314650	1.639575,0.012676,0.214605	0.000000,0.000000,0.000000	1.635634,0.008951,0.143745	1.624098,-0.001950,-0.063582	1.576944,-0.000676,-0.224049	1.642501,-0.124855,0.193942	1.647064,-0.237457,0.401131	1.668006,-0.016107,0.529462	1.646455,0.148217,0.184158	1.665535,0.269605,0.385519	1.655849,0.051962,0.521401	12
1.650732,0.011717,0.314872	1.639564,0.012671,0.214205	0.000000,0.000000,0.000000	1.635664,0.008985,0.143341	1.624359,-0.001700,-0.062051	1.578235,-0.000788,-0.223901	1.643052,-0.124853,0.193570	1.646726,-0.240435,0.399164	1.667815,-0.016088,0.522888	1.646433,0.148081,0.183124	1.665619,0.270924,0.383600	1.658145,0.052628,0.519231	12
1.650753,0.011719,0.314975	1.639562,0.012667,0.213807	0.000000,0.000000,0.000000	1.635674,0.008994,0.142941	1.624497,-0.001566,-0.060760	1.579477,-0.000855,-0.223781	1.643732,-0.124831,0.193097	1.646087,-0.241895,0.397902	1.666927,-0.016097,0.519661	1.646441,0.148050,0.182563	1.665562,0.271168,0.382888	1.659228,0.052857,0.519074	12
1.650709,0.011727,0.314743	1.639562,0.012664,0.213174	0.000000,0.000000,0.000000	1.635669,0.008988,0.142309	1.624579,-0.001483,-0.059588	1.581174,-0.000904,-0.221881	1.644366,-0.124825,0.192547	1.645119,-0.242630,0.396953	1.665278,-0.015295,0.516427	1.646452,0.148101,0.182161	1.665495,0.271180,0.382525	1.659539,0.052574,0.518668	12
1.650627,0.011739,0.314245	1.639565,0.012662,0.212357	0.000000,0.000000,0.000000	1.635658,0.008976,0.141494	1.624510,-0.001543,-0.060725	1.581983,-0.000909,-0.221494	1.645249,-0.124816,0.191950	1.643759,-0.242929,0.396175	1.663382,-0.014224,0.513488	1.646466,0.148191,0.181803	1.665416,0.271020,0.382333	1.659503,0.051948,0.518052	12
1.650532,0.011752,0.313610	1.639572,0.012659,0.211470	0.000000,0.000000,0.000000	1.635647,0.008960,0.140608	1.624376,-0.001662,-0.062849	1.582119,-0.000892,-0.221980	1.646190,-0.124787,0.191286	1.642151,-0.243016,0.395408	1.662112,-0.015537,0.515277	1.646480,0.148286,0.181456	1.665394,0.270971,0.382080	1.659402,0.051179,0.516886	12
