joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.600461,0.051834,0.404862	1.591533,0.045393,0.301375	0.000000,0.000000,0.000000	1.593721,0.041612,0.227710	1.599989,0.030785,0.016754	1.557185,0.025595,-0.146203	1.600835,-0.107237,0.232807	1.620867,-0.341688,0.282350	1.561289,-0.588057,0.370573	1.615826,0.194131,0.228091	1.642061,0.432471,0.246225	1.593710,0.691593,0.296703	12
1.600298,0.051836,0.404907	1.591533,0.045836,0.301500	0.000000,0.000000,0.000000	1.593721,0.041946,0.227839	1.599985,0.030807,0.016893	1.557218,0.025603,-0.146072	1.600803,-0.106993,0.232943	1.620679,-0.341313,0.282492	1.561401,-0.587937,0.370217	1.615886,0.194601,0.227888	1.641793,0.432860,0.245707	1.593745,0.692085,0.295979	12
1.600139,0.051836,0.404914	1.591533,0.046304,0.301588	0.000000,0.000000,0.000000	1.593720,0.042299,0.227932	1.599982,0.030830,0.016999	1.557243,0.025611,-0.145973	1.600769,-0.106752,0.233048	1.620504,-0.340981,0.282725	1.561442,-0.587846,0.369930	1.615951,0.195125,0.227662	1.641516,0.433357,0.245335	1.593709,0.692568,0.295935	12
1.599951,0.051836,0.404904	1.591533,0.046807,0.301655	0.000000,0.000000,0.000000	1.593719,0.042678,0.228004	1.599979,0.030854,0.017085	1.557263,0.025619,-0.145891	1.600734,-0.106507,0.233142	1.620328,-0.340699,0.283028	1.561395,-0.587808,0.369645	1.616024,0.195710,0.227412	1.641311,0.433947,0.245353	1.593594,0.693174,0.295979	12
1.599654,0.052558,0.404860	1.591533,0.047344,0.301710	0.000000,0.000000,0.000000	1.593718,0.043287,0.228054	1.599973,0.031668,0.017122	1.557270,0.026195,-0.145844	1.600263,-0.106105,0.233014	1.620110,-0.339941,0.283253	1.561404,-0.587332,0.369231	1.615636,0.196658,0.227776	1.640969,0.434660,0.245406	1.593435,0.693912,0.296101	12
1.599288,0.053686,0.404806	1.591533,0.047884,0.301764	0.000000,0.000000,0.000000	1.593715,0.044012,0.228097	1.599962,0.032924,0.017149	1.557270,0.027070,-0.145802	1.599559,-0.105614,0.232848	1.619866,-0.339026,0.283488	1.561413,-0.586666,0.368937	1.615083,0.197583,0.228202	1.640594,0.435297,0.245490	1.593284,0.694582,0.296257	12
1.598885,0.055037,0.404756	1.591533,0.048443,0.301826	0.000000,0.000000,0.000000	1.593711,0.044827,0.228145	1.599947,0.034472,0.017184	1.557269,0.028130,-0.145751	1.598775,-0.104957,0.232603	1.619612,-0.338013,0.283752	1.561362,-0.585862,0.368747	1.614439,0.198512,0.228815	1.640259,0.436035,0.245595	1.593100,0.695334,0.296449	12
1.598476,0.056458,0.404707	1.591532,0.049004,0.301889	0.000000,0.000000,0.000000	1.593706,0.045660,0.228193	1.599930,0.036089,0.017232	1.557269,0.029234,-0.145691	1.598001,-0.104332,0.232555	1.619344,-0.337243,0.283934	1.561264,-0.585223,0.368679	1.613950,0.199066,0.228813	1.640202,0.436488,0.245670	1.592969,0.695774,0.296553	12
1.598087,0.057921,0.404655	1.591532,0.049567,0.301947	0.000000,0.000000,0.000000	1.593702,0.046516,0.228237	1.599913,0.037786,0.017285	1.557269,0.030375,-0.145625	1.597575,-0.103677,0.232527	1.619064,-0.336622,0.284152	1.561001,-0.584626,0.368858	1.613555,0.199451,0.228540	1.640298,0.436894,0.245737	1.592948,0.696168,0.296600	12
