joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.623953,0.025694,0.368136	1.632527,0.030910,0.264613	0.000000,0.000000,0.000000	1.632454,0.031128,0.193310	1.632254,0.031717,-0.000271	1.601959,0.029372,-0.158341	1.637010,-0.102547,0.200802	1.690230,-0.332770,0.214972	1.617689,-0.334897,0.463934	1.639424,0.166199,0.205013	1.697855,0.394488,0.227505	1.637208,0.446670,0.474179	12
1.623976,0.025710,0.368102	1.632527,0.030910,0.264576	0.000000,0.000000,0.000000	1.632453,0.031128,0.193273	1.632253,0.031717,-0.000284	1.601955,0.029371,-0.158368	1.637009,-0.102464,0.200854	1.690266,-0.332684,0.214950	1.617643,-0.334958,0.463887	1.639416,0.166110,0.205052	1.697823,0.394419,0.227405	1.637133,0.446793,0.474027	12
1.623997,0.025724,0.368096	1.632527,0.030910,0.264567	0.000000,0.000000,0.000000	1.632453,0.031128,0.193265	1.632253,0.031717,-0.000268	1.601952,0.029371,-0.158358	1.637007,-0.102379,0.200907	1.690316,-0.332591,0.214935	1.617582,-0.335024,0.463839	1.639416,0.166018,0.205092	1.697784,0.394352,0.227287	1.637035,0.446939,0.473850	12
1.624018,0.025738,0.368101	1.632527,0.030910,0.264570	0.000000,0.000000,0.000000	1.632453,0.031128,0.193267	1.632253,0.031717,-0.000239	1.601949,0.029370,-0.158327	1.637005,-0.102298,0.200959	1.690366,-0.332501,0.214926	1.617522,-0.335088,0.463796	1.639418,0.165930,0.205131	1.697750,0.394289,0.227167	1.636934,0.447087,0.473669	12
1.624044,0.025753,0.368109	1.632527,0.030910,0.264575	0.000000,0.000000,0.000000	1.632453,0.031128,0.193273	1.632251,0.031717,-0.000207	1.601946,0.029369,-0.158285	1.637004,-0.102222,0.201009	1.690399,-0.332421,0.214917	1.617451,-0.335140,0.463754	1.639420,0.165848,0.205167	1.697721,0.394229,0.227055	1.636844,0.447226,0.473499	12
1.624072,0.025769,0.368117	1.632527,0.030910,0.264580	0.000000,0.000000,0.000000	1.632453,0.031128,0.193278	1.632250,0.031717,-0.000169	1.601940,0.029368,-0.158230	1.637002,-0.102154,0.201056	1.690426,-0.332348,0.214930	1.617332,-0.335186,0.463723	1.639423,0.165773,0.205200	1.697695,0.394170,0.227002	1.636826,0.447303,0.473418	12
1.624106,0.025786,0.368124	1.632527,0.030910,0.264584	0.000000,0.000000,0.000000	1.632453,0.031128,0.193281	1.632250,0.031718,-0.000126	1.601933,0.029367,-0.158162	1.637000,-0.102092,0.201101	1.690430,-0.332284,0.214981	1.617159,-0.335224,0.463721	1.639424,0.165704,0.205231	1.697671,0.394112,0.226980	1.636846,0.447332,0.473388	12
1.624141,0.025804,0.368130	1.632527,0.030910,0.264586	0.000000,0.000000,0.000000	1.632453,0.031128,0.193283	1.632251,0.031718,-0.000077	1.601927,0.029366,-0.158082	1.636999,-0.102035,0.201142	1.690411,-0.332230,0.215040	1.616969,-0.335251,0.463729	1.639426,0.165640,0.205259	1.697658,0.394058,0.226948	1.636899,0.447321,0.473363	12
1.624176,0.025822,0.368135	1.632527,0.030910,0.264587	0.000000,0.000000,0.000000	1.632453,0.031128,0.193284	1.632252,0.031718,-0.000022	1.601922,0.029365,-0.157994	1.636997,-0.101982,0.201182	1.690380,-0.332179,0.215168	1.616729,-0.335273,0.463794	1.639427,0.165581,0.205285	1.697649,0.394008,0.226905	1.636932,0.447322,0.473320	12
