joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.803603,0.041097,0.274481	1.802822,0.036668,0.173195	0.000000,0.000000,0.000000	1.773290,0.033461,0.103115	1.685122,0.023883,-0.106147	1.578115,0.020851,-0.256186	1.833953,-0.104980,0.143922	1.898546,-0.217553,0.360740	1.960876,0.009329,0.509954	1.832518,0.180454,0.154933	1.860101,0.277141,0.386761	1.929230,0.033634,0.503180	12
1.804392,0.041099,0.274476	1.802822,0.036668,0.173194	0.000000,0.000000,0.000000	1.773293,0.033461,0.103114	1.685121,0.023884,-0.106147	1.578115,0.020852,-0.256181	1.833810,-0.104986,0.143921	1.898440,-0.217085,0.360972	1.961822,0.006818,0.513538	1.832549,0.180424,0.154936	1.860286,0.276112,0.387161	1.926614,0.032374,0.503913	12
1.805291,0.041101,0.274466	1.802822,0.036668,0.173194	0.000000,0.000000,0.000000	1.773294,0.033461,0.103113	1.685121,0.023884,-0.106147	1.578115,0.020852,-0.256180	1.833685,-0.104987,0.143920	1.898145,-0.216958,0.361089	1.961007,0.007794,0.512069	1.832582,0.180392,0.154939	1.860028,0.275760,0.387332	1.925561,0.032315,0.504435	12
1.806268,0.041103,0.274452	1.802822,0.036668,0.173194	0.000000,0.000000,0.000000	1.773302,0.033460,0.103110	1.685183,0.023883,-0.106173	1.578115,0.020853,-0.256170	1.833642,-0.104973,0.143922	1.897756,-0.217011,0.361159	1.960472,0.008343,0.510852	1.832617,0.180362,0.154942	1.859432,0.275618,0.387454	1.925151,0.032740,0.505036	12
1.807259,0.041103,0.274434	1.802822,0.036668,0.173194	0.000000,0.000000,0.000000	1.773316,0.033460,0.103104	1.685247,0.023881,-0.106199	1.578121,0.020853,-0.256159	1.833673,-0.104947,0.143928	1.897635,-0.217114,0.361142	1.960585,0.007698,0.511200	1.832653,0.180334,0.154943	1.858753,0.275515,0.387567	1.925198,0.033216,0.505466	12
1.808293,0.041103,0.274414	1.802823,0.036668,0.173194	0.000000,0.000000,0.000000	1.773332,0.033460,0.103098	1.685314,0.023880,-0.106227	1.578130,0.020854,-0.256147	1.833670,-0.104929,0.143931	1.897587,-0.217152,0.361129	1.961245,0.006200,0.512774	1.832698,0.180306,0.154945	1.857988,0.275420,0.387686	1.926046,0.033797,0.505685	12
1.809328,0.041103,0.274395	1.802824,0.036668,0.173194	0.000000,0.000000,0.000000	1.773349,0.033459,0.103091	1.685374,0.023879,-0.106252	1.578141,0.020855,-0.256135	1.833640,-0.104918,0.143933	1.897583,-0.217156,0.361116	1.961789,0.004922,0.514183	1.832748,0.180278,0.154947	1.857136,0.275342,0.387804	1.927191,0.034456,0.505860	12
1.810318,0.041102,0.274381	1.802825,0.036668,0.173194	0.000000,0.000000,0.000000	1.773366,0.033459,0.103085	1.685439,0.023878,-0.106278	1.578152,0.020856,-0.256124	1.833625,-0.104905,0.143933	1.897595,-0.217141,0.361110	1.962214,0.003929,0.515303	1.832825,0.180246,0.154948	1.856543,0.275297,0.387880	1.924145,0.032523,0.503194	12
1.810911,0.041102,0.274396	1.802827,0.036668,0.173194	0.000000,0.000000,0.000000	1.773378,0.033459,0.103080	1.685469,0.023878,-0.106290	1.578160,0.020857,-0.256115	1.833617,-0.104891,0.143932	1.897628,-0.217090,0.361116	1.962231,0.003903,0.515305	1.833439,0.180102,0.154962	1.855916,0.275338,0.387941	1.922240,0.031359,0.501294	12
