joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.613575,0.027676,0.364640	1.630556,0.028655,0.264539	0.000000,0.000000,0.000000	1.629745,0.028060,0.194922	1.627476,0.026395,0.000240	1.595679,0.023116,-0.157820	1.633586,-0.100445,0.203444	1.663560,-0.329541,0.210157	1.582826,-0.356665,0.448599	1.638960,0.157274,0.202935	1.666085,0.386189,0.219984	1.595178,0.431917,0.458708	12
1.613870,0.027677,0.363988	1.630522,0.028655,0.263826	0.000000,0.000000,0.000000	1.629727,0.028059,0.194209	1.627504,0.026392,-0.000527	1.595567,0.023103,-0.158446	1.633586,-0.100615,0.203278	1.663824,-0.329651,0.210777	1.583854,-0.356634,0.449496	1.638966,0.157505,0.202899	1.665811,0.386414,0.220471	1.595522,0.431780,0.459451	12
1.614028,0.027680,0.363348	1.630488,0.028655,0.263151	0.000000,0.000000,0.000000	1.629706,0.028059,0.193533	1.627519,0.026389,-0.001303	1.595454,0.023091,-0.159026	1.633585,-0.100756,0.203136	1.663888,-0.329740,0.211842	1.585062,-0.356587,0.450958	1.638970,0.157692,0.202852	1.665553,0.386576,0.221133	1.595804,0.431742,0.460313	12
1.614095,0.027681,0.362831	1.630453,0.028656,0.262613	0.000000,0.000000,0.000000	1.629682,0.028059,0.192996	1.627525,0.026387,-0.001993	1.595365,0.023081,-0.159463	1.633580,-0.100829,0.203006	1.663901,-0.329753,0.213083	1.586261,-0.356564,0.452594	1.638967,0.157803,0.202805	1.665494,0.386665,0.221445	1.595683,0.431998,0.460579	12
1.614158,0.027687,0.362318	1.630418,0.028655,0.262082	0.000000,0.000000,0.000000	1.629657,0.028059,0.192464	1.627524,0.026385,-0.002721	1.595275,0.023072,-0.159886	1.633575,-0.100888,0.202875	1.663905,-0.329750,0.214269	1.587405,-0.356523,0.454154	1.638964,0.157893,0.202739	1.665536,0.386735,0.221555	1.595475,0.432329,0.460568	12
1.614244,0.027694,0.361743	1.630382,0.028655,0.261485	0.000000,0.000000,0.000000	1.629630,0.028058,0.191867	1.627521,0.026382,-0.003542	1.595173,0.023062,-0.160355	1.633570,-0.100959,0.202728	1.663918,-0.329754,0.215376	1.588488,-0.356463,0.455610	1.638960,0.157984,0.202638	1.665681,0.386799,0.221569	1.595205,0.432710,0.460402	12
1.614349,0.027702,0.361127	1.630348,0.028655,0.260846	0.000000,0.000000,0.000000	1.629605,0.028058,0.191228	1.627517,0.026380,-0.004388	1.595083,0.023053,-0.160817	1.633564,-0.101032,0.202567	1.663948,-0.329790,0.215830	1.589468,-0.356414,0.456373	1.638956,0.158075,0.202518	1.665886,0.386869,0.221404	1.595305,0.432877,0.460189	12
1.614460,0.027710,0.360505	1.630314,0.028656,0.260199	0.000000,0.000000,0.000000	1.629579,0.028058,0.190581	1.627514,0.026377,-0.005198	1.595010,0.023045,-0.161229	1.633559,-0.101100,0.202410	1.663991,-0.329838,0.215910	1.590247,-0.356363,0.456693	1.638953,0.158158,0.202397	1.666111,0.386941,0.221097	1.595664,0.432871,0.459938	12
1.614554,0.027716,0.359998	1.630283,0.028655,0.259672	0.000000,0.000000,0.000000	1.629556,0.028058,0.190054	1.627511,0.026375,-0.005816	1.594974,0.023042,-0.161474	1.633553,-0.101122,0.202278	1.664039,-0.329856,0.215714	1.590876,-0.356346,0.456679	1.638948,0.158196,0.202304	1.666316,0.386985,0.220619	1.596216,0.432784,0.459588	12
1.614643,0.027723,0.359524	1.630245,0.028655,0.259177	0.000000,0.000000,0.000000	1.629527,0.028057,0.189558	1.627508,0.026373,-0.006305	1.594957,0.023040,-0.161639	1.633546,-0.101127,0.202145	1.664088,-0.329864,0.215406	1.590856,-0.356245,0.456362	1.638935,0.158220,0.202215	1.666611,0.387014,0.219983	1.596932,0.432632,0.459111	12
1.614732,0.027728,0.359051	1.630204,0.028656,0.258683	0.000000,0.000000,0.000000	1.629496,0.028056,0.189065	1.627506,0.026371,-0.006691	1.594949,0.023039,-0.161760	1.633539,-0.101129,0.202008	1.664132,-0.329873,0.214998	1.590442,-0.356168,0.455824	1.638920,0.158241,0.202125	1.666973,0.387037,0.219265	1.597734,0.432451,0.458559	12
1.614801,0.027647,0.358565	1.630160,0.028656,0.258180	0.000000,0.000000,0.000000	1.629465,0.028043,0.188562	1.627513,0.026325,-0.006906	1.595187,0.023010,-0.161922	1.633412,-0.100803,0.201013	1.664158,-0.329480,0.214778	1.590016,-0.356405,0.455395	1.638753,0.157933,0.201156	1.667313,0.386640,0.218632	1.598598,0.432381,0.458016	12
1.614858,0.027523,0.358073	1.630115,0.028656,0.257673	0.000000,0.000000,0.000000	1.629434,0.028023,0.188055	1.627526,0.026251,-0.006859	1.595611,0.022966,-0.162111	1.633235,-0.100128,0.199059	1.664122,-0.328658,0.214732	1.589882,-0.356774,0.455181	1.638488,0.157121,0.198885	1.667602,0.385626,0.217965	1.599575,0.432457,0.457333	12
1.615114,0.027431,0.356510	1.630072,0.028656,0.257159	0.000000,0.000000,0.000000	1.629402,0.028001,0.187541	1.627533,0.026177,-0.006645	1.596003,0.022933,-0.162330	1.633071,-0.099769,0.197666	1.664148,-0.328192,0.214523	1.589968,-0.356851,0.454928	1.638347,0.156764,0.197487	1.667961,0.385161,0.217110	1.600583,0.432383,0.456586	12
1.615456,0.027384,0.354604	1.630031,0.028656,0.256638	0.000000,0.000000,0.000000	1.629370,0.027980,0.187020	1.627533,0.026103,-0.006361	1.596264,0.022900,-0.162553	1.632908,-0.099610,0.196647	1.664215,-0.327960,0.214098	1.590214,-0.356808,0.454537	1.638277,0.156679,0.196628	1.668360,0.385029,0.216111	1.601621,0.432205,0.455775	12
1.615773,0.027360,0.352732	1.629981,0.028656,0.256103	0.000000,0.000000,0.000000	1.629330,0.027957,0.186485	1.627529,0.026023,-0.006085	1.596405,0.022813,-0.162758	1.632758,-0.099557,0.195831	1.664382,-0.327855,0.213405	1.590497,-0.356708,0.453880	1.638246,0.156734,0.196048	1.668818,0.385067,0.214970	1.602733,0.431963,0.454872	12
