joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.621385,0.027332,0.395123	1.600742,0.028888,0.292814	0.000000,0.000000,0.000000	1.602229,0.027634,0.216854	1.606462,0.024065,0.000668	1.575158,0.022799,-0.164352	1.615159,-0.117804,0.216496	1.677824,-0.359059,0.255303	1.588173,-0.361685,0.516696	1.610340,0.176999,0.218506	1.648096,0.404731,0.320236	1.635508,0.336731,0.587795	12
1.621260,0.027337,0.395149	1.600743,0.028898,0.292750	0.000000,0.000000,0.000000	1.602230,0.027641,0.216790	1.606464,0.024064,0.000599	1.575147,0.022799,-0.164408	1.615160,-0.117819,0.216485	1.677511,-0.359145,0.255355	1.587665,-0.361637,0.516683	1.610348,0.177023,0.218476	1.648674,0.404682,0.320157	1.635606,0.336775,0.587717	12
1.621135,0.027338,0.395167	1.600743,0.028905,0.292682	0.000000,0.000000,0.000000	1.602231,0.027646,0.216721	1.606465,0.024064,0.000533	1.575138,0.022798,-0.164461	1.615162,-0.117836,0.216474	1.677031,-0.359273,0.255424	1.586945,-0.361560,0.516670	1.610315,0.177045,0.218444	1.649440,0.404599,0.320054	1.635737,0.336686,0.587580	12
1.621007,0.027336,0.395158	1.600743,0.028910,0.292585	0.000000,0.000000,0.000000	1.602231,0.027650,0.216625	1.606466,0.024063,0.000457	1.575128,0.022798,-0.164521	1.615165,-0.117863,0.216456	1.676385,-0.359450,0.255497	1.586043,-0.361448,0.516657	1.610255,0.177070,0.218396	1.650426,0.404492,0.319892	1.635939,0.336564,0.587372	12
1.620762,0.027195,0.394204	1.600740,0.028915,0.291413	0.000000,0.000000,0.000000	1.602226,0.027657,0.215453	1.606454,0.024076,-0.000677	1.575175,0.022792,-0.165578	1.614770,-0.117972,0.215366	1.675620,-0.359424,0.255777	1.584704,-0.361472,0.516737	1.610182,0.176680,0.216368	1.651582,0.403177,0.319415	1.636223,0.337091,0.587303	12
1.620385,0.026993,0.392376	1.600734,0.028919,0.289113	0.000000,0.000000,0.000000	1.602217,0.027665,0.213153	1.606438,0.024098,-0.002964	1.575217,0.022787,-0.167661	1.614263,-0.118250,0.213347	1.674752,-0.359347,0.256297	1.582868,-0.361524,0.516916	1.610098,0.176153,0.212856	1.652984,0.401142,0.318541	1.636588,0.338055,0.587080	12
1.619968,0.026778,0.390153	1.600726,0.028920,0.286132	0.000000,0.000000,0.000000	1.602207,0.027671,0.210172	1.606422,0.024117,-0.006026	1.575267,0.022782,-0.170432	1.613570,-0.118494,0.210473	1.673566,-0.359044,0.256981	1.580900,-0.361722,0.517319	1.610028,0.175712,0.208771	1.654575,0.398986,0.317362	1.637075,0.339167,0.586578	12
1.619606,0.026449,0.388194	1.600718,0.028921,0.283243	0.000000,0.000000,0.000000	1.602198,0.027676,0.207283	1.606411,0.024130,-0.009094	1.574916,0.022758,-0.175138	1.613074,-0.118873,0.208139	1.672307,-0.359038,0.257563	1.578627,-0.361729,0.517537	1.610005,0.176064,0.206443	1.656583,0.398242,0.316447	1.637599,0.339395,0.585788	12
1.619350,0.026034,0.386745	1.600716,0.028920,0.280842	0.000000,0.000000,0.000000	1.602192,0.027680,0.204882	1.606401,0.024140,-0.011783	1.574394,0.022727,-0.180150	1.613021,-0.119197,0.206464	1.670927,-0.359261,0.257954	1.576405,-0.361586,0.517628	1.610014,0.176619,0.205215	1.658993,0.398382,0.315024	1.638065,0.339255,0.584162	12
1.619163,0.025591,0.385775	1.600715,0.028920,0.279017	0.000000,0.000000,0.000000	1.602190,0.027681,0.203057	1.606401,0.024140,-0.013904	1.573795,0.022692,-0.184590	1.612970,-0.119328,0.205164	1.669570,-0.359391,0.258130	1.575403,-0.361506,0.517935	1.609881,0.177104,0.204600	1.660869,0.399125,0.312961	1.639111,0.338855,0.581782	12
1.619009,0.025118,0.384939	1.600715,0.028920,0.277460	0.000000,0.000000,0.000000	1.602191,0.027679,0.201499	1.606412,0.024130,-0.015656	1.573220,0.022658,-0.188365	1.612877,-0.119180,0.203720	1.668735,-0.359090,0.258155	1.574661,-0.361709,0.517988	1.609829,0.177499,0.204254	1.662611,0.400367,0.309967	1.640550,0.338273,0.578346	12
1.618982,0.024655,0.384075	1.600715,0.028920,0.276021	0.000000,0.000000,0.000000	1.602195,0.027676,0.200060	1.606425,0.024118,-0.017143	1.572713,0.022628,-0.191504	1.612767,-0.118829,0.202112	1.668550,-0.358408,0.258061	1.574300,-0.362176,0.517814	1.609841,0.177814,0.204020	1.664104,0.401461,0.307316	1.642289,0.337151,0.575191	12
1.619039,0.024194,0.383161	1.600715,0.028920,0.274665	0.000000,0.000000,0.000000	1.602199,0.027671,0.198704	1.606442,0.024102,-0.018406	1.572726,0.022617,-0.192154	1.612623,-0.118353,0.200461	1.668805,-0.357539,0.257671	1.574089,-0.362770,0.517228	1.609898,0.178012,0.203780	1.665670,0.402950,0.303383	1.644122,0.335792,0.570576	12
