joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.672089,0.024177,0.314707	1.658717,0.025859,0.213831	0.000000,0.000000,0.000000	1.655970,0.024605,0.144424	1.647765,0.020860,-0.062823	1.598407,0.022411,-0.214476	1.662364,-0.134507,0.177386	1.629470,-0.183946,0.400251	1.577097,-0.017399,0.567727	1.666788,0.185871,0.176550	1.613857,0.247942,0.392283	1.570381,0.080254,0.561164	12
1.672195,0.024177,0.314711	1.658717,0.025965,0.213831	0.000000,0.000000,0.000000	1.655971,0.024678,0.144425	1.647772,0.020835,-0.062821	1.598432,0.022377,-0.214394	1.662730,-0.134446,0.177411	1.629393,-0.183954,0.400195	1.575511,-0.017716,0.567738	1.666796,0.186019,0.176528	1.613819,0.247923,0.392297	1.569113,0.080244,0.561101	12
1.672298,0.024177,0.314715	1.658717,0.026067,0.213831	0.000000,0.000000,0.000000	1.655973,0.024750,0.144425	1.647779,0.020815,-0.062819	1.598452,0.022342,-0.214328	1.663079,-0.134382,0.177434	1.629317,-0.183967,0.400137	1.573886,-0.018081,0.567800	1.666805,0.186155,0.176489	1.613784,0.247892,0.392296	1.567912,0.080210,0.561057	12
1.672397,0.024177,0.314719	1.658717,0.026148,0.213831	0.000000,0.000000,0.000000	1.655975,0.024806,0.144425	1.647785,0.020800,-0.062817	1.598467,0.022308,-0.214276	1.663395,-0.134335,0.177450	1.629254,-0.183963,0.400086	1.572244,-0.018065,0.567449	1.666811,0.186263,0.176443	1.613728,0.247856,0.392276	1.567368,0.080111,0.561081	12
1.672495,0.024177,0.314722	1.658717,0.026196,0.213831	0.000000,0.000000,0.000000	1.655976,0.024840,0.144426	1.647792,0.020790,-0.062817	1.598479,0.022273,-0.214235	1.663715,-0.134313,0.177458	1.629206,-0.183944,0.400036	1.570846,-0.017845,0.566904	1.666815,0.186337,0.176405	1.613636,0.247822,0.392244	1.567142,0.079990,0.561096	12
1.672585,0.024177,0.314726	1.658717,0.026240,0.213831	0.000000,0.000000,0.000000	1.655978,0.024871,0.144426	1.647798,0.020782,-0.062816	1.598488,0.022232,-0.214201	1.664033,-0.134291,0.177460	1.629171,-0.183917,0.399984	1.569550,-0.017472,0.566158	1.666819,0.186402,0.176365	1.613521,0.247786,0.392204	1.567055,0.079872,0.561077	12
1.672588,0.024177,0.314736	1.658717,0.026289,0.213830	0.000000,0.000000,0.000000	1.655980,0.024905,0.144425	1.647806,0.020772,-0.062816	1.598495,0.022191,-0.214175	1.664325,-0.134261,0.177461	1.629130,-0.183921,0.399925	1.569043,-0.016972,0.565373	1.666823,0.186468,0.176322	1.613302,0.247696,0.392150	1.567028,0.079697,0.560939	12
1.672567,0.024176,0.314747	1.658717,0.026324,0.213829	0.000000,0.000000,0.000000	1.655981,0.024930,0.144425	1.647813,0.020765,-0.062816	1.598500,0.022161,-0.214154	1.664667,-0.134237,0.177457	1.629062,-0.183932,0.399849	1.568767,-0.016556,0.564579	1.666826,0.186521,0.176285	1.612982,0.247583,0.392080	1.567049,0.079558,0.560731	12
1.672545,0.024176,0.314753	1.658717,0.026346,0.213828	0.000000,0.000000,0.000000	1.655983,0.024945,0.144424	1.647820,0.020761,-0.062817	1.598503,0.022145,-0.214137	1.665011,-0.134226,0.177462	1.628998,-0.183917,0.399788	1.568751,-0.016744,0.564405	1.666829,0.186558,0.176253	1.612581,0.247466,0.391990	1.567108,0.079482,0.560477	12
1.672527,0.024176,0.314758	1.658717,0.026361,0.213827	0.000000,0.000000,0.000000	1.655985,0.024955,0.144423	1.647828,0.020758,-0.062817	1.598505,0.022137,-0.214123	1.665249,-0.132490,0.177864	1.628963,-0.184221,0.399671	1.568924,-0.017343,0.564250	1.666743,0.184858,0.176629	1.612227,0.247825,0.391696	1.567292,0.079749,0.559834	12
1.672510,0.024176,0.314761	1.658717,0.026369,0.213827	0.000000,0.000000,0.000000	1.655987,0.024961,0.144423	1.647835,0.020757,-0.062818	1.598506,0.022134,-0.214111	1.665417,-0.129994,0.178425	1.628988,-0.184602,0.399510	1.569044,-0.017796,0.563807	1.666618,0.182390,0.177188	1.611837,0.248375,0.391271	1.567592,0.080304,0.559216	12
1.672499,0.024175,0.314763	1.658717,0.026372,0.213827	0.000000,0.000000,0.000000	1.655989,0.024963,0.144422	1.647842,0.020756,-0.062818	1.598507,0.022134,-0.214102	1.665422,-0.127321,0.179022	1.629070,-0.184927,0.399358	1.569065,-0.018016,0.563245	1.666483,0.179727,0.177775	1.611382,0.248989,0.390736	1.567954,0.080952,0.558653	12
1.672494,0.024175,0.314763	1.658717,0.026373,0.213826	0.000000,0.000000,0.000000	1.655990,0.024964,0.144422	1.647848,0.020756,-0.062819	1.598508,0.022134,-0.214095	1.665323,-0.124758,0.179590	1.629147,-0.185260,0.399183	1.569187,-0.018139,0.562782	1.666353,0.177163,0.178328	1.610882,0.249537,0.390163	1.568361,0.081492,0.558216	12
1.672493,0.024175,0.314763	1.658717,0.026373,0.213826	0.000000,0.000000,0.000000	1.655992,0.024964,0.144422	1.647856,0.020756,-0.062819	1.598507,0.022135,-0.214088	1.665185,-0.122419,0.180105	1.629218,-0.185617,0.398979	1.569321,-0.018103,0.562202	1.666235,0.174820,0.178829	1.610322,0.249999,0.389578	1.568727,0.081648,0.557560	12
1.672473,0.023903,0.314756	1.658717,0.026373,0.213826	0.000000,0.000000,0.000000	1.656059,0.024959,0.144419	1.648123,0.020736,-0.062829	1.598550,0.022137,-0.214015	1.665127,-0.121737,0.178801	1.629517,-0.185268,0.397648	1.569503,-0.018692,0.561702	1.666820,0.174237,0.178114	1.609846,0.249663,0.388501	1.568984,0.081881,0.557154	12
1.672445,0.023480,0.314734	1.658717,0.026372,0.213826	0.000000,0.000000,0.000000	1.656171,0.024949,0.144415	1.648570,0.020700,-0.062845	1.598624,0.022140,-0.213892	1.665104,-0.121568,0.175482	1.630129,-0.184283,0.394665	1.570131,-0.020602,0.561406	1.667769,0.174518,0.176753	1.609754,0.248966,0.387202	1.569107,0.082267,0.556803	12
1.672507,0.022809,0.314547	1.658717,0.026372,0.213825	0.000000,0.000000,0.000000	1.656347,0.024944,0.144408	1.649268,0.020679,-0.062870	1.598852,0.022153,-0.213775	1.666025,-0.122134,0.173595	1.630350,-0.183662,0.392994	1.570723,-0.021572,0.561262	1.668975,0.175197,0.175432	1.609730,0.248204,0.386037	1.569214,0.082692,0.556659	12
1.673145,0.022176,0.313923	1.658724,0.026372,0.213824	0.000000,0.000000,0.000000	1.656625,0.024948,0.144399	1.650357,0.020699,-0.062905	1.599559,0.022146,-0.213771	1.668494,-0.122824,0.172337	1.630258,-0.183267,0.391594	1.571380,-0.022242,0.561028	1.670257,0.176022,0.174433	1.609672,0.247580,0.385152	1.569327,0.082846,0.556443	12
1.674175,0.021657,0.312866	1.658758,0.026372,0.213819	0.000000,0.000000,0.000000	1.656928,0.024958,0.144385	1.651464,0.020737,-0.062942	1.600556,0.022123,-0.213947	1.670803,-0.123530,0.171459	1.630080,-0.183185,0.390484	1.572128,-0.022724,0.560679	1.671586,0.176819,0.173651	1.609553,0.247183,0.384352	1.569425,0.082915,0.556042	12
1.675665,0.021291,0.311300	1.658814,0.026372,0.213714	0.000000,0.000000,0.000000	1.657278,0.024968,0.144273	1.652692,0.020776,-0.063076	1.601823,0.022102,-0.214322	1.671840,-0.122445,0.170729	1.630062,-0.183624,0.389138	1.573036,-0.023379,0.559696	1.672668,0.175502,0.172122	1.609847,0.246995,0.382207	1.569556,0.083615,0.554549	12
1.677089,0.021134,0.308269	1.660428,0.026356,0.211814	0.000000,0.000000,0.000000	1.658754,0.024940,0.142377	1.653758,0.020713,-0.064964	1.602627,0.022044,-0.216394	1.673682,-0.121144,0.170532	1.629774,-0.184433,0.387914	1.574140,-0.023741,0.558307	1.674002,0.173757,0.170279	1.610035,0.247051,0.379390	1.569791,0.084191,0.552038	12
1.678084,0.021126,0.303530	1.663367,0.026219,0.207518	0.000000,0.000000,0.000000	1.661146,0.024813,0.138096	1.654512,0.020615,-0.069196	1.603036,0.021956,-0.220885	1.675693,-0.121708,0.168481	1.629310,-0.185436,0.385225	1.575772,-0.024560,0.556113	1.674919,0.174202,0.168529	1.609495,0.247633,0.377145	1.569993,0.082765,0.548031	12
1.678865,0.021097,0.297742	1.666515,0.025861,0.201588	0.000000,0.000000,0.000000	1.663671,0.024502,0.132187	1.655180,0.020443,-0.075041	1.603011,0.021834,-0.226892	1.677635,-0.123725,0.166702	1.628508,-0.186983,0.382982	1.577978,-0.024064,0.553678	1.675576,0.175406,0.165965	1.608512,0.248706,0.374108	1.570155,0.079280,0.541546	12
1.679724,0.020991,0.292177	1.669590,0.025383,0.195617	0.000000,0.000000,0.000000	1.666140,0.024103,0.126242	1.655837,0.020281,-0.080908	1.603235,0.021679,-0.232935	1.680016,-0.126036,0.164654	1.628550,-0.187689,0.380855	1.580258,-0.022072,0.550991	1.676074,0.176481,0.162071	1.607318,0.250590,0.369373	1.571424,0.078972,0.536586	12
1.680735,0.020825,0.287437	1.672135,0.024863,0.190309	0.000000,0.000000,0.000000	1.668148,0.023672,0.120962	1.656243,0.020115,-0.086108	1.603298,0.021511,-0.238164	1.681117,-0.128186,0.161926	1.630021,-0.187899,0.378761	1.582730,-0.017862,0.546831	1.676342,0.177635,0.159475	1.607059,0.252442,0.366356	1.572452,0.078079,0.533112	12
1.682248,0.020692,0.283728	1.674180,0.024481,0.185916	0.000000,0.000000,0.000000	1.669732,0.023341,0.116596	1.656450,0.019938,-0.090394	1.603158,0.021323,-0.242315	1.681912,-0.129886,0.159008	1.632555,-0.188004,0.376675	1.585602,-0.015328,0.543900	1.677145,0.178557,0.156530	1.609139,0.252537,0.364126	1.572601,0.076966,0.530941	12
1.684153,0.020568,0.281188	1.675944,0.024194,0.182702	0.000000,0.000000,0.000000	1.671079,0.023085,0.113409	1.656553,0.019773,-0.093499	1.603258,0.021104,-0.245219	1.682534,-0.130989,0.155156	1.636511,-0.187234,0.374028	1.586158,-0.015627,0.542122	1.678240,0.179127,0.153114	1.612473,0.251558,0.361962	1.572649,0.075997,0.528812	12
1.685863,0.020419,0.279610	1.677403,0.023951,0.180488	0.000000,0.000000,0.000000	1.672181,0.022868,0.111221	1.656589,0.019634,-0.095610	1.603525,0.020905,-0.247125	1.683184,-0.132032,0.152916	1.640254,-0.186656,0.372826	1.585698,-0.016332,0.540716	1.679324,0.179734,0.151285	1.616609,0.250934,0.361482	1.572697,0.074301,0.525949	12
1.687066,0.020246,0.278914	1.678546,0.023726,0.179222	0.000000,0.000000,0.000000	1.673051,0.022669,0.109975	1.656642,0.019511,-0.096794	1.604028,0.020726,-0.248225	1.683867,-0.132939,0.151582	1.642766,-0.186179,0.372194	1.585140,-0.017167,0.539605	1.680365,0.180238,0.150286	1.618870,0.250309,0.361236	1.574099,0.073153,0.524118	12
1.687941,0.020066,0.278722	1.679400,0.023520,0.178570	0.000000,0.000000,0.000000	1.673695,0.022485,0.109340	1.656660,0.019392,-0.097380	1.604559,0.020555,-0.248892	1.684543,-0.133704,0.150678	1.644430,-0.185783,0.371758	1.584587,-0.017880,0.538664	1.681362,0.180634,0.149662	1.619993,0.249813,0.360952	1.576662,0.072896,0.523598	12
