joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.678943,0.014825,0.196859	1.683377,0.009416,0.096785	0.000000,0.000000,0.000000	1.682248,0.009507,0.026100	1.678874,0.009781,-0.184958	1.600403,0.008935,-0.324657	1.696614,-0.132997,0.065561	1.653349,-0.212426,0.282168	1.701076,0.027320,0.393150	1.685466,0.151973,0.063549	1.632671,0.241740,0.273875	1.641166,0.029148,0.437533	12
1.678927,0.014664,0.196839	1.683380,0.009469,0.096783	0.000000,0.000000,0.000000	1.682253,0.009544,0.026098	1.678888,0.009766,-0.184962	1.600353,0.008943,-0.324567	1.696838,-0.132865,0.065669	1.653819,-0.212198,0.282345	1.700303,0.026319,0.392471	1.685472,0.151946,0.063556	1.632678,0.241321,0.274050	1.642297,0.030023,0.436530	12
1.678916,0.014499,0.196823	1.683383,0.009525,0.096783	0.000000,0.000000,0.000000	1.682263,0.009582,0.026097	1.678919,0.009750,-0.184966	1.600809,0.008958,-0.324524	1.697083,-0.132728,0.065764	1.654666,-0.211983,0.282577	1.698974,0.024247,0.395726	1.685481,0.151925,0.063561	1.632783,0.241656,0.273927	1.643513,0.031159,0.435589	12
1.678922,0.014342,0.196809	1.683398,0.009586,0.096782	0.000000,0.000000,0.000000	1.682283,0.009623,0.026096	1.678955,0.009732,-0.184969	1.601501,0.008975,-0.324393	1.697642,-0.132562,0.065877	1.656263,-0.212166,0.282755	1.697439,0.022936,0.397394	1.685526,0.151911,0.063566	1.633028,0.242673,0.273540	1.644868,0.032702,0.434415	12
1.678939,0.014235,0.196796	1.683420,0.009655,0.096782	0.000000,0.000000,0.000000	1.682306,0.009670,0.026096	1.678981,0.009714,-0.184971	1.602232,0.008993,-0.324213	1.698383,-0.132373,0.066011	1.659202,-0.212661,0.283037	1.695422,0.021611,0.399035	1.685586,0.151925,0.063654	1.633497,0.244381,0.272987	1.646458,0.034737,0.432814	12
1.678961,0.014183,0.196782	1.683445,0.009731,0.096782	0.000000,0.000000,0.000000	1.682330,0.009722,0.026095	1.679000,0.009696,-0.184973	1.603035,0.009011,-0.324115	1.699199,-0.132166,0.066147	1.664608,-0.213362,0.283587	1.691853,0.020296,0.400972	1.685655,0.151955,0.063781	1.634269,0.246328,0.272432	1.648126,0.036982,0.431027	12
1.678987,0.014165,0.196768	1.683473,0.009812,0.096782	0.000000,0.000000,0.000000	1.682355,0.009778,0.026095	1.679015,0.009677,-0.184975	1.603865,0.009029,-0.324128	1.700036,-0.131948,0.066287	1.672182,-0.214133,0.284286	1.686397,0.018579,0.403261	1.685779,0.151991,0.063913	1.635624,0.248952,0.271672	1.649992,0.040015,0.429038	12
1.679039,0.014164,0.196756	1.683503,0.009896,0.096782	0.000000,0.000000,0.000000	1.682381,0.009837,0.026094	1.679031,0.009659,-0.184977	1.604821,0.009047,-0.324343	1.700833,-0.131710,0.066336	1.678969,-0.214829,0.284686	1.679602,0.015684,0.406139	1.685925,0.152028,0.064036	1.637588,0.251697,0.270942	1.651362,0.043426,0.427260	12
1.679099,0.014170,0.196744	1.683559,0.009982,0.096782	0.000000,0.000000,0.000000	1.682427,0.009897,0.026094	1.679049,0.009643,-0.184978	1.606565,0.009070,-0.325332	1.701684,-0.131432,0.066257	1.683146,-0.215294,0.284687	1.674155,0.011481,0.410036	1.686347,0.152080,0.064246	1.640101,0.254129,0.270475	1.652089,0.046762,0.425753	12
1.680259,0.014695,0.196749	1.685024,0.011637,0.096781	0.000000,0.000000,0.000000	1.683684,0.011189,0.026099	1.679682,0.009851,-0.184957	1.608426,0.009805,-0.326351	1.705710,-0.129408,0.066674	1.683670,-0.215900,0.283712	1.671939,0.005126,0.415131	1.689428,0.153748,0.064936	1.642285,0.255807,0.270970	1.652677,0.049151,0.424052	12
1.682670,0.015639,0.196753	1.687598,0.014207,0.096781	0.000000,0.000000,0.000000	1.685891,0.013210,0.026113	1.680793,0.010232,-0.184899	1.609906,0.010934,-0.327083	1.707868,-0.127105,0.067535	1.683682,-0.216755,0.283061	1.671532,-0.000510,0.419174	1.691420,0.156375,0.064999	1.644434,0.256194,0.272152	1.653524,0.049956,0.423078	12
1.685418,0.016748,0.196711	1.690922,0.017122,0.096781	0.000000,0.000000,0.000000	1.688835,0.015510,0.026135	1.682604,0.010695,-0.184814	1.611365,0.012040,-0.327547	1.710074,-0.124489,0.068310	1.683498,-0.217542,0.282111	1.672026,-0.005418,0.422488	1.693284,0.159290,0.064918	1.645036,0.255663,0.273390	1.654483,0.049786,0.422769	12
1.687730,0.017645,0.196628	1.694180,0.019854,0.096785	0.000000,0.000000,0.000000	1.691699,0.017629,0.026167	1.684292,0.010986,-0.184698	1.612534,0.012968,-0.327873	1.711688,-0.122085,0.069654	1.683350,-0.218609,0.281699	1.672866,-0.008785,0.423511	1.694126,0.161827,0.064641	1.644994,0.255128,0.274308	1.655772,0.049702,0.422229	12
1.689276,0.018365,0.196539	1.696874,0.021771,0.096795	0.000000,0.000000,0.000000	1.694080,0.019130,0.026200	1.685736,0.011245,-0.184594	1.613514,0.013728,-0.328134	1.713024,-0.120338,0.070986	1.683341,-0.219607,0.281596	1.673826,-0.011223,0.423181	1.694413,0.163431,0.064432	1.644872,0.254355,0.275063	1.656993,0.049712,0.421677	12
1.690343,0.018812,0.196498	1.698593,0.022903,0.096806	0.000000,0.000000,0.000000	1.695804,0.020062,0.026217	1.687478,0.011580,-0.184560	1.614263,0.014248,-0.328148	1.714148,-0.119194,0.072102	1.683480,-0.220626,0.281552	1.674834,-0.013733,0.422876	1.694457,0.164223,0.064339	1.644863,0.253975,0.275475	1.658193,0.050143,0.420735	12
1.690969,0.019111,0.196493	1.699515,0.023483,0.096820	0.000000,0.000000,0.000000	1.696851,0.020612,0.026227	1.688900,0.012038,-0.184562	1.614581,0.014660,-0.328070	1.714714,-0.118333,0.071884	1.683936,-0.221250,0.280599	1.675960,-0.015520,0.421402	1.694422,0.164493,0.064340	1.644973,0.253866,0.275676	1.658550,0.050856,0.419906	12
1.691363,0.019274,0.196510	1.699934,0.023734,0.096834	0.000000,0.000000,0.000000	1.697405,0.020928,0.026234	1.689855,0.012551,-0.184578	1.614547,0.015027,-0.327959	1.715232,-0.117706,0.071299	1.684428,-0.221899,0.279376	1.677199,-0.016790,0.419251	1.694381,0.164477,0.064386	1.645158,0.253896,0.275757	1.658585,0.051596,0.419194	12
1.691653,0.019338,0.196539	1.700083,0.023813,0.096856	0.000000,0.000000,0.000000	1.697602,0.021052,0.026252	1.690195,0.012809,-0.184571	1.614321,0.015459,-0.327950	1.715365,-0.117187,0.070436	1.684984,-0.222174,0.278174	1.678283,-0.017902,0.417795	1.694336,0.164257,0.064348	1.645393,0.253958,0.275663	1.658468,0.052293,0.418575	12
1.691805,0.019351,0.196567	1.700106,0.023818,0.096885	0.000000,0.000000,0.000000	1.697605,0.021077,0.026280	1.690138,0.012894,-0.184543	1.614016,0.015773,-0.327967	1.715279,-0.116811,0.070058	1.685202,-0.222688,0.277384	1.678498,-0.019191,0.416825	1.694296,0.163927,0.064282	1.645511,0.254027,0.275463	1.658355,0.052749,0.417664	12
1.691866,0.019344,0.196590	1.700084,0.023798,0.096919	0.000000,0.000000,0.000000	1.697520,0.021061,0.026316	1.689864,0.012890,-0.184502	1.613718,0.015971,-0.327975	1.715099,-0.116493,0.070015	1.685090,-0.223629,0.276699	1.678288,-0.020682,0.415423	1.694267,0.163541,0.064214	1.645551,0.254245,0.275152	1.658348,0.052778,0.415594	12
1.691793,0.019276,0.197874	1.700054,0.023776,0.098543	0.000000,0.000000,0.000000	1.697425,0.021056,0.027942	1.689576,0.012933,-0.182872	1.614208,0.016065,-0.326679	1.714860,-0.115966,0.070352	1.684673,-0.225121,0.275945	1.677888,-0.022777,0.413327	1.694268,0.163063,0.065243	1.645311,0.255227,0.275489	1.658548,0.052092,0.411159	12
1.691502,0.018768,0.201103	1.700030,0.023759,0.102506	0.000000,0.000000,0.000000	1.697041,0.021052,0.031920	1.688216,0.013050,-0.176726	1.615097,0.015944,-0.321673	1.713192,-0.115522,0.073001	1.683744,-0.228460,0.276626	1.677347,-0.025211,0.410519	1.694161,0.162748,0.069425	1.644395,0.257760,0.278196	1.659089,0.050040,0.404035	12
1.691220,0.017608,0.205778	1.700014,0.023748,0.107894	0.000000,0.000000,0.000000	1.696282,0.021000,0.037348	1.685425,0.012988,-0.168369	1.615075,0.015711,-0.314866	1.711107,-0.115126,0.077293	1.682208,-0.233021,0.278146	1.676702,-0.026317,0.408531	1.693971,0.162094,0.073654	1.643540,0.260434,0.280712	1.659802,0.046739,0.398020	12
1.691099,0.016566,0.212390	1.700004,0.023740,0.114557	0.000000,0.000000,0.000000	1.695586,0.020933,0.044052	1.682899,0.012857,-0.158784	1.614440,0.015600,-0.306632	1.709787,-0.114530,0.082364	1.679750,-0.237218,0.280166	1.676267,-0.026354,0.407438	1.693851,0.161720,0.080253	1.642208,0.264093,0.285043	1.661089,0.044490,0.394874	12
1.690264,0.015280,0.220727	1.699996,0.023735,0.122373	0.000000,0.000000,0.000000	1.695054,0.020855,0.051902	1.681000,0.012664,-0.148626	1.613389,0.015712,-0.297722	1.708780,-0.113997,0.088822	1.675944,-0.239342,0.284541	1.676752,-0.023471,0.407203	1.693190,0.160782,0.085771	1.641786,0.266300,0.289039	1.662969,0.042509,0.394701	12
1.688738,0.014026,0.230399	1.699778,0.023730,0.130829	0.000000,0.000000,0.000000	1.694524,0.020773,0.060381	1.679719,0.012443,-0.138073	1.611774,0.016027,-0.288118	1.707897,-0.113637,0.096605	1.671676,-0.238889,0.291807	1.677918,-0.017796,0.408451	1.692124,0.160256,0.093352	1.642302,0.266680,0.296555	1.665787,0.038551,0.396615	12
1.686333,0.013358,0.240308	1.699317,0.023726,0.140120	0.000000,0.000000,0.000000	1.693954,0.020698,0.069681	1.678795,0.012145,-0.129243	1.608878,0.016561,-0.279517	1.707052,-0.113566,0.106496	1.667484,-0.236662,0.302409	1.679648,-0.010337,0.411473	1.690869,0.160283,0.103845	1.643221,0.265927,0.307963	1.670434,0.033405,0.400290	12
1.683281,0.013002,0.250176	1.698526,0.023723,0.149801	0.000000,0.000000,0.000000	1.693278,0.020651,0.079354	1.678335,0.011908,-0.121149	1.605940,0.017147,-0.271182	1.706176,-0.113666,0.117617	1.664128,-0.235841,0.313602	1.681100,-0.006616,0.418915	1.689467,0.160410,0.115138	1.643625,0.265924,0.319744	1.676163,0.031561,0.408975	12
