joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.641022,0.038762,0.323607	1.630925,0.035499,0.218080	0.000000,0.000000,0.000000	1.617398,0.033726,0.143315	1.578775,0.028664,-0.070148	1.520830,0.028083,-0.244815	1.633194,-0.119809,0.186087	1.508769,-0.236170,0.372203	1.527262,-0.028137,0.556006	1.627153,0.189530,0.180531	1.530237,0.310433,0.379655	1.547328,0.097965,0.558453	12
1.640961,0.038615,0.323211	1.631017,0.035477,0.218406	0.000000,0.000000,0.000000	1.617505,0.033659,0.143640	1.578931,0.028467,-0.069805	1.520736,0.028008,-0.244389	1.633382,-0.119811,0.186977	1.508703,-0.236293,0.372848	1.527453,-0.028379,0.555852	1.627084,0.189393,0.180958	1.530208,0.309586,0.380531	1.547764,0.097568,0.558885	12
1.640951,0.038462,0.323285	1.631145,0.035438,0.219066	0.000000,0.000000,0.000000	1.617666,0.033577,0.144295	1.579184,0.028262,-0.069181	1.520780,0.027953,-0.243696	1.633557,-0.119776,0.187884	1.508702,-0.236374,0.373564	1.527691,-0.028672,0.555738	1.627057,0.189242,0.181687	1.530081,0.309148,0.381385	1.548207,0.097437,0.558974	12
1.641013,0.038356,0.324459	1.631250,0.035399,0.220878	0.000000,0.000000,0.000000	1.617880,0.033512,0.146088	1.579701,0.028124,-0.067471	1.521375,0.027921,-0.242012	1.633640,-0.119584,0.189098	1.508617,-0.236586,0.374410	1.528023,-0.029048,0.555631	1.627010,0.189048,0.183332	1.529648,0.309230,0.382675	1.548668,0.097376,0.558867	12
1.641197,0.038427,0.327659	1.631329,0.035388,0.223608	0.000000,0.000000,0.000000	1.618050,0.033532,0.148801	1.580144,0.028233,-0.064755	1.522211,0.028230,-0.239428	1.633675,-0.119276,0.190695	1.508492,-0.236878,0.375518	1.528346,-0.029464,0.555634	1.626992,0.189026,0.186362	1.528848,0.309804,0.384959	1.549014,0.097105,0.558751	12
1.641369,0.038589,0.331194	1.631376,0.035397,0.226227	0.000000,0.000000,0.000000	1.618154,0.033606,0.151407	1.580440,0.028495,-0.062010	1.522995,0.028746,-0.236843	1.633686,-0.119042,0.192560	1.508322,-0.237199,0.376906	1.528834,-0.029863,0.555769	1.626981,0.189222,0.190050	1.527776,0.310701,0.387688	1.549334,0.096851,0.558556	12
1.641491,0.038774,0.334532	1.631400,0.035421,0.228573	0.000000,0.000000,0.000000	1.618226,0.033726,0.153744	1.580689,0.028896,-0.059470	1.523710,0.029243,-0.234455	1.633685,-0.118763,0.193859	1.508492,-0.237199,0.378142	1.529285,-0.030370,0.556211	1.626977,0.189191,0.192260	1.527331,0.310895,0.389540	1.549465,0.096818,0.558650	12
1.641524,0.038912,0.337393	1.631410,0.035441,0.230536	0.000000,0.000000,0.000000	1.618275,0.033854,0.155697	1.580893,0.029336,-0.057290	1.524317,0.029686,-0.232405	1.633678,-0.118514,0.194804	1.508931,-0.236946,0.379391	1.529403,-0.030983,0.556961	1.626970,0.189055,0.193562	1.527510,0.310313,0.391208	1.549459,0.096606,0.559196	12
1.641464,0.038989,0.339535	1.631413,0.035453,0.231927	0.000000,0.000000,0.000000	1.618310,0.033979,0.157080	1.581058,0.029786,-0.055728	1.524789,0.030085,-0.230943	1.633670,-0.118289,0.195228	1.509724,-0.236332,0.380599	1.529323,-0.031648,0.558042	1.626967,0.188929,0.194331	1.527786,0.309640,0.392452	1.549387,0.096782,0.559765	12
1.641325,0.039015,0.340924	1.631412,0.035459,0.232713	0.000000,0.000000,0.000000	1.618344,0.034096,0.157858	1.581207,0.030221,-0.054872	1.525031,0.030466,-0.230117	1.633663,-0.118141,0.195359	1.510928,-0.235332,0.382067	1.529111,-0.032082,0.559500	1.626966,0.188823,0.194600	1.528505,0.308737,0.393561	1.549194,0.097086,0.560600	12
1.641044,0.038973,0.340656	1.631411,0.035462,0.233076	0.000000,0.000000,0.000000	1.618371,0.034156,0.158215	1.581313,0.030443,-0.054523	1.525119,0.030662,-0.229762	1.633658,-0.118058,0.195359	1.511760,-0.234812,0.382892	1.528980,-0.033263,0.560680	1.626964,0.188718,0.194499	1.529227,0.307955,0.394222	1.548966,0.097754,0.561419	12
1.640763,0.038918,0.339697	1.631410,0.035463,0.233203	0.000000,0.000000,0.000000	1.618387,0.034188,0.158339	1.581371,0.030566,-0.054455	1.525121,0.030781,-0.229677	1.633655,-0.118014,0.195311	1.512412,-0.234533,0.383418	1.528913,-0.034872,0.562081	1.626963,0.188629,0.194268	1.529674,0.307600,0.394372	1.548769,0.098890,0.562105	12
