joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.638432,0.041175,0.259252	1.633352,0.039576,0.151229	0.000000,0.000000,0.000000	1.628522,0.038387,0.081709	1.613997,0.034812,-0.127379	1.558266,0.034970,-0.271855	1.622296,-0.101436,0.060464	1.564669,-0.147225,-0.155384	1.334792,-0.094759,-0.261971	1.624659,0.174989,0.052069	1.577389,0.220922,-0.166250	1.346198,0.183154,-0.276165	12
1.638633,0.041173,0.259322	1.633352,0.039576,0.151220	0.000000,0.000000,0.000000	1.628522,0.038388,0.081702	1.613993,0.034814,-0.127444	1.558275,0.034971,-0.271847	1.622177,-0.101532,0.060350	1.564386,-0.147491,-0.156153	1.334448,-0.093147,-0.264969	1.624648,0.175104,0.051973	1.577070,0.221053,-0.167004	1.345337,0.182222,-0.278633	12
1.638780,0.041171,0.259398	1.633352,0.039576,0.151218	0.000000,0.000000,0.000000	1.628489,0.038381,0.081706	1.613880,0.034791,-0.127153	1.557990,0.034964,-0.271564	1.622090,-0.101930,0.060809	1.564176,-0.147650,-0.156278	1.337250,-0.088896,-0.272767	1.624328,0.175333,0.052156	1.576908,0.221133,-0.167446	1.342416,0.182515,-0.277474	12
1.638860,0.041159,0.259486	1.633352,0.039576,0.151221	0.000000,0.000000,0.000000	1.628421,0.038371,0.081717	1.613652,0.034761,-0.126506	1.557624,0.034933,-0.271109	1.621947,-0.102276,0.061284	1.563950,-0.147831,-0.156255	1.336537,-0.086875,-0.275877	1.623642,0.175654,0.052586	1.576871,0.221141,-0.167653	1.336581,0.184456,-0.270687	12
1.638895,0.041123,0.259587	1.633352,0.039576,0.151227	0.000000,0.000000,0.000000	1.628331,0.038359,0.081733	1.613359,0.034730,-0.125527	1.557187,0.034886,-0.270483	1.621788,-0.102568,0.061750	1.563657,-0.148069,-0.156108	1.332764,-0.089881,-0.269658	1.622765,0.176000,0.053142	1.576881,0.221191,-0.167682	1.335667,0.184655,-0.268283	12
1.638905,0.041076,0.259703	1.633352,0.039576,0.151235	0.000000,0.000000,0.000000	1.628230,0.038347,0.081751	1.613041,0.034701,-0.124318	1.556709,0.034827,-0.269691	1.621636,-0.102836,0.062244	1.563320,-0.148355,-0.155830	1.327926,-0.095442,-0.258826	1.621846,0.176360,0.053793	1.576865,0.221318,-0.167530	1.337195,0.183968,-0.268204	12
1.638893,0.041026,0.259867	1.633352,0.039576,0.151245	0.000000,0.000000,0.000000	1.628124,0.038323,0.081772	1.612706,0.034629,-0.123136	1.556236,0.034699,-0.268917	1.621531,-0.103377,0.063333	1.563101,-0.148523,-0.155001	1.326854,-0.094802,-0.258883	1.621304,0.176983,0.054923	1.576837,0.221377,-0.166829	1.339877,0.181012,-0.275043	12
1.638871,0.040991,0.260081	1.633352,0.039576,0.151255	0.000000,0.000000,0.000000	1.628021,0.038296,0.081794	1.612371,0.034537,-0.122156	1.555859,0.034517,-0.268328	1.621458,-0.103963,0.064707	1.563238,-0.148421,-0.153991	1.332157,-0.088106,-0.267114	1.620986,0.177767,0.056462	1.576797,0.221381,-0.165665	1.343110,0.178414,-0.281775	12
1.638842,0.040965,0.260369	1.633352,0.039576,0.151267	0.000000,0.000000,0.000000	1.627922,0.038266,0.081817	1.612028,0.034433,-0.121468	1.555440,0.034367,-0.267960	1.621397,-0.104600,0.066413	1.563569,-0.148168,-0.152700	1.335740,-0.083528,-0.268413	1.620724,0.178591,0.058287	1.576691,0.221418,-0.164154	1.341554,0.180323,-0.276083	12
1.638810,0.040864,0.260743	1.633352,0.039576,0.151279	0.000000,0.000000,0.000000	1.627827,0.038247,0.081840	1.611683,0.034364,-0.121074	1.554980,0.034270,-0.267806	1.621394,-0.104614,0.067103	1.563733,-0.148121,-0.152170	1.335339,-0.085807,-0.264702	1.620530,0.178732,0.059134	1.576391,0.221717,-0.163358	1.338549,0.183658,-0.266485	12
1.638723,0.040721,0.260045	1.633352,0.039576,0.151291	0.000000,0.000000,0.000000	1.627736,0.038238,0.081863	1.611333,0.034332,-0.120926	1.554454,0.034218,-0.267807	1.621419,-0.104313,0.067212	1.563748,-0.148191,-0.152065	1.332349,-0.092233,-0.257527	1.620357,0.178536,0.059436	1.576152,0.221998,-0.163029	1.338945,0.184371,-0.263910	12
1.638617,0.040568,0.258942	1.633352,0.039576,0.151305	0.000000,0.000000,0.000000	1.627650,0.038236,0.081886	1.610986,0.034320,-0.120974	1.553872,0.034194,-0.267909	1.621447,-0.103970,0.067186	1.563742,-0.148286,-0.152057	1.330018,-0.095999,-0.250524	1.620185,0.178266,0.059570	1.576097,0.222115,-0.162905	1.343578,0.182081,-0.269610	12
1.638513,0.040295,0.257804	1.633352,0.039576,0.151319	0.000000,0.000000,0.000000	1.627567,0.038236,0.081911	1.610644,0.034317,-0.121136	1.553277,0.034186,-0.268049	1.621475,-0.103616,0.067079	1.563723,-0.148414,-0.152102	1.327397,-0.095489,-0.241691	1.620023,0.178017,0.059677	1.576066,0.222219,-0.162801	1.349028,0.178681,-0.277623	12
1.638415,0.039946,0.256833	1.633352,0.039576,0.151372	0.000000,0.000000,0.000000	1.627491,0.038238,0.081974	1.610320,0.034318,-0.121324	1.552794,0.034184,-0.268173	1.621495,-0.103342,0.067094	1.563731,-0.148532,-0.152040	1.327547,-0.087784,-0.237090	1.619846,0.177809,0.059840	1.576068,0.222324,-0.162647	1.349326,0.177600,-0.278050	12
1.638329,0.039555,0.256090	1.633352,0.039576,0.151474	0.000000,0.000000,0.000000	1.627442,0.038240,0.082082	1.610104,0.034320,-0.121504	1.552476,0.034185,-0.268241	1.621510,-0.103119,0.067197	1.563766,-0.148631,-0.151902	1.329494,-0.082185,-0.241373	1.619668,0.177627,0.060045	1.576095,0.222429,-0.162451	1.345606,0.177891,-0.272928	12
1.638253,0.039274,0.255548	1.633352,0.039575,0.151603	0.000000,0.000000,0.000000	1.627419,0.038241,0.082216	1.609989,0.034322,-0.121657	1.552316,0.034186,-0.268268	1.621520,-0.102954,0.067375	1.563792,-0.148728,-0.151693	1.332466,-0.082003,-0.253572	1.619517,0.177429,0.060204	1.576122,0.222555,-0.162280	1.340750,0.179490,-0.268079	12
