joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.614715,0.030763,0.267342	1.607579,0.023913,0.161716	0.000000,0.000000,0.000000	1.605197,0.021923,0.091075	1.598199,0.016076,-0.116535	1.549853,0.015613,-0.265384	1.601990,-0.117691,0.073768	1.548585,-0.173283,-0.147963	1.318972,-0.119243,-0.271400	1.601383,0.158924,0.063981	1.555447,0.193915,-0.163555	1.321956,0.141413,-0.279921	12
1.614607,0.031496,0.267491	1.607572,0.024408,0.161828	0.000000,0.000000,0.000000	1.605190,0.022312,0.091200	1.598202,0.016163,-0.116019	1.549882,0.015561,-0.265099	1.601912,-0.117286,0.074548	1.548867,-0.173035,-0.147196	1.319886,-0.119506,-0.271047	1.601460,0.159273,0.064352	1.555417,0.193886,-0.163188	1.321038,0.142907,-0.277491	12
1.614495,0.031672,0.267589	1.607568,0.024591,0.161887	0.000000,0.000000,0.000000	1.605186,0.022453,0.091270	1.598210,0.016190,-0.115566	1.549929,0.015395,-0.264857	1.601836,-0.117025,0.075052	1.549079,-0.172837,-0.146710	1.320838,-0.120336,-0.269794	1.601547,0.159389,0.064825	1.555399,0.193884,-0.162678	1.319678,0.145335,-0.272394	12
1.614401,0.030357,0.267740	1.607569,0.024094,0.161970	0.000000,0.000000,0.000000	1.605193,0.022031,0.091360	1.598246,0.015996,-0.115142	1.550018,0.015096,-0.264614	1.601806,-0.117268,0.075254	1.549178,-0.172697,-0.146599	1.320661,-0.120786,-0.269389	1.601596,0.158773,0.065213	1.555364,0.193982,-0.162127	1.323430,0.142672,-0.278238	12
1.614320,0.027541,0.267942	1.607571,0.023185,0.162086	0.000000,0.000000,0.000000	1.605200,0.021259,0.091482	1.598276,0.015631,-0.114749	1.550085,0.014712,-0.264359	1.601794,-0.117834,0.075259	1.549200,-0.172605,-0.146730	1.319802,-0.121120,-0.269471	1.601618,0.157744,0.065561	1.555296,0.194155,-0.161535	1.324527,0.141042,-0.280778	12
1.614272,0.024197,0.268131	1.607574,0.022114,0.162221	0.000000,0.000000,0.000000	1.605207,0.020373,0.091622	1.598302,0.015294,-0.114394	1.550131,0.014410,-0.264107	1.601789,-0.118541,0.075148	1.549141,-0.172584,-0.146972	1.319826,-0.121856,-0.268882	1.601627,0.156599,0.065901	1.555193,0.194371,-0.160915	1.323290,0.142410,-0.277147	12
1.614246,0.021529,0.268317	1.607576,0.020972,0.162381	0.000000,0.000000,0.000000	1.605233,0.019427,0.091787	1.598398,0.014921,-0.114126	1.550303,0.014180,-0.263941	1.601816,-0.119390,0.075085	1.549059,-0.172579,-0.147179	1.320086,-0.122944,-0.267737	1.601631,0.155504,0.066357	1.555075,0.194591,-0.160177	1.320994,0.145330,-0.270421	12
1.614228,0.020011,0.268511	1.607578,0.020161,0.162552	0.000000,0.000000,0.000000	1.605266,0.018722,0.091965	1.598523,0.014524,-0.113963	1.550454,0.013985,-0.263858	1.601820,-0.119953,0.075003	1.548969,-0.172613,-0.147331	1.320591,-0.123901,-0.266729	1.601632,0.154764,0.066757	1.555073,0.194674,-0.159601	1.320033,0.147382,-0.265786	12
1.614213,0.019286,0.268723	1.607579,0.019675,0.162733	0.000000,0.000000,0.000000	1.605301,0.018263,0.092154	1.598652,0.014141,-0.113893	1.550546,0.013816,-0.263846	1.601810,-0.120269,0.074964	1.548891,-0.172658,-0.147384	1.321343,-0.123907,-0.265904	1.601627,0.154334,0.067064	1.555122,0.194683,-0.159195	1.321045,0.147567,-0.264946	12
