joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.630390,0.027876,0.334164	1.625402,0.021971,0.229429	0.000000,0.000000,0.000000	1.622293,0.020797,0.158202	1.613313,0.017407,-0.047481	1.564293,0.015820,-0.198390	1.621149,-0.119813,0.136915	1.580520,-0.170962,-0.090617	1.580492,-0.170995,-0.395182	1.614597,0.159455,0.131137	1.581272,0.214405,-0.096695	1.356957,0.166264,-0.217591	12
1.630307,0.027877,0.334178	1.625402,0.021971,0.229429	0.000000,0.000000,0.000000	1.622300,0.020866,0.158201	1.613333,0.017673,-0.047663	1.564364,0.015917,-0.198450	1.621136,-0.119698,0.136799	1.580496,-0.170997,-0.090698	1.580491,-0.171013,-0.395186	1.614613,0.159400,0.131116	1.581256,0.214342,-0.096714	1.357152,0.166299,-0.218039	12
1.630246,0.027880,0.334194	1.625402,0.021971,0.229429	0.000000,0.000000,0.000000	1.622309,0.020906,0.158199	1.613356,0.017825,-0.047963	1.564438,0.015980,-0.198556	1.621116,-0.119619,0.136740	1.580490,-0.171020,-0.090736	1.580496,-0.171028,-0.395198	1.614629,0.159400,0.131173	1.581256,0.214229,-0.096682	1.357254,0.166344,-0.218259	12
1.630211,0.027885,0.334212	1.625402,0.021971,0.229429	0.000000,0.000000,0.000000	1.622316,0.020927,0.158199	1.613369,0.017900,-0.048339	1.564498,0.016022,-0.198701	1.621091,-0.119556,0.136711	1.580483,-0.171035,-0.090750	1.580483,-0.171038,-0.395205	1.614644,0.159426,0.131269	1.581262,0.214069,-0.096629	1.357322,0.166398,-0.218404	12
1.630193,0.027889,0.334231	1.625402,0.021971,0.229429	0.000000,0.000000,0.000000	1.622325,0.020939,0.158198	1.613384,0.017939,-0.048800	1.564614,0.016060,-0.198963	1.621067,-0.119502,0.136699	1.580475,-0.171044,-0.090751	1.580473,-0.171045,-0.395204	1.614657,0.159466,0.131390	1.581270,0.213871,-0.096564	1.357352,0.166458,-0.218484	12
1.630183,0.027894,0.334252	1.625402,0.021971,0.229429	0.000000,0.000000,0.000000	1.622332,0.020945,0.158198	1.613388,0.017955,-0.049290	1.564730,0.016095,-0.199331	1.621047,-0.119452,0.136695	1.580476,-0.171050,-0.090746	1.580480,-0.171051,-0.395199	1.614667,0.159501,0.131504	1.581275,0.213679,-0.096503	1.357362,0.166515,-0.218527	12
1.630179,0.027899,0.334275	1.625402,0.021971,0.229429	0.000000,0.000000,0.000000	1.622336,0.020948,0.158198	1.613383,0.017961,-0.049753	1.564794,0.016127,-0.199743	1.621023,-0.119384,0.136673	1.580476,-0.171063,-0.090754	1.580477,-0.171071,-0.395223	1.614685,0.159569,0.131674	1.581287,0.213490,-0.096393	1.357374,0.166581,-0.218514	12
1.630177,0.027904,0.334300	1.625402,0.021971,0.229429	0.000000,0.000000,0.000000	1.622337,0.020950,0.158198	1.613372,0.017965,-0.050157	1.564689,0.016156,-0.200005	1.620999,-0.119296,0.136634	1.580473,-0.171076,-0.090773	1.580471,-0.171084,-0.395252	1.614707,0.159654,0.131881	1.581300,0.213217,-0.096270	1.357386,0.166661,-0.218523	12
1.630178,0.027909,0.334323	1.625402,0.021971,0.229429	0.000000,0.000000,0.000000	1.622338,0.020952,0.158198	1.613360,0.017964,-0.050493	1.564526,0.016174,-0.200095	1.621003,-0.119201,0.136599	1.580466,-0.171083,-0.090783	1.580461,-0.171086,-0.395252	1.614728,0.159724,0.132081	1.581315,0.212907,-0.096157	1.357394,0.166770,-0.218558	12
1.630179,0.027912,0.334344	1.625402,0.021972,0.229429	0.000000,0.000000,0.000000	1.622338,0.020952,0.158198	1.613349,0.017960,-0.050764	1.564408,0.016184,-0.200087	1.621022,-0.119141,0.136611	1.580464,-0.171082,-0.090754	1.580463,-0.171078,-0.395191	1.614740,0.159732,0.132191	1.581322,0.212627,-0.096114	1.357354,0.166868,-0.218570	12
1.630181,0.027914,0.334362	1.625402,0.021972,0.229429	0.000000,0.000000,0.000000	1.622338,0.020952,0.158198	1.613339,0.017956,-0.050980	1.564330,0.016188,-0.200017	1.621055,-0.119089,0.136629	1.580459,-0.171080,-0.090718	1.580455,-0.171078,-0.395154	1.614748,0.159719,0.132265	1.581331,0.212470,-0.096074	1.357344,0.166919,-0.218572	12
1.630182,0.027915,0.334377	1.625402,0.021972,0.229429	0.000000,0.000000,0.000000	1.622338,0.020952,0.158198	1.613331,0.017953,-0.051150	1.563679,0.016169,-0.201660	1.621089,-0.119041,0.136648	1.580457,-0.171079,-0.090682	1.580456,-0.171077,-0.395123	1.614753,0.159696,0.132318	1.581333,0.212194,-0.096078	1.357275,0.167005,-0.218581	12
1.630182,0.027916,0.334391	1.625402,0.021972,0.229429	0.000000,0.000000,0.000000	1.622338,0.020952,0.158198	1.613325,0.017951,-0.051283	1.562836,0.016140,-0.203893	1.621087,-0.119004,0.136673	1.580462,-0.171077,-0.090650	1.580468,-0.171075,-0.395095	1.614756,0.159661,0.132347	1.581335,0.212094,-0.096065	1.357283,0.167021,-0.218622	12
