joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.643515,0.038152,0.305906	1.621755,0.035764,0.219660	0.000000,0.000000,0.000000	1.624341,0.032768,0.155040	1.631524,0.024448,-0.024410	1.594320,0.024672,-0.184748	1.617635,-0.093695,0.160753	1.614923,-0.304626,0.201963	1.601675,-0.525112,0.273373	1.624404,0.161937,0.153931	1.653128,0.366367,0.213767	1.620741,0.583669,0.288753	12
1.643102,0.038138,0.305793	1.621733,0.035764,0.219667	0.000000,0.000000,0.000000	1.624335,0.032758,0.155051	1.631553,0.024415,-0.024229	1.594176,0.024672,-0.184665	1.617815,-0.093772,0.161065	1.614749,-0.304689,0.202260	1.601104,-0.524215,0.273065	1.624351,0.161957,0.154108	1.652088,0.366559,0.213782	1.621283,0.583013,0.288547	12
1.642614,0.038126,0.305841	1.621689,0.035765,0.219674	0.000000,0.000000,0.000000	1.624311,0.032748,0.155062	1.631579,0.024386,-0.024039	1.594037,0.024671,-0.184556	1.617851,-0.093836,0.161363	1.614721,-0.304761,0.202455	1.600857,-0.523379,0.272828	1.624291,0.161972,0.154282	1.651011,0.366737,0.213823	1.622171,0.582628,0.287950	12
1.642003,0.038116,0.306015	1.621614,0.035765,0.219682	0.000000,0.000000,0.000000	1.624262,0.032742,0.155075	1.631594,0.024369,-0.023863	1.593944,0.024670,-0.184447	1.617767,-0.093893,0.161656	1.614775,-0.304914,0.202207	1.600779,-0.522583,0.272767	1.624225,0.161980,0.154446	1.650084,0.366905,0.213780	1.623140,0.582451,0.287034	12
1.641229,0.038108,0.306279	1.621492,0.035765,0.219689	0.000000,0.000000,0.000000	1.624175,0.032738,0.155087	1.631603,0.024361,-0.023702	1.593881,0.024668,-0.184327	1.617591,-0.093936,0.161920	1.614894,-0.305102,0.201667	1.600735,-0.521851,0.272814	1.624156,0.161976,0.154586	1.649558,0.367028,0.213640	1.623617,0.582322,0.285873	12
1.640416,0.038106,0.306550	1.621338,0.035765,0.219696	0.000000,0.000000,0.000000	1.624064,0.032737,0.155099	1.631604,0.024360,-0.023565	1.593852,0.024665,-0.184207	1.617405,-0.093906,0.162023	1.615032,-0.305256,0.200743	1.600736,-0.521028,0.272955	1.624091,0.161983,0.154752	1.649189,0.367181,0.213392	1.623889,0.582260,0.284656	12
1.639609,0.038108,0.306781	1.621165,0.035765,0.219700	0.000000,0.000000,0.000000	1.623936,0.032737,0.155108	1.631599,0.024367,-0.023474	1.593849,0.024663,-0.184102	1.617132,-0.093840,0.162027	1.615182,-0.305383,0.199635	1.600734,-0.520165,0.273124	1.624022,0.161926,0.154777	1.649249,0.367203,0.213042	1.623954,0.582046,0.283366	12
1.638822,0.038112,0.306953	1.620968,0.035765,0.219701	0.000000,0.000000,0.000000	1.623791,0.032740,0.155115	1.631592,0.024376,-0.023432	1.593859,0.024659,-0.184013	1.616811,-0.093758,0.161971	1.615326,-0.305485,0.198492	1.600723,-0.519321,0.273264	1.623950,0.161845,0.154729	1.649510,0.367166,0.212649	1.623931,0.581743,0.282177	12
1.638061,0.038116,0.307069	1.620754,0.035765,0.219701	0.000000,0.000000,0.000000	1.623631,0.032742,0.155120	1.631585,0.024385,-0.023435	1.593875,0.024656,-0.183939	1.616507,-0.093680,0.161890	1.615455,-0.305594,0.197259	1.600710,-0.518474,0.273398	1.623877,0.161754,0.154639	1.649640,0.367133,0.212225	1.623916,0.581477,0.280986	12
1.637268,0.038124,0.307149	1.620526,0.035765,0.219700	0.000000,0.000000,0.000000	1.623462,0.032745,0.155125	1.631580,0.024393,-0.023473	1.593891,0.024653,-0.183878	1.616364,-0.093613,0.161806	1.615587,-0.305678,0.196212	1.600679,-0.517730,0.273449	1.623806,0.161696,0.154598	1.649674,0.367162,0.211785	1.623934,0.581108,0.280477	12
1.636454,0.038134,0.307205	1.620294,0.035765,0.219700	0.000000,0.000000,0.000000	1.623289,0.032748,0.155130	1.631575,0.024399,-0.023539	1.593904,0.024650,-0.183826	1.616329,-0.093557,0.161726	1.615716,-0.305650,0.195902	1.600624,-0.517292,0.273203	1.623737,0.161659,0.154588	1.649651,0.367220,0.211372	1.623975,0.580710,0.280344	12
1.635664,0.038139,0.307236	1.620057,0.035765,0.219699	0.000000,0.000000,0.000000	1.623112,0.032751,0.155135	1.631571,0.024404,-0.023627	1.593916,0.024647,-0.183782	1.616324,-0.093507,0.161649	1.615835,-0.305562,0.195989	1.600553,-0.517086,0.272789	1.623664,0.161633,0.154590	1.649664,0.367264,0.211037	1.624013,0.580349,0.280392	12
1.634879,0.038143,0.307253	1.619808,0.035765,0.219698	0.000000,0.000000,0.000000	1.622927,0.032753,0.155141	1.631568,0.024409,-0.023733	1.593926,0.024644,-0.183744	1.616325,-0.093455,0.161564	1.615849,-0.305443,0.196246	1.600537,-0.517015,0.272332	1.623590,0.161612,0.154600	1.649687,0.367255,0.210915	1.624052,0.580075,0.280462	12
1.634122,0.038145,0.307255	1.619553,0.035765,0.219697	0.000000,0.000000,0.000000	1.622737,0.032756,0.155147	1.631566,0.024412,-0.023852	1.593934,0.024640,-0.183709	1.616323,-0.093408,0.161483	1.615850,-0.305313,0.196598	1.600529,-0.517031,0.271865	1.623510,0.161594,0.154610	1.649713,0.367228,0.210869	1.624084,0.579856,0.280563	12
1.633414,0.038145,0.307246	1.619293,0.035765,0.219697	0.000000,0.000000,0.000000	1.622544,0.032758,0.155153	1.631567,0.024412,-0.023966	1.593942,0.024637,-0.183678	1.616318,-0.093383,0.161448	1.615840,-0.305195,0.197049	1.600541,-0.517171,0.271309	1.623435,0.161578,0.154620	1.649752,0.367189,0.210866	1.624108,0.579683,0.280664	12
1.632628,0.038145,0.307244	1.619027,0.035765,0.219697	0.000000,0.000000,0.000000	1.622348,0.032759,0.155159	1.631569,0.024411,-0.024070	1.593949,0.024629,-0.183648	1.616308,-0.093370,0.161436	1.615807,-0.305085,0.197546	1.600592,-0.517374,0.270766	1.623354,0.161562,0.154630	1.649818,0.367141,0.210886	1.624120,0.579538,0.280793	12
