joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.537606,0.000977,0.322021	1.544040,0.000762,0.228604	0.000000,0.000000,0.000000	1.557224,0.000165,0.163283	1.596593,-0.001617,-0.031763	1.560212,-0.004001,-0.183118	1.529996,-0.127829,0.135336	1.504138,-0.169494,-0.080401	1.325182,-0.108961,-0.232375	1.562750,0.128579,0.135092	1.554272,0.179377,-0.080070	1.374897,0.146921,-0.239823	12
1.537610,0.000962,0.321789	1.544040,0.000664,0.228594	0.000000,0.000000,0.000000	1.557225,0.000093,0.163274	1.596597,-0.001615,-0.031773	1.560248,-0.004002,-0.183066	1.529990,-0.127883,0.135297	1.504153,-0.169522,-0.080448	1.324249,-0.108666,-0.233122	1.562738,0.128488,0.135118	1.554251,0.179502,-0.079992	1.370257,0.149059,-0.236699	12
1.537616,0.000938,0.321580	1.544040,0.000560,0.228584	0.000000,0.000000,0.000000	1.557225,0.000015,0.163263	1.596598,-0.001613,-0.031784	1.560267,-0.004001,-0.183016	1.529984,-0.127936,0.135259	1.504174,-0.169493,-0.080505	1.323954,-0.108534,-0.233414	1.562725,0.128396,0.135165	1.554248,0.179564,-0.079910	1.373206,0.147859,-0.240362	12
1.537620,0.000903,0.321385	1.544040,0.000450,0.228574	0.000000,0.000000,0.000000	1.557225,-0.000067,0.163253	1.596597,-0.001611,-0.031796	1.560277,-0.004001,-0.182972	1.529978,-0.127987,0.135223	1.504193,-0.169423,-0.080568	1.323828,-0.108345,-0.233206	1.562711,0.128302,0.135228	1.554256,0.179587,-0.079820	1.379497,0.143517,-0.245995	12
1.537623,0.000864,0.321200	1.544040,0.000371,0.228564	0.000000,0.000000,0.000000	1.557225,-0.000126,0.163242	1.596596,-0.001609,-0.031808	1.560284,-0.004001,-0.182935	1.529974,-0.128014,0.135203	1.504199,-0.169331,-0.080613	1.323736,-0.108265,-0.232789	1.562701,0.128229,0.135283	1.554262,0.179605,-0.079745	1.385732,0.143827,-0.252023	12
1.537622,0.000825,0.321011	1.544040,0.000325,0.228553	0.000000,0.000000,0.000000	1.557225,-0.000160,0.163231	1.596594,-0.001608,-0.031820	1.560289,-0.004000,-0.182904	1.529972,-0.128021,0.135198	1.504194,-0.169229,-0.080638	1.323598,-0.108191,-0.232237	1.562692,0.128176,0.135323	1.554266,0.179622,-0.079689	1.389116,0.147004,-0.255602	12
1.537619,0.000787,0.320809	1.544040,0.000301,0.228537	0.000000,0.000000,0.000000	1.557224,-0.000178,0.163214	1.596592,-0.001607,-0.031838	1.560292,-0.004000,-0.182881	1.529972,-0.128014,0.135200	1.504187,-0.169116,-0.080656	1.323504,-0.107631,-0.231570	1.562687,0.128140,0.135350	1.554263,0.179659,-0.079645	1.391100,0.149000,-0.257528	12
1.537616,0.000752,0.320593	1.544040,0.000291,0.228517	0.000000,0.000000,0.000000	1.557223,-0.000185,0.163195	1.596590,-0.001607,-0.031858	1.560295,-0.003999,-0.182864	1.529972,-0.128001,0.135206	1.504177,-0.169062,-0.080658	1.323464,-0.106844,-0.230899	1.562682,0.128116,0.135368	1.554250,0.179735,-0.079604	1.393335,0.149343,-0.259331	12
1.537614,0.000710,0.320360	1.544039,0.000288,0.228490	0.000000,0.000000,0.000000	1.557223,-0.000187,0.163168	1.596589,-0.001607,-0.031886	1.560296,-0.003999,-0.182856	1.529973,-0.127987,0.135210	1.504164,-0.169043,-0.080653	1.323405,-0.106376,-0.230390	1.562679,0.128101,0.135378	1.554240,0.179770,-0.079582	1.393687,0.150259,-0.259568	12
