joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.550999,0.024744,0.262725	1.562864,0.018243,0.164356	0.000000,0.000000,0.000000	1.577644,0.015177,0.097556	1.621566,0.006062,-0.100966	1.572273,0.004983,-0.247872	1.553933,-0.106165,0.084947	1.513343,-0.138023,-0.136168	1.316808,-0.075806,-0.295137	1.587066,0.132099,0.073178	1.546444,0.165845,-0.147681	1.289074,0.097696,-0.292770	12
1.546393,0.024726,0.262461	1.560917,0.018031,0.164371	0.000000,0.000000,0.000000	1.576346,0.014991,0.097718	1.622244,0.005946,-0.100557	1.571441,0.005054,-0.246684	1.552958,-0.106791,0.084702	1.506453,-0.139373,-0.135185	1.317739,-0.082528,-0.299756	1.586631,0.132190,0.073285	1.541649,0.166441,-0.146695	1.288761,0.089594,-0.288542	12
1.543528,0.024731,0.262532	1.557890,0.017877,0.164394	0.000000,0.000000,0.000000	1.574144,0.014863,0.097937	1.622530,0.005891,-0.099904	1.571226,0.005077,-0.245656	1.550828,-0.107353,0.084417	1.501790,-0.141123,-0.134830	1.319248,-0.089086,-0.304409	1.586017,0.132188,0.073470	1.537393,0.166795,-0.145735	1.296493,0.096252,-0.306850	12
1.541981,0.024748,0.262769	1.554104,0.017747,0.164423	0.000000,0.000000,0.000000	1.571262,0.014765,0.098193	1.622369,0.005884,-0.099092	1.571348,0.005078,-0.244779	1.546724,-0.107886,0.084164	1.500040,-0.143364,-0.135354	1.320446,-0.091492,-0.306098	1.585321,0.132090,0.073733	1.535000,0.167284,-0.145050	1.297178,0.093400,-0.305434	12
1.541132,0.024764,0.262998	1.549874,0.017626,0.164455	0.000000,0.000000,0.000000	1.567847,0.014681,0.098438	1.621409,0.005905,-0.098304	1.571693,0.005074,-0.244320	1.541118,-0.108397,0.083920	1.500656,-0.145343,-0.136544	1.321477,-0.091985,-0.305858	1.584479,0.131937,0.074038	1.533815,0.167824,-0.144585	1.294089,0.094020,-0.299842	12
1.540598,0.024755,0.263119	1.545902,0.017495,0.164487	0.000000,0.000000,0.000000	1.564479,0.014591,0.098634	1.619861,0.005933,-0.097697	1.572095,0.005070,-0.244297	1.537667,-0.109043,0.083593	1.501460,-0.147187,-0.137455	1.321833,-0.089688,-0.305380	1.583488,0.131836,0.074288	1.533808,0.167649,-0.144588	1.285282,0.084579,-0.281708	12
1.540172,0.024728,0.263132	1.542810,0.017365,0.164519	0.000000,0.000000,0.000000	1.561462,0.014504,0.098684	1.617087,0.005974,-0.097654	1.572542,0.005066,-0.245181	1.536004,-0.109730,0.083245	1.502188,-0.149059,-0.138032	1.322442,-0.085050,-0.304071	1.582138,0.131980,0.074369	1.534517,0.166983,-0.145097	1.290048,0.067583,-0.279137	12
1.539617,0.024691,0.263083	1.540594,0.017224,0.164553	0.000000,0.000000,0.000000	1.558843,0.014409,0.098606	1.613281,0.006011,-0.098117	1.572981,0.005061,-0.246746	1.535547,-0.110407,0.082915	1.502587,-0.149546,-0.138561	1.323551,-0.079359,-0.302623	1.580339,0.132363,0.074268	1.535299,0.166221,-0.145925	1.289332,0.070825,-0.278997	12
1.538944,0.024646,0.263015	1.539146,0.017072,0.164592	0.000000,0.000000,0.000000	1.556681,0.014299,0.098453	1.608999,0.006028,-0.098882	1.573225,0.005055,-0.248504	1.535453,-0.111000,0.082650	1.502828,-0.149210,-0.139052	1.325016,-0.073485,-0.301173	1.577142,0.133057,0.073840	1.535846,0.165710,-0.147265	1.290548,0.078026,-0.285897	12
1.538344,0.024449,0.262957	1.538401,0.016907,0.164632	0.000000,0.000000,0.000000	1.555225,0.014178,0.098308	1.605430,0.006033,-0.099611	1.573311,0.005050,-0.249877	1.535530,-0.111485,0.082451	1.503243,-0.148491,-0.139510	1.325520,-0.071488,-0.300283	1.573382,0.133878,0.073345	1.536266,0.165349,-0.148677	1.292671,0.089309,-0.296032	12
1.537604,0.023341,0.262953	1.538041,0.016720,0.164672	0.000000,0.000000,0.000000	1.554394,0.014039,0.098227	1.603199,0.006039,-0.100080	1.573281,0.005046,-0.250604	1.535643,-0.111879,0.082322	1.503760,-0.147754,-0.139887	1.325490,-0.071715,-0.299686	1.569084,0.134699,0.072862	1.536655,0.165273,-0.150028	1.287829,0.077884,-0.280276	12
1.536793,0.021247,0.262976	1.537861,0.016526,0.164714	0.000000,0.000000,0.000000	1.553975,0.013896,0.098206	1.602072,0.006049,-0.100305	1.573160,0.005043,-0.250807	1.535742,-0.112229,0.082243	1.504431,-0.146810,-0.140255	1.325118,-0.072366,-0.299084	1.566942,0.135123,0.072694	1.536831,0.165323,-0.150608	1.285026,0.077244,-0.273737	12
1.535909,0.017905,0.262976	1.537776,0.016306,0.164758	0.000000,0.000000,0.000000	1.553796,0.013735,0.098224	1.601617,0.006061,-0.100379	1.572897,0.005039,-0.250597	1.535800,-0.112567,0.082181	1.505314,-0.146065,-0.140599	1.323920,-0.073837,-0.299058	1.565838,0.135356,0.072719	1.536900,0.165429,-0.150773	1.283025,0.073386,-0.269352	12
1.535002,0.013917,0.262905	1.537654,0.016066,0.164816	0.000000,0.000000,0.000000	1.553678,0.013559,0.098281	1.601514,0.006074,-0.100339	1.572550,0.005032,-0.250060	1.535828,-0.112896,0.082144	1.506253,-0.145456,-0.140901	1.321408,-0.076095,-0.300510	1.565421,0.135541,0.073022	1.536916,0.165532,-0.150541	1.283898,0.070834,-0.276381	12
1.534358,0.010932,0.262832	1.537483,0.015819,0.164888	0.000000,0.000000,0.000000	1.553568,0.013376,0.098366	1.601588,0.006083,-0.100227	1.571623,0.005008,-0.251025	1.535837,-0.113163,0.082159	1.507193,-0.145104,-0.141101	1.317917,-0.075431,-0.298370	1.565188,0.136070,0.074021	1.536992,0.165506,-0.149652	1.283943,0.072498,-0.278298	12
1.533845,0.009044,0.263632	1.537273,0.015563,0.165995	0.000000,0.000000,0.000000	1.553382,0.013195,0.099476	1.601477,0.006126,-0.099115	1.570452,0.004972,-0.251619	1.535841,-0.112896,0.082634	1.507960,-0.145597,-0.140613	1.315866,-0.073355,-0.293581	1.565083,0.137086,0.077057	1.537308,0.165089,-0.146847	1.288903,0.076466,-0.283088	12
1.533463,0.008524,0.266252	1.537049,0.015307,0.168992	0.000000,0.000000,0.000000	1.553314,0.012999,0.102509	1.601874,0.006110,-0.095982	1.569078,0.004960,-0.250073	1.535845,-0.113427,0.086276	1.509009,-0.145864,-0.137140	1.320017,-0.075042,-0.296200	1.564914,0.137312,0.080931	1.537672,0.164719,-0.143112	1.298876,0.078001,-0.299101	12
