joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.789209,0.038991,0.231424	1.745938,0.038957,0.121079	0.000000,0.000000,0.000000	1.703327,0.036255,0.052511	1.576189,0.028188,-0.152266	1.479920,0.021992,-0.322418	1.730329,-0.105844,0.051045	1.533304,-0.110190,-0.130829	1.267928,-0.095714,-0.281815	1.747731,0.181403,0.044781	1.547298,0.175564,-0.133286	1.208845,0.157009,-0.236440	12
1.789315,0.038991,0.231279	1.746044,0.038955,0.121079	0.000000,0.000000,0.000000	1.703436,0.036254,0.052505	1.576301,0.028186,-0.152288	1.479930,0.021994,-0.322392	1.730325,-0.105816,0.051047	1.533357,-0.110264,-0.130901	1.266863,-0.095294,-0.283679	1.747728,0.181156,0.044357	1.547534,0.176698,-0.134033	1.207931,0.161308,-0.244084	12
1.789516,0.038991,0.231126	1.746150,0.038953,0.121078	0.000000,0.000000,0.000000	1.703545,0.036252,0.052498	1.576408,0.028185,-0.152307	1.479980,0.021997,-0.322390	1.730321,-0.105809,0.051026	1.533386,-0.110476,-0.130969	1.264021,-0.087273,-0.275513	1.747727,0.180935,0.043927	1.548118,0.177658,-0.135159	1.210246,0.157569,-0.241101	12
1.790220,0.038991,0.232105	1.746253,0.038951,0.121077	0.000000,0.000000,0.000000	1.703657,0.036250,0.052486	1.576560,0.028183,-0.152358	1.480044,0.022000,-0.322402	1.730315,-0.105815,0.050969	1.532725,-0.111061,-0.130312	1.262573,-0.079588,-0.267844	1.747729,0.180718,0.043449	1.549356,0.177761,-0.137025	1.209609,0.159696,-0.228673	12
1.791155,0.038992,0.233281	1.746359,0.038949,0.121067	0.000000,0.000000,0.000000	1.703786,0.036248,0.052457	1.576799,0.028183,-0.152474	1.481386,0.022085,-0.323153	1.730313,-0.105782,0.050762	1.529677,-0.112020,-0.127077	1.261902,-0.080213,-0.265020	1.747754,0.180509,0.042926	1.551057,0.177464,-0.139382	1.215966,0.152763,-0.239726	12
1.792331,0.038993,0.233875	1.746469,0.038947,0.120984	0.000000,0.000000,0.000000	1.704087,0.036243,0.052252	1.578230,0.028158,-0.153449	1.484230,0.022232,-0.324927	1.730331,-0.105637,0.050198	1.525488,-0.113582,-0.122672	1.262358,-0.084888,-0.266019	1.747837,0.180326,0.042333	1.553273,0.177231,-0.142263	1.217117,0.157555,-0.234471	12
1.793773,0.038995,0.233415	1.746601,0.038945,0.120820	0.000000,0.000000,0.000000	1.704558,0.036236,0.051876	1.580135,0.028131,-0.154757	1.487259,0.022393,-0.326864	1.730359,-0.105452,0.049437	1.521354,-0.115659,-0.118279	1.266086,-0.088773,-0.272264	1.749294,0.180192,0.041758	1.555933,0.176504,-0.144117	1.221373,0.151400,-0.235267	12
1.795017,0.038996,0.230586	1.746741,0.038943,0.119040	0.000000,0.000000,0.000000	1.704810,0.036223,0.050024	1.579806,0.028066,-0.157625	1.487297,0.022385,-0.329943	1.730449,-0.104756,0.046123	1.520047,-0.117407,-0.119785	1.270727,-0.089821,-0.281039	1.751649,0.180451,0.040424	1.557692,0.175266,-0.144813	1.222798,0.154148,-0.235160	12
1.795462,0.039012,0.226249	1.746881,0.038940,0.115595	0.000000,0.000000,0.000000	1.705164,0.036225,0.046445	1.581207,0.028138,-0.163026	1.487256,0.022336,-0.334570	1.730513,-0.104613,0.041593	1.544309,-0.120278,-0.147766	1.283472,-0.089890,-0.284943	1.748889,0.178199,0.032388	1.552883,0.173128,-0.150690	1.212332,0.145924,-0.241215	12
