joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.791471,0.020244,0.263200	1.749111,0.016566,0.153316	0.000000,0.000000,0.000000	1.712053,0.017948,0.085005	1.601246,0.022016,-0.119253	1.511744,0.017637,-0.284406	1.727156,-0.125356,0.076952	1.533147,-0.124561,-0.100572	1.430777,0.148672,0.058344	1.756041,0.159035,0.075146	1.571932,0.177488,-0.111717	1.313541,0.131242,-0.218460	12
1.792389,0.021050,0.262379	1.749111,0.016566,0.152607	0.000000,0.000000,0.000000	1.711998,0.017915,0.084325	1.601037,0.021845,-0.119959	1.511701,0.017324,-0.285089	1.727139,-0.125081,0.075279	1.531030,-0.124662,-0.102789	1.423799,0.151247,0.047519	1.756352,0.158581,0.073202	1.572052,0.181933,-0.115584	1.320342,0.111432,-0.222167	12
1.793871,0.021890,0.261554	1.749112,0.016566,0.151772	0.000000,0.000000,0.000000	1.711935,0.017860,0.083522	1.600764,0.021561,-0.120723	1.511566,0.016759,-0.285844	1.727229,-0.124750,0.073265	1.528389,-0.124780,-0.106054	1.427089,0.150644,0.048377	1.756412,0.157657,0.070229	1.570633,0.185773,-0.120494	1.314905,0.124667,-0.223520	12
1.795559,0.022787,0.260076	1.749113,0.016566,0.150629	0.000000,0.000000,0.000000	1.711869,0.017815,0.082416	1.600495,0.021438,-0.121944	1.511259,0.016275,-0.286813	1.727409,-0.124230,0.070444	1.526886,-0.124820,-0.108113	1.433218,0.154872,0.043986	1.756360,0.156446,0.066365	1.570399,0.186696,-0.124938	1.311923,0.131852,-0.225261	12
1.797030,0.023663,0.257452	1.749130,0.016566,0.148590	0.000000,0.000000,0.000000	1.711830,0.017783,0.080406	1.600352,0.021356,-0.124592	1.510257,0.015947,-0.288292	1.727603,-0.123715,0.066618	1.524751,-0.124804,-0.111978	1.447576,0.161852,0.035018	1.756293,0.155821,0.062465	1.568211,0.187327,-0.129067	1.310626,0.132327,-0.232054	12
1.798459,0.024457,0.253583	1.749162,0.016566,0.145501	0.000000,0.000000,0.000000	1.711869,0.017757,0.077314	1.600626,0.021271,-0.128538	1.508813,0.015711,-0.290559	1.727647,-0.124118,0.063469	1.524452,-0.124709,-0.117978	1.446289,0.149305,0.048316	1.756267,0.156167,0.059212	1.565944,0.187602,-0.133172	1.311747,0.124714,-0.239802	12
1.799437,0.025188,0.249482	1.749203,0.016566,0.141817	0.000000,0.000000,0.000000	1.711946,0.017722,0.073610	1.600875,0.021094,-0.132607	1.507678,0.015507,-0.293579	1.727570,-0.125256,0.061373	1.521274,-0.124677,-0.119151	1.440072,0.140353,0.065033	1.756266,0.157023,0.056508	1.564173,0.187979,-0.136633	1.305789,0.132076,-0.236498	12
1.800057,0.025817,0.246152	1.749259,0.016566,0.138277	0.000000,0.000000,0.000000	1.711970,0.017685,0.070086	1.600552,0.020940,-0.135609	1.507261,0.015337,-0.296857	1.727497,-0.126381,0.059744	1.518891,-0.124665,-0.119882	1.435864,0.135892,0.069210	1.756270,0.157851,0.054209	1.562741,0.188300,-0.139219	1.303161,0.133818,-0.237098	12
1.800193,0.025917,0.242746	1.749341,0.016566,0.135418	0.000000,0.000000,0.000000	1.711972,0.017645,0.067270	1.600190,0.020772,-0.137558	1.507168,0.015104,-0.299625	1.727534,-0.127235,0.058542	1.517600,-0.124717,-0.120625	1.442444,0.141784,0.062515	1.756276,0.158257,0.052098	1.561231,0.188488,-0.140843	1.301996,0.131501,-0.238338	12
1.800399,0.025804,0.240054	1.749726,0.016566,0.133565	0.000000,0.000000,0.000000	1.712276,0.017602,0.065461	1.600540,0.020596,-0.138458	1.507815,0.014878,-0.301632	1.727651,-0.127794,0.058047	1.517172,-0.124858,-0.121380	1.451074,0.149940,0.052229	1.756297,0.158900,0.051542	1.560305,0.188514,-0.141367	1.305063,0.116367,-0.238324	12
1.800673,0.025515,0.238050	1.750434,0.016566,0.132332	0.000000,0.000000,0.000000	1.712958,0.017570,0.064243	1.601574,0.020503,-0.139397	1.509131,0.014693,-0.303208	1.727844,-0.127800,0.057211	1.516799,-0.125015,-0.122481	1.457607,0.154975,0.044905	1.756343,0.159384,0.051329	1.559283,0.188426,-0.141439	1.302648,0.122322,-0.239273	12
