joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.631078,0.007134,0.251933	1.622751,0.015605,0.153721	0.000000,0.000000,0.000000	1.628548,0.017219,0.084177	1.644377,0.021624,-0.105723	1.604633,0.023897,-0.265142	1.630833,-0.117277,0.074902	1.644573,-0.348534,0.080911	1.575264,-0.583786,0.143829	1.632284,0.153377,0.083983	1.671055,0.381322,0.099554	1.664325,0.627259,0.159343	12
1.630910,0.007346,0.250847	1.622982,0.015605,0.153492	0.000000,0.000000,0.000000	1.628722,0.017221,0.083943	1.644394,0.021631,-0.105937	1.604578,0.023918,-0.265349	1.630837,-0.117326,0.074873	1.644557,-0.348573,0.081274	1.575268,-0.584305,0.142970	1.632289,0.153422,0.083971	1.671044,0.381384,0.099323	1.664269,0.627352,0.159549	12
1.630801,0.007486,0.250003	1.623123,0.015605,0.153266	0.000000,0.000000,0.000000	1.628830,0.017223,0.083715	1.644410,0.021639,-0.106149	1.604533,0.023934,-0.265549	1.630840,-0.117352,0.074836	1.644567,-0.348602,0.081096	1.575234,-0.584536,0.142413	1.632291,0.153454,0.083969	1.671004,0.381443,0.099018	1.664232,0.627401,0.159739	12
1.630742,0.007571,0.249411	1.623217,0.015605,0.153087	0.000000,0.000000,0.000000	1.628903,0.017224,0.083534	1.644423,0.021644,-0.106316	1.604500,0.023945,-0.265707	1.630842,-0.117348,0.074810	1.644585,-0.348603,0.080815	1.575191,-0.584691,0.141822	1.632292,0.153459,0.083979	1.670997,0.381480,0.098537	1.664132,0.627351,0.159952	12
1.630706,0.007620,0.248988	1.623257,0.015605,0.152921	0.000000,0.000000,0.000000	1.628934,0.017226,0.083368	1.644428,0.021648,-0.106472	1.604470,0.023951,-0.265852	1.630843,-0.117334,0.074792	1.644548,-0.348598,0.080462	1.575240,-0.584854,0.141195	1.632292,0.153451,0.083990	1.670990,0.381505,0.098026	1.663969,0.627263,0.160158	12
1.630681,0.007653,0.248649	1.623266,0.015605,0.152722	0.000000,0.000000,0.000000	1.628942,0.017227,0.083169	1.644434,0.021653,-0.106661	1.604431,0.023955,-0.266028	1.630845,-0.117318,0.074756	1.644484,-0.348596,0.079943	1.575371,-0.584961,0.140700	1.632291,0.153446,0.083996	1.670980,0.381514,0.097812	1.663768,0.627256,0.160215	12
1.630661,0.007678,0.248372	1.623261,0.015606,0.152495	0.000000,0.000000,0.000000	1.628940,0.017228,0.082942	1.644437,0.021657,-0.106881	1.604384,0.023958,-0.266232	1.630849,-0.117304,0.074715	1.644432,-0.348597,0.079333	1.575522,-0.585038,0.140202	1.632290,0.153441,0.083997	1.670972,0.381517,0.097696	1.663490,0.627259,0.160249	12
1.630646,0.007696,0.248151	1.623253,0.015606,0.152260	0.000000,0.000000,0.000000	1.628934,0.017230,0.082708	1.644440,0.021662,-0.107110	1.604335,0.023961,-0.266444	1.630853,-0.117277,0.074667	1.644435,-0.348583,0.078573	1.575591,-0.585009,0.139718	1.632287,0.153435,0.084011	1.670958,0.381515,0.097661	1.663204,0.627292,0.160181	12
1.630632,0.007713,0.247960	1.623243,0.015606,0.152004	0.000000,0.000000,0.000000	1.628929,0.017231,0.082452	1.644445,0.021668,-0.107361	1.604281,0.023964,-0.266676	1.630857,-0.117250,0.074617	1.644455,-0.348559,0.078215	1.575577,-0.585102,0.138982	1.632283,0.153428,0.084030	1.670942,0.381511,0.097654	1.662928,0.627332,0.160086	12
1.630581,0.007840,0.247813	1.623235,0.015606,0.151747	0.000000,0.000000,0.000000	1.628907,0.017233,0.082195	1.644385,0.021673,-0.107621	1.604216,0.023967,-0.266924	1.630832,-0.117212,0.074568	1.644493,-0.348519,0.078075	1.575519,-0.585232,0.138158	1.632266,0.153415,0.084057	1.670922,0.381499,0.097653	1.662585,0.627342,0.160044	12
1.630537,0.007967,0.247681	1.623230,0.015606,0.151488	0.000000,0.000000,0.000000	1.628877,0.017234,0.081934	1.644291,0.021679,-0.107890	1.604151,0.023970,-0.267181	1.630791,-0.117195,0.074555	1.644535,-0.348497,0.078028	1.575469,-0.585284,0.137791	1.632246,0.153382,0.084045	1.670909,0.381463,0.097660	1.662224,0.627322,0.160013	12
1.630500,0.008085,0.247581	1.623226,0.015606,0.151252	0.000000,0.000000,0.000000	1.628839,0.017235,0.081695	1.644157,0.021683,-0.108140	1.604087,0.023972,-0.267422	1.630735,-0.117175,0.074556	1.644557,-0.348472,0.078016	1.575454,-0.585301,0.137628	1.632218,0.153335,0.084026	1.670899,0.381411,0.097666	1.661870,0.627279,0.159988	12
1.630468,0.008164,0.247534	1.623223,0.015606,0.151080	0.000000,0.000000,0.000000	1.628796,0.017236,0.081520	1.644005,0.021687,-0.108332	1.604037,0.023974,-0.267604	1.630661,-0.117135,0.074574	1.644567,-0.348426,0.078006	1.575466,-0.585286,0.137544	1.632178,0.153297,0.084076	1.670892,0.381370,0.097660	1.661546,0.627242,0.159966	12
1.630439,0.008209,0.247504	1.623221,0.015606,0.150941	0.000000,0.000000,0.000000	1.628753,0.017237,0.081378	1.643854,0.021689,-0.108495	1.603995,0.023974,-0.267751	1.630580,-0.117087,0.074598	1.644567,-0.348373,0.077991	1.575498,-0.585261,0.137493	1.632145,0.153231,0.084088	1.670878,0.381301,0.097657	1.661233,0.627178,0.159932	12
1.630413,0.008230,0.247549	1.623219,0.015606,0.150909	0.000000,0.000000,0.000000	1.628705,0.017237,0.081343	1.643678,0.021689,-0.108553	1.603975,0.023973,-0.267801	1.630503,-0.117006,0.074654	1.644554,-0.348289,0.077961	1.575560,-0.585201,0.137482	1.632059,0.153139,0.084125	1.670866,0.381199,0.097650	1.660856,0.627068,0.159928	12
1.630388,0.008242,0.247601	1.623217,0.015606,0.150915	0.000000,0.000000,0.000000	1.628656,0.017237,0.081346	1.643504,0.021689,-0.108572	1.603964,0.023972,-0.267811	1.630430,-0.116921,0.074718	1.644543,-0.348200,0.077902	1.575620,-0.585117,0.137511	1.631958,0.153045,0.084167	1.670851,0.381092,0.097641	1.660480,0.626947,0.159937	12
1.630375,0.008246,0.247620	1.623215,0.015606,0.150920	0.000000,0.000000,0.000000	1.628605,0.017237,0.081347	1.643321,0.021689,-0.108593	1.603953,0.023972,-0.267824	1.630332,-0.116811,0.074707	1.644561,-0.348084,0.077837	1.575664,-0.584994,0.137519	1.631865,0.152963,0.084200	1.670833,0.380999,0.097631	1.660128,0.626845,0.159921	12
1.630392,0.008246,0.247494	1.623213,0.015606,0.150916	0.000000,0.000000,0.000000	1.628564,0.017237,0.081340	1.643172,0.021692,-0.108606	1.603955,0.023962,-0.267816	1.630276,-0.116580,0.074433	1.644560,-0.347846,0.077722	1.575773,-0.584763,0.137516	1.631816,0.152864,0.084141	1.670803,0.380892,0.097629	1.659702,0.626732,0.159888	12
1.630418,0.008229,0.247192	1.623211,0.015606,0.150904	0.000000,0.000000,0.000000	1.628529,0.017237,0.081326	1.643045,0.021688,-0.108606	1.603967,0.023936,-0.267779	1.630245,-0.116316,0.074034	1.644566,-0.347577,0.077450	1.575909,-0.584455,0.137556	1.631792,0.152741,0.083956	1.670767,0.380760,0.097639	1.659519,0.626615,0.159817	12
1.630442,0.008209,0.246724	1.623208,0.015606,0.150887	0.000000,0.000000,0.000000	1.628497,0.017234,0.081307	1.642930,0.021677,-0.108587	1.603988,0.023897,-0.267710	1.630227,-0.116058,0.073576	1.644573,-0.347318,0.076937	1.576142,-0.584100,0.137681	1.631778,0.152616,0.083682	1.670746,0.380617,0.097660	1.659417,0.626482,0.159792	12
1.630509,0.008122,0.246117	1.623206,0.015606,0.150857	0.000000,0.000000,0.000000	1.628455,0.017182,0.081273	1.642779,0.021484,-0.108594	1.604135,0.023725,-0.267696	1.630196,-0.115700,0.072787	1.644547,-0.346961,0.076057	1.576535,-0.583574,0.137916	1.631706,0.151847,0.081947	1.670599,0.379733,0.097786	1.659514,0.625755,0.159341	12
1.630593,0.007974,0.245375	1.623204,0.015606,0.150791	0.000000,0.000000,0.000000	1.628409,0.017044,0.081200	1.642610,0.020970,-0.108679	1.604392,0.023213,-0.267792	1.630217,-0.115460,0.072046	1.644487,-0.346733,0.074504	1.577200,-0.583034,0.138309	1.631670,0.151238,0.080377	1.670484,0.379015,0.097876	1.659626,0.625191,0.158859	12
1.630879,0.007750,0.245673	1.623204,0.015606,0.150681	0.000000,0.000000,0.000000	1.628366,0.016881,0.081085	1.642451,0.020362,-0.108833	1.604705,0.022582,-0.267966	1.630317,-0.115305,0.071338	1.644405,-0.346596,0.072142	1.578074,-0.582331,0.138945	1.631732,0.150811,0.079063	1.670401,0.378508,0.097900	1.659708,0.624812,0.158394	12
1.631410,0.007502,0.246363	1.623204,0.015606,0.150537	0.000000,0.000000,0.000000	1.628336,0.016747,0.080936	1.642342,0.019861,-0.108986	1.604955,0.022053,-0.268110	1.630468,-0.115145,0.070538	1.644346,-0.346439,0.068906	1.578750,-0.581085,0.140074	1.631834,0.150610,0.078096	1.670366,0.378260,0.097795	1.659738,0.624643,0.157981	12
1.632119,0.007275,0.246031	1.623204,0.015606,0.149306	0.000000,0.000000,0.000000	1.628341,0.016627,0.079704	1.642353,0.019413,-0.110114	1.604993,0.021601,-0.269132	1.630645,-0.115421,0.069367	1.644315,-0.346683,0.064725	1.579166,-0.579659,0.141515	1.632114,0.150597,0.076421	1.670344,0.378174,0.097495	1.659746,0.624624,0.157411	12
1.632715,0.007133,0.242776	1.623295,0.015495,0.146202	0.000000,0.000000,0.000000	1.628449,0.016457,0.076600	1.642486,0.019077,-0.112993	1.604766,0.021208,-0.271852	1.630845,-0.116249,0.067180	1.644318,-0.347476,0.060358	1.579204,-0.578667,0.142429	1.632381,0.151059,0.074101	1.670405,0.378508,0.096837	1.659683,0.624983,0.156629	12
1.633261,0.007002,0.238085	1.623465,0.015312,0.141825	0.000000,0.000000,0.000000	1.628632,0.016249,0.072224	1.642678,0.018795,-0.117011	1.604441,0.020821,-0.275802	1.631059,-0.117149,0.063868	1.644327,-0.348432,0.059000	1.578674,-0.579704,0.140499	1.632620,0.151372,0.070510	1.670439,0.378608,0.095556	1.659669,0.625143,0.155090	12
