joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.874844,0.000062,0.205786	1.857944,0.008010,0.094578	0.000000,0.000000,0.000000	1.823127,0.008531,0.029843	1.719352,0.010080,-0.163073	1.615918,0.011429,-0.308435	1.873108,-0.129179,0.048728	1.929476,-0.253888,0.250781	2.020251,-0.040924,0.394798	1.881620,0.149606,0.072000	1.924989,0.244716,0.292512	1.955784,-0.011145,0.380824	12
1.875312,0.000007,0.206547	1.857944,0.007999,0.095810	0.000000,0.000000,0.000000	1.823093,0.008518,0.031093	1.718853,0.010051,-0.161174	1.614381,0.011408,-0.306116	1.873075,-0.128904,0.049582	1.929379,-0.253990,0.251421	2.018962,-0.042447,0.396256	1.882425,0.150271,0.081026	1.925898,0.246116,0.301197	1.954924,-0.013807,0.372702	12
1.875753,-0.000068,0.207583	1.857943,0.007997,0.097580	0.000000,0.000000,0.000000	1.822987,0.008509,0.032920	1.718240,0.010020,-0.158712	1.612144,0.011378,-0.302774	1.873092,-0.129082,0.052440	1.929803,-0.255411,0.253383	2.017119,-0.042189,0.395373	1.883137,0.150454,0.086879	1.926469,0.247429,0.306579	1.954123,-0.014713,0.367245	12
1.876363,-0.000180,0.209062	1.857942,0.007999,0.100203	0.000000,0.000000,0.000000	1.822768,0.008501,0.035662	1.717055,0.009978,-0.154844	1.609406,0.011337,-0.298262	1.873121,-0.129364,0.056407	1.930460,-0.257544,0.255986	2.015888,-0.042240,0.394561	1.883720,0.150165,0.088283	1.926320,0.247601,0.307924	1.953905,-0.014690,0.365741	12
1.876909,-0.000293,0.210534	1.857942,0.008001,0.103189	0.000000,0.000000,0.000000	1.822625,0.008496,0.038725	1.716843,0.009960,-0.151623	1.608992,0.011312,-0.295099	1.873181,-0.129938,0.061699	1.931391,-0.260359,0.259559	2.015431,-0.042707,0.394171	1.884201,0.149483,0.086953	1.925729,0.246931,0.306792	1.953592,-0.014547,0.365761	12
1.877314,-0.000328,0.211408	1.857941,0.008003,0.105768	0.000000,0.000000,0.000000	1.822509,0.008494,0.041368	1.716481,0.009956,-0.149338	1.609781,0.011304,-0.293210	1.873170,-0.129867,0.064225	1.931676,-0.261344,0.261309	2.013761,-0.040877,0.391620	1.884654,0.148613,0.084345	1.924958,0.245823,0.304515	1.953036,-0.014557,0.366092	12
1.877541,-0.000270,0.211575	1.857940,0.008005,0.107602	0.000000,0.000000,0.000000	1.822371,0.008494,0.043277	1.715842,0.009957,-0.147799	1.610517,0.011306,-0.292029	1.873134,-0.129574,0.065112	1.931564,-0.260902,0.262322	2.012405,-0.038443,0.389345	1.884799,0.148090,0.082907	1.924482,0.245199,0.303238	1.951374,-0.015349,0.363038	12
1.877668,-0.000147,0.211376	1.857939,0.008006,0.108923	0.000000,0.000000,0.000000	1.822168,0.008496,0.044711	1.714823,0.009968,-0.146244	1.611026,0.011313,-0.291221	1.873092,-0.129231,0.065192	1.931046,-0.259857,0.263004	2.013266,-0.038367,0.390297	1.884796,0.147835,0.082367	1.924196,0.244935,0.302754	1.948511,-0.016544,0.358004	12
1.877585,0.000050,0.211241	1.857938,0.008007,0.109949	0.000000,0.000000,0.000000	1.822017,0.008498,0.045820	1.714447,0.009970,-0.145131	1.611421,0.011320,-0.290578	1.873053,-0.128911,0.064951	1.930399,-0.258451,0.263647	2.014995,-0.039017,0.392461	1.884787,0.147743,0.082385	1.924149,0.244874,0.302765	1.946688,-0.017150,0.355121	12
