joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.850029,0.005780,0.166295	1.830672,0.009121,0.067422	0.000000,0.000000,0.000000	1.804791,0.008140,0.002070	1.728387,0.004961,-0.193997	1.628472,0.011380,-0.331379	1.848002,-0.121716,0.022407	1.870901,-0.254593,0.207091	1.943716,-0.067129,0.364889	1.863746,0.140472,0.034398	1.885669,0.237609,0.240242	1.913296,0.011084,0.355449	12
1.850698,0.005414,0.164206	1.830733,0.009116,0.066299	0.000000,0.000000,0.000000	1.805247,0.008072,0.000793	1.730207,0.004884,-0.195856	1.629245,0.010837,-0.332499	1.847998,-0.121319,0.019606	1.871097,-0.253440,0.202799	1.943522,-0.069166,0.364492	1.864671,0.140189,0.032264	1.885202,0.237469,0.236381	1.917248,0.014688,0.357454	12
1.851524,0.005210,0.162012	1.830796,0.009114,0.065036	0.000000,0.000000,0.000000	1.805522,0.008036,-0.000552	1.730418,0.004820,-0.197277	1.630055,0.010396,-0.334028	1.848006,-0.120872,0.016541	1.871464,-0.253149,0.197572	1.943690,-0.072826,0.363746	1.865717,0.139967,0.030346	1.884915,0.237999,0.232439	1.925173,0.015948,0.352342	12
1.852292,0.005147,0.159003	1.830863,0.009113,0.062655	0.000000,0.000000,0.000000	1.805609,0.008014,-0.002939	1.729985,0.004738,-0.200384	1.631061,0.010014,-0.337063	1.847990,-0.120207,0.011761	1.871969,-0.253382,0.190005	1.943686,-0.077659,0.361242	1.866776,0.139616,0.026753	1.884720,0.238851,0.226538	1.927700,0.015324,0.342799	12
1.853139,0.005145,0.154155	1.830954,0.009112,0.058095	0.000000,0.000000,0.000000	1.805556,0.007986,-0.007443	1.729118,0.004581,-0.206238	1.632118,0.009623,-0.342486	1.848490,-0.120564,0.007433	1.873054,-0.256928,0.183621	1.944123,-0.080307,0.354250	1.867889,0.139118,0.020360	1.885087,0.241685,0.218926	1.924115,0.015181,0.330624	12
1.854179,0.005138,0.147588	1.831130,0.009111,0.051656	0.000000,0.000000,0.000000	1.805486,0.007955,-0.013784	1.728211,0.004435,-0.213408	1.632684,0.009253,-0.349494	1.849283,-0.121410,0.002536	1.873918,-0.258838,0.179477	1.946550,-0.078557,0.345459	1.869038,0.138841,0.012729	1.885472,0.243529,0.211662	1.920915,0.016361,0.323298	12
1.855625,0.005131,0.140025	1.831410,0.009111,0.043978	0.000000,0.000000,0.000000	1.805522,0.007920,-0.021364	1.727733,0.004286,-0.221324	1.632844,0.009068,-0.357373	1.851458,-0.122502,-0.001989	1.874755,-0.260390,0.176605	1.949229,-0.076529,0.337747	1.869936,0.139616,0.007539	1.886069,0.244967,0.207786	1.918887,0.016461,0.317557	12
1.858297,0.005114,0.132660	1.831744,0.009111,0.036478	0.000000,0.000000,0.000000	1.805623,0.007888,-0.028770	1.727277,0.004165,-0.227919	1.632318,0.009062,-0.364543	1.855233,-0.122940,-0.006996	1.875551,-0.261369,0.173214	1.952728,-0.074131,0.329118	1.870588,0.140472,0.003000	1.886992,0.246391,0.204437	1.920736,0.019948,0.318095	12
1.861243,0.005077,0.126395	1.832557,0.009111,0.029960	0.000000,0.000000,0.000000	1.806318,0.007865,-0.035239	1.728422,0.004110,-0.233393	1.632123,0.009136,-0.370495	1.857407,-0.123056,-0.012815	1.876647,-0.261226,0.169130	1.955588,-0.071210,0.320795	1.871101,0.141289,-0.000950	1.888510,0.246945,0.201794	1.926193,0.023812,0.320532	12
1.864246,0.004994,0.120601	1.833696,0.009110,0.024126	0.000000,0.000000,0.000000	1.807413,0.007842,-0.041054	1.729784,0.004008,-0.238702	1.633079,0.009302,-0.376234	1.858878,-0.123104,-0.018517	1.878114,-0.260785,0.164921	1.957737,-0.071611,0.317328	1.871490,0.141700,-0.006231	1.890997,0.246635,0.197687	1.932143,0.022013,0.312385	12
1.866067,0.004884,0.115363	1.835057,0.009110,0.018872	0.000000,0.000000,0.000000	1.808782,0.007818,-0.046309	1.731391,0.003912,-0.243642	1.634636,0.009422,-0.381593	1.859410,-0.122787,-0.025109	1.880024,-0.259939,0.159436	1.961504,-0.077026,0.318134	1.871943,0.142268,-0.009977	1.895612,0.246835,0.194442	1.938627,0.020511,0.305091	12
1.866931,0.004788,0.111009	1.836586,0.009109,0.014515	0.000000,0.000000,0.000000	1.810539,0.007795,-0.050756	1.734565,0.003817,-0.248007	1.636775,0.009607,-0.386090	1.859702,-0.123090,-0.028981	1.882855,-0.258539,0.154993	1.962229,-0.076842,0.316230	1.872348,0.142628,-0.013739	1.902377,0.245451,0.189318	1.946835,0.019507,0.300273	12
1.867180,0.004725,0.107321	1.838264,0.009109,0.010765	0.000000,0.000000,0.000000	1.812447,0.007773,-0.054596	1.737076,0.003740,-0.251743	1.637814,0.009797,-0.389099	1.859860,-0.123484,-0.031975	1.886236,-0.257048,0.150558	1.961510,-0.075096,0.313495	1.872702,0.142772,-0.017947	1.907445,0.243789,0.183136	1.950618,0.023266,0.304485	12
1.867034,0.004735,0.104104	1.840188,0.009109,0.007247	0.000000,0.000000,0.000000	1.814073,0.007757,-0.057995	1.736095,0.003696,-0.254030	1.636652,0.009945,-0.390774	1.859988,-0.123857,-0.034832	1.889370,-0.255756,0.146022	1.961306,-0.075267,0.312088	1.873028,0.142801,-0.022607	1.909283,0.242282,0.176804	1.953097,0.024551,0.303105	12
1.866823,0.004769,0.101318	1.842063,0.009108,0.004061	0.000000,0.000000,0.000000	1.815312,0.007746,-0.060919	1.734449,0.003667,-0.255645	1.634251,0.010051,-0.391640	1.860078,-0.123922,-0.038238	1.890651,-0.254682,0.141139	1.961162,-0.076231,0.310030	1.873334,0.142762,-0.027069	1.909783,0.241160,0.170931	1.954140,0.025988,0.301522	12
1.866493,0.004841,0.099633	1.843662,0.009108,0.001752	0.000000,0.000000,0.000000	1.816238,0.007742,-0.062945	1.733316,0.003665,-0.256261	1.630675,0.010054,-0.390928	1.860128,-0.123698,-0.041402	1.891254,-0.255259,0.137686	1.961554,-0.076932,0.306825	1.873725,0.142975,-0.029027	1.910465,0.242264,0.168824	1.954088,0.025569,0.297168	12
1.866248,0.004902,0.098795	1.844947,0.009107,0.000158	0.000000,0.000000,0.000000	1.816924,0.007741,-0.064282	1.732415,0.003674,-0.256577	1.626389,0.009961,-0.388975	1.860201,-0.123672,-0.042987	1.891626,-0.257079,0.136165	1.961945,-0.076397,0.302738	1.874142,0.143211,-0.029633	1.910884,0.243321,0.169142	1.954038,0.024130,0.293293	12
1.866139,0.004935,0.098700	1.846076,0.009107,-0.000738	0.000000,0.000000,0.000000	1.817557,0.007745,-0.064960	1.731889,0.003698,-0.256367	1.623637,0.009859,-0.387477	1.860282,-0.123759,-0.043357	1.891638,-0.258260,0.136752	1.963149,-0.073803,0.298529	1.874543,0.143383,-0.029550	1.911178,0.244215,0.170463	1.954139,0.023190,0.291414	12
1.866116,0.004949,0.099028	1.846906,0.009106,-0.001161	0.000000,0.000000,0.000000	1.818037,0.007751,-0.065227	1.731581,0.003726,-0.256164	1.622435,0.009777,-0.386771	1.860339,-0.123874,-0.043027	1.891468,-0.258753,0.138474	1.964347,-0.072022,0.297031	1.874862,0.143416,-0.029377	1.911238,0.244800,0.171876	1.954148,0.023315,0.292046	12
1.866146,0.004950,0.099568	1.847580,0.009105,-0.001312	0.000000,0.000000,0.000000	1.818448,0.007758,-0.065260	1.731346,0.003754,-0.255865	1.622199,0.009720,-0.386564	1.860399,-0.124001,-0.042331	1.891357,-0.258631,0.140744	1.964932,-0.071334,0.298355	1.875268,0.143353,-0.029156	1.911222,0.245330,0.173105	1.954248,0.023326,0.292282	12
1.866188,0.004946,0.100151	1.847977,0.009104,-0.001336	0.000000,0.000000,0.000000	1.818649,0.007765,-0.065192	1.730896,0.003787,-0.255593	1.622392,0.009682,-0.386704	1.860442,-0.124111,-0.041513	1.891308,-0.258024,0.143177	1.965055,-0.070874,0.300897	1.875744,0.143209,-0.028922	1.911161,0.245806,0.174098	1.954469,0.023434,0.292481	12
1.866228,0.004943,0.100727	1.848200,0.009103,-0.001310	0.000000,0.000000,0.000000	1.818737,0.007770,-0.065104	1.730624,0.003800,-0.255412	1.622703,0.009662,-0.386938	1.860494,-0.124236,-0.040593	1.891179,-0.257323,0.145554	1.964425,-0.070936,0.304395	1.876307,0.143020,-0.028695	1.911037,0.246127,0.174943	1.954316,0.023348,0.292560	12
1.866270,0.004938,0.101288	1.848420,0.009102,-0.001277	0.000000,0.000000,0.000000	1.818839,0.007773,-0.065015	1.730413,0.003815,-0.255187	1.623445,0.009627,-0.387483	1.860558,-0.124376,-0.039658	1.891206,-0.257469,0.147132	1.962855,-0.071748,0.307458	1.876884,0.142843,-0.028477	1.910832,0.246330,0.175685	1.953613,0.022807,0.292050	12
1.866311,0.004935,0.101826	1.848652,0.009101,-0.001250	0.000000,0.000000,0.000000	1.818977,0.007775,-0.064943	1.730342,0.003823,-0.255027	1.624323,0.009585,-0.388095	1.860602,-0.124504,-0.038816	1.891331,-0.258019,0.148155	1.962479,-0.072708,0.309175	1.877369,0.142699,-0.028284	1.910560,0.246399,0.176344	1.952773,0.022294,0.291781	12
1.866350,0.004931,0.102340	1.848905,0.009099,-0.001232	0.000000,0.000000,0.000000	1.819157,0.007777,-0.064889	1.730360,0.003830,-0.254899	1.625608,0.009518,-0.388979	1.860628,-0.124628,-0.038064	1.891248,-0.257636,0.147635	1.962866,-0.073954,0.310291	1.878091,0.142527,-0.028104	1.910000,0.245634,0.175520	1.952568,0.023179,0.293921	12
1.866384,0.004929,0.102824	1.849094,0.009098,-0.001221	0.000000,0.000000,0.000000	1.819304,0.007777,-0.064858	1.730408,0.003835,-0.254853	1.627262,0.009430,-0.390145	1.860642,-0.124750,-0.037369	1.891080,-0.256876,0.146463	1.963456,-0.075232,0.311048	1.878861,0.142350,-0.027916	1.909338,0.244524,0.174096	1.952575,0.024512,0.296689	12
1.866416,0.004927,0.103287	1.849244,0.009097,-0.001216	0.000000,0.000000,0.000000	1.819431,0.007778,-0.064841	1.730476,0.003840,-0.254822	1.628817,0.009345,-0.391224	1.860657,-0.124870,-0.036695	1.890893,-0.256037,0.145164	1.963873,-0.075720,0.310943	1.879198,0.142264,-0.027767	1.908781,0.243497,0.172404	1.952689,0.025516,0.298362	12
1.866465,0.004920,0.103700	1.849351,0.009096,-0.001214	0.000000,0.000000,0.000000	1.819531,0.007778,-0.064835	1.730555,0.003845,-0.254816	1.630663,0.009245,-0.392504	1.860661,-0.124991,-0.035998	1.890722,-0.255254,0.143993	1.963834,-0.075796,0.310647	1.879251,0.142236,-0.027606	1.908451,0.242596,0.170749	1.952745,0.026332,0.299531	12
1.866518,0.004913,0.104059	1.849432,0.009094,-0.001214	0.000000,0.000000,0.000000	1.819614,0.007778,-0.064834	1.730640,0.003850,-0.254818	1.631925,0.009184,-0.393353	1.860658,-0.125096,-0.035347	1.890568,-0.254535,0.142973	1.963274,-0.075622,0.310385	1.879170,0.142231,-0.027446	1.908252,0.241823,0.169235	1.952761,0.027009,0.300371	12
