joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.571508,0.036747,0.376377	1.562967,0.034982,0.274184	0.000000,0.000000,0.000000	1.560532,0.033274,0.198243	1.553517,0.028354,-0.020487	1.513647,0.026769,-0.181993	1.574448,-0.125893,0.200925	1.545701,-0.364947,0.175684	1.469046,-0.608777,0.219194	1.577773,0.196355,0.202628	1.644660,0.426667,0.169724	1.665182,0.683406,0.199607	12
1.571655,0.036656,0.379932	1.562952,0.034982,0.278097	0.000000,0.000000,0.000000	1.560500,0.033321,0.202155	1.553439,0.028539,-0.016511	1.513852,0.027063,-0.178166	1.573819,-0.124938,0.202792	1.545596,-0.364380,0.181027	1.468495,-0.608634,0.219574	1.577286,0.195499,0.204661	1.644186,0.426496,0.177259	1.665157,0.682952,0.207237	12
1.571676,0.036564,0.382598	1.562924,0.034982,0.281024	0.000000,0.000000,0.000000	1.560447,0.033366,0.205082	1.553319,0.028717,-0.013501	1.513872,0.027379,-0.175218	1.573286,-0.124332,0.204418	1.545430,-0.364160,0.187805	1.467811,-0.608805,0.220970	1.576841,0.195121,0.206735	1.643698,0.426520,0.183039	1.665130,0.682906,0.211305	12
1.571631,0.036464,0.384556	1.562889,0.034981,0.283056	0.000000,0.000000,0.000000	1.560372,0.033394,0.207115	1.553129,0.028826,-0.011351	1.513713,0.027589,-0.173057	1.572794,-0.124042,0.205944	1.545236,-0.364071,0.192217	1.467659,-0.608609,0.224821	1.576463,0.195239,0.209129	1.643224,0.426831,0.187268	1.665021,0.683145,0.213849	12
1.571559,0.036363,0.386323	1.562852,0.034981,0.284679	0.000000,0.000000,0.000000	1.560293,0.033410,0.208739	1.552931,0.028890,-0.009694	1.513604,0.027706,-0.171338	1.572312,-0.123928,0.207608	1.545012,-0.364101,0.195568	1.467768,-0.608266,0.230255	1.576128,0.195584,0.211812	1.642704,0.427216,0.189649	1.664753,0.683330,0.216252	12
1.571510,0.036268,0.387959	1.562815,0.034981,0.286038	0.000000,0.000000,0.000000	1.560212,0.033420,0.210099	1.552723,0.028927,-0.008437	1.513594,0.027764,-0.170016	1.571855,-0.124138,0.209754	1.544773,-0.364373,0.197721	1.467882,-0.608255,0.234315	1.575777,0.195670,0.213718	1.642082,0.427308,0.190550	1.664294,0.683127,0.218725	12
1.571513,0.036205,0.389201	1.562778,0.034981,0.287033	0.000000,0.000000,0.000000	1.560133,0.033426,0.211096	1.552516,0.028946,-0.007642	1.513617,0.027788,-0.169162	1.571446,-0.124591,0.212014	1.544531,-0.364767,0.198251	1.467971,-0.608374,0.236946	1.575393,0.195474,0.214575	1.641352,0.427141,0.190505	1.663580,0.682723,0.220285	12
1.571552,0.036174,0.390199	1.562742,0.034981,0.287912	0.000000,0.000000,0.000000	1.560059,0.033430,0.211975	1.552322,0.028956,-0.007048	1.513680,0.027796,-0.168527	1.571086,-0.125254,0.214547	1.544274,-0.365276,0.198272	1.467966,-0.608787,0.237947	1.575003,0.195185,0.215017	1.640561,0.426901,0.190337	1.662592,0.682354,0.221191	12
1.570911,0.036164,0.391075	1.562706,0.034981,0.288790	0.000000,0.000000,0.000000	1.560000,0.033433,0.212854	1.552183,0.028961,-0.006513	1.513778,0.027782,-0.167964	1.570864,-0.125435,0.215941	1.544044,-0.365328,0.198214	1.468046,-0.608917,0.237976	1.574576,0.194922,0.215408	1.639714,0.426668,0.190195	1.661317,0.682044,0.221936	12
1.569815,0.036165,0.391835	1.562670,0.034981,0.289704	0.000000,0.000000,0.000000	1.559956,0.033436,0.213768	1.552104,0.028964,-0.005984	1.513896,0.027755,-0.167416	1.570713,-0.125351,0.216708	1.543831,-0.365122,0.198192	1.468184,-0.608838,0.237814	1.574178,0.194701,0.215838	1.638877,0.426453,0.190127	1.659755,0.681791,0.222615	12
1.568520,0.036169,0.392461	1.562634,0.034981,0.290636	0.000000,0.000000,0.000000	1.559924,0.033439,0.214701	1.552067,0.028969,-0.005463	1.513498,0.027716,-0.168797	1.570596,-0.125157,0.217173	1.543637,-0.364790,0.198216	1.468325,-0.608637,0.237643	1.574061,0.194510,0.216309	1.638074,0.426297,0.190119	1.657948,0.681608,0.223417	12
1.567151,0.036193,0.394294	1.562598,0.034981,0.291611	0.000000,0.000000,0.000000	1.559899,0.033443,0.215675	1.552058,0.028976,-0.004919	1.512914,0.027676,-0.170809	1.570493,-0.124933,0.217536	1.543441,-0.364399,0.198309	1.468502,-0.608394,0.237522	1.574039,0.194344,0.216814	1.637274,0.426153,0.190158	1.656119,0.681430,0.224284	12
1.565794,0.036219,0.396418	1.562561,0.034981,0.292447	0.000000,0.000000,0.000000	1.559874,0.033446,0.216511	1.552055,0.028978,-0.004523	1.512290,0.027634,-0.172931	1.570375,-0.124763,0.217846	1.543247,-0.364064,0.198446	1.468701,-0.608182,0.237450	1.573797,0.194234,0.217234	1.636481,0.426007,0.190243	1.654350,0.681304,0.224540	12
