joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.677613,0.044531,0.193936	1.657308,0.038510,0.096456	0.000000,0.000000,0.000000	1.652009,0.037095,0.026167	1.636950,0.033073,-0.173607	1.586883,0.032086,-0.329171	1.663793,-0.107281,0.031856	1.749182,-0.320329,0.052172	1.758736,-0.557237,0.094619	1.662838,0.182623,0.028112	1.730033,0.402975,0.033004	1.736405,0.639389,0.078694	12
1.677597,0.044825,0.193938	1.657307,0.038552,0.096467	0.000000,0.000000,0.000000	1.651999,0.037121,0.026179	1.636919,0.033057,-0.173497	1.586849,0.032080,-0.328983	1.663788,-0.107159,0.032098	1.748970,-0.320188,0.051918	1.758759,-0.556865,0.094636	1.662828,0.182589,0.028352	1.729904,0.402832,0.033259	1.736526,0.639050,0.079031	12
1.677584,0.045146,0.193935	1.657304,0.038595,0.096473	0.000000,0.000000,0.000000	1.651986,0.037150,0.026186	1.636893,0.033050,-0.173301	1.586832,0.032078,-0.328755	1.663782,-0.106959,0.032105	1.748688,-0.319947,0.051755	1.758860,-0.556478,0.094374	1.662820,0.182495,0.028403	1.729786,0.402604,0.033523	1.736673,0.638712,0.079050	12
1.677574,0.045503,0.193929	1.657302,0.038657,0.096476	0.000000,0.000000,0.000000	1.651975,0.037194,0.026189	1.636874,0.033049,-0.173034	1.586834,0.032080,-0.328498	1.663775,-0.106725,0.032005	1.748370,-0.319671,0.051657	1.759036,-0.556108,0.093925	1.662811,0.182401,0.028348	1.729712,0.402363,0.033772	1.736817,0.638391,0.078973	12
1.677566,0.045878,0.193922	1.657301,0.038733,0.096477	0.000000,0.000000,0.000000	1.651964,0.037249,0.026191	1.636861,0.033051,-0.172713	1.586844,0.032081,-0.328215	1.663768,-0.106485,0.031854	1.748065,-0.319387,0.051602	1.759224,-0.555754,0.093421	1.662803,0.182326,0.028236	1.729666,0.402141,0.034019	1.736995,0.638104,0.078865	12
1.677560,0.046255,0.193915	1.657299,0.038818,0.096477	0.000000,0.000000,0.000000	1.651954,0.037311,0.026192	1.636854,0.033054,-0.172347	1.586865,0.032083,-0.327910	1.663764,-0.106260,0.031691	1.747759,-0.319121,0.051568	1.759279,-0.555428,0.092959	1.662802,0.182277,0.028097	1.729648,0.401944,0.034255	1.737198,0.637843,0.078769	12
1.677565,0.046750,0.193941	1.657299,0.039595,0.096477	0.000000,0.000000,0.000000	1.651944,0.037885,0.026197	1.636850,0.033067,-0.171931	1.586892,0.032084,-0.327570	1.663744,-0.105473,0.031671	1.747276,-0.318388,0.051486	1.759293,-0.554526,0.092952	1.662825,0.182853,0.027684	1.729785,0.402334,0.034566	1.737417,0.638153,0.078795	12
1.677574,0.047290,0.193980	1.657299,0.040782,0.096477	0.000000,0.000000,0.000000	1.651936,0.038764,0.026205	1.636849,0.033087,-0.171482	1.586873,0.032085,-0.327191	1.663718,-0.104454,0.031863	1.746647,-0.317512,0.051385	1.759294,-0.553406,0.093196	1.662868,0.183838,0.027101	1.730030,0.403109,0.034937	1.737506,0.638831,0.078903	12
1.677584,0.047695,0.194020	1.657299,0.042129,0.096477	0.000000,0.000000,0.000000	1.651927,0.039759,0.026216	1.636850,0.033109,-0.171010	1.586866,0.032087,-0.326808	1.663691,-0.103386,0.032114	1.745952,-0.316627,0.051292	1.759289,-0.552315,0.093312	1.662913,0.185036,0.026451	1.730327,0.404084,0.035372	1.737530,0.639744,0.079017	12
1.677594,0.048005,0.194053	1.657299,0.043562,0.096476	0.000000,0.000000,0.000000	1.651918,0.040818,0.026230	1.636849,0.033132,-0.170508	1.586839,0.032087,-0.326388	1.663665,-0.102292,0.032379	1.745182,-0.315748,0.051205	1.759251,-0.551292,0.093281	1.662962,0.186396,0.025845	1.730668,0.405208,0.035831	1.737528,0.640847,0.079151	12
1.677600,0.048207,0.194064	1.657299,0.044629,0.096476	0.000000,0.000000,0.000000	1.651908,0.041603,0.026242	1.636846,0.033147,-0.169991	1.586806,0.032087,-0.325945	1.663642,-0.101527,0.032618	1.744504,-0.315167,0.051151	1.759157,-0.550605,0.093232	1.662999,0.187429,0.025375	1.730922,0.406049,0.036163	1.737553,0.641665,0.079262	12
1.677626,0.048500,0.194056	1.657299,0.045453,0.096476	0.000000,0.000000,0.000000	1.651896,0.042206,0.026252	1.636839,0.033156,-0.169450	1.586764,0.032087,-0.325467	1.663622,-0.100931,0.032832	1.743874,-0.314748,0.051124	1.759037,-0.550091,0.093154	1.663026,0.188210,0.025013	1.731108,0.406666,0.036604	1.737589,0.642280,0.079350	12
1.677644,0.048904,0.194043	1.657299,0.046165,0.096476	0.000000,0.000000,0.000000	1.651887,0.042728,0.026261	1.636844,0.033171,-0.168920	1.586771,0.032088,-0.325004	1.663602,-0.100375,0.033048	1.743260,-0.314380,0.051115	1.758891,-0.549625,0.093058	1.663047,0.188835,0.024717	1.731252,0.407151,0.037221	1.737596,0.642787,0.079398	12
1.677659,0.049403,0.194030	1.657299,0.046851,0.096476	0.000000,0.000000,0.000000	1.651882,0.043232,0.026270	1.636860,0.033194,-0.168435	1.586823,0.032090,-0.324590	1.663579,-0.099776,0.033277	1.742669,-0.313974,0.051112	1.758722,-0.549114,0.092939	1.663065,0.189374,0.024455	1.731383,0.407569,0.037781	1.737583,0.643209,0.079414	12
