joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.643880,-0.016759,0.240147	1.637480,-0.011802,0.148042	0.000000,0.000000,0.000000	1.632483,-0.009031,0.080628	1.618969,-0.001538,-0.101688	1.583505,-0.000750,-0.254102	1.626765,-0.146297,0.101929	1.528463,-0.259547,0.269141	1.486035,-0.086625,0.438562	1.644937,0.124294,0.106175	1.513073,0.250918,0.236664	1.467882,0.100278,0.425533	12
1.643876,-0.016754,0.240047	1.637483,-0.011802,0.148048	0.000000,0.000000,0.000000	1.632489,-0.009031,0.080635	1.618986,-0.001541,-0.101654	1.583502,-0.000751,-0.254046	1.626761,-0.146329,0.102124	1.528103,-0.259329,0.269294	1.486012,-0.086427,0.438900	1.644889,0.124300,0.106298	1.513094,0.250847,0.236931	1.467548,0.100108,0.425707	12
1.643873,-0.016751,0.239954	1.637485,-0.011802,0.148051	0.000000,0.000000,0.000000	1.632495,-0.009032,0.080637	1.619002,-0.001542,-0.101654	1.583494,-0.000752,-0.254012	1.626765,-0.146255,0.102002	1.527843,-0.259037,0.269164	1.485987,-0.086238,0.438999	1.644831,0.124285,0.106341	1.513031,0.250829,0.236972	1.467258,0.100099,0.425760	12
1.643870,-0.016748,0.239867	1.637488,-0.011802,0.148050	0.000000,0.000000,0.000000	1.632501,-0.009032,0.080636	1.619015,-0.001542,-0.101684	1.583486,-0.000752,-0.254005	1.626769,-0.146182,0.101868	1.527553,-0.258792,0.268973	1.486036,-0.086177,0.439130	1.644771,0.124262,0.106344	1.512937,0.250891,0.236857	1.466982,0.100196,0.425675	12
1.643868,-0.016746,0.239786	1.637491,-0.011802,0.148048	0.000000,0.000000,0.000000	1.632511,-0.009032,0.080633	1.619037,-0.001541,-0.101738	1.583477,-0.000753,-0.254019	1.626772,-0.146102,0.101707	1.527288,-0.258534,0.268772	1.486122,-0.086056,0.439193	1.644710,0.124238,0.106331	1.512823,0.250932,0.236726	1.466682,0.100307,0.425592	12
1.643866,-0.016743,0.239711	1.637495,-0.011801,0.148044	0.000000,0.000000,0.000000	1.632522,-0.009033,0.080629	1.619066,-0.001540,-0.101811	1.583464,-0.000753,-0.254051	1.626778,-0.145991,0.101445	1.527043,-0.258185,0.268520	1.486194,-0.085914,0.439261	1.644648,0.124215,0.106313	1.512727,0.251046,0.236541	1.466338,0.100475,0.425418	12
1.643865,-0.016740,0.239639	1.637497,-0.011801,0.148039	0.000000,0.000000,0.000000	1.632534,-0.009033,0.080623	1.619098,-0.001538,-0.101889	1.583450,-0.000753,-0.254090	1.626785,-0.145862,0.101127	1.526869,-0.258052,0.268097	1.486277,-0.085943,0.439088	1.644585,0.124196,0.106294	1.512588,0.251149,0.236326	1.465993,0.100639,0.425225	12
1.643864,-0.016737,0.239570	1.637501,-0.011801,0.148033	0.000000,0.000000,0.000000	1.632547,-0.009033,0.080616	1.619129,-0.001536,-0.101966	1.583436,-0.000753,-0.254130	1.626793,-0.145715,0.100753	1.526821,-0.258247,0.267458	1.486327,-0.086486,0.438844	1.644519,0.124179,0.106278	1.512399,0.251224,0.236094	1.465678,0.100721,0.424987	12
1.643865,-0.016736,0.239454	1.637505,-0.011800,0.147985	0.000000,0.000000,0.000000	1.632560,-0.009032,0.080567	1.619163,-0.001533,-0.102081	1.583413,-0.000753,-0.254204	1.626801,-0.145572,0.100347	1.526759,-0.258699,0.266606	1.486369,-0.087397,0.438491	1.644452,0.124173,0.106252	1.512160,0.251271,0.235841	1.465425,0.100502,0.424533	12
1.643861,-0.016731,0.239189	1.637510,-0.011800,0.147773	0.000000,0.000000,0.000000	1.632571,-0.009030,0.080356	1.619187,-0.001523,-0.102354	1.583349,-0.000753,-0.254428	1.626807,-0.145456,0.099872	1.526583,-0.259066,0.265691	1.486389,-0.088318,0.438185	1.644383,0.124208,0.106210	1.511802,0.251171,0.235636	1.465288,0.099691,0.423823	12
1.643871,-0.016738,0.238653	1.637513,-0.011800,0.147327	0.000000,0.000000,0.000000	1.632577,-0.009025,0.079910	1.619197,-0.001503,-0.102856	1.583227,-0.000753,-0.254869	1.626809,-0.145393,0.099338	1.526598,-0.259124,0.265083	1.486296,-0.088630,0.437815	1.644315,0.124289,0.106120	1.511351,0.250963,0.235438	1.464930,0.099342,0.423545	12
1.643888,-0.016750,0.237898	1.637515,-0.011799,0.146723	0.000000,0.000000,0.000000	1.632589,-0.009023,0.079305	1.619226,-0.001491,-0.103599	1.583063,-0.000752,-0.255454	1.626810,-0.145334,0.098693	1.526695,-0.259047,0.264509	1.486134,-0.088628,0.437263	1.644250,0.124394,0.105995	1.510877,0.250769,0.235182	1.464472,0.099327,0.423446	12
1.643901,-0.016760,0.236971	1.637517,-0.011799,0.145995	0.000000,0.000000,0.000000	1.632622,-0.009033,0.078574	1.619311,-0.001512,-0.104754	1.582884,-0.000744,-0.256178	1.626808,-0.145301,0.098020	1.526747,-0.258998,0.263881	1.485879,-0.088551,0.436541	1.644179,0.124455,0.105625	1.510383,0.250382,0.234813	1.464056,0.099450,0.423511	12
1.643915,-0.016769,0.235942	1.637519,-0.011798,0.145210	0.000000,0.000000,0.000000	1.632683,-0.009059,0.077783	1.619468,-0.001572,-0.106488	1.582963,-0.000737,-0.257311	1.626806,-0.145280,0.097319	1.526917,-0.258804,0.263400	1.485456,-0.088334,0.435902	1.644108,0.124450,0.104979	1.510012,0.249863,0.234355	1.463640,0.099650,0.423619	12
1.643922,-0.016773,0.234807	1.637520,-0.011798,0.144346	0.000000,0.000000,0.000000	1.632782,-0.009106,0.076911	1.619732,-0.001694,-0.108817	1.583576,-0.000736,-0.259090	1.626797,-0.145264,0.096281	1.527074,-0.258630,0.262570	1.485036,-0.088249,0.435025	1.643991,0.123651,0.101413	1.511071,0.248145,0.232857	1.462734,0.100640,0.423729	12
1.643919,-0.016763,0.233676	1.637522,-0.011797,0.143471	0.000000,0.000000,0.000000	1.632882,-0.009155,0.076027	1.619994,-0.001816,-0.111330	1.584359,-0.000743,-0.261201	1.626781,-0.145282,0.095051	1.527147,-0.258551,0.261460	1.484588,-0.088249,0.433868	1.643842,0.122158,0.095789	1.513155,0.245559,0.230438	1.461967,0.102237,0.423706	12
1.643897,-0.016737,0.232678	1.637523,-0.011796,0.142647	0.000000,0.000000,0.000000	1.632973,-0.009198,0.075195	1.620221,-0.001917,-0.113854	1.585135,-0.000756,-0.263545	1.626767,-0.145275,0.093699	1.527158,-0.258548,0.260121	1.484120,-0.088287,0.432453	1.643738,0.121473,0.092444	1.514195,0.244025,0.228984	1.461731,0.103047,0.423671	12
1.643864,-0.016700,0.231687	1.637524,-0.011795,0.141704	0.000000,0.000000,0.000000	1.633039,-0.009226,0.074247	1.620372,-0.001973,-0.116253	1.585731,-0.000771,-0.266036	1.626751,-0.145273,0.092238	1.526973,-0.258794,0.258388	1.484011,-0.089146,0.431344	1.643650,0.121060,0.089826	1.514799,0.242783,0.227772	1.461772,0.103444,0.423513	12
1.643827,-0.016664,0.230742	1.637525,-0.011795,0.140670	0.000000,0.000000,0.000000	1.633051,-0.009225,0.073212	1.620370,-0.001942,-0.117988	1.585830,-0.000776,-0.268084	1.626739,-0.145234,0.090618	1.526751,-0.259108,0.256399	1.484089,-0.090420,0.430364	1.643564,0.120638,0.087228	1.515674,0.241683,0.226663	1.461809,0.103710,0.423154	12
1.643801,-0.016639,0.229889	1.637527,-0.011795,0.139623	0.000000,0.000000,0.000000	1.633029,-0.009205,0.072168	1.620287,-0.001865,-0.118931	1.585596,-0.000774,-0.269494	1.626744,-0.144987,0.088428	1.526407,-0.259706,0.253410	1.484478,-0.092474,0.428949	1.643507,0.121192,0.087102	1.515491,0.241808,0.226800	1.462001,0.103347,0.423049	12
1.643786,-0.016621,0.229132	1.637528,-0.011796,0.138594	0.000000,0.000000,0.000000	1.632980,-0.009168,0.071143	1.620153,-0.001757,-0.119128	1.585239,-0.000774,-0.270392	1.626764,-0.144550,0.085748	1.526838,-0.259501,0.250821	1.484424,-0.094125,0.427991	1.643445,0.121776,0.087037	1.515344,0.242018,0.226977	1.462003,0.102740,0.422684	12
1.643785,-0.016612,0.228399	1.637529,-0.011798,0.137548	0.000000,0.000000,0.000000	1.632911,-0.009121,0.070104	1.619827,-0.001536,-0.120964	1.584296,-0.000777,-0.273143	1.626784,-0.144131,0.083177	1.528578,-0.257787,0.248095	1.483832,-0.095629,0.427623	1.643385,0.122315,0.086904	1.516099,0.241456,0.226069	1.461475,0.102599,0.421715	12
1.643779,-0.016600,0.227769	1.637531,-0.011803,0.136538	0.000000,0.000000,0.000000	1.632821,-0.009063,0.069103	1.619375,-0.001241,-0.123427	1.582934,-0.000801,-0.276738	1.626746,-0.144438,0.082520	1.530104,-0.256266,0.246778	1.483063,-0.096265,0.427668	1.643316,0.122769,0.086700	1.517165,0.240627,0.224628	1.460713,0.102525,0.420284	12
1.643782,-0.016593,0.227429	1.637532,-0.011811,0.135782	0.000000,0.000000,0.000000	1.632741,-0.009013,0.068355	1.618946,-0.000959,-0.125755	1.581185,-0.000843,-0.279964	1.626705,-0.144950,0.082763	1.531569,-0.254794,0.246288	1.482108,-0.096444,0.428003	1.643245,0.123131,0.086654	1.518127,0.239909,0.222917	1.459857,0.102307,0.418392	12
1.643788,-0.016589,0.227216	1.637534,-0.011820,0.135128	0.000000,0.000000,0.000000	1.632687,-0.008979,0.067706	1.618630,-0.000739,-0.127841	1.579077,-0.000898,-0.282171	1.626682,-0.145233,0.082623	1.533299,-0.253045,0.245713	1.481010,-0.096745,0.428411	1.643177,0.123445,0.086694	1.518879,0.239357,0.221074	1.458933,0.101789,0.416069	12
1.643806,-0.016594,0.227218	1.637536,-0.011829,0.134706	0.000000,0.000000,0.000000	1.632663,-0.008962,0.067287	1.618445,-0.000593,-0.129466	1.577163,-0.000951,-0.283180	1.626662,-0.145463,0.082664	1.534860,-0.251503,0.245270	1.479924,-0.097074,0.428787	1.643098,0.123668,0.086803	1.519391,0.238915,0.219193	1.458646,0.102426,0.414701	12
1.643832,-0.016604,0.227387	1.637537,-0.011838,0.134497	0.000000,0.000000,0.000000	1.632662,-0.008957,0.067080	1.618363,-0.000505,-0.130641	1.575873,-0.000992,-0.283405	1.626647,-0.145646,0.082866	1.536070,-0.250377,0.244784	1.479264,-0.097571,0.429098	1.643021,0.123827,0.087018	1.519752,0.238561,0.217515	1.458601,0.103701,0.414023	12
