joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.574037,-0.010225,0.354999	1.577828,-0.002757,0.261603	0.000000,0.000000,0.000000	1.583001,-0.001601,0.194156	1.597693,0.001681,0.002600	1.569257,0.004164,-0.159106	1.580242,-0.139127,0.182149	1.560751,-0.360221,0.147711	1.442603,-0.582335,0.206124	1.588067,0.134040,0.183519	1.573340,0.354253,0.141831	1.503098,0.600219,0.177492	12
1.574078,-0.010147,0.353999	1.577828,-0.002757,0.261501	0.000000,0.000000,0.000000	1.583003,-0.001601,0.194054	1.597700,0.001683,0.002506	1.569243,0.004166,-0.159192	1.580241,-0.139078,0.182175	1.560901,-0.360181,0.147712	1.442633,-0.582076,0.206247	1.588071,0.133990,0.183546	1.573251,0.354197,0.141860	1.503152,0.600104,0.177452	12
1.574109,-0.010090,0.353250	1.577828,-0.002757,0.261449	0.000000,0.000000,0.000000	1.583004,-0.001601,0.194002	1.597704,0.001685,0.002459	1.569204,0.004171,-0.159160	1.580241,-0.139016,0.182213	1.561050,-0.360127,0.147713	1.442652,-0.581798,0.206415	1.588076,0.133926,0.183581	1.573158,0.354123,0.141878	1.503186,0.599973,0.177424	12
1.574131,-0.010049,0.352699	1.577828,-0.002757,0.261433	0.000000,0.000000,0.000000	1.583005,-0.001600,0.193987	1.597706,0.001686,0.002445	1.569163,0.004176,-0.159014	1.580240,-0.138946,0.182255	1.561198,-0.360063,0.147714	1.442661,-0.581505,0.206625	1.588081,0.133854,0.183622	1.573052,0.354039,0.141894	1.503210,0.599842,0.177401	12
1.574149,-0.010027,0.352289	1.577828,-0.002758,0.261437	0.000000,0.000000,0.000000	1.583005,-0.001600,0.193990	1.597706,0.001686,0.002446	1.569124,0.004181,-0.158767	1.580239,-0.138876,0.182297	1.561335,-0.359999,0.147717	1.442666,-0.581220,0.206862	1.588087,0.133782,0.183663	1.572928,0.353953,0.141909	1.503228,0.599723,0.177382	12
1.574164,-0.010021,0.351974	1.577828,-0.002758,0.261444	0.000000,0.000000,0.000000	1.583005,-0.001601,0.193997	1.597706,0.001686,0.002451	1.569084,0.004186,-0.158430	1.580238,-0.138811,0.182335	1.561462,-0.359940,0.147721	1.442672,-0.580935,0.207170	1.588094,0.133716,0.183701	1.572799,0.353872,0.141918	1.503226,0.599609,0.177374	12
1.574176,-0.010024,0.351727	1.577828,-0.002760,0.261449	0.000000,0.000000,0.000000	1.583005,-0.001602,0.194003	1.597707,0.001686,0.002455	1.569046,0.004191,-0.158012	1.580237,-0.138755,0.182369	1.561480,-0.359881,0.147728	1.442818,-0.580796,0.207480	1.588102,0.133655,0.183736	1.572672,0.353797,0.141925	1.503226,0.599511,0.177369	12
1.574186,-0.010034,0.351530	1.577828,-0.002763,0.261452	0.000000,0.000000,0.000000	1.583005,-0.001604,0.194006	1.597708,0.001686,0.002457	1.569022,0.004195,-0.157537	1.580237,-0.138705,0.182398	1.561442,-0.359826,0.147741	1.442919,-0.580663,0.207829	1.588109,0.133601,0.183767	1.572540,0.353729,0.141936	1.503217,0.599425,0.177364	12
1.574195,-0.010039,0.351372	1.577828,-0.002765,0.261451	0.000000,0.000000,0.000000	1.583005,-0.001606,0.194005	1.597708,0.001687,0.002456	1.569043,0.004195,-0.157075	1.580236,-0.138662,0.182423	1.561425,-0.359779,0.147757	1.442934,-0.580473,0.208209	1.588114,0.133553,0.183794	1.572421,0.353670,0.141952	1.503202,0.599343,0.177359	12
1.574202,-0.010043,0.351244	1.577828,-0.002767,0.261448	0.000000,0.000000,0.000000	1.583006,-0.001607,0.194002	1.597711,0.001687,0.002456	1.569087,0.004193,-0.156649	1.580235,-0.138624,0.182445	1.561415,-0.359738,0.147764	1.442898,-0.580244,0.208596	1.588126,0.133510,0.183818	1.572316,0.353618,0.141973	1.503181,0.599257,0.177351	12
