joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.561399,-0.005328,0.261612	1.575708,-0.006254,0.160437	0.000000,0.000000,0.000000	1.583243,-0.005921,0.090790	1.604086,-0.005002,-0.101849	1.571091,-0.001424,-0.258771	1.572031,-0.143286,0.078008	1.533939,-0.367641,0.030030	1.409145,-0.583106,0.110018	1.592603,0.130818,0.079742	1.577826,0.357578,0.030244	1.508000,0.606037,0.072497	12
1.562132,-0.005614,0.261612	1.575725,-0.006253,0.160338	0.000000,0.000000,0.000000	1.583467,-0.005887,0.090714	1.604882,-0.004874,-0.101878	1.571205,-0.001359,-0.258644	1.573947,-0.143338,0.078123	1.533325,-0.367270,0.030292	1.409364,-0.583661,0.109624	1.593101,0.130801,0.079892	1.577733,0.357478,0.030198	1.507788,0.606086,0.072388	12
1.563556,-0.005984,0.261713	1.575739,-0.006253,0.160264	0.000000,0.000000,0.000000	1.583630,-0.005854,0.090657	1.605462,-0.004749,-0.101921	1.571262,-0.001311,-0.258581	1.577821,-0.143387,0.078358	1.532505,-0.366440,0.030769	1.409805,-0.584158,0.108892	1.593793,0.130752,0.080054	1.577612,0.357333,0.030185	1.507586,0.606100,0.072210	12
1.565497,-0.006439,0.261853	1.575751,-0.006253,0.160197	0.000000,0.000000,0.000000	1.583762,-0.005831,0.090604	1.605932,-0.004662,-0.101989	1.571300,-0.001284,-0.258574	1.580299,-0.143439,0.078606	1.532087,-0.365917,0.031077	1.410030,-0.584395,0.108471	1.594145,0.130681,0.080106	1.577566,0.357232,0.030227	1.507380,0.606124,0.071963	12
1.568225,-0.006966,0.262017	1.575760,-0.006253,0.160136	0.000000,0.000000,0.000000	1.583877,-0.005814,0.090556	1.606349,-0.004601,-0.102065	1.571326,-0.001270,-0.258597	1.582114,-0.143525,0.078939	1.531900,-0.365561,0.031326	1.410168,-0.584494,0.108157	1.594584,0.130620,0.080202	1.577531,0.357133,0.030310	1.507219,0.606122,0.071661	12
1.572633,-0.007304,0.262076	1.575768,-0.006253,0.160003	0.000000,0.000000,0.000000	1.583935,-0.005805,0.090428	1.606550,-0.004567,-0.102231	1.571320,-0.001261,-0.258752	1.583274,-0.143550,0.079083	1.531734,-0.365284,0.031438	1.410359,-0.584583,0.108002	1.594781,0.130592,0.080223	1.577515,0.357091,0.030335	1.507031,0.606153,0.071356	12
1.577594,-0.007485,0.261898	1.575776,-0.006252,0.159805	0.000000,0.000000,0.000000	1.583949,-0.005793,0.090231	1.606587,-0.004523,-0.102469	1.571277,-0.001253,-0.259003	1.583715,-0.143560,0.079092	1.531690,-0.365195,0.031505	1.410413,-0.584660,0.107925	1.594855,0.130590,0.080193	1.577525,0.357086,0.030317	1.506799,0.606179,0.071079	12
1.583075,-0.007562,0.261428	1.575788,-0.006252,0.159576	0.000000,0.000000,0.000000	1.583946,-0.005777,0.090001	1.606547,-0.004462,-0.102734	1.571222,-0.001247,-0.259287	1.583877,-0.143560,0.079038	1.531716,-0.365182,0.031544	1.410342,-0.584822,0.107918	1.594873,0.130601,0.080142	1.577548,0.357100,0.030277	1.506729,0.606390,0.070833	12
1.587096,-0.007592,0.260882	1.575814,-0.006251,0.159334	0.000000,0.000000,0.000000	1.583948,-0.005759,0.089756	1.606484,-0.004395,-0.103007	1.571166,-0.001240,-0.259576	1.583956,-0.143561,0.078964	1.531761,-0.365194,0.031576	1.410157,-0.585207,0.107972	1.594873,0.130620,0.080081	1.577554,0.357110,0.030173	1.506752,0.606860,0.070672	12
1.589471,-0.007605,0.260357	1.575877,-0.006251,0.159041	0.000000,0.000000,0.000000	1.583978,-0.005738,0.089460	1.606423,-0.004315,-0.103320	1.571099,-0.001233,-0.259896	1.584021,-0.143570,0.078849	1.531805,-0.365224,0.031598	1.409830,-0.585876,0.108117	1.594873,0.130660,0.080003	1.577567,0.357145,0.030069	1.507107,0.607783,0.070513	12
1.590629,-0.007614,0.259903	1.575992,-0.006250,0.158719	0.000000,0.000000,0.000000	1.584035,-0.005716,0.089131	1.606318,-0.004236,-0.103659	1.571026,-0.001225,-0.260241	1.584099,-0.143588,0.078722	1.531804,-0.365252,0.031610	1.409602,-0.586715,0.108221	1.594881,0.130709,0.079904	1.577579,0.357180,0.029908	1.507270,0.608691,0.070490	12
1.591040,-0.007625,0.259535	1.576234,-0.006250,0.158387	0.000000,0.000000,0.000000	1.584178,-0.005687,0.088788	1.606185,-0.004128,-0.104007	1.570950,-0.001217,-0.260594	1.584189,-0.143613,0.078590	1.531786,-0.365279,0.031614	1.409537,-0.587593,0.108224	1.594900,0.130770,0.079797	1.577605,0.357223,0.029716	1.507215,0.609444,0.070552	12
1.591037,-0.007619,0.259254	1.576696,-0.006249,0.158058	0.000000,0.000000,0.000000	1.584479,-0.005648,0.088442	1.606034,-0.003981,-0.104362	1.570865,-0.001209,-0.260949	1.584305,-0.143644,0.078461	1.531759,-0.365302,0.031613	1.409307,-0.588248,0.108340	1.594935,0.130848,0.079686	1.577654,0.357275,0.029478	1.507127,0.610103,0.070587	12
1.590689,-0.007606,0.259024	1.577279,-0.006247,0.157719	0.000000,0.000000,0.000000	1.584891,-0.005547,0.088084	1.605951,-0.003611,-0.104559	1.570886,-0.001119,-0.261154	1.584542,-0.143557,0.078175	1.531734,-0.365229,0.031685	1.409035,-0.588750,0.108395	1.595382,0.130961,0.079741	1.577697,0.357284,0.029214	1.507094,0.610670,0.070592	12
1.590145,-0.007582,0.258820	1.578103,-0.006242,0.157356	0.000000,0.000000,0.000000	1.585496,-0.005408,0.087700	1.605901,-0.003109,-0.104536	1.570996,-0.000984,-0.261156	1.584900,-0.143401,0.077809	1.531711,-0.365067,0.031730	1.408880,-0.589100,0.108385	1.596076,0.131067,0.079831	1.577820,0.357259,0.028922	1.507041,0.611049,0.070578	12
1.589511,-0.007547,0.258640	1.579089,-0.006228,0.157003	0.000000,0.000000,0.000000	1.586228,-0.005244,0.087322	1.605861,-0.002540,-0.104296	1.571139,-0.000815,-0.260955	1.585315,-0.143171,0.077407	1.531705,-0.364828,0.031779	1.408838,-0.589312,0.108286	1.596895,0.131251,0.080126	1.578054,0.357248,0.028565	1.507010,0.611277,0.070568	12
1.589065,-0.007520,0.258554	1.580369,-0.006210,0.156757	0.000000,0.000000,0.000000	1.587177,-0.005078,0.087045	1.606038,-0.001939,-0.106144	1.570839,-0.000628,-0.262710	1.585781,-0.142967,0.077157	1.531707,-0.364555,0.031737	1.408919,-0.589397,0.108184	1.597853,0.131313,0.080273	1.578454,0.357149,0.028215	1.507027,0.611288,0.070480	12
1.588763,-0.007504,0.258494	1.581910,-0.006191,0.156554	0.000000,0.000000,0.000000	1.588308,-0.004922,0.086806	1.606239,-0.001360,-0.108790	1.570357,-0.000445,-0.265158	1.586265,-0.142778,0.076941	1.531727,-0.364280,0.031656	1.409179,-0.589466,0.107980	1.598869,0.131316,0.080279	1.579099,0.357007,0.027729	1.507025,0.611068,0.070271	12
1.588450,-0.007495,0.258406	1.583833,-0.006171,0.156342	0.000000,0.000000,0.000000	1.589717,-0.004776,0.086551	1.606404,-0.000814,-0.111543	1.569846,-0.000265,-0.267632	1.586758,-0.142615,0.076717	1.531788,-0.364010,0.031429	1.409679,-0.589577,0.107678	1.599947,0.131346,0.080212	1.580091,0.356828,0.026808	1.506950,0.610572,0.070031	12
