joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.794294,0.049654,0.261026	1.751141,0.051309,0.157773	0.000000,0.000000,0.000000	1.733502,0.048214,0.088785	1.678728,0.038605,-0.125447	1.583904,0.036057,-0.274155	1.754133,-0.098114,0.095270	1.808652,-0.321001,0.158281	1.784158,-0.356365,0.408411	1.753322,0.195839,0.084646	1.802665,0.417828,0.154706	1.809707,0.496511,0.395901	12
1.794495,0.049512,0.260185	1.751150,0.051305,0.157431	0.000000,0.000000,0.000000	1.733341,0.048186,0.088489	1.678025,0.038499,-0.125648	1.583709,0.035767,-0.274293	1.753348,-0.097769,0.093819	1.808824,-0.321335,0.155067	1.784271,-0.356022,0.405157	1.753079,0.194712,0.081927	1.802339,0.416467,0.154091	1.809654,0.496144,0.394815	12
1.794798,0.049312,0.258773	1.751155,0.051300,0.156891	0.000000,0.000000,0.000000	1.733127,0.048146,0.088008	1.677139,0.038348,-0.125922	1.583482,0.035417,-0.274453	1.752983,-0.097151,0.091514	1.808932,-0.321513,0.151755	1.784483,-0.355629,0.401719	1.752804,0.193825,0.079443	1.802113,0.415555,0.153599	1.809588,0.495793,0.393910	12
1.795054,0.049147,0.256959	1.751157,0.051296,0.156232	0.000000,0.000000,0.000000	1.732878,0.048100,0.087416	1.676124,0.038178,-0.126245	1.583203,0.035053,-0.274606	1.752823,-0.096678,0.089354	1.808957,-0.321432,0.150619	1.784438,-0.355680,0.400265	1.752520,0.193206,0.077288	1.801973,0.415045,0.153181	1.809518,0.495682,0.393052	12
1.795031,0.049046,0.255090	1.751158,0.051292,0.155508	0.000000,0.000000,0.000000	1.732705,0.048055,0.086741	1.675422,0.038008,-0.126734	1.583134,0.034688,-0.274796	1.752762,-0.096267,0.087278	1.808892,-0.321072,0.150765	1.784201,-0.356102,0.399909	1.752267,0.193028,0.075867	1.801965,0.415108,0.152898	1.809425,0.495738,0.392383	12
1.794791,0.048988,0.253297	1.751159,0.051287,0.154728	0.000000,0.000000,0.000000	1.732623,0.048013,0.085984	1.675070,0.037851,-0.127457	1.583262,0.034337,-0.275086	1.752744,-0.095991,0.085459	1.808862,-0.320633,0.151524	1.783982,-0.356505,0.400083	1.752058,0.193018,0.074704	1.802015,0.415390,0.152421	1.809334,0.495840,0.391508	12
1.794505,0.048969,0.251628	1.751160,0.051281,0.153910	0.000000,0.000000,0.000000	1.732615,0.047954,0.085172	1.674985,0.037614,-0.128445	1.583520,0.033946,-0.275514	1.752755,-0.096162,0.084579	1.809021,-0.320803,0.152025	1.783725,-0.356705,0.400027	1.752540,0.193115,0.073720	1.802158,0.415892,0.151755	1.809177,0.495966,0.390445	12
1.794168,0.048970,0.250091	1.751162,0.051275,0.152983	0.000000,0.000000,0.000000	1.732627,0.047894,0.084244	1.674954,0.037373,-0.129651	1.583733,0.033557,-0.276126	1.752773,-0.096520,0.084051	1.809221,-0.321169,0.152221	1.783453,-0.356854,0.399643	1.753402,0.193378,0.072988	1.802375,0.416593,0.150946	1.809091,0.496084,0.389254	12
1.793810,0.048981,0.248384	1.751164,0.051270,0.151617	0.000000,0.000000,0.000000	1.732646,0.047854,0.082876	1.674920,0.037208,-0.131409	1.583791,0.033182,-0.277214	1.752796,-0.097079,0.083581	1.809326,-0.321725,0.152145	1.783143,-0.357032,0.400214	1.754218,0.193653,0.071887	1.802601,0.417156,0.149776	1.809089,0.496627,0.388758	12
