joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.768042,0.045586,0.344652	1.742920,0.044898,0.243828	0.000000,0.000000,0.000000	1.725340,0.043025,0.174855	1.669592,0.037088,-0.043858	1.579877,0.033564,-0.196509	1.744507,-0.107887,0.183109	1.778537,-0.320627,0.260413	1.712633,-0.360880,0.504187	1.737478,0.196350,0.180070	1.755417,0.414140,0.248170	1.733410,0.487887,0.492028	12
1.768102,0.045588,0.345051	1.742683,0.044898,0.244311	0.000000,0.000000,0.000000	1.725111,0.043028,0.175337	1.669325,0.037092,-0.043632	1.580004,0.033259,-0.196225	1.744503,-0.107732,0.183431	1.778531,-0.320603,0.260514	1.712485,-0.360881,0.504206	1.737475,0.196106,0.180168	1.755524,0.413908,0.248361	1.733396,0.487925,0.492086	12
1.768165,0.045590,0.345464	1.742446,0.044898,0.244808	0.000000,0.000000,0.000000	1.724864,0.043031,0.175836	1.668986,0.037098,-0.043364	1.580105,0.032899,-0.195933	1.744498,-0.107624,0.183759	1.778516,-0.320667,0.260594	1.712331,-0.360852,0.504203	1.737469,0.195899,0.180248	1.755648,0.413699,0.248664	1.733374,0.487969,0.492238	12
1.768232,0.045592,0.345880	1.742212,0.044898,0.245308	0.000000,0.000000,0.000000	1.724614,0.043034,0.176340	1.668626,0.037103,-0.043079	1.580193,0.032527,-0.195635	1.744494,-0.107521,0.184023	1.778491,-0.320740,0.260686	1.712165,-0.360804,0.504184	1.737463,0.195717,0.180318	1.755776,0.413505,0.249080	1.733347,0.488023,0.492472	12
1.768298,0.045595,0.346283	1.741976,0.044898,0.245794	0.000000,0.000000,0.000000	1.724360,0.043037,0.176831	1.668256,0.037109,-0.042799	1.580267,0.032255,-0.195347	1.744491,-0.107428,0.184249	1.778434,-0.320832,0.260812	1.711992,-0.360742,0.504174	1.737455,0.195556,0.180379	1.755804,0.413333,0.249602	1.733337,0.488070,0.492793	12
1.768361,0.045597,0.346662	1.741741,0.044898,0.246256	0.000000,0.000000,0.000000	1.724105,0.043040,0.177297	1.667883,0.037115,-0.042536	1.580326,0.032050,-0.195077	1.744488,-0.107350,0.184453	1.778387,-0.320930,0.261009	1.711783,-0.360681,0.504207	1.737446,0.195416,0.180433	1.755784,0.413194,0.250164	1.733342,0.488083,0.493166	12
1.768425,0.045599,0.347036	1.741506,0.044898,0.246713	0.000000,0.000000,0.000000	1.723853,0.043042,0.177759	1.667521,0.037121,-0.042276	1.580384,0.031883,-0.194808	1.744486,-0.107286,0.184659	1.778343,-0.321024,0.261315	1.711516,-0.360623,0.504350	1.737435,0.195286,0.180483	1.755743,0.413075,0.250763	1.733361,0.488063,0.493612	12
1.768494,0.045601,0.347417	1.741276,0.044898,0.247177	0.000000,0.000000,0.000000	1.723634,0.043045,0.178220	1.667285,0.037126,-0.042031	1.580468,0.031713,-0.194516	1.744484,-0.107224,0.184859	1.778291,-0.321103,0.261701	1.711228,-0.360553,0.504567	1.737426,0.195170,0.180554	1.755718,0.412968,0.251411	1.733350,0.488059,0.494101	12
1.768860,0.045611,0.348865	1.741053,0.044898,0.247652	0.000000,0.000000,0.000000	1.723448,0.043048,0.178685	1.667170,0.037132,-0.041788	1.580549,0.031546,-0.194193	1.744483,-0.107161,0.185051	1.778185,-0.321165,0.262155	1.710924,-0.360455,0.504855	1.737424,0.195066,0.180652	1.755705,0.412877,0.252085	1.733304,0.488059,0.494608	12
