joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.686345,0.030615,0.223862	1.640622,0.035272,0.114408	0.000000,0.000000,0.000000	1.632529,0.032788,0.039122	1.610520,0.026031,-0.165610	1.565954,0.021391,-0.325725	1.645257,-0.113449,0.051828	1.676189,-0.360536,0.087214	1.640170,-0.356720,0.360360	1.640175,0.180993,0.044974	1.685206,0.415719,0.123309	1.738032,0.370600,0.389942	12
1.686334,0.030617,0.223806	1.640622,0.035236,0.114408	0.000000,0.000000,0.000000	1.632529,0.032759,0.039122	1.610519,0.026024,-0.165615	1.565951,0.021141,-0.325740	1.645227,-0.113452,0.051825	1.676484,-0.360494,0.087240	1.640534,-0.356649,0.360394	1.640174,0.180936,0.044999	1.685204,0.415670,0.123313	1.737996,0.370600,0.389962	12
1.686269,0.030619,0.223773	1.640622,0.035198,0.114408	0.000000,0.000000,0.000000	1.632528,0.032730,0.039122	1.610518,0.026018,-0.165623	1.565946,0.020973,-0.325757	1.645198,-0.113464,0.051819	1.676635,-0.360478,0.087270	1.641086,-0.356607,0.360475	1.640174,0.180882,0.045023	1.685201,0.415624,0.123315	1.737942,0.370579,0.389978	12
1.686175,0.030621,0.223757	1.640622,0.035155,0.114408	0.000000,0.000000,0.000000	1.632528,0.032697,0.039122	1.610515,0.026009,-0.165649	1.565937,0.020822,-0.325791	1.645180,-0.113485,0.051810	1.676702,-0.360483,0.087294	1.641791,-0.356617,0.360580	1.640174,0.180833,0.045047	1.685200,0.415581,0.123322	1.737784,0.370527,0.390014	12
1.686152,0.030635,0.223730	1.640622,0.035110,0.114409	0.000000,0.000000,0.000000	1.632521,0.032629,0.039124	1.610487,0.025879,-0.165665	1.565892,0.020681,-0.325855	1.645155,-0.113582,0.051984	1.676712,-0.360594,0.087338	1.642575,-0.356614,0.360721	1.640172,0.180770,0.045057	1.685200,0.415515,0.123338	1.737593,0.370467,0.390069	12
1.686177,0.030662,0.223705	1.640622,0.035066,0.114411	0.000000,0.000000,0.000000	1.632511,0.032545,0.039128	1.610447,0.025688,-0.165662	1.565824,0.020579,-0.325955	1.645149,-0.113707,0.052223	1.676683,-0.360748,0.087399	1.643368,-0.356693,0.360882	1.640172,0.180728,0.045100	1.685198,0.415485,0.123347	1.737541,0.370480,0.390094	12
1.686223,0.030694,0.223698	1.640622,0.035023,0.114414	0.000000,0.000000,0.000000	1.632497,0.032448,0.039135	1.610397,0.025445,-0.165642	1.565738,0.020500,-0.326092	1.645156,-0.113858,0.052514	1.676633,-0.360935,0.087482	1.644321,-0.356792,0.361084	1.640172,0.180701,0.045166	1.685198,0.415472,0.123371	1.737566,0.370539,0.390126	12
1.686248,0.030709,0.223721	1.640622,0.034974,0.114423	0.000000,0.000000,0.000000	1.632484,0.032341,0.039147	1.610347,0.025177,-0.165616	1.565618,0.020427,-0.326232	1.645160,-0.114007,0.052909	1.676589,-0.361154,0.087420	1.644758,-0.356879,0.361077	1.640518,0.180974,0.045988	1.685261,0.416032,0.123486	1.737537,0.370218,0.390108	12
1.686246,0.030717,0.223769	1.640622,0.034924,0.114436	0.000000,0.000000,0.000000	1.632471,0.032239,0.039163	1.610299,0.024933,-0.165584	1.565485,0.020373,-0.326355	1.645162,-0.114089,0.053288	1.676537,-0.361315,0.087286	1.644889,-0.357030,0.360965	1.641016,0.181396,0.047287	1.685357,0.416920,0.123588	1.737408,0.369698,0.390007	12
1.686227,0.030726,0.223832	1.640622,0.034878,0.114450	0.000000,0.000000,0.000000	1.632464,0.032191,0.039178	1.610270,0.024882,-0.165597	1.565374,0.020342,-0.326488	1.645160,-0.114136,0.053627	1.676518,-0.361426,0.087167	1.644841,-0.357252,0.360844	1.641501,0.181518,0.047966	1.685363,0.417346,0.123606	1.737301,0.369460,0.389930	12
1.686200,0.030736,0.223904	1.640622,0.034828,0.114464	0.000000,0.000000,0.000000	1.632461,0.032155,0.039192	1.610254,0.024880,-0.165644	1.565291,0.020323,-0.326620	1.645155,-0.114122,0.053788	1.676510,-0.361442,0.087115	1.644741,-0.357590,0.360785	1.641586,0.181470,0.048256	1.685376,0.417415,0.123579	1.737163,0.369429,0.389915	12
