joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.819640,0.037644,0.227229	1.774146,0.041670,0.122044	0.000000,0.000000,0.000000	1.744507,0.040058,0.051167	1.656563,0.035252,-0.161612	1.560185,0.030532,-0.319896	1.782046,-0.109407,0.055664	1.880360,-0.354883,0.066074	1.870154,-0.621364,0.149651	1.806809,0.191847,0.061423	1.888812,0.442290,0.085633	1.875384,0.714531,0.147277	12
1.819828,0.037639,0.225227	1.775274,0.041670,0.120235	0.000000,0.000000,0.000000	1.745545,0.040039,0.049396	1.657420,0.035224,-0.162609	1.561689,0.030414,-0.321988	1.782285,-0.109331,0.053615	1.882121,-0.353877,0.066215	1.869574,-0.620540,0.148889	1.806950,0.191801,0.059026	1.889376,0.441694,0.085259	1.875703,0.714610,0.143813	12
1.820214,0.037622,0.224090	1.776662,0.041670,0.119155	0.000000,0.000000,0.000000	1.746813,0.040036,0.048368	1.658337,0.035217,-0.163044	1.563913,0.030393,-0.323636	1.782534,-0.109182,0.052079	1.884012,-0.352864,0.066388	1.868971,-0.619625,0.148326	1.806961,0.191327,0.056135	1.889457,0.440853,0.084650	1.875867,0.713985,0.142259	12
1.821089,0.037553,0.224728	1.778209,0.041670,0.118620	0.000000,0.000000,0.000000	1.748116,0.040037,0.047936	1.658553,0.035201,-0.162748	1.565812,0.030379,-0.324524	1.782773,-0.109154,0.051357	1.884719,-0.352511,0.066562	1.868906,-0.619300,0.148280	1.806971,0.191342,0.054889	1.889517,0.440719,0.083913	1.875648,0.713746,0.141953	12
1.822002,0.037473,0.226120	1.779895,0.041670,0.118420	0.000000,0.000000,0.000000	1.749460,0.040039,0.047882	1.658681,0.035193,-0.162159	1.566202,0.030377,-0.324182	1.783007,-0.109181,0.051123	1.884745,-0.352503,0.066716	1.869146,-0.619302,0.148441	1.807023,0.191602,0.054560	1.889611,0.440915,0.083185	1.875526,0.713710,0.142238	12
1.822478,0.037340,0.227649	1.781426,0.041670,0.118361	0.000000,0.000000,0.000000	1.750504,0.040031,0.048037	1.657677,0.035114,-0.161204	1.565136,0.030391,-0.323016	1.783113,-0.109195,0.051032	1.884455,-0.352522,0.067014	1.869497,-0.619432,0.148488	1.807073,0.191866,0.054489	1.889693,0.441121,0.082365	1.875499,0.713607,0.142787	12
1.822670,0.037222,0.229054	1.782694,0.041670,0.118470	0.000000,0.000000,0.000000	1.751371,0.040026,0.048323	1.657555,0.035109,-0.160523	1.563947,0.030412,-0.321701	1.783153,-0.109185,0.051083	1.883933,-0.352567,0.067307	1.869972,-0.619618,0.148485	1.807100,0.192050,0.054525	1.889738,0.441185,0.082035	1.875377,0.713469,0.143317	12
1.822525,0.037122,0.230216	1.783676,0.041670,0.118650	0.000000,0.000000,0.000000	1.752085,0.040024,0.048623	1.657725,0.035108,-0.160080	1.563332,0.030432,-0.320737	1.783161,-0.109155,0.051175	1.882972,-0.352740,0.067593	1.870671,-0.619966,0.148451	1.807111,0.192163,0.054583	1.889758,0.441138,0.081897	1.875225,0.713273,0.143803	12
1.822127,0.037023,0.231089	1.784288,0.041670,0.118861	0.000000,0.000000,0.000000	1.752546,0.040021,0.048901	1.657813,0.035092,-0.159766	1.563003,0.030447,-0.320057	1.783157,-0.109141,0.051342	1.881903,-0.352955,0.067863	1.871448,-0.620355,0.148400	1.807113,0.192202,0.054646	1.889751,0.440997,0.081876	1.875115,0.713060,0.144074	12
1.821703,0.036962,0.231671	1.784610,0.041670,0.119067	0.000000,0.000000,0.000000	1.752815,0.040018,0.049132	1.657985,0.035080,-0.159596	1.562891,0.030457,-0.319625	1.783150,-0.109129,0.051510	1.881069,-0.353108,0.068106	1.872225,-0.620672,0.148297	1.807109,0.192194,0.054704	1.889682,0.440855,0.081889	1.875057,0.712871,0.144293	12
1.821224,0.036922,0.232072	1.784750,0.041669,0.119270	0.000000,0.000000,0.000000	1.752950,0.040013,0.049337	1.658092,0.035058,-0.159426	1.562899,0.030463,-0.319346	1.783144,-0.109144,0.051745	1.880735,-0.353152,0.068164	1.872882,-0.620802,0.148183	1.807102,0.192153,0.054756	1.889583,0.440734,0.081920	1.875016,0.712693,0.144586	12
1.820693,0.036893,0.232353	1.784793,0.041669,0.119458	0.000000,0.000000,0.000000	1.753008,0.040008,0.049519	1.658163,0.035038,-0.159273	1.562953,0.030467,-0.319155	1.783140,-0.109181,0.052029	1.880685,-0.353163,0.068151	1.873149,-0.620831,0.148142	1.807093,0.192095,0.054805	1.889475,0.440644,0.081977	1.874981,0.712529,0.144979	12
