joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.674619,0.027602,0.212509	1.637804,0.025608,0.121484	0.000000,0.000000,0.000000	1.634229,0.019920,0.056700	1.624154,0.003885,-0.125918	1.585061,0.004311,-0.281756	1.629455,-0.107926,0.065301	1.615594,-0.321622,0.095138	1.581437,-0.328255,0.329423	1.640001,0.150523,0.047671	1.630778,0.363854,0.081607	1.617397,0.369636,0.317988	12
1.674646,0.027959,0.212604	1.638407,0.025605,0.121079	0.000000,0.000000,0.000000	1.634669,0.019960,0.056301	1.624132,0.004046,-0.126340	1.584989,0.004557,-0.282152	1.630881,-0.107902,0.065425	1.615502,-0.321575,0.094654	1.581890,-0.331817,0.328941	1.639918,0.150505,0.047756	1.631498,0.363669,0.082919	1.622121,0.377929,0.319230	12
1.674666,0.028431,0.212736	1.638949,0.025603,0.120780	0.000000,0.000000,0.000000	1.635065,0.020004,0.056008	1.624114,0.004218,-0.126641	1.584946,0.004891,-0.282434	1.631725,-0.107826,0.065580	1.615296,-0.321520,0.094092	1.582271,-0.333160,0.328420	1.639901,0.150444,0.047864	1.632710,0.363362,0.084740	1.623788,0.386442,0.320414	12
1.674716,0.028934,0.212887	1.639404,0.025601,0.120598	0.000000,0.000000,0.000000	1.635398,0.020052,0.055829	1.624102,0.004401,-0.126823	1.584930,0.005273,-0.282604	1.632033,-0.107702,0.065759	1.615126,-0.321413,0.093896	1.582278,-0.333320,0.328231	1.639941,0.150341,0.047992	1.634366,0.363026,0.086467	1.623914,0.392751,0.321366	12
1.674784,0.029431,0.213006	1.639737,0.025601,0.120476	0.000000,0.000000,0.000000	1.635643,0.020100,0.055709	1.624095,0.004587,-0.126941	1.584929,0.005657,-0.282713	1.632077,-0.107558,0.065929	1.615004,-0.321279,0.093909	1.582326,-0.332898,0.326385	1.640025,0.150223,0.048123	1.636508,0.362524,0.088881	1.623581,0.397531,0.321034	12
1.674887,0.030134,0.213093	1.640042,0.025601,0.120386	0.000000,0.000000,0.000000	1.635866,0.020149,0.055621	1.624090,0.004775,-0.127018	1.584939,0.005982,-0.282785	1.632067,-0.107431,0.066133	1.614898,-0.321158,0.094009	1.582332,-0.332239,0.323965	1.640146,0.150109,0.048259	1.638979,0.362108,0.090716	1.622861,0.399981,0.319641	12
1.674964,0.030914,0.213157	1.640244,0.025600,0.120331	0.000000,0.000000,0.000000	1.636015,0.020199,0.055565	1.624090,0.004966,-0.127061	1.584960,0.006319,-0.282824	1.632023,-0.107324,0.066367	1.614772,-0.321078,0.093987	1.582071,-0.331549,0.321285	1.640285,0.150000,0.048403	1.641630,0.361707,0.092307	1.621930,0.400728,0.318055	12
1.674980,0.031356,0.213228	1.640331,0.025601,0.120308	0.000000,0.000000,0.000000	1.636079,0.020249,0.055540	1.624092,0.005160,-0.127083	1.584986,0.006659,-0.282842	1.631957,-0.107234,0.066619	1.614543,-0.321017,0.093908	1.581224,-0.330938,0.320794	1.640350,0.149896,0.048556	1.643140,0.361324,0.093763	1.621094,0.401043,0.318815	12
1.674958,0.031552,0.213299	1.640349,0.025601,0.120304	0.000000,0.000000,0.000000	1.636093,0.020300,0.055531	1.624094,0.005354,-0.127100	1.585012,0.006900,-0.282857	1.631883,-0.107162,0.066885	1.614094,-0.320914,0.094170	1.580041,-0.330293,0.319612	1.640378,0.149804,0.048718	1.643980,0.361025,0.094848	1.620673,0.400619,0.318411	12
1.674756,0.031610,0.213408	1.640336,0.025601,0.120307	0.000000,0.000000,0.000000	1.636085,0.020349,0.055530	1.624097,0.005541,-0.127120	1.585037,0.007040,-0.282877	1.631803,-0.107178,0.067342	1.613193,-0.320847,0.094722	1.577795,-0.329699,0.320380	1.640385,0.149730,0.048892	1.644097,0.360737,0.095978	1.620133,0.400529,0.319829	12
1.674436,0.031604,0.213528	1.640313,0.025601,0.120313	0.000000,0.000000,0.000000	1.636068,0.020396,0.055531	1.624099,0.005719,-0.127152	1.585057,0.007106,-0.282908	1.631721,-0.107293,0.068085	1.611612,-0.320802,0.095638	1.574023,-0.329052,0.322114	1.640384,0.149830,0.049394	1.643766,0.360615,0.097475	1.619491,0.400570,0.322408	12
1.674065,0.031575,0.213638	1.640289,0.025600,0.120320	0.000000,0.000000,0.000000	1.636051,0.020444,0.055534	1.624100,0.005902,-0.127195	1.585090,0.007129,-0.282950	1.631637,-0.107423,0.069032	1.609046,-0.320631,0.096942	1.567740,-0.328425,0.324101	1.640381,0.150309,0.050697	1.643169,0.360953,0.099422	1.618730,0.400547,0.325721	12
1.673660,0.031544,0.213769	1.640267,0.025600,0.120362	0.000000,0.000000,0.000000	1.636026,0.020485,0.055573	1.624069,0.006061,-0.127105	1.585059,0.007137,-0.282890	1.631558,-0.107488,0.070364	1.605432,-0.320240,0.098592	1.561893,-0.327801,0.326571	1.640380,0.151817,0.054436	1.642472,0.362849,0.101447	1.617709,0.399779,0.329360	12
1.673150,0.031512,0.213966	1.640247,0.025600,0.120464	0.000000,0.000000,0.000000	1.635996,0.020521,0.055673	1.624023,0.006214,-0.126819	1.585003,0.007141,-0.282698	1.631475,-0.107583,0.072482	1.601126,-0.319771,0.100686	1.558328,-0.327185,0.329821	1.640379,0.153599,0.059515	1.641756,0.365339,0.103161	1.616323,0.398583,0.332567	12
1.672534,0.031488,0.214644	1.640229,0.025600,0.121061	0.000000,0.000000,0.000000	1.635972,0.020562,0.056267	1.624000,0.006392,-0.125951	1.585032,0.007140,-0.282001	1.631364,-0.108005,0.076488	1.598389,-0.320021,0.103114	1.557069,-0.326367,0.333348	1.640379,0.154508,0.063645	1.641019,0.366944,0.103771	1.614634,0.397478,0.334261	12
1.671777,0.031473,0.215773	1.640210,0.025600,0.122134	0.000000,0.000000,0.000000	1.635954,0.020608,0.057337	1.624005,0.006593,-0.124554	1.585156,0.007136,-0.280848	1.631263,-0.108227,0.080365	1.597224,-0.320220,0.105934	1.556816,-0.325589,0.336981	1.640379,0.154262,0.065677	1.640158,0.367087,0.103789	1.612461,0.396978,0.334846	12
1.670849,0.031453,0.217739	1.640192,0.025600,0.123983	0.000000,0.000000,0.000000	1.635944,0.020663,0.059181	1.624032,0.006819,-0.122536	1.585321,0.007132,-0.279096	1.631188,-0.108097,0.083542	1.596923,-0.320137,0.108455	1.557029,-0.324644,0.340096	1.640377,0.153321,0.066705	1.639269,0.366371,0.103590	1.609628,0.396796,0.334819	12
1.669832,0.031422,0.221131	1.640173,0.025600,0.127154	0.000000,0.000000,0.000000	1.635952,0.020739,0.062344	1.624107,0.007102,-0.119489	1.585641,0.007130,-0.276345	1.631165,-0.107228,0.085120	1.597037,-0.319234,0.110486	1.557367,-0.323879,0.342539	1.640375,0.151924,0.067719	1.638391,0.365228,0.103087	1.606302,0.396671,0.334220	12
