joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.592049,0.017505,0.295591	1.606562,0.021489,0.192887	0.000000,0.000000,0.000000	1.609344,0.021087,0.122522	1.616893,0.019997,-0.068372	1.572594,0.018941,-0.220281	1.599169,-0.110766,0.109161	1.562609,-0.128094,-0.116319	1.349324,-0.057016,-0.261500	1.609570,0.154033,0.109346	1.560669,0.168389,-0.113995	1.357508,0.146675,-0.286827	12
1.591790,0.017516,0.296216	1.606532,0.021490,0.193143	0.000000,0.000000,0.000000	1.609336,0.021090,0.122779	1.616941,0.020005,-0.068090	1.572687,0.018944,-0.219958	1.599131,-0.110982,0.109823	1.562134,-0.128267,-0.116411	1.347453,-0.056277,-0.262134	1.609563,0.153972,0.109568	1.560411,0.168463,-0.114538	1.354715,0.147071,-0.286970	12
1.591558,0.017528,0.296925	1.606500,0.021490,0.193406	0.000000,0.000000,0.000000	1.609313,0.021092,0.123042	1.616943,0.020012,-0.067869	1.572759,0.018947,-0.219720	1.599097,-0.111157,0.110471	1.561889,-0.128314,-0.116524	1.344874,-0.055839,-0.262083	1.609556,0.153892,0.109809	1.560101,0.168558,-0.115012	1.351161,0.147217,-0.286535	12
1.591334,0.017538,0.297686	1.606467,0.021490,0.193659	0.000000,0.000000,0.000000	1.609278,0.021094,0.123295	1.616908,0.020020,-0.067693	1.572812,0.018949,-0.219542	1.599078,-0.111071,0.110671	1.561838,-0.128281,-0.116986	1.343455,-0.056971,-0.259437	1.609547,0.153827,0.110046	1.559786,0.168658,-0.115374	1.349183,0.147614,-0.283520	12
1.591087,0.017546,0.298524	1.606430,0.021490,0.193940	0.000000,0.000000,0.000000	1.609235,0.021096,0.123576	1.616851,0.020027,-0.067513	1.572859,0.018950,-0.219369	1.599075,-0.110958,0.110827	1.561787,-0.128185,-0.117360	1.344527,-0.057603,-0.258129	1.609537,0.153757,0.110273	1.559494,0.168759,-0.115619	1.347998,0.148260,-0.279461	12
1.590792,0.017551,0.299410	1.606393,0.021490,0.194243	0.000000,0.000000,0.000000	1.609189,0.021099,0.123878	1.616786,0.020034,-0.067318	1.572905,0.018952,-0.219184	1.599083,-0.110846,0.110978	1.561733,-0.128071,-0.117621	1.342734,-0.060690,-0.252820	1.609526,0.153699,0.110514	1.559184,0.168858,-0.115727	1.348552,0.148764,-0.277102	12
1.590443,0.017550,0.300208	1.606355,0.021491,0.194482	0.000000,0.000000,0.000000	1.609147,0.021101,0.124117	1.616736,0.020040,-0.067177	1.572938,0.018954,-0.219049	1.599092,-0.110773,0.111110	1.561656,-0.127955,-0.117805	1.341270,-0.063667,-0.248186	1.609517,0.153679,0.110735	1.558995,0.168912,-0.115792	1.350199,0.149142,-0.276246	12
1.590153,0.017541,0.300910	1.606318,0.021491,0.194684	0.000000,0.000000,0.000000	1.609107,0.021102,0.124319	1.616694,0.020045,-0.067061	1.572966,0.018955,-0.218935	1.599101,-0.110727,0.111237	1.561566,-0.127812,-0.117923	1.344773,-0.062773,-0.250487	1.609507,0.153678,0.110936	1.558869,0.168934,-0.115819	1.352991,0.149341,-0.277251	12
1.589895,0.017527,0.301536	1.606279,0.021491,0.194910	0.000000,0.000000,0.000000	1.609067,0.021103,0.124545	1.616653,0.020048,-0.066907	1.573001,0.018956,-0.218786	1.599104,-0.110676,0.111367	1.561490,-0.127660,-0.117985	1.347784,-0.061780,-0.252493	1.609497,0.153667,0.111135	1.558828,0.168941,-0.115811	1.356420,0.149490,-0.279418	12
