joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.611823,-0.009156,0.274773	1.600050,-0.002671,0.175565	0.000000,0.000000,0.000000	1.597695,-0.002318,0.105950	1.590988,-0.001312,-0.092271	1.557946,0.001591,-0.247347	1.591698,-0.136311,0.087755	1.538703,-0.361407,0.087889	1.460226,-0.367369,0.330155	1.606736,0.135825,0.095473	1.590829,0.366329,0.085929	1.520944,0.362581,0.330855	12
1.611873,-0.009154,0.275049	1.600062,-0.002668,0.175536	0.000000,0.000000,0.000000	1.597703,-0.002315,0.105922	1.590982,-0.001311,-0.092399	1.557892,0.001593,-0.247477	1.591675,-0.136731,0.087587	1.538602,-0.361808,0.087671	1.459781,-0.367262,0.329651	1.606624,0.136215,0.095243	1.590635,0.366717,0.085800	1.520050,0.362143,0.330327	12
1.611938,-0.009143,0.275158	1.600068,-0.002667,0.175410	0.000000,0.000000,0.000000	1.597706,-0.002314,0.105795	1.590976,-0.001309,-0.092556	1.557834,0.001597,-0.247640	1.591653,-0.137140,0.087384	1.538501,-0.362198,0.087422	1.459209,-0.367147,0.329022	1.606584,0.136601,0.095009	1.590541,0.367103,0.085647	1.519678,0.361700,0.329843	12
1.612016,-0.009129,0.275200	1.600074,-0.002668,0.175267	0.000000,0.000000,0.000000	1.597709,-0.002314,0.105653	1.590971,-0.001307,-0.092671	1.557791,0.001599,-0.247766	1.591634,-0.137523,0.087198	1.538395,-0.362561,0.087157	1.459249,-0.366981,0.328594	1.606590,0.136958,0.094795	1.590509,0.367459,0.085460	1.519593,0.361284,0.329405	12
1.612102,-0.009112,0.275214	1.600082,-0.002668,0.175138	0.000000,0.000000,0.000000	1.597713,-0.002314,0.105523	1.590968,-0.001306,-0.092731	1.557763,0.001600,-0.247841	1.591618,-0.137875,0.087037	1.538293,-0.362892,0.086916	1.459635,-0.366782,0.328338	1.606618,0.137282,0.094604	1.590511,0.367778,0.085227	1.519667,0.360704,0.328986	12
1.612196,-0.009095,0.275227	1.600090,-0.002668,0.175038	0.000000,0.000000,0.000000	1.597718,-0.002314,0.105424	1.590968,-0.001305,-0.092731	1.557754,0.001601,-0.247860	1.591604,-0.138190,0.086903	1.538186,-0.363184,0.086688	1.460194,-0.366582,0.328189	1.606656,0.137569,0.094439	1.590529,0.368058,0.084909	1.519828,0.359919,0.328532	12
1.612287,-0.009076,0.275224	1.600100,-0.002669,0.174946	0.000000,0.000000,0.000000	1.597724,-0.002314,0.105332	1.590968,-0.001305,-0.092703	1.557755,0.001601,-0.247855	1.591592,-0.138479,0.086785	1.538075,-0.363449,0.086348	1.460580,-0.366405,0.327905	1.606696,0.137831,0.094290	1.590570,0.368312,0.084563	1.520020,0.358925,0.328076	12
1.612381,-0.009054,0.275172	1.600109,-0.002669,0.174825	0.000000,0.000000,0.000000	1.597730,-0.002314,0.105211	1.590968,-0.001304,-0.092679	1.557756,0.001601,-0.247853	1.591580,-0.138761,0.086673	1.537954,-0.363705,0.085982	1.460899,-0.366210,0.327602	1.606739,0.138085,0.094146	1.590626,0.368557,0.084200	1.520226,0.357801,0.327617	12
1.612471,-0.009029,0.275025	1.600119,-0.002669,0.174624	0.000000,0.000000,0.000000	1.597736,-0.002313,0.105011	1.590967,-0.001304,-0.092702	1.557750,0.001602,-0.247896	1.591568,-0.139055,0.086549	1.537821,-0.363970,0.085612	1.461238,-0.366003,0.327118	1.606781,0.138349,0.093994	1.590686,0.368813,0.083832	1.520460,0.356714,0.326971	12
1.612572,-0.009004,0.274840	1.600129,-0.002669,0.174399	0.000000,0.000000,0.000000	1.597741,-0.002313,0.104785	1.590966,-0.001304,-0.092741	1.557740,0.001603,-0.247952	1.591557,-0.139340,0.086430	1.537680,-0.364223,0.085458	1.461498,-0.365775,0.326737	1.606839,0.138602,0.093848	1.590697,0.369048,0.083338	1.520654,0.355698,0.326109	12
1.612681,-0.008978,0.274630	1.600141,-0.002668,0.174160	0.000000,0.000000,0.000000	1.597748,-0.002312,0.104546	1.590964,-0.001303,-0.092799	1.557727,0.001604,-0.248025	1.591546,-0.139607,0.086315	1.537545,-0.364460,0.085372	1.461544,-0.365534,0.326595	1.606905,0.138847,0.093721	1.590705,0.369245,0.082337	1.520886,0.354545,0.324978	12
1.612826,-0.008945,0.274307	1.600153,-0.002668,0.173819	0.000000,0.000000,0.000000	1.597754,-0.002311,0.104205	1.590959,-0.001302,-0.092938	1.557698,0.001607,-0.248175	1.591533,-0.139898,0.086186	1.537457,-0.364733,0.085295	1.461463,-0.365255,0.326530	1.606972,0.139113,0.093583	1.590749,0.369437,0.080840	1.521167,0.353581,0.323486	12
1.613551,-0.008281,0.273491	1.600166,-0.002667,0.173034	0.000000,0.000000,0.000000	1.597759,-0.002301,0.103421	1.590955,-0.001269,-0.093376	1.557693,0.001611,-0.248669	1.591495,-0.140164,0.085622	1.537383,-0.364992,0.085306	1.461428,-0.364949,0.326613	1.607002,0.139103,0.092560	1.590852,0.369403,0.079249	1.521302,0.352689,0.321907	12
1.614608,-0.007017,0.271963	1.600177,-0.002626,0.171575	0.000000,0.000000,0.000000	1.597759,-0.002256,0.101963	1.590944,-0.001214,-0.094205	1.557663,0.001618,-0.249616	1.591414,-0.140517,0.084674	1.537295,-0.365341,0.085387	1.461409,-0.364584,0.326786	1.606927,0.138479,0.089815	1.591037,0.368904,0.078732	1.520961,0.351935,0.321291	12
1.615643,-0.005454,0.269220	1.600193,-0.002558,0.168914	0.000000,0.000000,0.000000	1.597752,-0.002188,0.099302	1.590906,-0.001148,-0.095908	1.557522,0.001637,-0.251479	1.591290,-0.141242,0.083369	1.537109,-0.366040,0.085515	1.461390,-0.364088,0.327023	1.606833,0.138026,0.086314	1.591269,0.368586,0.078106	1.520561,0.351434,0.320532	12
1.616376,-0.004274,0.264952	1.600214,-0.002484,0.165759	0.000000,0.000000,0.000000	1.597742,-0.002121,0.096148	1.590849,-0.001111,-0.097884	1.557252,0.001658,-0.253620	1.591152,-0.142090,0.082032	1.536888,-0.366850,0.085646	1.461373,-0.363548,0.327255	1.606864,0.138163,0.083547	1.591499,0.368802,0.077067	1.519673,0.351634,0.319214	12
1.617057,-0.003534,0.259915	1.600236,-0.002395,0.161833	0.000000,0.000000,0.000000	1.597723,-0.002048,0.092224	1.590683,-0.001074,-0.102806	1.556275,0.001733,-0.258586	1.590996,-0.143086,0.080510	1.536627,-0.367787,0.085813	1.461333,-0.362878,0.327504	1.606951,0.138927,0.081355	1.591682,0.369600,0.075612	1.518949,0.352376,0.317525	12
1.617708,-0.003132,0.255228	1.600247,-0.002290,0.157799	0.000000,0.000000,0.000000	1.597698,-0.001964,0.088191	1.590485,-0.001043,-0.108714	1.555015,0.001828,-0.264435	1.590839,-0.143992,0.079060	1.536381,-0.368632,0.085917	1.461229,-0.362188,0.327648	1.607048,0.139892,0.079668	1.591878,0.370578,0.074082	1.518759,0.353523,0.315923	12
1.618602,-0.002946,0.251953	1.600255,-0.002207,0.154826	0.000000,0.000000,0.000000	1.597681,-0.001900,0.085219	1.590323,-0.001024,-0.113704	1.553917,0.001909,-0.269331	1.590723,-0.144443,0.077971	1.536251,-0.369047,0.085877	1.461110,-0.361647,0.327611	1.607160,0.140342,0.078286	1.592104,0.371060,0.073905	1.518910,0.353763,0.315731	12
1.619460,-0.002881,0.250011	1.600259,-0.002156,0.152989	0.000000,0.000000,0.000000	1.597672,-0.001861,0.083382	1.590213,-0.001012,-0.117362	1.553117,0.001966,-0.272897	1.590621,-0.144410,0.077086	1.536250,-0.369017,0.085634	1.460998,-0.361239,0.327341	1.607255,0.140361,0.077305	1.592345,0.371105,0.073917	1.518879,0.353465,0.315653	12
1.620015,-0.002873,0.248995	1.600260,-0.002128,0.152004	0.000000,0.000000,0.000000	1.597671,-0.001841,0.082397	1.590147,-0.001007,-0.119857	1.552597,0.002000,-0.275315	1.590525,-0.144271,0.076791	1.536261,-0.368911,0.085120	1.460977,-0.360791,0.326819	1.607304,0.140202,0.076856	1.592484,0.370959,0.073936	1.518770,0.352906,0.315579	12
1.620406,-0.002896,0.248371	1.600261,-0.002115,0.151453	0.000000,0.000000,0.000000	1.597672,-0.001832,0.081847	1.590107,-0.001005,-0.121608	1.552268,0.002016,-0.276998	1.590337,-0.144004,0.076754	1.536291,-0.368718,0.084421	1.460915,-0.360299,0.326092	1.607363,0.139684,0.076272	1.592571,0.370450,0.074112	1.518270,0.352660,0.315605	12
1.620579,-0.002922,0.248028	1.600261,-0.002109,0.151205	0.000000,0.000000,0.000000	1.597673,-0.001828,0.081598	1.590075,-0.001004,-0.122793	1.552046,0.002023,-0.278136	1.590131,-0.143713,0.076821	1.536299,-0.368506,0.083630	1.460375,-0.359750,0.325124	1.607333,0.139575,0.076626	1.592811,0.370353,0.073979	1.517616,0.352403,0.315191	12
1.620604,-0.002943,0.247854	1.600261,-0.002107,0.151125	0.000000,0.000000,0.000000	1.597673,-0.001828,0.081519	1.590047,-0.001006,-0.123597	1.551835,0.002030,-0.278878	1.589883,-0.143440,0.076971	1.536268,-0.368313,0.082710	1.459372,-0.359231,0.323890	1.607310,0.139390,0.076898	1.593105,0.370181,0.073805	1.516926,0.352204,0.314712	12
1.620564,-0.002957,0.247763	1.600260,-0.002107,0.151122	0.000000,0.000000,0.000000	1.597671,-0.001829,0.081515	1.590021,-0.001007,-0.124164	1.551657,0.002034,-0.279383	1.589642,-0.143189,0.077146	1.536190,-0.368128,0.081703	1.459201,-0.357922,0.322812	1.607288,0.139201,0.077150	1.593133,0.369989,0.073602	1.516972,0.352196,0.314536	12
1.620496,-0.002968,0.247703	1.600260,-0.002107,0.151137	0.000000,0.000000,0.000000	1.597670,-0.001830,0.081531	1.590001,-0.001007,-0.124589	1.551513,0.002036,-0.279739	1.589346,-0.142946,0.077284	1.536101,-0.367956,0.080619	1.459373,-0.356087,0.321738	1.607267,0.139026,0.077373	1.593004,0.369799,0.073372	1.517092,0.352174,0.314401	12
1.620419,-0.002975,0.247650	1.600260,-0.002107,0.151147	0.000000,0.000000,0.000000	1.597670,-0.001830,0.081540	1.589986,-0.001007,-0.124927	1.551398,0.002036,-0.279997	1.589035,-0.142720,0.077390	1.535956,-0.367786,0.079226	1.459817,-0.353945,0.320428	1.607250,0.138870,0.077561	1.592721,0.369617,0.073063	1.517194,0.352087,0.314224	12
