joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.865753,0.032435,0.106638	1.820877,0.025802,0.008506	0.000000,0.000000,0.000000	1.787089,0.024557,-0.057447	1.686214,0.020841,-0.254391	1.581516,0.017369,-0.400111	1.836805,-0.119434,-0.058403	1.918022,-0.325749,0.046534	1.971233,-0.306489,0.310075	1.843930,0.172296,-0.053397	1.899261,0.390278,0.044564	1.971576,0.363545,0.302850	12
1.865753,0.032416,0.106639	1.820877,0.025802,0.008506	0.000000,0.000000,0.000000	1.787100,0.024557,-0.057453	1.686241,0.020841,-0.254405	1.582036,0.017360,-0.400475	1.836458,-0.119417,-0.058409	1.917631,-0.325116,0.046121	1.971214,-0.306874,0.309660	1.843821,0.172266,-0.053389	1.899044,0.389592,0.044321	1.970793,0.363867,0.302869	12
1.865753,0.032396,0.106640	1.820877,0.025802,0.008506	0.000000,0.000000,0.000000	1.787106,0.024557,-0.057456	1.686265,0.020840,-0.254417	1.582390,0.017354,-0.400723	1.836089,-0.119402,-0.058421	1.917291,-0.324580,0.045778	1.971297,-0.307156,0.309287	1.843711,0.172238,-0.053381	1.898795,0.389042,0.044144	1.969864,0.364141,0.302961	12
1.865754,0.032375,0.106641	1.820877,0.025802,0.008505	0.000000,0.000000,0.000000	1.787108,0.024557,-0.057457	1.686266,0.020841,-0.254417	1.582549,0.017352,-0.400834	1.835689,-0.119388,-0.058440	1.917008,-0.324138,0.045474	1.971427,-0.307360,0.308941	1.843594,0.172213,-0.053374	1.898534,0.388607,0.044034	1.968837,0.364347,0.303122	12
1.865754,0.032353,0.106642	1.820877,0.025802,0.008505	0.000000,0.000000,0.000000	1.787109,0.024557,-0.057458	1.686273,0.020841,-0.254421	1.582610,0.017351,-0.400876	1.835306,-0.119372,-0.058462	1.916757,-0.323789,0.045212	1.971571,-0.307514,0.308628	1.843475,0.172189,-0.053368	1.898280,0.388267,0.043976	1.967776,0.364508,0.303328	12
1.865755,0.032330,0.106643	1.820877,0.025802,0.008505	0.000000,0.000000,0.000000	1.787110,0.024557,-0.057459	1.686280,0.020841,-0.254425	1.582606,0.017351,-0.400873	1.834896,-0.119358,-0.058486	1.916548,-0.323506,0.044967	1.971798,-0.307609,0.308315	1.843362,0.172167,-0.053362	1.898024,0.388002,0.043967	1.966583,0.364625,0.303602	12
1.865755,0.032308,0.106645	1.820877,0.025802,0.008505	0.000000,0.000000,0.000000	1.787111,0.024557,-0.057459	1.686287,0.020842,-0.254429	1.582577,0.017351,-0.400851	1.834507,-0.119344,-0.058507	1.916212,-0.323329,0.044778	1.972165,-0.307636,0.307989	1.843250,0.172145,-0.053357	1.897769,0.387802,0.043974	1.965142,0.364693,0.303942	12
1.865756,0.032286,0.106646	1.820877,0.025802,0.008505	0.000000,0.000000,0.000000	1.787113,0.024557,-0.057460	1.686297,0.020842,-0.254433	1.582552,0.017352,-0.400832	1.834113,-0.119338,-0.058513	1.915698,-0.323266,0.044640	1.972459,-0.307648,0.307682	1.843200,0.172117,-0.053348	1.897490,0.387642,0.044044	1.963704,0.364731,0.304327	12
1.865757,0.032265,0.106647	1.820877,0.025802,0.008505	0.000000,0.000000,0.000000	1.787115,0.024558,-0.057461	1.686306,0.020842,-0.254438	1.582532,0.017352,-0.400816	1.833715,-0.119336,-0.058510	1.915039,-0.323259,0.044602	1.972719,-0.307651,0.307444	1.843176,0.172086,-0.053338	1.897195,0.387515,0.044145	1.962216,0.364785,0.304745	12
