joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.591147,-0.053084,-0.001161	1.557388,-0.052000,-0.091113	0.000000,0.000000,0.000000	1.548738,-0.051758,-0.151349	1.522910,-0.051035,-0.331213	1.455308,-0.053684,-0.469524	1.519531,-0.190127,-0.158174	1.421516,-0.305583,-0.024461	1.547912,-0.156847,0.079871	1.574606,0.088995,-0.160636	1.565348,0.231835,-0.018063	1.634700,0.042569,0.073329	12
1.591147,-0.053084,-0.001161	1.557388,-0.052000,-0.091113	0.000000,0.000000,0.000000	1.548738,-0.051758,-0.151349	1.522910,-0.051035,-0.331213	1.455308,-0.053684,-0.469524	1.519534,-0.190127,-0.158174	1.421518,-0.305583,-0.024461	1.547957,-0.156866,0.079849	1.574606,0.088995,-0.160636	1.565351,0.231834,-0.018062	1.634785,0.042626,0.073386	12
1.591147,-0.053084,-0.001161	1.557388,-0.052000,-0.091113	0.000000,0.000000,0.000000	1.548738,-0.051758,-0.151349	1.522910,-0.051035,-0.331214	1.455308,-0.053684,-0.469524	1.519535,-0.190128,-0.158174	1.421519,-0.305581,-0.024460	1.548162,-0.156976,0.079759	1.574606,0.088995,-0.160636	1.565352,0.231832,-0.018060	1.634930,0.042678,0.073391	12
1.591147,-0.053084,-0.001161	1.557388,-0.052000,-0.091114	0.000000,0.000000,0.000000	1.548738,-0.051758,-0.151349	1.522910,-0.051035,-0.331214	1.455308,-0.053684,-0.469524	1.519536,-0.190128,-0.158174	1.421523,-0.305576,-0.024453	1.548438,-0.157112,0.079635	1.574606,0.088995,-0.160636	1.565352,0.231828,-0.018056	1.635085,0.042723,0.073379	12
1.591147,-0.053084,-0.001160	1.557388,-0.052000,-0.091114	0.000000,0.000000,0.000000	1.548738,-0.051758,-0.151350	1.522910,-0.051035,-0.331214	1.455308,-0.053684,-0.469524	1.519536,-0.190128,-0.158174	1.421529,-0.305569,-0.024442	1.548740,-0.157252,0.079495	1.574606,0.088994,-0.160636	1.565353,0.231821,-0.018049	1.635296,0.042777,0.073351	12
1.591147,-0.053084,-0.001160	1.557388,-0.052000,-0.091114	0.000000,0.000000,0.000000	1.548738,-0.051758,-0.151350	1.522910,-0.051035,-0.331214	1.455307,-0.053684,-0.469524	1.519536,-0.190128,-0.158174	1.421537,-0.305560,-0.024429	1.549062,-0.157415,0.079368	1.574606,0.088994,-0.160636	1.565354,0.231812,-0.018040	1.635351,0.042781,0.073345	12
1.591177,-0.053061,-0.001144	1.557388,-0.052000,-0.091114	0.000000,0.000000,0.000000	1.548742,-0.051761,-0.151350	1.522922,-0.051049,-0.331215	1.455289,-0.053711,-0.469507	1.519565,-0.190159,-0.158120	1.421514,-0.305578,-0.024401	1.548827,-0.157287,0.079449	1.574642,0.088992,-0.160627	1.565352,0.231807,-0.018031	1.635387,0.042780,0.073333	12
1.591217,-0.053011,-0.001089	1.557388,-0.052000,-0.091114	0.000000,0.000000,0.000000	1.548742,-0.051763,-0.151350	1.522925,-0.051057,-0.331216	1.455239,-0.053730,-0.469471	1.519579,-0.190172,-0.158097	1.421505,-0.305585,-0.024389	1.548381,-0.157038,0.079629	1.574693,0.088998,-0.160596	1.565348,0.231823,-0.018013	1.635416,0.042791,0.073317	12
1.591272,-0.052951,-0.000999	1.557388,-0.052000,-0.091114	0.000000,0.000000,0.000000	1.548742,-0.051764,-0.151350	1.522924,-0.051060,-0.331216	1.455174,-0.053743,-0.469413	1.519585,-0.190176,-0.158084	1.421501,-0.305588,-0.024383	1.548658,-0.157185,0.079497	1.574718,0.089006,-0.160568	1.565347,0.231839,-0.017996	1.635456,0.042808,0.073302	12
1.591397,-0.052886,-0.000912	1.557388,-0.052000,-0.091114	0.000000,0.000000,0.000000	1.548742,-0.051764,-0.151350	1.522924,-0.051059,-0.331216	1.455133,-0.053746,-0.469356	1.519591,-0.190178,-0.158081	1.421502,-0.305586,-0.024381	1.549479,-0.157637,0.079136	1.574726,0.088996,-0.160584	1.565348,0.231826,-0.018009	1.635476,0.042815,0.073316	12
1.591563,-0.052819,-0.000830	1.557388,-0.052000,-0.091114	0.000000,0.000000,0.000000	1.548742,-0.051763,-0.151350	1.522923,-0.051057,-0.331216	1.455107,-0.053746,-0.469302	1.519598,-0.190178,-0.158083	1.421508,-0.305581,-0.024379	1.549871,-0.157839,0.078957	1.574729,0.088992,-0.160589	1.565349,0.231822,-0.018014	1.635468,0.042803,0.073306	12
1.591748,-0.052753,-0.000749	1.557388,-0.052000,-0.091114	0.000000,0.000000,0.000000	1.548742,-0.051762,-0.151350	1.522923,-0.051052,-0.331216	1.455090,-0.053743,-0.469249	1.519605,-0.190178,-0.158086	1.421519,-0.305570,-0.024369	1.549979,-0.157836,0.078861	1.574728,0.088989,-0.160595	1.565352,0.231818,-0.018018	1.635471,0.042801,0.073302	12
1.591931,-0.052712,-0.000666	1.557388,-0.052000,-0.091114	0.000000,0.000000,0.000000	1.548742,-0.051761,-0.151350	1.522922,-0.051048,-0.331216	1.455081,-0.053740,-0.469197	1.519608,-0.190177,-0.158090	1.421534,-0.305557,-0.024354	1.550030,-0.157784,0.078776	1.574727,0.088986,-0.160601	1.565355,0.231815,-0.018024	1.635502,0.042823,0.073328	12
1.591803,-0.052674,-0.001487	1.557388,-0.052000,-0.091114	0.000000,0.000000,0.000000	1.548742,-0.051760,-0.151350	1.522923,-0.051043,-0.331216	1.455063,-0.053737,-0.469133	1.519609,-0.190177,-0.158092	1.421551,-0.305542,-0.024331	1.550104,-0.157770,0.078729	1.574726,0.088985,-0.160604	1.565358,0.231814,-0.018026	1.635532,0.042850,0.073364	12
1.591576,-0.052646,-0.002634	1.557388,-0.052000,-0.091114	0.000000,0.000000,0.000000	1.548742,-0.051759,-0.151350	1.522923,-0.051039,-0.331216	1.455060,-0.053734,-0.469076	1.519609,-0.190177,-0.158093	1.421570,-0.305527,-0.024306	1.550027,-0.157693,0.078785	1.574725,0.088985,-0.160606	1.565362,0.231813,-0.018027	1.635611,0.042927,0.073464	12
1.591357,-0.052626,-0.003790	1.557388,-0.052000,-0.091114	0.000000,0.000000,0.000000	1.548742,-0.051758,-0.151350	1.522923,-0.051034,-0.331216	1.455067,-0.053729,-0.469031	1.519609,-0.190177,-0.158094	1.421590,-0.305512,-0.024280	1.549799,-0.157567,0.078959	1.574724,0.088985,-0.160607	1.565366,0.231814,-0.018029	1.635764,0.043052,0.073606	12
1.591238,-0.052606,-0.004833	1.557388,-0.052000,-0.091114	0.000000,0.000000,0.000000	1.548742,-0.051756,-0.151351	1.522924,-0.051029,-0.331216	1.455077,-0.053725,-0.468995	1.519609,-0.190177,-0.158094	1.421612,-0.305496,-0.024250	1.549529,-0.157420,0.079164	1.574724,0.088985,-0.160608	1.565372,0.231815,-0.018030	1.635834,0.043112,0.073675	12
1.591122,-0.052586,-0.005681	1.557388,-0.052000,-0.091114	0.000000,0.000000,0.000000	1.548742,-0.051755,-0.151351	1.522924,-0.051023,-0.331216	1.455088,-0.053704,-0.468966	1.519609,-0.190177,-0.158095	1.421635,-0.305478,-0.024217	1.549378,-0.157267,0.079218	1.574724,0.088985,-0.160608	1.565379,0.231819,-0.018035	1.635864,0.043148,0.073719	12
1.590988,-0.052565,-0.006336	1.557388,-0.052000,-0.091115	0.000000,0.000000,0.000000	1.548742,-0.051753,-0.151351	1.522925,-0.051018,-0.331217	1.455097,-0.053675,-0.468944	1.519608,-0.190177,-0.158095	1.421643,-0.305476,-0.024210	1.549229,-0.157224,0.079361	1.574724,0.088985,-0.160609	1.565386,0.231821,-0.018036	1.635873,0.043153,0.073723	12
1.590851,-0.052544,-0.006834	1.557388,-0.052000,-0.091115	0.000000,0.000000,0.000000	1.548742,-0.051753,-0.151351	1.522925,-0.051015,-0.331217	1.455104,-0.053653,-0.468926	1.519608,-0.190177,-0.158095	1.421648,-0.305475,-0.024205	1.549114,-0.157282,0.079597	1.574724,0.088985,-0.160609	1.565396,0.231822,-0.018036	1.635863,0.043140,0.073710	12
1.590725,-0.052522,-0.007213	1.557388,-0.052000,-0.091115	0.000000,0.000000,0.000000	1.548742,-0.051752,-0.151351	1.522925,-0.051011,-0.331217	1.455109,-0.053633,-0.468912	1.519608,-0.190178,-0.158095	1.421650,-0.305475,-0.024204	1.549020,-0.157361,0.079829	1.574724,0.088985,-0.160609	1.565408,0.231824,-0.018037	1.635867,0.043136,0.073701	12
1.590616,-0.052505,-0.007505	1.557388,-0.052000,-0.091115	0.000000,0.000000,0.000000	1.548742,-0.051751,-0.151351	1.522925,-0.051008,-0.331217	1.455113,-0.053614,-0.468901	1.519608,-0.190178,-0.158095	1.421651,-0.305477,-0.024205	1.549080,-0.157549,0.080021	1.574724,0.088986,-0.160609	1.565418,0.231825,-0.018037	1.635882,0.043133,0.073690	12
1.590525,-0.052494,-0.007732	1.557388,-0.052000,-0.091115	0.000000,0.000000,0.000000	1.548742,-0.051750,-0.151351	1.522925,-0.051004,-0.331217	1.455114,-0.053593,-0.468892	1.519608,-0.190178,-0.158095	1.421654,-0.305479,-0.024204	1.549144,-0.157610,0.080030	1.574724,0.088986,-0.160609	1.565430,0.231827,-0.018039	1.635898,0.043143,0.073700	12
1.590451,-0.052489,-0.007911	1.557388,-0.052000,-0.091115	0.000000,0.000000,0.000000	1.548742,-0.051749,-0.151352	1.522925,-0.051002,-0.331217	1.455115,-0.053578,-0.468884	1.519608,-0.190178,-0.158095	1.421674,-0.305474,-0.024185	1.549214,-0.157625,0.080016	1.574724,0.088986,-0.160609	1.565446,0.231829,-0.018039	1.635874,0.043113,0.073666	12
1.590390,-0.052486,-0.008052	1.557388,-0.052000,-0.091116	0.000000,0.000000,0.000000	1.548742,-0.051749,-0.151352	1.522925,-0.051000,-0.331218	1.455114,-0.053570,-0.468878	1.519608,-0.190178,-0.158095	1.421685,-0.305471,-0.024175	1.549289,-0.157644,0.079978	1.574724,0.088986,-0.160609	1.565464,0.231831,-0.018040	1.635834,0.043067,0.073612	12
1.590338,-0.052484,-0.008163	1.557388,-0.052000,-0.091116	0.000000,0.000000,0.000000	1.548742,-0.051749,-0.151352	1.522925,-0.050999,-0.331218	1.455113,-0.053566,-0.468872	1.519608,-0.190178,-0.158096	1.421687,-0.305469,-0.024172	1.549350,-0.157645,0.079913	1.574724,0.088986,-0.160609	1.565485,0.231831,-0.018039	1.635763,0.042988,0.073519	12
1.590296,-0.052483,-0.008252	1.557388,-0.052000,-0.091116	0.000000,0.000000,0.000000	1.548742,-0.051748,-0.151353	1.522925,-0.050998,-0.331218	1.455112,-0.053565,-0.468868	1.519608,-0.190178,-0.158096	1.421683,-0.305470,-0.024175	1.549360,-0.157638,0.079882	1.574724,0.088987,-0.160609	1.565504,0.231832,-0.018038	1.635742,0.042932,0.073434	12
1.590262,-0.052483,-0.008323	1.557388,-0.052000,-0.091116	0.000000,0.000000,0.000000	1.548742,-0.051748,-0.151353	1.522926,-0.050998,-0.331219	1.455110,-0.053564,-0.468865	1.519608,-0.190179,-0.158096	1.421679,-0.305470,-0.024178	1.549338,-0.157622,0.079877	1.574724,0.088987,-0.160609	1.565564,0.231843,-0.018045	1.635738,0.042899,0.073385	12
1.590235,-0.052483,-0.008380	1.557388,-0.052000,-0.091117	0.000000,0.000000,0.000000	1.548743,-0.051748,-0.151353	1.522926,-0.050998,-0.331219	1.455109,-0.053565,-0.468862	1.519608,-0.190179,-0.158096	1.421676,-0.305470,-0.024180	1.549257,-0.157611,0.079958	1.574724,0.088987,-0.160609	1.565642,0.231856,-0.018054	1.635739,0.042875,0.073358	12
1.590214,-0.052483,-0.008427	1.557388,-0.052000,-0.091117	0.000000,0.000000,0.000000	1.548743,-0.051748,-0.151354	1.522926,-0.050998,-0.331219	1.455100,-0.053565,-0.468857	1.519608,-0.190179,-0.158096	1.421676,-0.305470,-0.024180	1.549222,-0.157606,0.079991	1.574723,0.088987,-0.160609	1.565726,0.231869,-0.018062	1.635692,0.042828,0.073325	12
