joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.609242,-0.008674,0.321048	1.581945,-0.004956,0.218130	0.000000,0.000000,0.000000	1.574820,-0.006180,0.147432	1.555168,-0.009557,-0.047597	1.520296,-0.009261,-0.202887	1.584611,-0.145008,0.151490	1.679603,-0.361075,0.146707	1.738344,-0.604068,0.217458	1.591416,0.132118,0.146128	1.687339,0.345214,0.179578	1.712048,0.594489,0.248514	12
1.609549,-0.008552,0.320612	1.582019,-0.004986,0.218072	0.000000,0.000000,0.000000	1.574867,-0.006223,0.147376	1.554987,-0.009665,-0.049153	1.519863,-0.009245,-0.204426	1.584629,-0.144589,0.150152	1.679420,-0.360734,0.146548	1.738261,-0.603641,0.216281	1.591556,0.131855,0.145313	1.687326,0.345006,0.178674	1.712073,0.593759,0.248237	12
1.609995,-0.008336,0.319808	1.582093,-0.005007,0.217960	0.000000,0.000000,0.000000	1.574922,-0.006252,0.147267	1.554753,-0.009755,-0.051547	1.519197,-0.009228,-0.206779	1.584619,-0.143527,0.147441	1.679023,-0.359835,0.146293	1.738139,-0.602716,0.214789	1.591780,0.131548,0.144259	1.687347,0.344673,0.178192	1.712157,0.593107,0.247798	12
1.610782,-0.008080,0.318473	1.582168,-0.005024,0.217771	0.000000,0.000000,0.000000	1.574977,-0.006274,0.147079	1.554514,-0.009831,-0.054064	1.518456,-0.009215,-0.209258	1.584599,-0.142419,0.144557	1.678619,-0.358874,0.145892	1.738034,-0.601764,0.213139	1.592036,0.131201,0.142972	1.687415,0.344231,0.177892	1.712350,0.592452,0.247276	12
1.611739,-0.007890,0.316654	1.582244,-0.005041,0.217519	0.000000,0.000000,0.000000	1.575032,-0.006294,0.146830	1.554301,-0.009896,-0.056362	1.517730,-0.009206,-0.211532	1.584591,-0.142011,0.142866	1.678494,-0.358500,0.145351	1.738054,-0.601385,0.211599	1.592309,0.130829,0.141506	1.687601,0.343677,0.177649	1.712723,0.591759,0.246601	12
1.612601,-0.007735,0.314423	1.582320,-0.005058,0.217070	0.000000,0.000000,0.000000	1.575082,-0.006314,0.146384	1.554104,-0.009955,-0.058484	1.517037,-0.009199,-0.213645	1.584594,-0.142048,0.141762	1.678544,-0.358505,0.144620	1.738136,-0.601340,0.210123	1.592593,0.130527,0.139920	1.687882,0.343130,0.177410	1.713217,0.591113,0.245771	12
1.613244,-0.007587,0.312127	1.582397,-0.005076,0.216471	0.000000,0.000000,0.000000	1.575130,-0.006336,0.145788	1.553932,-0.010012,-0.060402	1.516460,-0.009192,-0.215572	1.584603,-0.142510,0.141282	1.678761,-0.358870,0.143804	1.738241,-0.601607,0.208806	1.592901,0.130391,0.138476	1.688249,0.342738,0.177204	1.713803,0.590658,0.244777	12
1.613639,-0.007500,0.309993	1.582477,-0.005094,0.215732	0.000000,0.000000,0.000000	1.575178,-0.006359,0.145052	1.553779,-0.010068,-0.062162	1.515965,-0.009186,-0.217353	1.584627,-0.143176,0.141085	1.679065,-0.359412,0.142865	1.738414,-0.601981,0.207669	1.593226,0.130458,0.137290	1.688702,0.342550,0.177046	1.714518,0.590431,0.243748	12
1.613640,-0.007453,0.308188	1.582556,-0.005114,0.214878	0.000000,0.000000,0.000000	1.575223,-0.006385,0.144202	1.553641,-0.010123,-0.063803	1.515522,-0.009180,-0.219017	1.584637,-0.143902,0.141014	1.679395,-0.359996,0.141827	1.738311,-0.602400,0.206825	1.593426,0.130825,0.136614	1.689253,0.342640,0.176971	1.715206,0.590522,0.242820	12
