joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.867147,0.050557,0.139400	1.810139,0.045813,0.049984	0.000000,0.000000,0.000000	1.785426,0.042633,-0.011634	1.710732,0.033020,-0.197877	1.633706,0.025052,-0.338340	1.789939,-0.098267,0.001754	1.805415,-0.318236,0.009695	1.828613,-0.341108,0.249217	1.802682,0.186256,-0.010955	1.838662,0.403724,-0.000866	1.852080,0.456096,0.234738	12
1.866859,0.050568,0.139542	1.810136,0.045816,0.049898	0.000000,0.000000,0.000000	1.785417,0.042633,-0.011717	1.710736,0.033018,-0.197868	1.633724,0.025055,-0.338406	1.789684,-0.098160,0.001625	1.805183,-0.318125,0.009642	1.828816,-0.341210,0.249101	1.802140,0.186081,-0.011251	1.838696,0.403452,-0.001118	1.852081,0.456221,0.234399	12
1.866561,0.050576,0.139684	1.810134,0.045817,0.049857	0.000000,0.000000,0.000000	1.785412,0.042633,-0.011757	1.710753,0.033015,-0.197826	1.633774,0.025059,-0.338474	1.789639,-0.098066,0.001422	1.804894,-0.318042,0.009599	1.829006,-0.341249,0.248999	1.801893,0.185894,-0.011616	1.838676,0.403225,-0.001450	1.852092,0.456305,0.233996	12
1.866244,0.050583,0.139821	1.810131,0.045818,0.049850	0.000000,0.000000,0.000000	1.785409,0.042631,-0.011764	1.710778,0.033010,-0.197768	1.633853,0.025066,-0.338575	1.789624,-0.097972,0.001192	1.804590,-0.317959,0.009596	1.829184,-0.341257,0.248937	1.801782,0.185763,-0.011871	1.838636,0.403088,-0.001834	1.852115,0.456348,0.233568	12
1.865920,0.050588,0.139925	1.810128,0.045819,0.049842	0.000000,0.000000,0.000000	1.785407,0.042630,-0.011772	1.710798,0.033005,-0.197720	1.633910,0.025070,-0.338705	1.789617,-0.097865,0.000861	1.804269,-0.317860,0.009624	1.829356,-0.341252,0.248905	1.801744,0.185592,-0.012273	1.838598,0.402918,-0.002258	1.852149,0.456406,0.233087	12
1.865696,0.050589,0.139961	1.810126,0.045819,0.049841	0.000000,0.000000,0.000000	1.785405,0.042629,-0.011773	1.710816,0.033001,-0.197679	1.633923,0.025071,-0.338816	1.789600,-0.097829,0.000729	1.803931,-0.317839,0.009640	1.829524,-0.341190,0.248872	1.801773,0.185534,-0.012437	1.838586,0.402881,-0.002734	1.852203,0.456332,0.232616	12
1.865566,0.050588,0.139947	1.810123,0.045820,0.049843	0.000000,0.000000,0.000000	1.785403,0.042628,-0.011771	1.710832,0.033000,-0.197643	1.633893,0.025067,-0.338882	1.789570,-0.097833,0.000720	1.803530,-0.317866,0.009642	1.829681,-0.341102,0.248824	1.801833,0.185543,-0.012451	1.838605,0.402917,-0.003210	1.852296,0.456270,0.232158	12
1.865486,0.050586,0.139914	1.810120,0.045821,0.049846	0.000000,0.000000,0.000000	1.785402,0.042629,-0.011769	1.710844,0.032999,-0.197614	1.633858,0.025063,-0.338924	1.789537,-0.097851,0.000767	1.803067,-0.317913,0.009638	1.829767,-0.341002,0.248774	1.801896,0.185576,-0.012403	1.838620,0.402980,-0.003701	1.852424,0.456211,0.231688	12
1.865441,0.050584,0.139873	1.810118,0.045822,0.049848	0.000000,0.000000,0.000000	1.785400,0.042629,-0.011767	1.710854,0.032999,-0.197591	1.633831,0.025060,-0.338953	1.789520,-0.097876,0.000835	1.802571,-0.317970,0.009633	1.829711,-0.340903,0.248734	1.802034,0.185600,-0.012381	1.838617,0.403047,-0.004163	1.852587,0.456178,0.231239	12
1.865417,0.050582,0.139833	1.810115,0.045823,0.049849	0.000000,0.000000,0.000000	1.785398,0.042630,-0.011766	1.710861,0.032999,-0.197574	1.633811,0.025058,-0.338976	1.789508,-0.097903,0.000908	1.802003,-0.318032,0.009627	1.829537,-0.340803,0.248699	1.802190,0.185622,-0.012365	1.838610,0.403111,-0.004560	1.852786,0.456171,0.230845	12
1.865403,0.050580,0.139798	1.810112,0.045824,0.049850	0.000000,0.000000,0.000000	1.785396,0.042630,-0.011765	1.710867,0.032999,-0.197560	1.633796,0.025056,-0.338993	1.789498,-0.097926,0.000972	1.801359,-0.318093,0.009611	1.829288,-0.340692,0.248654	1.802340,0.185640,-0.012354	1.838600,0.403161,-0.004665	1.853165,0.456181,0.230725	12
