joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
2.626396,-0.516662,-0.288968	2.631006,-0.433343,-0.337226	0.000000,0.000000,0.000000	2.635684,-0.428812,-0.402932	2.649652,-0.415282,-0.599128	2.620591,-0.422690,-0.747796	2.655802,-0.571794,-0.417358	2.600197,-0.612645,-0.625419	2.510347,-0.626504,-0.847682	2.604233,-0.290898,-0.409317	2.518236,-0.264316,-0.609188	2.518658,-0.264451,-0.891297	12
2.624890,-0.516765,-0.289433	2.631006,-0.433343,-0.337237	0.000000,0.000000,0.000000	2.635637,-0.428887,-0.402949	2.649464,-0.415582,-0.599167	2.620589,-0.422974,-0.747795	2.655778,-0.571695,-0.417474	2.600205,-0.612693,-0.625511	2.510325,-0.626464,-0.847762	2.603948,-0.291007,-0.409357	2.518646,-0.264455,-0.609524	2.328751,-0.369545,-0.789460	12
2.622573,-0.516625,-0.289628	2.631006,-0.433343,-0.337249	0.000000,0.000000,0.000000	2.635565,-0.428999,-0.402973	2.649178,-0.416029,-0.599225	2.620560,-0.423436,-0.747801	2.655742,-0.571562,-0.417633	2.600191,-0.612755,-0.625634	2.510275,-0.626460,-0.847871	2.603581,-0.291142,-0.409392	2.519382,-0.264717,-0.610038	2.326667,-0.366429,-0.788809	12
2.620056,-0.516341,-0.289689	2.631006,-0.433343,-0.337261	0.000000,0.000000,0.000000	2.635478,-0.429122,-0.402999	2.648830,-0.416518,-0.599291	2.620562,-0.423848,-0.747843	2.655684,-0.571361,-0.417889	2.600145,-0.612857,-0.625831	2.510186,-0.626472,-0.848053	2.603149,-0.291310,-0.409438	2.519575,-0.264809,-0.610334	2.328155,-0.351939,-0.798212	12
2.618750,-0.516084,-0.289565	2.631006,-0.433343,-0.337294	0.000000,0.000000,0.000000	2.635392,-0.429242,-0.403044	2.648488,-0.416995,-0.599374	2.620505,-0.424033,-0.747891	2.655618,-0.571130,-0.418186	2.600082,-0.612974,-0.626056	2.510088,-0.626439,-0.848271	2.602799,-0.291479,-0.409498	2.519655,-0.264824,-0.610552	2.334961,-0.344711,-0.808103	12
2.618218,-0.515882,-0.289379	2.631006,-0.433343,-0.337335	0.000000,0.000000,0.000000	2.635335,-0.429366,-0.403096	2.648260,-0.417489,-0.599459	2.620355,-0.424110,-0.747908	2.655552,-0.570890,-0.418461	2.600021,-0.613088,-0.626260	2.510003,-0.626386,-0.848474	2.602723,-0.291628,-0.409585	2.519558,-0.264771,-0.610601	2.509373,-0.226107,-0.695531	12
2.618140,-0.515624,-0.289002	2.631006,-0.433343,-0.337380	0.000000,0.000000,0.000000	2.635294,-0.429453,-0.403149	2.648098,-0.417839,-0.599535	2.620084,-0.424129,-0.747888	2.655501,-0.570746,-0.418561	2.599991,-0.613137,-0.626326	2.509990,-0.626369,-0.848549	2.602676,-0.291741,-0.409605	2.519309,-0.264666,-0.610507	2.420124,-0.291332,-0.755204	12
2.618258,-0.515324,-0.288517	2.631006,-0.433343,-0.337430	0.000000,0.000000,0.000000	2.635263,-0.429519,-0.403204	2.647974,-0.418100,-0.599607	2.619773,-0.424127,-0.747863	2.655464,-0.570677,-0.418555	2.600015,-0.613079,-0.626333	2.510005,-0.626402,-0.848545	2.602690,-0.291799,-0.409565	2.519177,-0.264618,-0.610390	2.377555,-0.320373,-0.779694	12
2.618439,-0.514993,-0.287975	2.631006,-0.433343,-0.337478	0.000000,0.000000,0.000000	2.635231,-0.429554,-0.403257	2.647846,-0.418242,-0.599671	2.619426,-0.424120,-0.747836	2.655433,-0.570654,-0.418500	2.600104,-0.612985,-0.626323	2.510009,-0.626452,-0.848492	2.602721,-0.291821,-0.409498	2.519125,-0.264603,-0.610283	2.362942,-0.330257,-0.789806	12
2.618628,-0.514646,-0.287411	2.631006,-0.433343,-0.337528	0.000000,0.000000,0.000000	2.635199,-0.429577,-0.403309	2.647717,-0.418333,-0.599733	2.619081,-0.424113,-0.747824	2.655405,-0.570648,-0.418418	2.600224,-0.612872,-0.626302	2.510035,-0.626508,-0.848422	2.602730,-0.291877,-0.409493	2.519129,-0.264588,-0.610265	2.361710,-0.327579,-0.795006	12
2.618812,-0.514292,-0.286848	2.631006,-0.433343,-0.337577	0.000000,0.000000,0.000000	2.635168,-0.429589,-0.403361	2.647594,-0.418378,-0.599792	2.618842,-0.424109,-0.747841	2.655377,-0.570640,-0.418332	2.600379,-0.612748,-0.626287	2.510062,-0.626572,-0.848342	2.602731,-0.291948,-0.409506	2.518629,-0.264394,-0.610033	2.364560,-0.330269,-0.794364	12
2.618956,-0.513936,-0.286304	2.631006,-0.433343,-0.337630	0.000000,0.000000,0.000000	2.635134,-0.429595,-0.403416	2.647458,-0.418402,-0.599854	2.618670,-0.424107,-0.747882	2.655346,-0.570625,-0.418243	2.600472,-0.612677,-0.626242	2.510093,-0.626620,-0.848264	2.602718,-0.292046,-0.409547	2.517712,-0.264083,-0.609633	2.366937,-0.342108,-0.787536	12
2.619079,-0.513548,-0.285726	2.631006,-0.433343,-0.337685	0.000000,0.000000,0.000000	2.635109,-0.429596,-0.403473	2.647359,-0.418406,-0.599915	2.618570,-0.424108,-0.747933	2.655315,-0.570593,-0.418162	2.600804,-0.612426,-0.626299	2.510463,-0.626688,-0.846906	2.602700,-0.292161,-0.409596	2.516311,-0.263602,-0.609000	2.370026,-0.359941,-0.775412	12
2.619195,-0.513098,-0.285066	2.631006,-0.433343,-0.337738	0.000000,0.000000,0.000000	2.635090,-0.429595,-0.403527	2.647282,-0.418404,-0.599972	2.618504,-0.424109,-0.747983	2.655281,-0.570596,-0.418037	2.600936,-0.612308,-0.626242	2.511143,-0.626643,-0.845125	2.602717,-0.292213,-0.409554	2.514777,-0.263076,-0.608196	2.375189,-0.368343,-0.770436	12
2.619304,-0.512624,-0.284383	2.631006,-0.433343,-0.337790	0.000000,0.000000,0.000000	2.635073,-0.429594,-0.403580	2.647218,-0.418401,-0.600029	2.618462,-0.424110,-0.748036	2.655251,-0.570628,-0.417901	2.600994,-0.612214,-0.626155	2.511344,-0.626663,-0.844615	2.602748,-0.292221,-0.409476	2.515272,-0.263228,-0.608345	2.380500,-0.365816,-0.774459	12
2.619409,-0.512143,-0.283706	2.631006,-0.433343,-0.337842	0.000000,0.000000,0.000000	2.635065,-0.429594,-0.403633	2.647183,-0.418399,-0.600082	2.618445,-0.424112,-0.748087	2.655221,-0.570674,-0.417760	2.601017,-0.612133,-0.626053	2.511305,-0.626719,-0.844743	2.602762,-0.292243,-0.409440	2.516001,-0.263300,-0.608629	2.382037,-0.360211,-0.778419	12
2.619504,-0.511650,-0.283030	2.631006,-0.433343,-0.337898	0.000000,0.000000,0.000000	2.635060,-0.429594,-0.403689	2.647163,-0.418399,-0.600139	2.618438,-0.424114,-0.748140	2.655189,-0.570734,-0.417612	2.601013,-0.611988,-0.625952	2.511179,-0.626831,-0.845122	2.602773,-0.292261,-0.409412	2.516742,-0.263362,-0.608924	2.380824,-0.357731,-0.779073	12
