joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.882621,0.031963,0.186491	1.850114,0.032462,0.081257	0.000000,0.000000,0.000000	1.813079,0.030270,0.017096	1.702152,0.023732,-0.174265	1.593783,0.021370,-0.317252	1.871253,-0.106473,0.036930	1.961414,-0.209095,0.241488	2.053328,0.017279,0.356978	1.881466,0.173901,0.054304	1.949928,0.287164,0.261641	2.015092,0.050232,0.373941	12
1.882396,0.031960,0.187081	1.850114,0.032462,0.081260	0.000000,0.000000,0.000000	1.813029,0.030271,0.017130	1.702014,0.023734,-0.174145	1.593890,0.021372,-0.317363	1.871327,-0.106368,0.036905	1.961689,-0.209160,0.241305	2.054656,0.017863,0.354301	1.881876,0.173679,0.054061	1.950081,0.286893,0.261526	2.013540,0.048822,0.372088	12
1.882038,0.031958,0.187595	1.850114,0.032462,0.081288	0.000000,0.000000,0.000000	1.812976,0.030272,0.017189	1.701874,0.023738,-0.174042	1.593912,0.021374,-0.317388	1.871381,-0.106204,0.036898	1.961964,-0.209272,0.241074	2.055158,0.019094,0.350832	1.882271,0.173409,0.053891	1.950258,0.286841,0.261322	2.013254,0.048341,0.371001	12
1.881655,0.031956,0.188017	1.850114,0.032462,0.081332	0.000000,0.000000,0.000000	1.812929,0.030273,0.017260	1.701752,0.023741,-0.173928	1.593900,0.021376,-0.317366	1.871420,-0.105988,0.036911	1.962302,-0.209276,0.240854	2.054992,0.020925,0.346901	1.882724,0.173080,0.053785	1.950247,0.286979,0.261121	2.014193,0.048684,0.370498	12
1.881194,0.031955,0.188350	1.850114,0.032462,0.081354	0.000000,0.000000,0.000000	1.812887,0.030274,0.017307	1.701623,0.023743,-0.173860	1.593873,0.021378,-0.317351	1.871448,-0.105759,0.036991	1.962778,-0.209225,0.240652	2.054231,0.022332,0.344649	1.883223,0.172705,0.053714	1.950131,0.287438,0.260796	2.016223,0.049859,0.370277	12
1.880845,0.031953,0.188581	1.850114,0.032462,0.081370	0.000000,0.000000,0.000000	1.812853,0.030275,0.017344	1.701514,0.023745,-0.173787	1.593851,0.021379,-0.317341	1.871494,-0.105558,0.037104	1.963297,-0.209195,0.240473	2.053198,0.023347,0.343498	1.883619,0.172393,0.053752	1.949939,0.287875,0.260615	2.018011,0.049535,0.367016	12
1.880573,0.031953,0.188740	1.850114,0.032462,0.081381	0.000000,0.000000,0.000000	1.812802,0.030276,0.017383	1.701260,0.023750,-0.173634	1.593841,0.021380,-0.317356	1.871563,-0.105387,0.037221	1.963855,-0.209172,0.240298	2.052011,0.024256,0.342717	1.883980,0.172124,0.053810	1.949738,0.288170,0.260543	2.018913,0.046904,0.359013	12
1.880339,0.031952,0.188854	1.850114,0.032462,0.081387	0.000000,0.000000,0.000000	1.812747,0.030277,0.017422	1.701033,0.023755,-0.173497	1.593825,0.021383,-0.317374	1.871639,-0.105246,0.037353	1.964503,-0.209150,0.240112	2.051008,0.024939,0.342336	1.884309,0.171885,0.053856	1.949579,0.288149,0.260626	2.018426,0.045754,0.356607	12
1.880110,0.031952,0.188942	1.850114,0.032462,0.081395	0.000000,0.000000,0.000000	1.812710,0.030278,0.017451	1.700949,0.023756,-0.173439	1.593808,0.021388,-0.317378	1.871671,-0.105156,0.037470	1.965252,-0.209085,0.239890	2.050719,0.025122,0.342643	1.884645,0.171698,0.053938	1.949418,0.288266,0.260697	2.017236,0.044572,0.354093	12
1.879884,0.031951,0.189010	1.850114,0.032462,0.081400	0.000000,0.000000,0.000000	1.812681,0.030278,0.017474	1.700856,0.023757,-0.173380	1.593789,0.021393,-0.317377	1.871680,-0.105100,0.037517	1.966061,-0.208958,0.239604	2.052163,0.023918,0.344730	1.885001,0.171557,0.054022	1.949244,0.288368,0.260813	2.014454,0.042156,0.349202	12
1.879650,0.031951,0.189062	1.850114,0.032462,0.081403	0.000000,0.000000,0.000000	1.812657,0.030278,0.017491	1.700768,0.023759,-0.173326	1.593768,0.021399,-0.317373	1.871687,-0.105100,0.037528	1.966859,-0.208816,0.239320	2.054877,0.021550,0.348207	1.885343,0.171490,0.054129	1.949076,0.288485,0.260975	2.010281,0.039760,0.345025	12
