joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.875381,0.018270,0.231802	1.858093,0.022603,0.130934	0.000000,0.000000,0.000000	1.819751,0.022520,0.067505	1.705297,0.022270,-0.121838	1.601271,0.022463,-0.268167	1.880749,-0.111899,0.088397	1.958196,-0.199826,0.304769	1.926707,0.054456,0.388939	1.874589,0.160475,0.097279	1.930472,0.287911,0.300217	1.997649,0.072877,0.448569	12
1.875384,0.018269,0.231851	1.858128,0.022606,0.131034	0.000000,0.000000,0.000000	1.819793,0.022522,0.067600	1.705348,0.022270,-0.121790	1.601301,0.022463,-0.268060	1.880758,-0.111953,0.088380	1.958032,-0.199983,0.304773	1.950722,0.054964,0.389997	1.874599,0.160542,0.097269	1.930409,0.287709,0.300395	1.997638,0.072743,0.448757	12
1.875383,0.018269,0.231856	1.858162,0.022605,0.131086	0.000000,0.000000,0.000000	1.819830,0.022521,0.067651	1.705381,0.022270,-0.121761	1.601306,0.022463,-0.267986	1.880769,-0.112017,0.088360	1.958078,-0.200107,0.304716	1.976099,0.053598,0.391546	1.874609,0.160606,0.097256	1.930395,0.287646,0.300469	1.997700,0.072465,0.448429	12
1.875373,0.018270,0.231841	1.858187,0.022602,0.131115	0.000000,0.000000,0.000000	1.819856,0.022519,0.067679	1.705406,0.022270,-0.121742	1.601306,0.022463,-0.267939	1.880780,-0.112079,0.088340	1.958229,-0.200220,0.304625	1.997501,0.050514,0.394251	1.874618,0.160667,0.097243	1.930388,0.287613,0.300518	1.997796,0.072162,0.447994	12
1.875359,0.018270,0.231841	1.858199,0.022601,0.131160	0.000000,0.000000,0.000000	1.819873,0.022518,0.067720	1.705448,0.022270,-0.121697	1.601321,0.022463,-0.267894	1.880789,-0.112130,0.088324	1.958385,-0.200340,0.304528	2.010445,0.047090,0.400768	1.874624,0.160718,0.097233	1.930390,0.287606,0.300546	1.998140,0.071174,0.448029	12
1.875343,0.018270,0.231848	1.858204,0.022600,0.131212	0.000000,0.000000,0.000000	1.819885,0.022517,0.067769	1.705485,0.022270,-0.121656	1.601343,0.022463,-0.267850	1.880796,-0.112171,0.088311	1.958325,-0.200478,0.304500	2.011064,0.046167,0.406207	1.874630,0.160763,0.097226	1.930391,0.287612,0.300563	1.998449,0.070377,0.448820	12
1.875335,0.018269,0.231866	1.858205,0.022599,0.131283	0.000000,0.000000,0.000000	1.819897,0.022517,0.067833	1.705534,0.022270,-0.121599	1.601375,0.022463,-0.267797	1.880799,-0.112203,0.088301	1.957979,-0.200546,0.304600	1.994340,0.048072,0.408106	1.874635,0.160800,0.097221	1.930382,0.287606,0.300590	1.998448,0.070362,0.449390	12
1.875332,0.018268,0.231892	1.858205,0.022599,0.131369	0.000000,0.000000,0.000000	1.819909,0.022517,0.067912	1.705582,0.022270,-0.121531	1.601417,0.022463,-0.267736	1.880800,-0.112228,0.088295	1.957494,-0.200548,0.304776	1.974838,0.050200,0.406845	1.874638,0.160832,0.097218	1.930340,0.287565,0.300645	1.998359,0.070524,0.449469	12
1.875324,0.018269,0.231947	1.858205,0.022599,0.131477	0.000000,0.000000,0.000000	1.819938,0.022517,0.068002	1.705761,0.022270,-0.121515	1.601526,0.022463,-0.267694	1.880826,-0.112390,0.088817	1.957004,-0.200636,0.305509	1.958264,0.051648,0.404656	1.874639,0.160839,0.097223	1.930151,0.287210,0.300926	1.998358,0.070625,0.449704	12
