joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.615666,0.013661,0.323545	1.599384,0.011026,0.211731	0.000000,0.000000,0.000000	1.593698,0.008713,0.140533	1.576818,0.001843,-0.072043	1.504544,0.001435,-0.229336	1.590659,-0.128312,0.132096	1.531506,-0.165508,-0.094628	1.264711,-0.049718,-0.211002	1.601433,0.143222,0.120335	1.531673,0.173410,-0.104407	1.291588,0.082956,-0.188217	12
1.615712,0.013674,0.323634	1.599389,0.011024,0.211663	0.000000,0.000000,0.000000	1.593728,0.008723,0.140462	1.576900,0.001879,-0.072127	1.505865,0.001438,-0.229964	1.590696,-0.127812,0.131301	1.531689,-0.165474,-0.095384	1.261970,-0.059612,-0.211185	1.601477,0.142659,0.119592	1.531639,0.173450,-0.105043	1.294811,0.078798,-0.190421	12
1.616059,0.013693,0.323566	1.599397,0.011022,0.211600	0.000000,0.000000,0.000000	1.593796,0.008744,0.140394	1.577249,0.002002,-0.072245	1.507745,0.001454,-0.230771	1.590975,-0.127027,0.129984	1.531958,-0.165410,-0.096578	1.260347,-0.067534,-0.211570	1.602048,0.142293,0.119126	1.531806,0.173384,-0.105342	1.301522,0.067920,-0.190844	12
1.617019,0.013749,0.323138	1.599424,0.011020,0.211497	0.000000,0.000000,0.000000	1.593915,0.008764,0.140282	1.577756,0.002084,-0.072439	1.510091,0.001468,-0.231742	1.591619,-0.125132,0.126658	1.532116,-0.165550,-0.099417	1.270205,-0.048387,-0.217382	1.602680,0.141408,0.117728	1.531832,0.173415,-0.106420	1.304457,0.064976,-0.191996	12
1.618096,0.013824,0.322044	1.599475,0.011018,0.210944	0.000000,0.000000,0.000000	1.594054,0.008791,0.139722	1.578127,0.002216,-0.073403	1.511976,0.001486,-0.232949	1.592144,-0.124028,0.124001	1.533274,-0.164863,-0.102167	1.272606,-0.046651,-0.227487	1.603120,0.140587,0.115801	1.531958,0.173392,-0.108132	1.299499,0.078877,-0.198583	12
1.618952,0.013861,0.319425	1.599539,0.011015,0.208786	0.000000,0.000000,0.000000	1.594134,0.008809,0.137563	1.578003,0.002258,-0.076849	1.512151,0.001378,-0.235138	1.592486,-0.123948,0.121384	1.533533,-0.164675,-0.104785	1.276430,-0.041982,-0.238333	1.603488,0.140585,0.113393	1.532377,0.173175,-0.110589	1.294804,0.093401,-0.206770	12
1.619748,0.013890,0.315391	1.599613,0.011013,0.205168	0.000000,0.000000,0.000000	1.594150,0.008811,0.133948	1.577635,0.002220,-0.081408	1.511146,0.001202,-0.238387	1.592712,-0.124278,0.118099	1.533249,-0.164808,-0.107973	1.271605,-0.052694,-0.238801	1.603798,0.141056,0.110288	1.532367,0.173132,-0.113666	1.293151,0.098722,-0.210563	12
1.620557,0.013933,0.310547	1.599699,0.011011,0.200781	0.000000,0.000000,0.000000	1.594137,0.008795,0.129569	1.577257,0.002115,-0.086060	1.509521,0.000960,-0.242180	1.592906,-0.125005,0.114825	1.532905,-0.164926,-0.111212	1.270902,-0.055913,-0.240429	1.604079,0.141563,0.106591	1.532227,0.173154,-0.117297	1.297252,0.084307,-0.208104	12
1.621384,0.013966,0.305794	1.599820,0.011009,0.196518	0.000000,0.000000,0.000000	1.594150,0.008772,0.125316	1.576998,0.002024,-0.089895	1.507940,0.000644,-0.245853	1.593112,-0.125469,0.111411	1.532785,-0.164916,-0.114623	1.272687,-0.050484,-0.239854	1.604398,0.142119,0.103228	1.532158,0.173144,-0.120615	1.304185,0.061111,-0.195617	12
1.622242,0.013995,0.301779	1.599981,0.011006,0.193043	0.000000,0.000000,0.000000	1.594209,0.008750,0.121850	1.576826,0.001956,-0.092543	1.506722,0.000302,-0.248864	1.593307,-0.126207,0.109418	1.532823,-0.164769,-0.116726	1.272688,-0.043858,-0.239394	1.604750,0.142749,0.100919	1.531975,0.173172,-0.122833	1.302029,0.054706,-0.185923	12
1.622936,0.014001,0.298802	1.600179,0.011004,0.190436	0.000000,0.000000,0.000000	1.594315,0.008733,0.119251	1.576731,0.001914,-0.094438	1.505944,-0.000042,-0.251164	1.593534,-0.126699,0.108059	1.532677,-0.164771,-0.118068	1.266480,-0.047989,-0.230900	1.605089,0.143346,0.099586	1.531890,0.173150,-0.124110	1.296279,0.063094,-0.184218	12
1.623555,0.013995,0.296665	1.600414,0.011002,0.188415	0.000000,0.000000,0.000000	1.594463,0.008719,0.117238	1.576658,0.001879,-0.096086	1.505445,-0.000377,-0.252976	1.593784,-0.126960,0.107021	1.532457,-0.164849,-0.119010	1.266916,-0.047880,-0.229517	1.605450,0.143754,0.098673	1.531964,0.173045,-0.124997	1.294726,0.073542,-0.193568	12
1.624197,0.013991,0.295175	1.600698,0.010999,0.186812	0.000000,0.000000,0.000000	1.594658,0.008708,0.115643	1.576607,0.001851,-0.097465	1.505310,-0.000563,-0.254517	1.594068,-0.127038,0.106158	1.532216,-0.164963,-0.119724	1.265478,-0.051192,-0.232186	1.605820,0.143974,0.097960	1.532100,0.172908,-0.125680	1.296011,0.075863,-0.202122	12
1.624877,0.013992,0.294158	1.601122,0.010997,0.185509	0.000000,0.000000,0.000000	1.594966,0.008699,0.114349	1.576586,0.001828,-0.098608	1.505337,-0.000648,-0.255808	1.594374,-0.126953,0.105366	1.531975,-0.165096,-0.120328	1.266933,-0.055621,-0.237790	1.606196,0.144113,0.097459	1.532484,0.172683,-0.126231	1.299145,0.074116,-0.207071	12
1.625586,0.013971,0.293378	1.601653,0.010994,0.184311	0.000000,0.000000,0.000000	1.595360,0.008692,0.113163	1.576579,0.001809,-0.099776	1.505451,-0.000688,-0.257015	1.594665,-0.126821,0.104583	1.531721,-0.165246,-0.120913	1.267247,-0.061351,-0.242319	1.606555,0.143998,0.096650	1.532917,0.172375,-0.127089	1.302532,0.068061,-0.206006	12
1.625924,0.013917,0.291666	1.602262,0.010991,0.183168	0.000000,0.000000,0.000000	1.595837,0.008672,0.112033	1.576736,0.001694,-0.100897	1.505603,-0.000774,-0.258139	1.594846,-0.126821,0.104060	1.531545,-0.165336,-0.121320	1.268699,-0.059148,-0.242195	1.607262,0.143823,0.095782	1.533392,0.172124,-0.127890	1.304198,0.064349,-0.202341	12
1.626118,0.013863,0.289908	1.602970,0.010988,0.182352	0.000000,0.000000,0.000000	1.596473,0.008678,0.111223	1.577426,0.001824,-0.101478	1.506209,-0.000806,-0.259013	1.595717,-0.126830,0.103801	1.531398,-0.165343,-0.121290	1.273425,-0.048171,-0.247278	1.608268,0.143732,0.095359	1.533645,0.171985,-0.128067	1.299449,0.070819,-0.198726	12
1.626258,0.013817,0.288354	1.603778,0.010985,0.181761	0.000000,0.000000,0.000000	1.597248,0.008705,0.110634	1.578261,0.001998,-0.101949	1.507172,-0.000797,-0.259722	1.596841,-0.126803,0.103672	1.531285,-0.165321,-0.121060	1.276633,-0.045332,-0.248781	1.609378,0.143672,0.095192	1.533768,0.171898,-0.127906	1.298789,0.078839,-0.206076	12
1.626435,0.013859,0.286920	1.604650,0.010981,0.181171	0.000000,0.000000,0.000000	1.598117,0.008810,0.110041	1.579213,0.002679,-0.102632	1.508428,-0.000355,-0.260501	1.597430,-0.126462,0.102859	1.531016,-0.165490,-0.121534	1.267266,-0.058966,-0.241326	1.610021,0.143100,0.094045	1.533515,0.171976,-0.128663	1.301224,0.081974,-0.216090	12
1.626981,0.013943,0.286606	1.605560,0.010978,0.180508	0.000000,0.000000,0.000000	1.598961,0.008910,0.109381	1.579615,0.003012,-0.103353	1.509392,0.000143,-0.261294	1.597747,-0.125833,0.101290	1.530605,-0.165796,-0.122721	1.260970,-0.072228,-0.239211	1.610552,0.142334,0.092337	1.533134,0.172139,-0.129933	1.305411,0.077649,-0.222505	12
1.627812,0.014036,0.286558	1.606498,0.010975,0.179805	0.000000,0.000000,0.000000	1.599784,0.009100,0.108684	1.579958,0.004058,-0.104067	1.510177,0.000724,-0.262105	1.597963,-0.125399,0.099850	1.530399,-0.165932,-0.123933	1.263665,-0.071586,-0.244613	1.610911,0.141633,0.090520	1.532765,0.172313,-0.131377	1.305814,0.076176,-0.222487	12
1.628832,0.014134,0.286171	1.607449,0.010971,0.179014	0.000000,0.000000,0.000000	1.600595,0.009332,0.107900	1.580297,0.005072,-0.104894	1.510999,0.001357,-0.263048	1.598117,-0.125123,0.098348	1.530547,-0.165832,-0.125402	1.266176,-0.069589,-0.248394	1.611182,0.140634,0.087980	1.532246,0.172582,-0.133457	1.304513,0.076608,-0.221060	12
1.629721,0.014222,0.285248	1.608386,0.010967,0.178098	0.000000,0.000000,0.000000	1.601383,0.009523,0.106995	1.580628,0.005651,-0.105855	1.511817,0.001919,-0.264125	1.598220,-0.124587,0.096207	1.531424,-0.165344,-0.127764	1.276727,-0.059943,-0.262243	1.611296,0.140197,0.086035	1.531976,0.172761,-0.135178	1.303265,0.077683,-0.219731	12
1.630451,0.014289,0.283768	1.609325,0.010963,0.177042	0.000000,0.000000,0.000000	1.602187,0.009681,0.105948	1.581092,0.006179,-0.106968	1.512927,0.002360,-0.265442	1.598358,-0.123514,0.093078	1.532304,-0.165025,-0.130973	1.280070,-0.054863,-0.269281	1.611334,0.140094,0.084419	1.532018,0.172811,-0.136773	1.302252,0.078306,-0.220554	12
1.631168,0.014322,0.282004	1.610261,0.010958,0.175900	0.000000,0.000000,0.000000	1.602983,0.009675,0.104820	1.581453,0.005628,-0.108081	1.514302,0.002533,-0.266952	1.598503,-0.123224,0.091171	1.534584,-0.163648,-0.132739	1.271344,-0.066332,-0.255101	1.611450,0.140218,0.083087	1.532853,0.172558,-0.137449	1.301590,0.086782,-0.225825	12
1.631860,0.014321,0.279951	1.611204,0.010954,0.174455	0.000000,0.000000,0.000000	1.603771,0.009575,0.103393	1.581742,0.005033,-0.109674	1.515450,0.002546,-0.268677	1.598674,-0.123455,0.089893	1.535870,-0.162793,-0.133757	1.271088,-0.066906,-0.254285	1.611621,0.140502,0.081768	1.534125,0.172066,-0.138483	1.303145,0.086884,-0.227689	12
1.632491,0.014297,0.277598	1.612124,0.010949,0.172550	0.000000,0.000000,0.000000	1.604518,0.009473,0.101509	1.581897,0.004736,-0.111825	1.515993,0.002486,-0.270638	1.598826,-0.124025,0.088844	1.536338,-0.162438,-0.134689	1.272994,-0.065110,-0.257650	1.611796,0.140973,0.080376	1.535064,0.171707,-0.139883	1.305856,0.085572,-0.231813	12
1.633023,0.014253,0.274517	1.613019,0.010945,0.169579	0.000000,0.000000,0.000000	1.605215,0.009375,0.098561	1.581916,0.004427,-0.115507	1.516039,0.002393,-0.273496	1.598962,-0.125010,0.087666	1.536350,-0.162344,-0.136141	1.271064,-0.061827,-0.261888	1.611959,0.141823,0.078681	1.535708,0.171471,-0.142021	1.305455,0.080578,-0.232584	12
1.633361,0.014164,0.270893	1.613883,0.010940,0.165646	0.000000,0.000000,0.000000	1.605848,0.009310,0.094656	1.581749,0.004317,-0.119936	1.515546,0.002306,-0.277143	1.599178,-0.125650,0.084956	1.535897,-0.162555,-0.138784	1.268061,-0.059801,-0.264937	1.612257,0.141815,0.074792	1.535677,0.171485,-0.145844	1.302668,0.075517,-0.232001	12
1.633653,0.014066,0.267518	1.614744,0.010935,0.161655	0.000000,0.000000,0.000000	1.606457,0.009271,0.090694	1.581573,0.004258,-0.123610	1.514878,0.002242,-0.280797	1.599497,-0.125729,0.081093	1.535053,-0.163036,-0.142484	1.263268,-0.060006,-0.267553	1.612455,0.141271,0.069970	1.534586,0.171915,-0.150320	1.297326,0.073717,-0.232054	12
