joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.610711,0.011188,0.253019	1.586346,0.009888,0.153778	0.000000,0.000000,0.000000	1.577596,0.005752,0.084389	1.550929,-0.006850,-0.127080	1.501430,-0.012604,-0.278319	1.571676,-0.126404,0.079401	1.493233,-0.173869,-0.129348	1.267984,-0.115289,-0.260808	1.578280,0.141670,0.070767	1.484720,0.158370,-0.136478	1.266245,0.077279,-0.267403	12
1.610714,0.011189,0.253026	1.586346,0.009888,0.153785	0.000000,0.000000,0.000000	1.577599,0.005753,0.084395	1.550935,-0.006852,-0.127113	1.501423,-0.012605,-0.278236	1.571677,-0.126409,0.079401	1.493112,-0.173821,-0.129551	1.267900,-0.115206,-0.260814	1.578263,0.141672,0.070765	1.484574,0.158384,-0.136658	1.266340,0.080400,-0.269582	12
1.610717,0.011189,0.253033	1.586346,0.009888,0.153792	0.000000,0.000000,0.000000	1.577600,0.005753,0.084401	1.550939,-0.006853,-0.127138	1.501417,-0.012606,-0.278139	1.571677,-0.126413,0.079401	1.492995,-0.173753,-0.129719	1.267953,-0.115159,-0.261081	1.578249,0.141673,0.070762	1.484463,0.158402,-0.136814	1.266586,0.084322,-0.272310	12
1.610721,0.011189,0.253040	1.586346,0.009888,0.153798	0.000000,0.000000,0.000000	1.577602,0.005753,0.084407	1.550942,-0.006853,-0.127155	1.501415,-0.012606,-0.278033	1.571677,-0.126415,0.079397	1.492881,-0.173663,-0.129855	1.267628,-0.115275,-0.261188	1.578236,0.141674,0.070758	1.484386,0.158418,-0.136943	1.266937,0.092008,-0.277115	12
1.610726,0.011189,0.253047	1.586346,0.009888,0.153805	0.000000,0.000000,0.000000	1.577603,0.005753,0.084413	1.550945,-0.006853,-0.127166	1.501423,-0.012605,-0.277928	1.571678,-0.126418,0.079395	1.492776,-0.173561,-0.129963	1.267006,-0.115447,-0.261331	1.578232,0.141676,0.070756	1.484335,0.158433,-0.137046	1.266916,0.101509,-0.282035	12
1.610730,0.011190,0.253054	1.586346,0.009888,0.153812	0.000000,0.000000,0.000000	1.577604,0.005753,0.084419	1.550946,-0.006853,-0.127173	1.501351,-0.012614,-0.277722	1.571679,-0.126421,0.079394	1.492687,-0.173470,-0.130050	1.265916,-0.115579,-0.261138	1.578231,0.141678,0.070754	1.484299,0.158441,-0.137130	1.267149,0.097011,-0.281982	12
1.610734,0.011190,0.253062	1.586346,0.009888,0.153820	0.000000,0.000000,0.000000	1.577604,0.005753,0.084426	1.550947,-0.006853,-0.127176	1.501252,-0.012625,-0.277404	1.571680,-0.126422,0.079391	1.492288,-0.173252,-0.130029	1.264230,-0.115677,-0.260835	1.578230,0.141679,0.070753	1.484268,0.158447,-0.137197	1.267105,0.092052,-0.281518	12
1.610734,0.011190,0.253072	1.586346,0.009888,0.153829	0.000000,0.000000,0.000000	1.577604,0.005754,0.084434	1.550948,-0.006853,-0.127176	1.501208,-0.012630,-0.277052	1.571687,-0.126424,0.079390	1.491687,-0.172940,-0.129932	1.262543,-0.115704,-0.260844	1.578230,0.141680,0.070752	1.484236,0.158452,-0.137246	1.267447,0.085041,-0.280377	12
1.610732,0.011190,0.253083	1.586346,0.009888,0.153839	0.000000,0.000000,0.000000	1.577605,0.005754,0.084443	1.550948,-0.006852,-0.127174	1.501196,-0.012631,-0.276690	1.571696,-0.126426,0.079390	1.491028,-0.172567,-0.129808	1.261924,-0.115389,-0.261708	1.578230,0.141681,0.070751	1.484203,0.158458,-0.137282	1.267028,0.083944,-0.280200	12
1.610728,0.011190,0.253095	1.586346,0.009888,0.153849	0.000000,0.000000,0.000000	1.577605,0.005754,0.084452	1.550949,-0.006852,-0.127172	1.501203,-0.012630,-0.276332	1.571707,-0.126429,0.079390	1.490351,-0.172152,-0.129673	1.262081,-0.114999,-0.262718	1.578231,0.141681,0.070751	1.484162,0.158463,-0.137304	1.266417,0.087227,-0.280742	12
1.610722,0.011189,0.253108	1.586346,0.009888,0.153859	0.000000,0.000000,0.000000	1.577605,0.005754,0.084462	1.550949,-0.006851,-0.127170	1.501212,-0.012629,-0.275972	1.571719,-0.126432,0.079391	1.489667,-0.171764,-0.129517	1.262002,-0.114917,-0.262979	1.578231,0.141681,0.070751	1.484113,0.158468,-0.137313	1.266520,0.088098,-0.280749	12
1.610717,0.011189,0.253121	1.586346,0.009888,0.153870	0.000000,0.000000,0.000000	1.577606,0.005754,0.084472	1.550950,-0.006851,-0.127167	1.501243,-0.012625,-0.275640	1.571733,-0.126435,0.079392	1.488947,-0.171366,-0.129338	1.261528,-0.115015,-0.262725	1.578231,0.141682,0.070751	1.484062,0.158470,-0.137314	1.266787,0.087569,-0.280324	12
1.610716,0.011189,0.253133	1.586346,0.009888,0.153880	0.000000,0.000000,0.000000	1.577606,0.005754,0.084482	1.550951,-0.006850,-0.127165	1.501293,-0.012619,-0.275352	1.571748,-0.126438,0.079393	1.488658,-0.171197,-0.129280	1.261359,-0.115099,-0.262375	1.578231,0.141682,0.070751	1.484019,0.158467,-0.137320	1.267006,0.085625,-0.279176	12
1.610717,0.011189,0.253144	1.586346,0.009888,0.153891	0.000000,0.000000,0.000000	1.577606,0.005754,0.084491	1.550952,-0.006850,-0.127163	1.501351,-0.012612,-0.275113	1.571763,-0.126441,0.079393	1.488573,-0.171090,-0.129292	1.261385,-0.115325,-0.262211	1.578231,0.141682,0.070751	1.483978,0.158464,-0.137331	1.267320,0.082539,-0.277610	12
1.610719,0.011189,0.253155	1.586346,0.009888,0.153901	0.000000,0.000000,0.000000	1.577607,0.005755,0.084501	1.550954,-0.006849,-0.127164	1.501417,-0.012604,-0.274930	1.571776,-0.126443,0.079394	1.488638,-0.170963,-0.129380	1.261462,-0.115659,-0.262152	1.578231,0.141682,0.070750	1.483932,0.158461,-0.137352	1.267135,0.078118,-0.274538	12
