joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.728183,0.012750,0.306764	1.702498,0.012102,0.204181	0.000000,0.000000,0.000000	1.685617,0.011066,0.133684	1.636060,0.008024,-0.073272	1.557743,0.005529,-0.225839	1.675258,-0.121283,0.125790	1.551811,-0.139380,-0.080304	1.315363,-0.067858,-0.154929	1.687145,0.145044,0.121902	1.566209,0.166108,-0.085386	1.290398,0.053660,-0.141793	12
1.728174,0.012750,0.306765	1.702494,0.012102,0.204181	0.000000,0.000000,0.000000	1.685614,0.011069,0.133684	1.636058,0.008035,-0.073282	1.557859,0.005529,-0.225933	1.676125,-0.121415,0.125709	1.552098,-0.139369,-0.080183	1.316981,-0.068294,-0.154402	1.687144,0.145049,0.121899	1.567072,0.169129,-0.085694	1.293980,0.053480,-0.140270	12
1.728166,0.012751,0.306765	1.702489,0.012103,0.204181	0.000000,0.000000,0.000000	1.685610,0.011072,0.133683	1.636056,0.008047,-0.073291	1.557997,0.005529,-0.226009	1.676993,-0.121544,0.125630	1.552101,-0.139349,-0.079984	1.317799,-0.068452,-0.154174	1.687143,0.145053,0.121896	1.568314,0.170334,-0.086508	1.294910,0.053662,-0.139326	12
1.728161,0.012752,0.306765	1.702484,0.012103,0.204181	0.000000,0.000000,0.000000	1.685606,0.011076,0.133683	1.636054,0.008059,-0.073298	1.558097,0.005529,-0.226048	1.677818,-0.121662,0.125558	1.551881,-0.139328,-0.079768	1.317931,-0.068391,-0.154199	1.687143,0.145057,0.121894	1.569855,0.170436,-0.087703	1.295473,0.054363,-0.138593	12
1.728157,0.012753,0.306765	1.702480,0.012104,0.204181	0.000000,0.000000,0.000000	1.685604,0.011079,0.133683	1.636052,0.008071,-0.073303	1.558223,0.005530,-0.226083	1.678717,-0.121784,0.125482	1.551765,-0.139319,-0.079639	1.318288,-0.068460,-0.154125	1.687142,0.145060,0.121891	1.570499,0.169598,-0.088565	1.295129,0.054738,-0.138732	12
1.728154,0.012754,0.306765	1.702478,0.012104,0.204181	0.000000,0.000000,0.000000	1.685602,0.011082,0.133683	1.636051,0.008084,-0.073308	1.558358,0.005531,-0.226110	1.679623,-0.121903,0.125409	1.551733,-0.139319,-0.079589	1.319352,-0.068833,-0.153825	1.687142,0.145063,0.121890	1.570581,0.167864,-0.089239	1.295062,0.055697,-0.138499	12
1.728151,0.012755,0.306765	1.702477,0.012104,0.204181	0.000000,0.000000,0.000000	1.685602,0.011086,0.133683	1.636051,0.008096,-0.073311	1.558503,0.005532,-0.226130	1.680525,-0.122016,0.125338	1.551760,-0.139331,-0.079586	1.318851,-0.068858,-0.154058	1.687142,0.145066,0.121888	1.569563,0.165834,-0.089334	1.291173,0.054672,-0.139583	12
1.728149,0.012756,0.306765	1.702477,0.012105,0.204181	0.000000,0.000000,0.000000	1.685601,0.011089,0.133683	1.636050,0.008108,-0.073315	1.558616,0.005534,-0.226131	1.681369,-0.122117,0.125275	1.551897,-0.139368,-0.079658	1.317765,-0.068611,-0.154410	1.687142,0.145068,0.121887	1.568890,0.164412,-0.089534	1.289352,0.054149,-0.139711	12
1.728147,0.012758,0.306765	1.702477,0.012105,0.204181	0.000000,0.000000,0.000000	1.685602,0.011093,0.133683	1.636051,0.008122,-0.073318	1.558745,0.005536,-0.226134	1.682214,-0.122213,0.125215	1.552101,-0.139434,-0.079737	1.319028,-0.069018,-0.153965	1.687141,0.145070,0.121885	1.568639,0.163098,-0.089923	1.291507,0.055557,-0.139106	12
1.728145,0.012762,0.306765	1.702477,0.012106,0.204180	0.000000,0.000000,0.000000	1.685602,0.011096,0.133683	1.636052,0.008132,-0.073321	1.558879,0.005537,-0.226136	1.683022,-0.122302,0.125159	1.552314,-0.139502,-0.079812	1.321258,-0.069688,-0.153197	1.687141,0.145072,0.121884	1.568675,0.161414,-0.090464	1.292842,0.057081,-0.138788	12
1.728142,0.012767,0.306766	1.702477,0.012107,0.204180	0.000000,0.000000,0.000000	1.685603,0.011099,0.133683	1.636053,0.008139,-0.073325	1.559022,0.005538,-0.226137	1.683771,-0.122380,0.125109	1.552584,-0.139578,-0.079924	1.323609,-0.070336,-0.152394	1.687141,0.145074,0.121883	1.568965,0.160921,-0.091021	1.295060,0.057586,-0.138423	12
1.728138,0.012773,0.306766	1.702477,0.012107,0.204180	0.000000,0.000000,0.000000	1.685603,0.011102,0.133683	1.636054,0.008149,-0.073329	1.559169,0.005540,-0.226136	1.684062,-0.122409,0.125088	1.552634,-0.139611,-0.080100	1.325421,-0.070925,-0.151773	1.687141,0.145077,0.121883	1.569315,0.161087,-0.091501	1.296556,0.058536,-0.138204	12
1.728135,0.012781,0.306766	1.702477,0.012108,0.204180	0.000000,0.000000,0.000000	1.685603,0.011105,0.133683	1.636054,0.008157,-0.073333	1.559358,0.005541,-0.226148	1.684221,-0.122424,0.125075	1.552530,-0.139588,-0.080221	1.326741,-0.071342,-0.151332	1.687141,0.145079,0.121883	1.569679,0.161517,-0.091931	1.297704,0.059680,-0.138418	12
