joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.833313,0.032286,0.175916	1.813755,0.032339,0.075782	0.000000,0.000000,0.000000	1.774612,0.029147,0.013647	1.650415,0.019019,-0.183498	1.563323,0.014094,-0.321822	1.820983,-0.113526,0.051733	1.847800,-0.215678,0.271728	1.912279,0.008125,0.428934	1.814855,0.177325,0.046042	1.879003,0.295581,0.249643	1.923424,0.084407,0.429618	12
1.833342,0.032264,0.175923	1.813755,0.032339,0.075781	0.000000,0.000000,0.000000	1.774602,0.029153,0.013652	1.650617,0.019064,-0.183092	1.563323,0.014122,-0.321293	1.821061,-0.113580,0.051741	1.847732,-0.216060,0.271603	1.910396,0.008166,0.427817	1.814882,0.177289,0.045591	1.878842,0.295343,0.249368	1.922896,0.085118,0.429577	12
1.833392,0.032248,0.175926	1.813755,0.032339,0.075780	0.000000,0.000000,0.000000	1.774614,0.029157,0.013643	1.650928,0.019105,-0.182706	1.563512,0.014147,-0.320801	1.821370,-0.113616,0.051688	1.847561,-0.216450,0.271441	1.907733,0.008602,0.426372	1.814905,0.177253,0.045128	1.878683,0.295105,0.249078	1.922213,0.085920,0.429705	12
1.833458,0.032237,0.175922	1.813755,0.032339,0.075774	0.000000,0.000000,0.000000	1.774643,0.029161,0.013619	1.651341,0.019145,-0.182329	1.563835,0.014172,-0.320308	1.821730,-0.113647,0.051590	1.847364,-0.216785,0.271266	1.906037,0.008996,0.424480	1.814910,0.177212,0.044623	1.878526,0.294869,0.248737	1.921508,0.087006,0.429965	12
1.833529,0.032228,0.175908	1.813755,0.032339,0.075757	0.000000,0.000000,0.000000	1.774671,0.029165,0.013583	1.651770,0.019187,-0.181923	1.563815,0.014205,-0.319601	1.821915,-0.113690,0.051465	1.847403,-0.217156,0.271005	1.904239,0.009563,0.422069	1.814905,0.177170,0.044076	1.878370,0.294628,0.248351	1.920779,0.088483,0.430452	12
1.833604,0.032223,0.175880	1.813755,0.032339,0.075718	0.000000,0.000000,0.000000	1.774700,0.029169,0.013526	1.652220,0.019229,-0.181515	1.563812,0.014238,-0.318923	1.821991,-0.113745,0.051328	1.847570,-0.217556,0.270695	1.902107,0.010253,0.419263	1.814896,0.177138,0.043546	1.878303,0.294588,0.247843	1.920161,0.090721,0.431233	12
1.833677,0.032218,0.175849	1.813755,0.032339,0.075669	0.000000,0.000000,0.000000	1.774728,0.029172,0.013459	1.652649,0.019268,-0.181135	1.563916,0.014266,-0.318365	1.822022,-0.113816,0.051235	1.847698,-0.218082,0.270373	1.901373,0.010612,0.416429	1.814884,0.177113,0.043024	1.878271,0.294635,0.247287	1.919416,0.092174,0.431220	12
1.833723,0.032215,0.175699	1.813755,0.032339,0.075459	0.000000,0.000000,0.000000	1.774730,0.029173,0.013248	1.652955,0.019296,-0.180872	1.564043,0.014286,-0.318029	1.822027,-0.113913,0.051141	1.847790,-0.218586,0.270076	1.901208,0.010121,0.415297	1.814880,0.177119,0.042495	1.878227,0.294694,0.246740	1.919301,0.092899,0.430693	12
1.833757,0.032213,0.175500	1.813755,0.032339,0.075148	0.000000,0.000000,0.000000	1.774716,0.029172,0.012945	1.653184,0.019316,-0.180695	1.564216,0.014301,-0.317885	1.822028,-0.114019,0.051049	1.847833,-0.219107,0.269780	1.901286,0.009318,0.414780	1.814880,0.177153,0.042023	1.878054,0.294571,0.246412	1.919175,0.093310,0.430425	12
1.833775,0.032212,0.175310	1.813755,0.032339,0.074796	0.000000,0.000000,0.000000	1.774695,0.029171,0.012607	1.653366,0.019331,-0.180566	1.564396,0.014315,-0.317851	1.822029,-0.114126,0.050997	1.847834,-0.219744,0.269472	1.901553,0.008086,0.414782	1.814881,0.177270,0.041926	1.877911,0.294512,0.246459	1.919020,0.093422,0.430248	12
1.833618,0.032211,0.175173	1.813755,0.032339,0.074429	0.000000,0.000000,0.000000	1.774661,0.029168,0.012262	1.653480,0.019341,-0.180440	1.564528,0.014323,-0.317854	1.822035,-0.114223,0.050968	1.847745,-0.220084,0.269337	1.902341,0.006924,0.415239	1.814882,0.177415,0.042015	1.877816,0.294435,0.246705	1.919053,0.093324,0.430158	12
1.833460,0.032211,0.175068	1.813755,0.032339,0.074072	0.000000,0.000000,0.000000	1.774619,0.029165,0.011931	1.653536,0.019348,-0.180329	1.564611,0.014327,-0.317888	1.822046,-0.114303,0.050952	1.847492,-0.219716,0.269568	1.903441,0.005900,0.416972	1.814884,0.177567,0.042226	1.877435,0.294418,0.247130	1.919275,0.093123,0.430145	12
1.833353,0.032211,0.175036	1.813755,0.032339,0.073790	0.000000,0.000000,0.000000	1.774581,0.029163,0.011673	1.653572,0.019353,-0.180208	1.564659,0.014329,-0.317896	1.822056,-0.114357,0.050945	1.847052,-0.218695,0.270125	1.905010,0.005287,0.419237	1.814886,0.177700,0.042506	1.876986,0.294417,0.247624	1.919506,0.092860,0.430204	12
1.833300,0.032211,0.175016	1.813755,0.032339,0.073531	0.000000,0.000000,0.000000	1.774546,0.029161,0.011436	1.653581,0.019356,-0.180131	1.564661,0.014329,-0.317918	1.822069,-0.114393,0.050941	1.846675,-0.217409,0.270789	1.906689,0.004815,0.421695	1.814888,0.177822,0.042827	1.876344,0.294454,0.248187	1.919776,0.092619,0.430231	12
1.833277,0.032211,0.174988	1.813755,0.032339,0.073265	0.000000,0.000000,0.000000	1.774511,0.029158,0.011192	1.653561,0.019356,-0.180116	1.564621,0.014325,-0.317977	1.822083,-0.114418,0.050939	1.846535,-0.216853,0.271078	1.908222,0.003828,0.424125	1.814890,0.177927,0.043130	1.876140,0.294570,0.248545	1.919944,0.092244,0.430419	12
1.833266,0.032211,0.174934	1.813755,0.032339,0.072964	0.000000,0.000000,0.000000	1.774475,0.029155,0.010915	1.653508,0.019352,-0.180175	1.564560,0.014321,-0.318110	1.822098,-0.114439,0.050937	1.846444,-0.216825,0.271112	1.909925,0.003370,0.425035	1.814891,0.178007,0.043334	1.876049,0.294824,0.248678	1.920084,0.091915,0.430600	12
1.833262,0.032211,0.174882	1.813755,0.032339,0.072656	0.000000,0.000000,0.000000	1.774440,0.029153,0.010629	1.653436,0.019347,-0.180277	1.564484,0.014315,-0.318287	1.822115,-0.114449,0.050936	1.846475,-0.217046,0.271012	1.911776,0.003251,0.425099	1.814892,0.178100,0.043663	1.876050,0.295249,0.248817	1.920202,0.091572,0.430753	12
1.833276,0.032211,0.174914	1.813755,0.032339,0.072445	0.000000,0.000000,0.000000	1.774416,0.029151,0.010433	1.653394,0.019344,-0.180338	1.564438,0.014312,-0.318423	1.822131,-0.114435,0.050938	1.846543,-0.217390,0.270840	1.913872,0.003337,0.424679	1.814892,0.178192,0.044150	1.876112,0.295841,0.248999	1.920267,0.091189,0.430892	12
1.833298,0.032211,0.174988	1.813755,0.032339,0.072297	0.000000,0.000000,0.000000	1.774400,0.029149,0.010295	1.653370,0.019342,-0.180378	1.564415,0.014311,-0.318553	1.822147,-0.114406,0.050942	1.846635,-0.217835,0.270613	1.914780,0.003579,0.424635	1.814890,0.178237,0.044498	1.876052,0.296236,0.249164	1.920417,0.090631,0.431223	12
1.833321,0.032211,0.175072	1.813755,0.032339,0.072181	0.000000,0.000000,0.000000	1.774387,0.029148,0.010188	1.653346,0.019340,-0.180412	1.564392,0.014310,-0.318690	1.822162,-0.114370,0.050947	1.846678,-0.218038,0.270503	1.914064,0.004250,0.424886	1.814889,0.178257,0.044764	1.875943,0.296523,0.249308	1.920608,0.090150,0.431521	12
1.833350,0.032210,0.175194	1.813755,0.032339,0.072136	0.000000,0.000000,0.000000	1.774381,0.029148,0.010147	1.653343,0.019340,-0.180407	1.564374,0.014310,-0.318783	1.822177,-0.114328,0.050953	1.846698,-0.218135,0.270442	1.912611,0.004937,0.425214	1.814887,0.178230,0.044838	1.875739,0.296702,0.249323	1.920799,0.089891,0.431695	12
