joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.596892,0.029898,0.360418	1.615581,0.031772,0.260667	0.000000,0.000000,0.000000	1.616674,0.030734,0.189380	1.619651,0.027904,-0.004917	1.589054,0.026120,-0.167927	1.620198,-0.103531,0.198289	1.642089,-0.338629,0.215192	1.632074,-0.575658,0.285343	1.618852,0.167688,0.199549	1.676313,0.392377,0.246974	1.675162,0.632978,0.304545	12
1.597226,0.029931,0.359204	1.615572,0.031772,0.260740	0.000000,0.000000,0.000000	1.616670,0.030734,0.189453	1.619661,0.027905,-0.004680	1.589076,0.026120,-0.167789	1.620155,-0.103551,0.198436	1.642106,-0.338673,0.214908	1.631764,-0.575451,0.285545	1.618857,0.167664,0.199603	1.676297,0.392372,0.246959	1.675037,0.632885,0.304515	12
1.597509,0.029959,0.358236	1.615562,0.031773,0.260816	0.000000,0.000000,0.000000	1.616666,0.030733,0.189529	1.619670,0.027905,-0.004442	1.589099,0.026120,-0.167648	1.620113,-0.103568,0.198589	1.642128,-0.338720,0.214547	1.631362,-0.575260,0.285763	1.618862,0.167636,0.199659	1.676291,0.392361,0.246953	1.674957,0.632827,0.304513	12
1.597713,0.029980,0.357511	1.615550,0.031772,0.260894	0.000000,0.000000,0.000000	1.616661,0.030733,0.189607	1.619680,0.027906,-0.004206	1.589122,0.026120,-0.167507	1.620072,-0.103583,0.198739	1.642139,-0.338762,0.214214	1.630958,-0.575086,0.285978	1.618867,0.167607,0.199717	1.676287,0.392345,0.246958	1.674750,0.632775,0.304537	12
1.597850,0.029994,0.356979	1.615538,0.031772,0.260971	0.000000,0.000000,0.000000	1.616655,0.030732,0.189684	1.619690,0.027906,-0.003971	1.589144,0.026121,-0.167366	1.620031,-0.103595,0.198888	1.642159,-0.338807,0.213759	1.630479,-0.574883,0.286244	1.618873,0.167577,0.199777	1.676286,0.392326,0.246974	1.674744,0.632742,0.304596	12
1.597941,0.030003,0.356587	1.615526,0.031772,0.261048	0.000000,0.000000,0.000000	1.616650,0.030732,0.189761	1.619699,0.027906,-0.003737	1.589167,0.026121,-0.167226	1.619992,-0.103606,0.199040	1.642196,-0.338854,0.213222	1.629896,-0.574627,0.286589	1.618879,0.167545,0.199837	1.676280,0.392307,0.246987	1.674952,0.632712,0.304665	12
1.598001,0.030009,0.356292	1.615514,0.031772,0.261122	0.000000,0.000000,0.000000	1.616644,0.030731,0.189835	1.619709,0.027907,-0.003506	1.589189,0.026121,-0.167088	1.619955,-0.103616,0.199186	1.642182,-0.338906,0.212614	1.629332,-0.574249,0.286899	1.618886,0.167514,0.199897	1.676273,0.392287,0.247011	1.675050,0.632568,0.304747	12
1.598044,0.030013,0.356067	1.615502,0.031772,0.261196	0.000000,0.000000,0.000000	1.616639,0.030730,0.189909	1.619720,0.027907,-0.003275	1.589212,0.026121,-0.166950	1.619921,-0.103622,0.199328	1.642143,-0.338955,0.211993	1.628879,-0.573740,0.287143	1.618892,0.167482,0.199958	1.676266,0.392266,0.247037	1.675080,0.632278,0.304836	12
1.598075,0.030016,0.355893	1.615490,0.031772,0.261272	0.000000,0.000000,0.000000	1.616634,0.030730,0.189985	1.619729,0.027907,-0.003045	1.589235,0.026121,-0.166810	1.619892,-0.103627,0.199471	1.642098,-0.338981,0.211770	1.628467,-0.573265,0.287185	1.618899,0.167451,0.200024	1.676257,0.392247,0.247065	1.675067,0.631868,0.304877	12
