joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.857799,0.049278,0.069518	1.809205,0.042385,-0.019130	0.000000,0.000000,0.000000	1.780809,0.038441,-0.079724	1.702168,0.027520,-0.247524	1.619536,0.022990,-0.389275	1.790842,-0.099106,-0.053994	1.810606,-0.319113,-0.026946	1.790624,-0.557109,0.021950	1.800110,0.180368,-0.068618	1.882032,0.384587,-0.035280	1.888336,0.624229,0.009060	12
1.857409,0.049034,0.068744	1.809185,0.042384,-0.019311	0.000000,0.000000,0.000000	1.780779,0.038327,-0.079893	1.702302,0.027120,-0.247260	1.620027,0.022748,-0.389236	1.791018,-0.098777,-0.053915	1.810739,-0.318852,-0.027365	1.792890,-0.556982,0.022580	1.800103,0.179704,-0.069441	1.884429,0.382730,-0.034866	1.887520,0.622733,0.008766	12
1.857123,0.048772,0.068166	1.809165,0.042381,-0.019366	0.000000,0.000000,0.000000	1.780764,0.038231,-0.079945	1.702419,0.026784,-0.247047	1.620419,0.022571,-0.389266	1.791122,-0.098398,-0.053817	1.810839,-0.318539,-0.027788	1.794316,-0.557169,0.023473	1.800156,0.179164,-0.069757	1.886542,0.381143,-0.034128	1.886889,0.622025,0.008497	12
1.856918,0.048516,0.067739	1.809144,0.042377,-0.019362	0.000000,0.000000,0.000000	1.780759,0.038169,-0.079946	1.702512,0.026567,-0.246948	1.620751,0.022472,-0.389483	1.791198,-0.097989,-0.053706	1.810792,-0.318208,-0.028239	1.794864,-0.557327,0.024322	1.800184,0.178703,-0.069747	1.887268,0.380341,-0.033830	1.886948,0.622014,0.008458	12
1.856754,0.048258,0.067427	1.809119,0.042373,-0.019340	0.000000,0.000000,0.000000	1.780763,0.038127,-0.079936	1.702587,0.026423,-0.246995	1.621109,0.022414,-0.390001	1.791269,-0.097534,-0.053577	1.810638,-0.317856,-0.028808	1.794922,-0.557379,0.024608	1.800174,0.178166,-0.069785	1.887217,0.379810,-0.033783	1.887334,0.622065,0.008462	12
1.856358,0.047680,0.067315	1.809019,0.042333,-0.019318	0.000000,0.000000,0.000000	1.780579,0.038059,-0.079872	1.702100,0.026264,-0.246968	1.620803,0.022267,-0.390443	1.791069,-0.096988,-0.053327	1.810394,-0.317422,-0.029526	1.794760,-0.557040,0.024485	1.799885,0.177331,-0.070121	1.886464,0.379137,-0.033907	1.887945,0.621592,0.008407	12
1.855967,0.046907,0.067237	1.808849,0.042271,-0.019301	0.000000,0.000000,0.000000	1.780303,0.037955,-0.079804	1.701418,0.026026,-0.247003	1.620127,0.021978,-0.390872	1.790782,-0.096228,-0.052982	1.810116,-0.316791,-0.030384	1.794860,-0.556245,0.023872	1.799347,0.176001,-0.070949	1.885298,0.377959,-0.034089	1.888994,0.620264,0.008167	12
1.855648,0.046090,0.067145	1.808637,0.042197,-0.019291	0.000000,0.000000,0.000000	1.779975,0.037836,-0.079736	1.700612,0.025760,-0.247104	1.619207,0.021631,-0.391238	1.790351,-0.095392,-0.052714	1.810010,-0.316048,-0.031316	1.794995,-0.555185,0.023002	1.798840,0.174851,-0.071147	1.884060,0.377134,-0.034362	1.889676,0.619067,0.008011	12
1.855371,0.045537,0.066980	1.808293,0.042122,-0.019285	0.000000,0.000000,0.000000	1.779578,0.037708,-0.079703	1.699904,0.025460,-0.247339	1.618156,0.021243,-0.391563	1.789915,-0.094613,-0.052495	1.810020,-0.315355,-0.032397	1.795072,-0.554074,0.022213	1.798369,0.173885,-0.071028	1.883194,0.376377,-0.034463	1.890082,0.617949,0.007809	12
1.855127,0.045225,0.066761	1.807852,0.042047,-0.019282	0.000000,0.000000,0.000000	1.779157,0.037587,-0.079707	1.699387,0.025189,-0.247683	1.617371,0.020935,-0.391985	1.789749,-0.093981,-0.052331	1.810054,-0.314824,-0.033552	1.795109,-0.553107,0.021556	1.797997,0.173123,-0.070720	1.882334,0.375890,-0.034535	1.890427,0.617121,0.007675	12
1.854903,0.045085,0.066522	1.807365,0.041993,-0.019281	0.000000,0.000000,0.000000	1.778734,0.037518,-0.079737	1.699014,0.025058,-0.248072	1.616862,0.020743,-0.392464	1.789650,-0.093464,-0.052212	1.809963,-0.314417,-0.034742	1.795182,-0.552288,0.021037	1.797430,0.172534,-0.070347	1.881866,0.375311,-0.034426	1.890579,0.616309,0.007496	12
1.854680,0.045034,0.066272	1.806831,0.041953,-0.019281	0.000000,0.000000,0.000000	1.778294,0.037484,-0.079782	1.698726,0.025023,-0.248469	1.616519,0.020639,-0.392945	1.789560,-0.093055,-0.052132	1.809953,-0.314101,-0.035926	1.795195,-0.551590,0.020592	1.796774,0.172076,-0.069995	1.881573,0.374730,-0.034225	1.890653,0.615578,0.007299	12
1.854461,0.045021,0.066017	1.806271,0.041920,-0.019281	0.000000,0.000000,0.000000	1.777841,0.037466,-0.079835	1.698488,0.025034,-0.248850	1.616271,0.020588,-0.393393	1.789461,-0.092743,-0.052079	1.809984,-0.313866,-0.037087	1.795181,-0.551013,0.020175	1.796013,0.171709,-0.069701	1.881353,0.374147,-0.033972	1.890708,0.614905,0.007089	12
1.854213,0.045019,0.065731	1.805610,0.041890,-0.019281	0.000000,0.000000,0.000000	1.777311,0.037446,-0.079898	1.698259,0.025032,-0.249228	1.616045,0.020558,-0.393817	1.789336,-0.092535,-0.052053	1.810096,-0.313714,-0.038223	1.795153,-0.550554,0.019764	1.795201,0.171456,-0.069416	1.881179,0.373621,-0.033658	1.890775,0.614322,0.006965	12
1.853953,0.045016,0.065440	1.804916,0.041857,-0.019282	0.000000,0.000000,0.000000	1.776756,0.037420,-0.079964	1.698045,0.025016,-0.249584	1.615840,0.020385,-0.394196	1.789262,-0.092394,-0.052035	1.810261,-0.313585,-0.038700	1.795087,-0.550237,0.019609	1.794832,0.171237,-0.069284	1.881054,0.373254,-0.033251	1.890848,0.613931,0.006910	12
1.853688,0.045010,0.065161	1.804228,0.041821,-0.019282	0.000000,0.000000,0.000000	1.776207,0.037389,-0.080030	1.697848,0.024995,-0.249912	1.615654,0.020145,-0.394532	1.789207,-0.092292,-0.052018	1.810448,-0.313471,-0.038803	1.795007,-0.550011,0.019595	1.794695,0.171050,-0.069209	1.880951,0.372982,-0.032765	1.890921,0.613670,0.006852	12
1.853403,0.044997,0.064871	1.803496,0.041774,-0.019282	0.000000,0.000000,0.000000	1.775623,0.037349,-0.080100	1.697648,0.024969,-0.250237	1.615469,0.019963,-0.394860	1.789153,-0.092227,-0.052004	1.810540,-0.313389,-0.038699	1.794952,-0.549854,0.019736	1.794665,0.170879,-0.069147	1.880855,0.372755,-0.032226	1.890945,0.613514,0.006582	12
1.853113,0.044980,0.064593	1.802773,0.041723,-0.019282	0.000000,0.000000,0.000000	1.775046,0.037304,-0.080168	1.697457,0.024941,-0.250542	1.615294,0.019815,-0.395165	1.789099,-0.092181,-0.051992	1.810580,-0.313325,-0.038502	1.794909,-0.549732,0.019965	1.794691,0.170719,-0.069095	1.880780,0.372548,-0.031663	1.890934,0.613410,0.006209	12
1.852818,0.044961,0.064321	1.802056,0.041663,-0.019281	0.000000,0.000000,0.000000	1.774473,0.037254,-0.080235	1.697273,0.024914,-0.250835	1.615125,0.019717,-0.395456	1.789042,-0.092156,-0.051984	1.810595,-0.313280,-0.038256	1.794864,-0.549648,0.020211	1.794728,0.170565,-0.069048	1.880719,0.372343,-0.031104	1.890933,0.613303,0.005905	12
1.852519,0.044939,0.064052	1.801339,0.041600,-0.019281	0.000000,0.000000,0.000000	1.773901,0.037201,-0.080302	1.697093,0.024887,-0.251119	1.614962,0.019659,-0.395739	1.788982,-0.092146,-0.051980	1.810606,-0.313258,-0.038117	1.794812,-0.549559,0.020499	1.794761,0.170418,-0.069004	1.880744,0.372119,-0.030611	1.890910,0.613165,0.005674	12
1.852223,0.044917,0.063778	1.800618,0.041535,-0.019281	0.000000,0.000000,0.000000	1.773326,0.037146,-0.080369	1.696917,0.024860,-0.251397	1.614805,0.019620,-0.396017	1.788921,-0.092150,-0.051980	1.810619,-0.313265,-0.038227	1.794776,-0.549469,0.020677	1.794786,0.170279,-0.068965	1.880851,0.371952,-0.030589	1.890861,0.612992,0.005644	12
1.851930,0.044894,0.063510	1.799909,0.041467,-0.019281	0.000000,0.000000,0.000000	1.772761,0.037090,-0.080435	1.696747,0.024835,-0.251665	1.614651,0.019600,-0.396284	1.788840,-0.092165,-0.051982	1.810618,-0.313275,-0.038227	1.794760,-0.549444,0.020749	1.794804,0.170147,-0.068928	1.881005,0.371808,-0.030775	1.890807,0.612807,0.005679	12
1.851652,0.044873,0.063264	1.799253,0.041402,-0.019281	0.000000,0.000000,0.000000	1.772239,0.037037,-0.080496	1.696592,0.024812,-0.251911	1.614511,0.019590,-0.396528	1.788775,-0.092187,-0.051986	1.810603,-0.313291,-0.038165	1.794751,-0.549456,0.020781	1.794817,0.170027,-0.068896	1.881169,0.371684,-0.031055	1.890792,0.612624,0.005762	12
1.851388,0.044858,0.063035	1.798638,0.041358,-0.019281	0.000000,0.000000,0.000000	1.771749,0.036999,-0.080552	1.696451,0.024793,-0.252138	1.614382,0.019585,-0.396752	1.788719,-0.092198,-0.051989	1.810565,-0.313298,-0.038073	1.794760,-0.549480,0.020780	1.794825,0.169934,-0.068870	1.881323,0.371623,-0.031515	1.890804,0.612460,0.005943	12
1.851107,0.044847,0.062802	1.798001,0.041332,-0.019281	0.000000,0.000000,0.000000	1.771243,0.036976,-0.080611	1.696307,0.024775,-0.252368	1.614247,0.019581,-0.396976	1.788665,-0.092202,-0.051990	1.810521,-0.313297,-0.037969	1.794772,-0.549507,0.020763	1.794830,0.169866,-0.068854	1.881850,0.371387,-0.031791	1.890702,0.612189,0.006006	12
