joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.559866,0.031657,0.255776	1.558980,0.028524,0.158132	0.000000,0.000000,0.000000	1.568785,0.026232,0.094546	1.596673,0.019712,-0.086302	1.546562,0.019794,-0.234346	1.551187,-0.100581,0.088079	1.507431,-0.146473,-0.116029	1.313183,-0.069149,-0.238425	1.559038,0.153550,0.080653	1.507573,0.175858,-0.125586	1.311944,0.120097,-0.257163	12
1.559859,0.031631,0.256120	1.558985,0.028686,0.159244	0.000000,0.000000,0.000000	1.568742,0.026404,0.095650	1.596275,0.019963,-0.083794	1.547003,0.019776,-0.232304	1.551228,-0.099740,0.088630	1.507354,-0.146717,-0.115204	1.312670,-0.069090,-0.237953	1.559013,0.152869,0.081034	1.507684,0.175941,-0.125154	1.311839,0.119690,-0.257335	12
1.559855,0.031627,0.256997	1.558989,0.028873,0.160758	0.000000,0.000000,0.000000	1.568683,0.026598,0.097154	1.595875,0.020215,-0.081257	1.547504,0.019759,-0.230167	1.551279,-0.098767,0.089147	1.507264,-0.147000,-0.114362	1.312525,-0.068956,-0.237751	1.558987,0.152123,0.081461	1.507813,0.176028,-0.124670	1.311861,0.119495,-0.257496	12
1.559854,0.031639,0.258289	1.558992,0.029077,0.162556	0.000000,0.000000,0.000000	1.568613,0.026806,0.098941	1.595480,0.020464,-0.078714	1.548062,0.019752,-0.227987	1.551329,-0.097751,0.089658	1.507228,-0.147216,-0.113537	1.312526,-0.068872,-0.237577	1.558961,0.151372,0.081924	1.507953,0.176115,-0.124150	1.311977,0.119431,-0.257606	12
1.559854,0.031656,0.259250	1.558994,0.029307,0.163909	0.000000,0.000000,0.000000	1.568559,0.027029,0.100286	1.595182,0.020688,-0.076798	1.548479,0.019752,-0.226329	1.551364,-0.096985,0.090023	1.507347,-0.147205,-0.113007	1.312478,-0.068839,-0.237393	1.558934,0.150927,0.082206	1.508032,0.176194,-0.123831	1.311989,0.119388,-0.257718	12
1.559853,0.031672,0.259785	1.558995,0.029543,0.164747	0.000000,0.000000,0.000000	1.568525,0.027249,0.101119	1.594981,0.020883,-0.075523	1.548737,0.019758,-0.225218	1.551381,-0.096492,0.090236	1.507537,-0.147065,-0.112745	1.312476,-0.068867,-0.237432	1.558905,0.150776,0.082303	1.508052,0.176263,-0.123720	1.311882,0.119332,-0.257832	12
1.559850,0.031687,0.260086	1.558995,0.029792,0.165283	0.000000,0.000000,0.000000	1.568502,0.027453,0.101653	1.594841,0.020974,-0.074639	1.548899,0.019763,-0.224443	1.551389,-0.096163,0.090370	1.507649,-0.146988,-0.112571	1.312400,-0.068908,-0.237439	1.558877,0.150810,0.082282	1.508031,0.176333,-0.123738	1.311707,0.119262,-0.257941	12
1.559849,0.031696,0.260572	1.558995,0.029974,0.165952	0.000000,0.000000,0.000000	1.568475,0.027600,0.102320	1.594696,0.021033,-0.073700	1.549090,0.019770,-0.223617	1.551391,-0.095916,0.090606	1.507696,-0.146974,-0.112285	1.312333,-0.069002,-0.237389	1.558851,0.150763,0.082327	1.508017,0.176406,-0.123681	1.311591,0.119216,-0.258005	12
1.559858,0.031716,0.262224	1.558995,0.030110,0.166742	0.000000,0.000000,0.000000	1.568449,0.027710,0.103106	1.594563,0.021079,-0.072675	1.549294,0.019779,-0.222708	1.551392,-0.095703,0.090892	1.507706,-0.146998,-0.111942	1.312272,-0.069109,-0.237296	1.558825,0.150653,0.082424	1.508039,0.176441,-0.123578	1.311520,0.119178,-0.258023	12
1.559870,0.031744,0.264275	1.558995,0.030251,0.167582	0.000000,0.000000,0.000000	1.568436,0.027819,0.103945	1.594471,0.021113,-0.071549	1.549472,0.019786,-0.221706	1.551393,-0.095499,0.091200	1.507666,-0.147079,-0.111552	1.312713,-0.068729,-0.237683	1.558816,0.150620,0.082633	1.507938,0.176397,-0.123347	1.311390,0.119136,-0.258052	12
1.559883,0.031770,0.267141	1.558994,0.030354,0.169411	0.000000,0.000000,0.000000	1.568425,0.027915,0.105774	1.594383,0.021202,-0.069402	1.549662,0.019796,-0.219704	1.551278,-0.096067,0.093909	1.508058,-0.146556,-0.109223	1.314863,-0.068273,-0.238413	1.558598,0.151449,0.085279	1.508342,0.175962,-0.121005	1.312610,0.119557,-0.257592	12
1.559860,0.031777,0.270090	1.558992,0.030418,0.171693	0.000000,0.000000,0.000000	1.568416,0.027983,0.108054	1.594297,0.021294,-0.066718	1.549981,0.019792,-0.217255	1.551080,-0.095850,0.095767	1.508219,-0.146445,-0.107415	1.315847,-0.068107,-0.238231	1.558141,0.151795,0.087801	1.508677,0.175667,-0.118750	1.313781,0.119847,-0.257158	12
1.559794,0.031768,0.272556	1.558989,0.030453,0.173823	0.000000,0.000000,0.000000	1.568434,0.028015,0.110188	1.594594,0.021265,-0.066056	1.549667,0.019749,-0.216621	1.550804,-0.095366,0.096959	1.508226,-0.146582,-0.106127	1.315820,-0.068496,-0.237513	1.557542,0.151655,0.089480	1.508773,0.175570,-0.117233	1.314415,0.119859,-0.256876	12
1.559701,0.031761,0.274105	1.558985,0.030473,0.175227	0.000000,0.000000,0.000000	1.568492,0.028023,0.111601	1.595146,0.021155,-0.066782	1.548788,0.019682,-0.217162	1.550508,-0.094985,0.097549	1.508094,-0.146872,-0.105402	1.315304,-0.068902,-0.236847	1.556870,0.151553,0.090489	1.508654,0.175620,-0.116336	1.314531,0.119776,-0.256773	12
1.559478,0.031759,0.274915	1.558981,0.030486,0.175964	0.000000,0.000000,0.000000	1.568464,0.028026,0.112336	1.595376,0.021041,-0.068253	1.547622,0.019628,-0.218420	1.550300,-0.094804,0.097741	1.507835,-0.147269,-0.105051	1.314223,-0.069363,-0.235982	1.555801,0.151475,0.090858	1.508313,0.175799,-0.116105	1.314169,0.119585,-0.256986	12
1.559153,0.031756,0.275304	1.558977,0.030498,0.176286	0.000000,0.000000,0.000000	1.568381,0.028030,0.112645	1.595356,0.020949,-0.069909	1.546489,0.019586,-0.219884	1.550121,-0.094774,0.097738	1.507730,-0.147457,-0.105014	1.313077,-0.069683,-0.235298	1.554544,0.151424,0.090859	1.507986,0.176107,-0.116272	1.313447,0.119345,-0.257151	12
