joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.648633,0.044540,0.361631	1.630066,0.041171,0.250755	0.000000,0.000000,0.000000	1.629258,0.039801,0.173667	1.627041,0.036041,-0.037934	1.582035,0.036168,-0.219132	1.649087,-0.103714,0.218672	1.601290,-0.222323,0.440420	1.607589,0.017256,0.586013	1.630651,0.185968,0.213121	1.582805,0.300414,0.437034	1.611748,0.069262,0.593130	12
1.648813,0.044539,0.361602	1.630070,0.041171,0.250755	0.000000,0.000000,0.000000	1.629265,0.039800,0.173667	1.627061,0.036044,-0.037415	1.581352,0.036169,-0.218436	1.649130,-0.103707,0.218674	1.601258,-0.222384,0.440369	1.607594,0.017188,0.585972	1.630651,0.185966,0.213122	1.582799,0.300404,0.437039	1.611681,0.069170,0.593027	12
1.648891,0.044539,0.361589	1.630074,0.041171,0.250755	0.000000,0.000000,0.000000	1.629263,0.039793,0.173667	1.627022,0.035987,-0.039284	1.578949,0.036200,-0.219681	1.649170,-0.103701,0.218675	1.601218,-0.222452,0.440313	1.607600,0.017113,0.585927	1.630651,0.185965,0.213124	1.582795,0.300401,0.437041	1.611601,0.069035,0.592846	12
1.648913,0.044539,0.361586	1.630078,0.041171,0.250755	0.000000,0.000000,0.000000	1.629256,0.039781,0.173667	1.626956,0.035892,-0.042012	1.575591,0.036262,-0.221489	1.649205,-0.103696,0.218676	1.601166,-0.222526,0.440254	1.607605,0.017032,0.585878	1.630651,0.185964,0.213125	1.582790,0.300403,0.437040	1.611548,0.068875,0.592613	12
1.648909,0.044539,0.361587	1.630082,0.041171,0.250755	0.000000,0.000000,0.000000	1.629247,0.039766,0.173668	1.626881,0.035785,-0.044769	1.572284,0.036339,-0.223292	1.649236,-0.103691,0.218678	1.601112,-0.222585,0.440201	1.607599,0.016967,0.585833	1.630651,0.185963,0.213126	1.582776,0.300425,0.437025	1.611580,0.068884,0.592571	12
1.648898,0.044539,0.361590	1.630087,0.041171,0.250755	0.000000,0.000000,0.000000	1.629238,0.039750,0.173668	1.626807,0.035678,-0.047189	1.569701,0.036424,-0.224938	1.649279,-0.103685,0.218679	1.601042,-0.222595,0.440170	1.607583,0.016946,0.585818	1.630651,0.185962,0.213126	1.582764,0.300437,0.437017	1.611587,0.068933,0.592615	12
1.648884,0.044539,0.361593	1.630091,0.041171,0.250755	0.000000,0.000000,0.000000	1.629232,0.039738,0.173669	1.626751,0.035594,-0.049172	1.567906,0.036496,-0.226364	1.649320,-0.103679,0.218680	1.600949,-0.222587,0.440143	1.607558,0.016945,0.585803	1.630651,0.185960,0.213127	1.582752,0.300446,0.437010	1.611630,0.069217,0.593006	12
1.648872,0.044539,0.361596	1.630095,0.041171,0.250755	0.000000,0.000000,0.000000	1.629230,0.039731,0.173669	1.626714,0.035538,-0.050741	1.566717,0.036549,-0.227549	1.649371,-0.103672,0.218682	1.600830,-0.222581,0.440106	1.607521,0.016939,0.585782	1.630651,0.185959,0.213127	1.582737,0.300449,0.437005	1.611653,0.069602,0.593558	12
1.648862,0.044539,0.361598	1.630099,0.041171,0.250755	0.000000,0.000000,0.000000	1.629231,0.039728,0.173669	1.626691,0.035502,-0.051962	1.565921,0.036587,-0.228507	1.649387,-0.103670,0.218682	1.600701,-0.222569,0.440080	1.607467,0.016954,0.585747	1.630651,0.185959,0.213127	1.582719,0.300448,0.437001	1.611553,0.069720,0.593745	12
1.648852,0.044539,0.361600	1.630102,0.041171,0.250755	0.000000,0.000000,0.000000	1.629233,0.039726,0.173669	1.626676,0.035480,-0.052911	1.565367,0.036613,-0.229266	1.649393,-0.103669,0.218682	1.600552,-0.222555,0.440054	1.607405,0.016957,0.585736	1.630651,0.185958,0.213127	1.582697,0.300444,0.436998	1.611368,0.069642,0.593665	12
1.648843,0.044539,0.361602	1.630106,0.041171,0.250755	0.000000,0.000000,0.000000	1.629235,0.039726,0.173669	1.626667,0.035465,-0.053650	1.564967,0.036632,-0.229866	1.649397,-0.103668,0.218683	1.600392,-0.222544,0.440023	1.607299,0.016946,0.585739	1.630651,0.185957,0.213128	1.582662,0.300439,0.436992	1.611071,0.069568,0.593605	12
1.648835,0.044539,0.361604	1.630110,0.041171,0.250755	0.000000,0.000000,0.000000	1.629238,0.039726,0.173669	1.626660,0.035455,-0.054230	1.564663,0.036647,-0.230339	1.649397,-0.103668,0.218683	1.600218,-0.222532,0.439991	1.607144,0.016929,0.585755	1.630651,0.185957,0.213128	1.582614,0.300434,0.436985	1.610670,0.069498,0.593566	12
1.648828,0.044539,0.361606	1.630114,0.041171,0.250755	0.000000,0.000000,0.000000	1.629241,0.039727,0.173669	1.626654,0.035447,-0.054688	1.564424,0.036658,-0.230713	1.649396,-0.103668,0.218683	1.600038,-0.222517,0.439959	1.606951,0.016902,0.585791	1.630651,0.185956,0.213128	1.582543,0.300429,0.436972	1.610166,0.069437,0.593548	12
1.648820,0.044539,0.361608	1.630119,0.041171,0.250755	0.000000,0.000000,0.000000	1.629244,0.039727,0.173669	1.626650,0.035441,-0.055052	1.564289,0.036665,-0.231030	1.649395,-0.103668,0.218683	1.599853,-0.222508,0.439923	1.606726,0.016866,0.585830	1.630651,0.185955,0.213128	1.582464,0.300423,0.436958	1.609608,0.069383,0.593547	12
1.648812,0.044539,0.361611	1.630124,0.041171,0.250755	0.000000,0.000000,0.000000	1.629248,0.039727,0.173669	1.626646,0.035437,-0.055343	1.564314,0.036668,-0.231330	1.649395,-0.103668,0.218683	1.599652,-0.222494,0.439885	1.606488,0.016834,0.585870	1.630651,0.185955,0.213128	1.582362,0.300412,0.436942	1.609074,0.069347,0.593567	12
1.648803,0.044539,0.361613	1.630129,0.041171,0.250755	0.000000,0.000000,0.000000	1.629252,0.039728,0.173669	1.626645,0.035436,-0.055575	1.564511,0.036665,-0.231632	1.649395,-0.103668,0.218683	1.599444,-0.222478,0.439847	1.606253,0.016800,0.585917	1.630651,0.185955,0.213128	1.582227,0.300430,0.436903	1.608460,0.069314,0.593535	12
