joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.653345,0.006106,0.259537	1.634667,0.005471,0.159951	0.000000,0.000000,0.000000	1.626391,0.004326,0.089179	1.602955,0.001085,-0.111225	1.558635,-0.001275,-0.262869	1.635972,-0.136959,0.098083	1.718492,-0.372266,0.117874	1.730925,-0.624492,0.222076	1.649700,0.145705,0.094951	1.757519,0.368358,0.131978	1.778980,0.629902,0.207883	12
1.653445,0.006468,0.257622	1.635074,0.005441,0.157527	0.000000,0.000000,0.000000	1.626736,0.004322,0.086762	1.603102,0.001152,-0.113819	1.559018,-0.001262,-0.265414	1.635978,-0.137496,0.096978	1.718809,-0.372540,0.116406	1.730774,-0.624767,0.222427	1.649750,0.145595,0.092405	1.757506,0.368055,0.129609	1.779370,0.630348,0.205286	12
1.653618,0.006924,0.256413	1.635461,0.005431,0.155764	0.000000,0.000000,0.000000	1.627042,0.004330,0.085009	1.603131,0.001203,-0.115960	1.559163,-0.001254,-0.267459	1.635967,-0.137803,0.096158	1.719010,-0.372456,0.115864	1.730695,-0.625171,0.222613	1.649764,0.145758,0.091160	1.757642,0.367922,0.127924	1.779723,0.630650,0.204621	12
1.653837,0.007386,0.255872	1.635861,0.005430,0.154712	0.000000,0.000000,0.000000	1.627344,0.004341,0.083968	1.603094,0.001240,-0.117459	1.559160,-0.001249,-0.268840	1.635953,-0.137878,0.095552	1.719048,-0.372050,0.115672	1.730694,-0.625524,0.222700	1.649763,0.145955,0.090709	1.757809,0.367736,0.126559	1.779875,0.630820,0.204894	12
1.654078,0.007899,0.255736	1.636262,0.005432,0.154166	0.000000,0.000000,0.000000	1.627652,0.004350,0.083433	1.603080,0.001262,-0.118429	1.559127,-0.001246,-0.269682	1.635942,-0.137807,0.095094	1.718985,-0.371380,0.115591	1.730731,-0.625810,0.222725	1.649754,0.146076,0.090574	1.757948,0.367374,0.125113	1.779948,0.630891,0.205250	12
1.654367,0.008357,0.255822	1.636698,0.005435,0.153929	0.000000,0.000000,0.000000	1.627976,0.004354,0.083210	1.603047,0.001265,-0.118924	1.558993,-0.001251,-0.270059	1.635935,-0.137678,0.094775	1.718772,-0.370580,0.115508	1.730835,-0.626071,0.222773	1.649746,0.146130,0.090560	1.757970,0.366857,0.123740	1.779975,0.630992,0.205435	12
1.654709,0.008578,0.255997	1.637162,0.005437,0.153852	0.000000,0.000000,0.000000	1.628318,0.004355,0.083148	1.603024,0.001260,-0.119066	1.558844,-0.001260,-0.270108	1.635932,-0.137457,0.094328	1.718524,-0.369738,0.115373	1.730927,-0.626177,0.222799	1.649742,0.146141,0.090549	1.757671,0.366373,0.123229	1.780043,0.631342,0.205363	12
1.655066,0.008704,0.256166	1.637631,0.005438,0.153833	0.000000,0.000000,0.000000	1.628662,0.004353,0.083145	1.603019,0.001253,-0.118964	1.558721,-0.001267,-0.269957	1.635932,-0.137193,0.093759	1.718296,-0.368978,0.115148	1.731000,-0.626254,0.222521	1.649744,0.146148,0.090512	1.757217,0.366059,0.122989	1.780129,0.631818,0.205014	12
1.655695,0.008774,0.256181	1.638114,0.005438,0.153822	0.000000,0.000000,0.000000	1.629055,0.004360,0.083145	1.603176,0.001281,-0.118771	1.558765,-0.001235,-0.269700	1.636866,-0.136948,0.093159	1.718187,-0.368657,0.114829	1.731040,-0.626705,0.221720	1.650258,0.145835,0.089818	1.756642,0.365753,0.122839	1.780233,0.632209,0.204227	12
1.656466,0.008780,0.255877	1.638506,0.005439,0.153789	0.000000,0.000000,0.000000	1.629431,0.004360,0.083114	1.603536,0.001283,-0.118555	1.559105,-0.001257,-0.269349	1.637476,-0.136517,0.091973	1.718074,-0.368202,0.114244	1.731036,-0.626926,0.220157	1.650629,0.145323,0.088530	1.755978,0.365335,0.122663	1.780355,0.632409,0.202661	12
1.657505,0.008800,0.255008	1.638775,0.005439,0.153730	0.000000,0.000000,0.000000	1.629734,0.004362,0.083051	1.603979,0.001293,-0.118289	1.559539,-0.001274,-0.268830	1.637770,-0.135651,0.089771	1.717861,-0.367320,0.113356	1.730976,-0.626579,0.217726	1.650818,0.144732,0.087004	1.755264,0.364906,0.122428	1.780491,0.632564,0.199884	12
1.658762,0.008851,0.253451	1.638984,0.005439,0.153629	0.000000,0.000000,0.000000	1.630003,0.004362,0.082942	1.604484,0.001304,-0.117903	1.559503,-0.001319,-0.269928	1.637897,-0.134192,0.086252	1.717517,-0.366016,0.111873	1.730921,-0.625415,0.214143	1.650842,0.143354,0.083788	1.754291,0.363767,0.121895	1.780424,0.632222,0.193688	12
1.660177,0.008931,0.251665	1.639182,0.005439,0.152405	0.000000,0.000000,0.000000	1.630233,0.004358,0.081714	1.604901,0.001299,-0.118378	1.559052,-0.001391,-0.272468	1.637950,-0.132743,0.081503	1.717324,-0.365025,0.109411	1.730883,-0.624154,0.208889	1.650857,0.141571,0.078575	1.753254,0.362340,0.120996	1.780187,0.631504,0.184288	12
1.661376,0.008978,0.248873	1.639390,0.005439,0.149656	0.000000,0.000000,0.000000	1.630413,0.004346,0.078969	1.605135,0.001269,-0.120093	1.558202,-0.001487,-0.276190	1.637961,-0.132619,0.077878	1.717734,-0.365634,0.105932	1.730723,-0.623862,0.203483	1.650866,0.140542,0.073331	1.752765,0.361671,0.119764	1.779797,0.630881,0.175701	12
1.661950,0.008927,0.244173	1.639622,0.005439,0.145808	0.000000,0.000000,0.000000	1.630567,0.004328,0.075131	1.605223,0.001220,-0.122690	1.557140,-0.001593,-0.280485	1.637952,-0.133596,0.075666	1.718592,-0.367379,0.101852	1.730390,-0.623671,0.200343	1.650967,0.141068,0.070099	1.753128,0.362627,0.118302	1.779359,0.630948,0.171667	12
1.662167,0.008826,0.239078	1.639864,0.005439,0.141519	0.000000,0.000000,0.000000	1.630719,0.004310,0.070853	1.605286,0.001170,-0.125691	1.556061,-0.001700,-0.284814	1.637940,-0.134893,0.074119	1.719534,-0.369215,0.097490	1.729972,-0.622418,0.200295	1.651071,0.142439,0.068404	1.753931,0.364450,0.115867	1.778924,0.631381,0.170163	12
1.662290,0.008719,0.234770	1.640148,0.005439,0.137575	0.000000,0.000000,0.000000	1.630900,0.004295,0.066924	1.605326,0.001130,-0.128472	1.555122,-0.001794,-0.288622	1.637931,-0.136030,0.073000	1.720297,-0.370504,0.094042	1.729714,-0.620948,0.201131	1.651157,0.143909,0.067647	1.754816,0.366430,0.111702	1.778306,0.631527,0.170537	12
1.662549,0.008634,0.231735	1.640452,0.005439,0.134449	0.000000,0.000000,0.000000	1.631126,0.004286,0.063808	1.605437,0.001110,-0.130768	1.554470,-0.001873,-0.291716	1.637931,-0.136780,0.072145	1.720816,-0.371125,0.091622	1.729619,-0.620096,0.201021	1.651231,0.145005,0.067249	1.755554,0.367989,0.106532	1.777842,0.631215,0.171509	12
1.662912,0.008573,0.229649	1.640755,0.005439,0.131865	0.000000,0.000000,0.000000	1.631373,0.004280,0.061232	1.605587,0.001097,-0.132883	1.553976,-0.001943,-0.294437	1.637938,-0.137230,0.071356	1.721177,-0.371272,0.089878	1.729625,-0.619717,0.200230	1.651288,0.145806,0.067003	1.756070,0.369031,0.101964	1.777425,0.630794,0.172454	12
1.663424,0.008543,0.228581	1.641051,0.005439,0.130094	0.000000,0.000000,0.000000	1.631652,0.004279,0.059463	1.605827,0.001094,-0.134610	1.554031,-0.001985,-0.296736	1.637954,-0.137323,0.070609	1.721380,-0.371066,0.088424	1.729786,-0.619812,0.198165	1.651323,0.146236,0.066858	1.756289,0.369407,0.099806	1.777286,0.630560,0.172884	12
1.664085,0.008533,0.228128	1.641331,0.005439,0.128875	0.000000,0.000000,0.000000	1.631913,0.004278,0.058247	1.606006,0.001084,-0.136042	1.554475,-0.001990,-0.298748	1.637973,-0.137199,0.069879	1.721574,-0.370606,0.087869	1.729850,-0.620479,0.195160	1.651344,0.146435,0.066765	1.756327,0.369449,0.098980	1.777284,0.630438,0.172968	12
1.664601,0.008541,0.228244	1.641606,0.005439,0.128242	0.000000,0.000000,0.000000	1.632161,0.004272,0.057617	1.606135,0.001057,-0.136986	1.554795,-0.001996,-0.300146	1.637999,-0.136914,0.069269	1.721741,-0.370031,0.087615	1.729867,-0.621117,0.192163	1.651355,0.146425,0.066724	1.756256,0.369279,0.098799	1.776801,0.630339,0.172843	12
1.665030,0.008556,0.228664	1.641914,0.005439,0.128005	0.000000,0.000000,0.000000	1.632425,0.004262,0.057386	1.606235,0.001015,-0.137537	1.554968,-0.002006,-0.301032	1.638031,-0.136520,0.068674	1.721895,-0.369394,0.087438	1.729856,-0.620888,0.191059	1.651361,0.146302,0.066707	1.756145,0.369028,0.098841	1.776034,0.630219,0.172614	12
1.665401,0.008573,0.229179	1.642257,0.005439,0.127977	0.000000,0.000000,0.000000	1.632711,0.004250,0.057366	1.606320,0.000964,-0.137838	1.555087,-0.002021,-0.301594	1.638067,-0.136181,0.068319	1.721872,-0.368931,0.087240	1.729964,-0.620402,0.190663	1.651367,0.146136,0.066698	1.756039,0.368761,0.098919	1.775122,0.630002,0.172351	12
1.665669,0.008588,0.229668	1.642610,0.005439,0.128025	0.000000,0.000000,0.000000	1.632999,0.004237,0.057423	1.606394,0.000910,-0.138012	1.555186,-0.002036,-0.301975	1.638106,-0.135854,0.067970	1.721779,-0.368531,0.086990	1.730146,-0.619760,0.190394	1.651376,0.145979,0.066684	1.755951,0.368521,0.098963	1.774348,0.629671,0.172051	12
1.665868,0.008601,0.230074	1.642945,0.005439,0.128086	0.000000,0.000000,0.000000	1.633271,0.004224,0.057493	1.606464,0.000858,-0.138129	1.555308,-0.002050,-0.302268	1.638147,-0.135562,0.067631	1.721714,-0.368172,0.086677	1.730447,-0.618999,0.190138	1.651388,0.145843,0.066646	1.755891,0.368305,0.098954	1.773773,0.629228,0.171715	12
1.665946,0.008612,0.230406	1.643272,0.005439,0.128137	0.000000,0.000000,0.000000	1.633537,0.004210,0.057553	1.606538,0.000801,-0.138215	1.555443,-0.002066,-0.302502	1.638187,-0.135312,0.067303	1.721706,-0.367836,0.086279	1.730910,-0.618124,0.189877	1.651402,0.145736,0.066589	1.755863,0.368106,0.098876	1.773867,0.628649,0.171366	12
1.665944,0.008620,0.230671	1.643626,0.005439,0.128174	0.000000,0.000000,0.000000	1.633824,0.004194,0.057599	1.606619,0.000741,-0.138279	1.556128,-0.002057,-0.300973	1.638230,-0.135095,0.066978	1.721777,-0.367500,0.085828	1.731484,-0.617082,0.189678	1.651424,0.145656,0.066514	1.755854,0.367924,0.098751	1.773975,0.627957,0.171034	12
1.665901,0.008627,0.230877	1.643993,0.005439,0.128199	0.000000,0.000000,0.000000	1.634120,0.004179,0.057634	1.606703,0.000681,-0.138325	1.556980,-0.002044,-0.298890	1.638269,-0.135002,0.066904	1.721987,-0.367232,0.085341	1.732183,-0.615906,0.189511	1.651448,0.145592,0.066434	1.755875,0.367719,0.098589	1.774059,0.627042,0.170804	12
1.665828,0.008633,0.231035	1.644361,0.005439,0.128217	0.000000,0.000000,0.000000	1.634419,0.004163,0.057663	1.606796,0.000619,-0.138355	1.557757,-0.002037,-0.296839	1.638311,-0.134972,0.066960	1.722241,-0.366910,0.084816	1.733174,-0.614416,0.189207	1.651477,0.145535,0.066358	1.756000,0.367370,0.098332	1.774131,0.625642,0.170746	12
