joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.589600,0.048209,0.369626	1.599096,0.044005,0.254026	0.000000,0.000000,0.000000	1.606303,0.040951,0.177524	1.626650,0.032329,-0.038469	1.587762,0.026422,-0.220476	1.602842,-0.104932,0.165823	1.542091,-0.145735,-0.078769	1.298080,-0.115673,-0.212111	1.608391,0.185085,0.154096	1.555525,0.226227,-0.092264	1.304850,0.190130,-0.210907	12
1.589601,0.048209,0.369611	1.599096,0.044005,0.253983	0.000000,0.000000,0.000000	1.606304,0.040950,0.177479	1.626652,0.032328,-0.038492	1.587756,0.026422,-0.220501	1.602840,-0.104941,0.165818	1.542119,-0.145708,-0.078792	1.298047,-0.115701,-0.212041	1.608391,0.185095,0.154089	1.555521,0.226211,-0.092279	1.304755,0.190163,-0.210769	12
1.589601,0.048209,0.369598	1.599096,0.044005,0.253940	0.000000,0.000000,0.000000	1.606305,0.040950,0.177436	1.626654,0.032327,-0.038520	1.587749,0.026421,-0.220530	1.602839,-0.104947,0.165813	1.542090,-0.145723,-0.078792	1.298006,-0.115671,-0.212016	1.608392,0.185104,0.154083	1.555517,0.226206,-0.092290	1.305344,0.189786,-0.211925	12
1.589601,0.048209,0.369584	1.599096,0.044005,0.253896	0.000000,0.000000,0.000000	1.606306,0.040949,0.177391	1.626657,0.032326,-0.038553	1.587741,0.026419,-0.220564	1.602836,-0.104954,0.165809	1.542030,-0.145757,-0.078781	1.297964,-0.115571,-0.212015	1.608392,0.185113,0.154077	1.555514,0.226206,-0.092300	1.306051,0.189334,-0.213282	12
1.589601,0.048209,0.369573	1.599096,0.044005,0.253855	0.000000,0.000000,0.000000	1.606307,0.040949,0.177349	1.626660,0.032325,-0.038588	1.587733,0.026418,-0.220599	1.602834,-0.104958,0.165806	1.541984,-0.145780,-0.078773	1.297780,-0.115466,-0.211731	1.608393,0.185120,0.154072	1.555502,0.226214,-0.092306	1.305982,0.189342,-0.213186	12
1.589601,0.048208,0.369558	1.599096,0.044005,0.253809	0.000000,0.000000,0.000000	1.606308,0.040948,0.177302	1.626664,0.032323,-0.038629	1.587724,0.026417,-0.220641	1.602831,-0.104964,0.165802	1.541933,-0.145803,-0.078766	1.297548,-0.115305,-0.211356	1.608394,0.185127,0.154067	1.555483,0.226228,-0.092309	1.305547,0.189562,-0.212398	12
1.589602,0.048208,0.369540	1.599096,0.044004,0.253758	0.000000,0.000000,0.000000	1.606310,0.040948,0.177250	1.626668,0.032321,-0.038677	1.587713,0.026415,-0.220688	1.602829,-0.104970,0.165798	1.541927,-0.145790,-0.078776	1.297541,-0.114999,-0.211305	1.608394,0.185137,0.154060	1.555457,0.226248,-0.092312	1.304731,0.190009,-0.210873	12
1.589602,0.048208,0.369524	1.599096,0.044004,0.253707	0.000000,0.000000,0.000000	1.606311,0.040947,0.177198	1.626672,0.032319,-0.038725	1.587702,0.026413,-0.220736	1.602827,-0.104976,0.165794	1.541907,-0.145788,-0.078781	1.297542,-0.114699,-0.211287	1.608395,0.185145,0.154055	1.555443,0.226260,-0.092318	1.303885,0.190491,-0.209257	12
1.589603,0.048207,0.369506	1.599096,0.044004,0.253654	0.000000,0.000000,0.000000	1.606312,0.040947,0.177144	1.626677,0.032317,-0.038777	1.587690,0.026412,-0.220787	1.602825,-0.104981,0.165790	1.541890,-0.145795,-0.078784	1.297265,-0.114549,-0.210780	1.608395,0.185153,0.154048	1.555328,0.226350,-0.092289	1.304847,0.189849,-0.211285	12
1.589604,0.048206,0.369487	1.599096,0.044004,0.253597	0.000000,0.000000,0.000000	1.606314,0.040946,0.177086	1.626682,0.032315,-0.038833	1.587677,0.026410,-0.220842	1.602823,-0.104988,0.165786	1.541863,-0.145821,-0.078783	1.296515,-0.114598,-0.209439	1.608396,0.185163,0.154042	1.555210,0.226441,-0.092259	1.306920,0.188577,-0.215296	12
1.589604,0.048201,0.369469	1.599096,0.044004,0.253538	0.000000,0.000000,0.000000	1.606315,0.040945,0.177027	1.626687,0.032313,-0.038890	1.587664,0.026408,-0.220898	1.602821,-0.104993,0.165782	1.541824,-0.145859,-0.078776	1.295500,-0.114738,-0.207608	1.608396,0.185171,0.154036	1.555174,0.226477,-0.092257	1.305531,0.189318,-0.212757	12
1.589676,0.047641,0.369464	1.599096,0.044004,0.253475	0.000000,0.000000,0.000000	1.606284,0.040933,0.176960	1.626566,0.032265,-0.038937	1.587487,0.026339,-0.220935	1.602734,-0.104988,0.165766	1.541803,-0.145876,-0.078808	1.295491,-0.114440,-0.207606	1.608364,0.185110,0.153936	1.555179,0.226488,-0.092357	1.305460,0.189197,-0.212717	12
1.589795,0.046701,0.369466	1.599096,0.044004,0.253413	0.000000,0.000000,0.000000	1.606239,0.040911,0.176893	1.626389,0.032186,-0.038952	1.587245,0.026222,-0.220939	1.602611,-0.104966,0.165754	1.541786,-0.145897,-0.078843	1.295499,-0.114385,-0.207682	1.608329,0.185027,0.153834	1.555205,0.226483,-0.092462	1.305061,0.189288,-0.212003	12
1.589920,0.045601,0.369465	1.599096,0.044004,0.253353	0.000000,0.000000,0.000000	1.606185,0.040884,0.176829	1.626172,0.032086,-0.038940	1.586967,0.026077,-0.220914	1.602484,-0.104938,0.165767	1.541776,-0.145913,-0.078855	1.295603,-0.114501,-0.207947	1.608392,0.184921,0.153741	1.555237,0.226460,-0.092538	1.304758,0.189325,-0.211417	12
1.590039,0.044482,0.369475	1.599096,0.044004,0.253316	0.000000,0.000000,0.000000	1.606115,0.040855,0.176785	1.625898,0.031980,-0.038898	1.586590,0.025917,-0.220851	1.602370,-0.104893,0.165805	1.541767,-0.145925,-0.078838	1.295971,-0.114560,-0.208664	1.608412,0.184799,0.153671	1.555302,0.226414,-0.092609	1.304420,0.189367,-0.210677	12
1.590035,0.043411,0.369481	1.599096,0.044003,0.253296	0.000000,0.000000,0.000000	1.606040,0.040826,0.176759	1.625601,0.031874,-0.038842	1.586279,0.025753,-0.220793	1.602320,-0.104907,0.165985	1.541776,-0.145906,-0.078682	1.296630,-0.114344,-0.209688	1.608405,0.184671,0.153627	1.555326,0.226401,-0.092644	1.304032,0.189406,-0.209860	12
1.590025,0.042386,0.369484	1.599096,0.044003,0.253284	0.000000,0.000000,0.000000	1.605968,0.040796,0.176740	1.625316,0.031765,-0.038784	1.586071,0.025588,-0.220752	1.602324,-0.104909,0.166171	1.541765,-0.145893,-0.078499	1.296946,-0.114237,-0.210103	1.608404,0.184532,0.153589	1.555324,0.226406,-0.092661	1.303839,0.189406,-0.209479	12
1.590022,0.041377,0.369482	1.599096,0.044003,0.253275	0.000000,0.000000,0.000000	1.605928,0.040766,0.176727	1.625159,0.031656,-0.038726	1.585926,0.025421,-0.220698	1.602321,-0.104927,0.166405	1.541728,-0.145876,-0.078266	1.297023,-0.114247,-0.210101	1.608404,0.184369,0.153535	1.555290,0.226423,-0.092681	1.303761,0.189390,-0.209401	12
1.590027,0.040556,0.369480	1.599096,0.044002,0.253266	0.000000,0.000000,0.000000	1.605912,0.040737,0.176717	1.625092,0.031549,-0.038671	1.585854,0.025258,-0.220643	1.602322,-0.104859,0.166509	1.541581,-0.145884,-0.078117	1.296781,-0.114323,-0.209800	1.608407,0.184193,0.153482	1.555226,0.226442,-0.092691	1.303719,0.189371,-0.209455	12
1.590037,0.039838,0.369476	1.599096,0.044002,0.253257	0.000000,0.000000,0.000000	1.605907,0.040709,0.176707	1.625066,0.031446,-0.038626	1.585832,0.025101,-0.220600	1.602323,-0.104745,0.166548	1.541369,-0.145901,-0.078006	1.296701,-0.114284,-0.209930	1.608410,0.184016,0.153436	1.555153,0.226458,-0.092690	1.303706,0.189339,-0.209578	12
1.590047,0.039043,0.369466	1.599096,0.044002,0.253247	0.000000,0.000000,0.000000	1.605906,0.040683,0.176697	1.625056,0.031350,-0.038592	1.585832,0.024992,-0.220570	1.602324,-0.104606,0.166558	1.541063,-0.145943,-0.077893	1.296665,-0.114189,-0.210293	1.608414,0.183832,0.153396	1.555130,0.226463,-0.092696	1.303747,0.189280,-0.209712	12
1.590054,0.038316,0.369456	1.599096,0.044001,0.253237	0.000000,0.000000,0.000000	1.605906,0.040653,0.176687	1.625055,0.031240,-0.038564	1.585840,0.024910,-0.220548	1.602325,-0.104462,0.166549	1.540721,-0.145997,-0.077785	1.296719,-0.114047,-0.210874	1.608414,0.183700,0.153419	1.555125,0.226465,-0.092653	1.304116,0.189020,-0.210392	12
1.590058,0.037844,0.369455	1.599096,0.044000,0.253226	0.000000,0.000000,0.000000	1.605907,0.040623,0.176677	1.625055,0.031129,-0.038544	1.585849,0.024847,-0.220534	1.602325,-0.104318,0.166524	1.540398,-0.146223,-0.077670	1.296584,-0.113941,-0.211032	1.608410,0.183594,0.153463	1.555131,0.226431,-0.092602	1.305068,0.188412,-0.212152	12
