joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.669336,0.032305,0.322753	1.637533,0.029954,0.217152	0.000000,0.000000,0.000000	1.631542,0.027939,0.141792	1.614275,0.022131,-0.075416	1.568556,0.019230,-0.236255	1.620294,-0.116825,0.131164	1.556409,-0.169496,-0.105833	1.313799,-0.102174,-0.225359	1.638137,0.173185,0.123783	1.584434,0.212904,-0.118210	1.333365,0.151670,-0.222533	12
1.668916,0.032173,0.321480	1.637052,0.029891,0.215897	0.000000,0.000000,0.000000	1.630934,0.027881,0.140549	1.613334,0.022099,-0.076200	1.568219,0.019177,-0.237007	1.619085,-0.116156,0.128689	1.556213,-0.170016,-0.108313	1.314139,-0.102282,-0.226921	1.637976,0.172312,0.121173	1.584010,0.212877,-0.120623	1.334267,0.152925,-0.226842	12
1.668036,0.032070,0.319535	1.636067,0.029824,0.213985	0.000000,0.000000,0.000000	1.629865,0.027821,0.138644	1.612057,0.022069,-0.077709	1.567790,0.019135,-0.238603	1.617210,-0.115869,0.126157	1.555999,-0.170367,-0.111130	1.314001,-0.102123,-0.228188	1.637298,0.171085,0.117357	1.583447,0.213166,-0.124202	1.341678,0.126734,-0.225637	12
1.666948,0.031940,0.317674	1.634869,0.029491,0.212164	0.000000,0.000000,0.000000	1.628592,0.027520,0.136830	1.610595,0.021865,-0.079184	1.567052,0.018976,-0.240184	1.615809,-0.116286,0.124288	1.555708,-0.170404,-0.113371	1.313851,-0.101928,-0.229467	1.636745,0.170148,0.114452	1.583121,0.212849,-0.127049	1.343528,0.105856,-0.210897	12
1.665789,0.031805,0.315991	1.633602,0.029038,0.210524	0.000000,0.000000,0.000000	1.627248,0.027109,0.135197	1.609051,0.021582,-0.080531	1.566149,0.018827,-0.241672	1.614641,-0.116895,0.122701	1.555086,-0.170294,-0.115257	1.313565,-0.101688,-0.231083	1.636287,0.169737,0.112720	1.583123,0.211797,-0.128993	1.338785,0.125290,-0.220209	12
1.664647,0.031775,0.314568	1.632349,0.028520,0.209151	0.000000,0.000000,0.000000	1.625985,0.026625,0.133825	1.607777,0.021203,-0.081721	1.565284,0.018682,-0.243004	1.613566,-0.117646,0.121553	1.553747,-0.170226,-0.116518	1.312916,-0.101439,-0.232953	1.636150,0.169511,0.111694	1.583361,0.209904,-0.130379	1.339627,0.144757,-0.238093	12
1.663432,0.031710,0.313374	1.631054,0.027907,0.208001	0.000000,0.000000,0.000000	1.624732,0.026054,0.132672	1.606648,0.020751,-0.082804	1.564332,0.018532,-0.244159	1.612366,-0.118420,0.120560	1.551297,-0.170100,-0.117385	1.311229,-0.100856,-0.234550	1.636182,0.169278,0.111076	1.583878,0.207068,-0.131512	1.338094,0.148720,-0.240710	12
1.662186,0.031608,0.312284	1.629779,0.027244,0.206944	0.000000,0.000000,0.000000	1.623596,0.025436,0.131603	1.605917,0.020263,-0.083833	1.563631,0.018377,-0.245214	1.610996,-0.119185,0.119627	1.547521,-0.170178,-0.117824	1.308641,-0.099875,-0.236318	1.636299,0.169011,0.110624	1.584508,0.203349,-0.132577	1.334241,0.155446,-0.237155	12
1.660867,0.031480,0.311165	1.628477,0.026561,0.205846	0.000000,0.000000,0.000000	1.622518,0.024802,0.130487	1.605486,0.019773,-0.084870	1.563146,0.018225,-0.246246	1.609368,-0.119876,0.118558	1.543180,-0.170361,-0.118255	1.303449,-0.097986,-0.239483	1.636428,0.168656,0.110067	1.585322,0.199096,-0.133792	1.332407,0.150902,-0.239252	12
