joint_position_head	joint_position_neck	joint_position_shoulder	joint_position_spine_top	joint_position_spine_mid	joint_position_spine_bottom	joint_position_left_shoulder	joint_position_left_elbow	joint_position_left_hand	joint_position_right_shoulder	joint_position_right_elbow	joint_position_right_hand	
XYZ order
1.626404,0.039650,0.350927	1.629589,0.039852,0.251573	0.000000,0.000000,0.000000	1.633040,0.039374,0.183509	1.642498,0.038065,-0.003011	1.613605,0.035347,-0.165286	1.634804,-0.087800,0.189061	1.657655,-0.312900,0.190584	1.634883,-0.551343,0.262894	1.642541,0.168522,0.192369	1.722086,0.380305,0.196148	1.715824,0.627708,0.232999	12
1.627495,0.039676,0.349325	1.629589,0.039852,0.249936	0.000000,0.000000,0.000000	1.633267,0.039452,0.181883	1.643362,0.038357,-0.004920	1.614380,0.035499,-0.167325	1.635373,-0.087653,0.187597	1.658097,-0.312746,0.190732	1.635032,-0.551086,0.262169	1.642932,0.168727,0.191722	1.722317,0.380564,0.196210	1.715658,0.627656,0.232892	12
1.628491,0.039599,0.348519	1.629589,0.039852,0.249111	0.000000,0.000000,0.000000	1.633431,0.039534,0.181066	1.643990,0.038661,-0.005977	1.614907,0.035657,-0.168356	1.635522,-0.087629,0.187136	1.658682,-0.312667,0.191129	1.635136,-0.550862,0.261897	1.643269,0.168792,0.191542	1.722221,0.380786,0.196284	1.715635,0.627590,0.232976	12
1.629427,0.039513,0.348175	1.629589,0.039852,0.248760	0.000000,0.000000,0.000000	1.633454,0.039613,0.180716	1.644091,0.038957,-0.006533	1.615154,0.035820,-0.168834	1.635439,-0.087586,0.187051	1.659365,-0.312530,0.191777	1.635229,-0.550671,0.261785	1.643346,0.168775,0.191560	1.722112,0.380837,0.196350	1.715651,0.627417,0.233137	12
1.629776,0.039433,0.348068	1.629589,0.039852,0.248652	0.000000,0.000000,0.000000	1.633405,0.039648,0.180605	1.643913,0.039086,-0.006812	1.615237,0.035987,-0.169008	1.635264,-0.087547,0.187167	1.660168,-0.312372,0.192482	1.635243,-0.550474,0.261743	1.643263,0.168715,0.191639	1.721891,0.380827,0.196406	1.715674,0.627215,0.233373	12
1.629781,0.039355,0.348064	1.629589,0.039852,0.248649	0.000000,0.000000,0.000000	1.633311,0.039654,0.180597	1.643567,0.039107,-0.006959	1.615237,0.036104,-0.169046	1.635063,-0.087512,0.187344	1.660998,-0.312209,0.193187	1.635275,-0.550283,0.261669	1.643120,0.168639,0.191721	1.721657,0.380785,0.196455	1.715676,0.626980,0.233648	12
1.629627,0.039301,0.348093	1.629589,0.039852,0.248679	0.000000,0.000000,0.000000	1.633201,0.039653,0.180621	1.643162,0.039106,-0.007049	1.615205,0.036197,-0.169024	1.634837,-0.087458,0.187487	1.661904,-0.312004,0.193951	1.634939,-0.549983,0.261702	1.642896,0.168564,0.191793	1.721382,0.380729,0.196498	1.715664,0.626732,0.233938	12
1.629137,0.039289,0.347107	1.629589,0.039852,0.248711	0.000000,0.000000,0.000000	1.633099,0.039653,0.180647	1.642782,0.039106,-0.007098	1.614925,0.036293,-0.168894	1.634705,-0.087481,0.187806	1.662915,-0.311872,0.194762	1.634561,-0.549730,0.261849	1.642545,0.168555,0.191993	1.721157,0.380675,0.196540	1.715634,0.626492,0.234291	12
1.628534,0.039296,0.345963	1.629589,0.039852,0.248735	0.000000,0.000000,0.000000	1.633001,0.039653,0.180666	1.642414,0.039103,-0.007111	1.614475,0.036358,-0.168675	1.634632,-0.087531,0.188195	1.663885,-0.311779,0.195490	1.634270,-0.549379,0.262135	1.642142,0.168565,0.192235	1.720895,0.380638,0.196579	1.715598,0.626176,0.234731	12
1.627937,0.039308,0.345112	1.629589,0.039852,0.248749	0.000000,0.000000,0.000000	1.632914,0.039651,0.180677	1.642084,0.039098,-0.007067	1.613930,0.036391,-0.168342	1.634620,-0.087588,0.188612	1.664336,-0.311780,0.195780	1.634482,-0.548975,0.262248	1.642116,0.168582,0.192585	1.720742,0.380708,0.196612	1.715522,0.625777,0.235132	12
1.627313,0.039315,0.344564	1.629589,0.039852,0.248758	0.000000,0.000000,0.000000	1.632832,0.039650,0.180681	1.641770,0.039094,-0.006990	1.613410,0.036413,-0.167958	1.634618,-0.087550,0.188813	1.664576,-0.311718,0.195739	1.634576,-0.548569,0.262298	1.642270,0.168602,0.192968	1.720623,0.380836,0.196637	1.715505,0.625602,0.235249	12
1.626891,0.039317,0.344233	1.629589,0.039852,0.248761	0.000000,0.000000,0.000000	1.632774,0.039650,0.180681	1.641546,0.039093,-0.006879	1.612936,0.036432,-0.167528	1.634620,-0.087464,0.188882	1.664704,-0.311623,0.195550	1.634559,-0.548332,0.262363	1.642512,0.168515,0.193093	1.720973,0.380713,0.196505	1.715362,0.625398,0.235250	12
1.626682,0.039315,0.344035	1.629589,0.039852,0.248763	0.000000,0.000000,0.000000	1.632742,0.039649,0.180682	1.641424,0.039092,-0.006755	1.612541,0.036456,-0.167099	1.634621,-0.087359,0.188877	1.664796,-0.311513,0.195262	1.634466,-0.548086,0.262425	1.642767,0.168422,0.193174	1.721338,0.380586,0.196239	1.715226,0.625209,0.235215	12
